,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X600362.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600489.SH,X600886.SH,X600660.SH,X600309.SH,X000723.SZ,X600623.SH,X601158.SH,X000792.SZ,X002466.SZ,X600299.SH,X000959.SZ,X002075.SZ,X000898.SZ,X000709.SZ,X000983.SZ,X000408.SZ,X600583.SH,X000883.SZ,X600549.SH,X000630.SZ,X600352.SH,X000937.SZ,X601699.SH,X600176.SH,X000060.SZ,X000539.SZ,X000027.SZ,X000935.SZ,X002092.SZ,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0315539806082885,0,0,0,0,0.00749729622769616,0,0,0,0,0,0,0,0.0131012777571453,0.0174575237154299,0,0.0089628983530871,0.0196044228799096,0.0900842653532898,0,0,0,0,0,0.0212789612846336,0,0,0.0179189376772637,0,0,0,0,0,0,0,0.0134409247507479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0316131148621246,0,0,0,0,0,0.0366895636731802,0,0,0,0,0,0,0,0,0,0,0,0,0.0229525419541321,0,0,0,0,0,0,0.0445046490865229,0,0.0269883957657593,0,0,0,0,0,0,0.0507099929202801,0,0,0,0.00865445124552688,0.0856250783182078,0,0,0,-0.0168425722040064,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.159905095749,0,0.0265071114131814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10177233451457,0,0,0,0,0,0.0736036523514893,0,0.0346263256682582,0,-0.00748264122855756,-0.0411476489220696,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0527408318128254,0,0,0,0,0,0.0145878036275481,0,0,0,0,0,0,0.156217472959319,0,0,0,0.0257041680412176,0,0,0,0,-0.0207461803580088,0,0,0,0,0,0,0,0,0,0,0,0.00823815453068412,0,0,0,0,0,0.0207050793310809,0.00325215796157705,0,0,0.0278375948153103,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0819750508878384,0,0,-0.0972770258688844,0.106034789744206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000405884933575819,0,-0.0149866840999097,0,0,0,0,0,0.0129886804895821,0,0,0,0,0,0,0.0777674519855992,0,0,0.0240702001916992,0,0,0,0,0.0226321963200024,0,0,0,0,-0.0280163941185597,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.182706746492036,0,0,0.0555095072301273,0,0,0.0344222186053598,0,0,0,0.175613526027347,0,0,0,0.0869380779625619,0.0957240022925734,0.0708084053956619,0,0,0,0,0,0,-0.141486207335711,0,0,0,0,0,0,0.026799775180218,0,0,0,0.176112089272899,0.105998632539239,0,0,0,0.0664135027345251,0,0,0,0.00919524027912875,0.0590782678072792,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0107627161537842,0,0,0,0,0,0,0,0,0,0,0,0,0.0848671120126129,0,0.0291804409953408,0,0,0,0.000618668453587958,0,0,0,0,0,0.118343611057323,0,0,0,0,0.0840015757046216,0,0,0,0,0,0.0947238751581469,0,0,0,0.0511693712379584,0,0,0,0.0145651261647974,0,0,0,0,0,0
X601898.SH,0,0,0.0636185829341094,0,0,0,0,0,0,0,0,0,0,0,0.0247437621387156,0,0,0,0,0,0,0,0,0,0.0332874162340204,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315392955156408,0,0,0,0.527991770841333,0,0,0,0,0.0186777512791563,0,-0.0414119033837245,0,-1.0842021724855e-19,-0.0328986217299575,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593447220353539,0,0,0,0,0,0.931009703144843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295025777355659,0,0,0,0,0,0.0609383254321495,0.0753067475853575,0,0,-0.0415666646802066,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592918379229069,0,0,0,0,0,0,0,0.0384822629738271,0,0,0,0,0,0,0,0,0,0,0,0.0237887461354782,0.401163906028193,0,0.128819460180932,0.0644141318983785,0,0.195412728717472,0,0,0,0,0,0,-0.00335959288779742,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0182439147371876,0,0,0,0,0,-0.0700972776022506,0,0,0,0,0,0,0,0,0,0,0.00928638437140189,0,0,0,0,0,0,0,0,0.511477601055027,0,0,0,0.0598723601653318,0,0,3.46944695195361e-18,0.12779680103997,0,0.130137343975873,0,0,0.00790991891236013,0,-0.0522327320587424,0,0,0,0,0,0,0,0,0
