,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X600157.SH,X000898.SZ,X000709.SZ,X600352.SH,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000630.SZ,X000539.SZ,X600008.SH,X600660.SH,X000027.SZ,X002470.SZ,X000825.SZ,X600219.SH,X600808.SH,X600315.SH,X000629.SZ,X600578.SH,X600098.SH,X600549.SH,X600021.SH,X600307.SH,X601699.SH,X000983.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.402007533301889,0,0,0,0,0,0,0.0181801563983679,0,0,0.181259265970381,0.133237083859593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125605281095492,0,0,0,0,0,0,0,0.0176507132450283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202653226142716,0,0,0,0,0,0
X600028.SH,0.474276980271213,0,0,0,0,0,0,0,0,0,0,0,0.104718802613172,0,0,0.193115090755011,0,0,0,0.013349545785542,0,0,0,0,0.0016792071530437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264786801665723,0,0,0,0,0,0,0,-0.0626994398415447,-0.0064933491611245,0,0,0,0,0,0
X601088.SH,0.073858308181962,0,0,0,0,0.0690173586479335,0,0.166641371401103,0,0,0,0,0.160964304334291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136017144285355,0,0,0,0,0.103032649044458,0.278601851279593,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0.120148563706995,0,0,0,0,0.072444283070386,0.0214929859997776,0.0579476454116376,0.0919463372419639,0.0674502917057259,0,0.0282451163908585,0,0,0,0.0853626545123462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832084475292597,0,0,0.169275471916805,0.0308220762580085,0,0,0,0,0.0631189987932705,0,0,0,0,0,0,0,0,0,0
X600585.SH,0.00476958750275051,0,0,0,0,0,0.013553927746073,0,0,0,0,0,0,0,0,0.0638380844372832,0,0,0,0.130725200404951,0,0,0,0,0,0.0479387491623971,0,0,0,0.0403216111611042,0,0,0,0.106863367393604,0,0,0,0,0,0,0,0,0.205228629660583,0,0,0,0.0611001380591323,0.0531973140810614,0,0,0,0.00488580837125973,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319004852696445,0,0.0238198164302759,0.00922479431791673,0,0,0,0,0,0,0.395043957043917,0.273917150844403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310061945381511,0.00648411402846734,0,0,0,0,-0.0343432796951952,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.00714683945862276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548765488544566,0,0,0,0.422120506405227,0,0,0.0950252828255462,0,0,0.130401333951197,0,0,0,0,0,0,0.104846352462219,0,0,0.228960722709036,0,0,0,0,0,0,0,0,0,0,0.0501041158994908,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.042806549277775,0.171467896079831,0,0,0,0,0,0,0,0,0,0,0,0.00275580487223361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222616336989377,0.0121988509502172,0,0,0,0.106322282103484,0,0,0,0,0.0816831869784529,0.394064348725567,0,0,0,0.00166938069910248,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.215112520002281,0,0,0.0887729651814384,0.118748322431772,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0299311734179758,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0293135272705841,0.0453283936613917,0,0.31524141564954,0,0,0,0,0,0,0,0,0,0,-0.00320359049580299,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.32829801085634,0,0,0,0,0,0,0,0.159561214549127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617451350856677,0,0,0,0,0,0,0.157255802264847,0,0,0,0,0,0,-0.0152453177568571,0,0,0,0,0,0
