,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X600010.SH,X000877.SZ,X002271.SZ,X600660.SH,X600011.SH,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X600219.SH,X600803.SH,X002080.SZ,X601991.SH,X000408.SZ,X600795.SH,X600688.SH,X600027.SH,X300037.SZ,X000807.SZ,X300073.SZ,X600801.SH,X000825.SZ,X600352.SH,X002353.SZ,X002326.SZ,X600489.SH,X000630.SZ,X000959.SZ,X600141.SH,X600516.SH,X000960.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0142943072754825,0,0,0,0,0,0.0472485541148392,0,0.0833102566769619,0,0,0,0,0,0.093925563789155,0,0,0,0,0,0,0,0,0,0.00868047880326254,0,0,0,0,0,0,0,0,0,0,0,0,0.0273024373438696,0,0,0,0,0.0116879177276972,0,0,0,-0.0637348644333699,0,0
X600028.SH,0.0114024165139093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742292633419709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128882181443857,0.0171022100632904,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0115179554047044,0,0,-0.00705580695295282,0.0204387904200424,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271732464142655,0,0,0,0,0,0,0,0.054426374342471,0,0,0,0,0,0,0,0,0.116670430670464,-0.0168845428448155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150163979783495,0,0,-0.0184525064522026,0,0,0,0,0,0,0
X600309.SH,0.0950284629317882,0,0,0,0,0,0,0,0,0,0,0,0.106177425102804,0.0786168278542874,-0.0273948034011998,0,0,0,0,0,0,0,-0.0119343703501908,0,0,0,0.0640723308842304,0,0,0.0766994892807963,0,0.036297634674708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720874218532618,0,0,0,0,0,-0.0121962747189442,-0.00487437074678177,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.10108376056745,0,0,0,0,0,0,0,0,0,0,0,0.153941959193757,0,0,0.0948966194816844,0,0,0,0,0,0,0,0,0,0,0,0.330822455099653,0,0,0,-0.0809342020800659,0,0,0.0554329204176131,0,0,0,0,0,-0.0284826175328528,0.0270110753134696,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.516406882617937,0,0,0,0.115391447011616,0,0,0,0,0,0,0,0,0,0.171388370058801,-0.112181577301599,0,0,0,0,0.131275293083136,0,0,0,0,0,0,0,0.084026603291765,0,0,0,0,0,0,0,0,0.0609544948530228,0,0,0,0,-0.00809698362783556,0,0,0,0,-0.0722761309309781,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.228447898126713,0.0891430245027811,0,-0.0930567133195888,0,-0.00851557867093903,0,0.0858611669726294,0,0,0,0,0,0,0,0.0577761760259234,0,-0.189486331921939,0,0,0.09267757778666,0,0.374361464556934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824679932278002,0,0,-0.00496518403510215,0,0,0,0,-0.0696516769978162,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043351460810892,0,0.0522307113563229,0,0,0,0,0,0,0.049891276179041,0,0,0,0,0,0.00556588974829011,0,0.00248265676930645,0.0413734819888448,0,0,0,0.113452619708778,0,0.067864973641968,0.0188168628908259,0,0,0,0,0,0.0726342394432687,0,0,0,0,0,0,0.0227062811282719,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.489266858929806,0.199527062686652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154605284429731,0,0,0,0,0,0.0953672999415908,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0123613502455112,0,0,0,0,-0.0229528417881414,0,0
X002466.SZ,0,0,0,0,0,0.557542864011448,0.135042881739057,0,0.0371590477240124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281981853824576,0,0,-0.0584919177579025,0,0,0.107842396818027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246309839731526,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0074583127277605,0,0.252081891346751,0,0,0,0,0,0,0,0.192570046748441,0,0.0485825892473518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428102709739108,0.159921571435774,0,0,0,0,0,0,0,0.0329630224201031,0,0,0,0.00604534308953913,0,0,0,0,0.0441855913340131,0,0
