,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X002460.SZ,X600489.SH,X000708.SZ,X600803.SH,X600027.SH,X002466.SZ,X000301.SZ,X600160.SH,X601991.SH,X600426.SH,X000786.SZ,X000983.SZ,X000807.SZ,X600219.SH,X601699.SH,X000630.SZ,X600176.SH,X600985.SH,X601168.SH,X000408.SZ,X002128.SZ,X600096.SH,X000933.SZ,X000877.SZ,X600378.SH,X002353.SZ,X000027.SZ,X600352.SH,X002271.SZ,X600995.SH,X000883.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.407454497619108,0,0.185966453903163,0,0,0,0,0,0.00683983132424463,0.166520748423535,0,0,0.0570133736943444,0,0,0,0,0.148601356343915,0,0,0,0,0,0,0,0,0,0,0,0.161996890922479,0,0.0221260955995242,0,0,0,0,0,0,0,0,0,0.0812095080915221,0,0,0,0,0,0.105332439632942,0,-0.0394149151373868,0,0,0,0,0,0,0
X601088.SH,0.0834743950428155,0,0,0,0.255925263405118,0,0,0.0460441008164353,0,0,0,0,0,0,0.051874695475183,0,0,0,-0.0501396680375715,0,0,0,0,-0.0556262507426379,0,0,0,0,0,0,0,0,0,0,0,0.168923441847293,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0292195633771112,0,0,0,0,0,0
X600028.SH,0.466549645873119,0,0,0,0.137477895033375,0,0,0,0,0,0,0.0811938832977052,0,0,0.182171999274485,0,0,0,0,0,0,0,0,-0.0733074406104308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201547358284425,0,0.0200007192692838,0.0118208816653325,3.46944695195361e-18,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0406591482032329,0,0,0,0,0,0,0,0,0.169204098067985,0,0,0.0788779794076574,0,0,0,0,0,0.354006165659565,0.0603126919272116,0,0,0,0,0,0,0,0,0,0.00590483927803854,0,0.0191428164621009,0,0,0.21013984180374,0,0,0,0,0,0,0,-0.090586372984448,-0.0250612478054211,0,0,0,0,0,0
X601898.SH,0,0.525941045347957,0.161909516136177,0,0,0.125663590431327,0,0,0,0,0.0407991077606938,0,0,0,0,0,0,0,0,0.0385834019021448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466268513290476,0,0,0,-0.0117257619150204,0,0,0,0,0.163205805078508,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.167177791050494,0,0,0,0.112746955158247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150666322768149,0,0,0.398065122361656,0,0,0,0,0,0,0,0,0,0,0.0509463467042404,0,0,0,0,0,0,0,0,0,8.06224817955364e-05,0,0
X600660.SH,0,0,0,0.44516788824329,0,0,0,0,0.0141599869153547,0,0,0,0,0,0,0,0,0,0,0,-0.121162153689635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016491525721053,0,0,0,0,0,-0.396029212798954,0,0,0,0,0.190489754132339,0,0,0,0.117058111955128,-0.027506897683577,-0.052833378891213,-0.10676402157397,0,0,-0.0411359934779557,0,0
X600019.SH,0.0112614458965199,0,0.315377102614967,0,0,0,0,0,0,0,0,0,0,0.104416389939817,0,0,0,0,0,0.118503440613211,0.186957827296874,0,0,0,0.0879619748758573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934376073212934,0,0,0,0,0,0,0
X601600.SH,0.0477587370619067,0,0,0,0,0.0775586045242168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212018574962941,0,0,0,0,0,0.488924052291476,0.0522276821392456,0.097801254300025,0,0.180302184939583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0588383630415047,0,0,0.146618050497072,0,0,0,0,0,0.152330083075725,0,0,0,0,0,0,0,0,0,0,0.134367820903461,0,0,0,0.125354418588731,0,0,0,0.0237031049700742,0,0,0,0,0,0,0,0,0.188896521802114,0,0,0,0,0,0,0,0,0,0.075095474062268,0,0,0,0,-0.0390222637322017,0,0
X600547.SH,0,0,0,0,0,0.0942858594459833,0,0,0,0,0,0,0,-0.117791892075239,0,0,0,0,0,0.710441003231239,0,0.0225145023247065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376294635116261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031272635466741,0.0341221721878408,0,0,0,0,0,0
X600886.SH,0.0043085182428875,0,0,0,0.126349454073988,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.130362006016221,0,0,0,-0.0642715815398422,0,0,0,0,-0.103623798720925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376358807907023,0,0,0,0,0,-0.0941845852346098,0,0.105712406351243,0,0,0,0.0806446310346948,0.226372741693353,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.154230636571718,0,0,0.0726287501232885,0,0,0,0,0.108795810690105,0,0,0,-0.0654809512879323,0,0.10062026694874,-1.73472347597681e-18,0.132951230738421,0,0,0,0.1016906472509,0.0108533695616151,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.101923394898813,0,0,0,0.099955538008967,0,0,-0.0510284738207021,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0837409324792791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150190707678116,0,0.232421881983612,0,0,0.164061367275819,0,0,0,0.0100536406450567,0.0928710206884042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0.00743869198512529,0,0.259050506572043,0,0,0,0,0,0,0,0,0.0611695026718821,0.198244161900626,0,0,0,0,0,0,0,0,0,0.128689123784659,0,0,-0.00767063708037023,0,0,-0.0100759691719153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115841067653834,0,0.231843227961183,0,0,0,-0.00132453723939413,0,0,0,0,0,0
X600362.SH,0.0110014798456301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578771480911967,0,0,0,0,0.0390315232247098,0,0,0,0,0,0,0,0,0,0.40130972916115,0,0,0.276362951762837,0.0582236878657032,0,0,0.0669082253140181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0.0294334175378397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168089412481943,0.00439792673027596,0.0426041663520404,0,0,0,0,0.0986234730804949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372665835396632,0,0,0,0,0.0593873067874217,0.0813962800546151,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
