,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600352.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X601992.SH,X600489.SH,X002271.SZ,X000786.SZ,X600176.SH,X000898.SZ,X600516.SH,X002460.SZ,X002466.SZ,X000709.SZ,X601158.SH,X600299.SH,X000883.SZ,X000629.SZ,X600426.SH,X600612.SH,X600219.SH,X000027.SZ,X600315.SH,X000630.SZ,X002353.SZ,X600583.SH,X000553.SZ,X601699.SH,X600578.SH,X000825.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503692199073282,0.105655021430606,0,0,0,0,0,0,0.140941780986146,0.124078543136922,0,0,0,0,0,0,0,0,0,0.122827862195438,0,0,0,0,0,0,0,0,0,0,0,0.0172014031364245,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.740343022819433,0,0,0,0,0,0,0,0,0,0,0,0,0.0326047649936868,0,-0.0386822198503264,0.0414606281630874,0,0,0,0,0,0,0,0,-0.157862994327632,0,0,0,0,-0.0320724442115299,0,0.0533547286966674,0,0.0617152805348486,0,0,0,0.261934665869867,0,-0.0166029045027889,0,0,0,0.0985382921426897,0.014727755246836,0.0180142924121154,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0537025280476365,0.12764531402397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16449552989454,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0207184390184047,-0.065636412336442,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186972701017994,0.083119834642601,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0766912939989106,0,0,0,0,0,0,0,0,0,0,0.260275282825245,0.100276398134347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009484913820935,0,0.0561107710928932,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0119596579279236,0,0,0,0,0.0377302096858474,0,0,0,0,0,0,0.0428283412029513,0.0149012388013405,0,0,0.049741411474431,0,0,0.147470281518232,0.134690585723574,0,0,0.115646405042175,-0.0181263668474027,0,0,0,0.0154104685086854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143301521005516,0.00657639660239791,0,0,0,0.0509488936765941,0,0
X000898.SZ,0,0,0,0,0.00334778720343031,0,0,0,0,0,0,0,0,0,0,0,0,0.0407227857366926,0,0,0,0,0,0,0,0,0,0,0,0.0700296190499568,0.100217072348485,2.71050543121376e-20,0,0,0.083170829742665,0,0,0,0,0,0.177253747251147,0,0,0,0,0,0,0,0,0.0234141257311102,0,0.00267316689895404,0.0373571206429368,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097138877674762,0,0,0,0.0622063382024916,0,0,0,0.383489513617394,0.106744806357518,0,0,0.0208068695050067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974990311330925,0,0.0102953378634588,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959416426856622,0,-0.0204800694950533,0,0,0,0,0.0836635918261521,0,0.650335531848804,0,0,0,0,0.083701746889442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00283169314580571,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0665184286370685,0,0,0,0,0,0,0,0,0,0.066825572726005,0.717952852321757,0,0,0,0,0,0,0,-0.00270281243523137,0,0,0,0,0.0161244273348686,0,0,0,0,0,0,0,-0.0150276999175081,-4.33680868994202e-19,0,0,0,0.0637275291656498,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218979644972636,0,0,0,0,0.0569258584648985,0.00890639175108245,0,0,0,0,0,0.0526843460733288,0.0457642300737354,0,0,0,0,0,0,0,0,0,0.131816472858796,0,0,0,0,0.022739987003135,0,0,0,0.0155691587686177,0,-0.0133857945281578,0.022158920099807,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.00599693441503219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544178111303077,0.106176430781985,0,0,0,0.0865434959196764,0,0,0,0.0350993144041932,0,0,0,0,0,0,0,0,0.08010015420025,0,0,0,0,0,0,0,0.0298164855783124,0,0,-5.42101086242752e-20,-0.0145296678795242,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112835242719131,0,0,0.0465667214291776,0.055497855228128,0.0597561429638736,0,0,0,0,0,0.09921049251622,0,0,0,0,0,0,0,0,0.13713180135419,0.301093217922407,0,0,0,0.119165603942787,0,0,0,0,0.149541584354041,0,0,0,0.0115510318987575,0,0,0,0,0,0
X000883.SZ,0,0,0.127415624827532,0,0.0865185471121476,0,0,0,0.125472321018372,0,-0.00832106237617809,0,0,0,0,0,0,0,0,0,0,0,0.157152722437419,0.0244431765031533,0,0,0,0,0,0,0,0,0,0,0,0,-0.107672659169884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022674666184419,-0.00797882769046031,0,0,0,-0.0930345188327833,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.132635722049888,0,0,0,0,0,0,0,0,0,0.20888267627833,0,0,0.0136447301045648,0,0,0,0,0,0,0,0.0379347047797836,0,0,0,0.198544449414513,0,0,0.00337019577292385,0,0,0,0,0,0,0,0,0,0,0,0.0866331371933511,0,-0.00894306532304647,0.00934635089381554,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0475900124421656,0,0,0.452690385980277,0,0,0,0,0,0,0,0,0,0,0,0,0.170068869403173,0,0,0,0,0,0,0.155040984909166,0,0.00593360485797911,0,0,0,0,0,0,0,0,0,0,0,0.0576659496078331,0,0,0,0,0,0,0,0.00810757216119411,-0.00618345412603886,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.278733527193622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194210900491835,0.00240366815129919,0,0.0706237145813944,0.192671871070511,0.0280447252613842,0,0.104168745084033,0,0,0,0,0,0,0.0416056952907805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330342329060487,0.00655281560702622,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606551994165248,0,0,0,0.0473927148475253,0,0,0,0,0,0,0,0,0,0,0,0.0966441597321211,0,0.100736216464126,0,0.0373172333186162,0,0,0,0.132756875133885,0,0,0,0.0174774516464879,0,0,0.0701729388575474,0,-0.00837055112303591,0.0107460270827431,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723284844537397,0,0,0,0.032731565179997,0,0.1218506884536,0,0,0.0235656754400311,0.351208502120892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207566837841063,0,0,0,0,0.12952385665235,0,0,0.0111428535237474,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.0015996586424586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712291305703157,0,0,0,0.317410531265212,0,0,0,0,0,0,0,0,0,0,0,0,0.00691773052449193,0,0,0,0,0,0,0.115115888996702,0,0,0,0,0,0,0,-0.0433297455409776,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.231318178989313,0,0,0,0,0,0.0582410632033416,0,0,0,0,0,0,0,0.0598530172847176,0.0600384967075891,0.104844527687967,0,0,0,0,0.0641121324924231,0,0.0205317381071402,0,0,0,0.0607222689414711,0,0,0,0,0,0,0,0,0,0,0,0,0.0419380723249266,0,0,0.00755697480883601,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280351061321745,-0.0814645129728691,0,0,0,0,0,0,0.0341381362814352,0,0,0,0,0,0,0,0,0,-0.0254344941481358,0.392893855225095,0,0,0,0.0167202520759441,0,0,0.0505326632804923,-0.154898249929989,0,0,0,-0.109476981971381,0,0.0507706770338352,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344090347809912,0,0,0.0466077751608671,0,0.0770734683024693,0,0,0,0,0,0,0.0205231742625881,0,0,0.0593472108011428,0,0,0,0,0,0.12194044498535,0,0,0.140968431474374,0,0,0,0.203643561703248,0,0,0,0.0154316909027715,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039650880246191,0,0,0,0.00706467299783624,0.0971479663557967,-0.029512853432986,0,0.125567004840451,0,0,0.0896656251311615,0.175918839512428,0,0,0,0.0242056577674311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164132412679742,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,-0.0245695290121988,0,0,0,0,0,0,0,0,0,0,0,-0.0692621359375556,0,0,0.0506293399292857,0.0864864744160035,0,0,0.11103596154598,0,0,0,0,0.290485179538479,0,0,0,0,0,0,0,0,0,0,-0.0469392286367328,0,0,0,0,0,0,0,0,0,-0.0117775651783075,0.0506022187426471,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,-0.140670781005887,0,0,0,0.011932985040655,0,0,0,0.0243497458834843,0.158195997901252,0,0,0.0914484344351954,0,0,0.0219950259216024,0,-0.299824607040719,0,0,0,0,0,0,0,0,0.0671352899789385,0,0.0591463977795689,0,0.203622740896505,0,0,0,0.156561184211595,0,0,0,0,0,0,0.0146186686608341,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.417413241339623,0,0,0,0,0,0,0.0293684544723716,0,0,0,0,0.0289966152161768,0,0,0,0,0,0,0,0.0837578685459195,0,0,0.0370789805795993,0,0.0360945801785705,0,0,0,0.028236957956075,0,0,0,0,0,0,0,0,0,0,0,0.0248468548998865,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,-0.0367407333128366,0,0,0,0.0598692739849887,0,0,0,0,0,0,0,0,0.0300004327995909,0,0.117749764597676,0,0,0,0,0,0,0,0.228936720061017,0,0,0,0,0,0,0.29273513860816,0,0,0,0,0,0,0.193009216833147,0,0,0,0,0,0,0,4.33680868994202e-19,0.00187589170438032,0,0,0,0.0700388323691239,0,0
Change_TY3M,0,0,0,0,0,0,-0.070052764796762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130775494647482,0,0,0,0.0479970264756872,0,0,0,0,0,0,0,0,0,0,0,-0.217939776474844,0,0,0,0,-0.176380593633595,0,0,0.00534961952021111,-0.044882632487564,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749382716049383,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113362641804021,-0.0551867621641879,0.0545512421925721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452241776212618,0,0,0,0,0.891656161116723,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443066426830763,0,0.0155552232832207,0,0,0,0,0,0,0,-0.0469969219914141,0,-0.0128777338504413,0,0,-0.0543315057570082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419665298682236,0,0.00453736804740583,0.0263874642200999,0,0,0,0.0195189037127802,0,0
MKreturn,0,0,0,0,0,0,0.0071427463950391,0,0,0,-0.105950910471971,0,0,0,-0.0542768410910669,0,0,0,0,0,0.248513806377145,-0.0495257154719981,0.00760434187824594,0.15006105537416,0,0,0.186899379492151,0,0,0,0,-0.0126490247974112,0,0,0,0,0,0,0,0,0,0,0,-0.0198528868695295,0,0.0473155513033075,0,0,0,-0.0415564339426188,0,-0.0347124315045302,0.0382253144055203,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345976545204701,0,0,0,0,0,0,0,0,0,0,0,0.00156585295064617,0,0,0,0,0,0,0,0,0,0,0,0,0.000198901270352902,0.0129834620192312,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.121425149878826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232355992012448,0.16372065748763,-0.0208829574446622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143768308064824,0,0,0,0.0344391152695619,0,0.0606706402399376,0.0963163229949167,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610605045280687,-0.00301512581827215,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365155338946743,0.00973554666570455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153351677724843,0,0,0,0,-0.0107946679159673,0.0146713158855297,-0.0427925272475053,0,0,0,0.0251654456909134,0,0
