,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600688.SH,X600352.SH,X601991.SH,X000786.SZ,X600027.SH,X600111.SH,X600795.SH,X601992.SH,X600176.SH,X002075.SZ,X600299.SH,X600126.SH,X600426.SH,X600529.SH,X600486.SH,X000723.SZ,X600315.SH,X002466.SZ,X601158.SH,X000401.SZ,X002353.SZ,X600219.SH,X600612.SH,X600516.SH,X000932.SZ,X000898.SZ,X002409.SZ,X000883.SZ,X000553.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054177111415235,0,0,0,0,0,0,0,0.124392088034772,0,0,0,-8.67361737988404e-19,0,0,0.000113514800551211,0,0.0383187400111832,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138762715521578,-0.0168739238030409,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033777202990829,0,0,0,0,0,0,0,0.130621971656558,-0.0124526277969507,0,0,0,0,0,0,0,0.0215465547168065,0,0,0.0231523686522989,0,0,0.0407631125259193,0,0,-0.0321799138712322,0,0.0166344521820968,0,0,0.00362684358278115,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.175741550292174,0.0753301004051065,0,0,0,0.0728207516218915,0,0,0,0,0,0,0,0,0,0,0,-0.0439057563705993,0,0,0,0,0,0,0.0981972537388674,0.0187903306325981,0,0,0,0,0,0,-3.46944695195361e-18,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.0404042492988319,0,0,0,0,0.00371848557540151,-0.00982032109683724,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.131048231453663,0,0,0,0,0,0.0974430480208056,0.349900295829892,0,0,0,0,0,0,0,0,0,0,0,0.0705315769037645,0,0,0,0,0,0,0,0.0100132931911772,0,0.0324256177354033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131638707813573,-2.16840434497101e-19,0.00247080214628132,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.00408939496749288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237338257673976,0,0,0,0,0.100220531243678,0,0,0.0342575646839849,0,0.0467281280979299,0,0,0,0,0,0,0,0,0.0278276712039337,0.0212717002315394,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726942394757314,0,0.054047762289946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26684815500385,0,0,0,0,0,0,0,1.73472347597681e-18,0.0101365138729198,0.0445480127787594,0,0,0,0,0,0
X600019.SH,0,0,0.0776683845026465,0,0,0,0,0,0,0,0,0,0,0.0673213604018614,0,0,0,0,0,0,0.0453191388175384,0,0,0.126720353102964,0,0,0,0,0.0175428936177564,0,0,0,0.103455208256119,0.00481470917559754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337512521693142,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.038319684224199,0,0,0,0,0.0695611830225921,0.0621077543150479,0,0,0,0,0,0,0,0,0.0481096973321443,0,0,0,0,0,0,0,0.0692461896658376,0,0,0.0387737962910691,0,0,0,0,0,0,0,0,0.19318009441888,0,0,0,0,0,0,0,0,0,0,-0.00738273303084786,-0.0309446455533149,0,0,0,0,0,0
X600011.SH,0,0,0.272491373257311,0,0,0,0,0,0,0.0158741755916918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170960791925246,0,0,0,0,0,0.17684091614202,-0.00857178271585821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134262371115126,0.00437598355312252,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0440620219240716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205392274306431,0,0,0,0.184512025770563,0,0,0,0.32597320975447,0,0,0.145487552282053,0,0,0,0,0,0.107884612085233,0,0,0,0,0.00978343300471177,-0.00933623231483358,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1098212009657,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.043218027275994,0,0,0,0,0,-0.100047433610759,0.0124400039236299,0.102059588510633,0,0.271415409475129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344951861123408,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0.0119304588481867,0.0447989799955045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101709638347698,0,0,0.076357722399352,0,0,0,0,0,0,0,0.149720191205665,0.0499992889237214,0,0,0,0,0,0.000399892188361203,0,0,0,0,0.0181691410762515,0.0263515875267991,0,0,0,0,0,0
X600886.SH,0,0,0.118402854679427,0,0.151588168832482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734443427528551,0,0,0,0,0.0213137895827844,0,-0.0186468689809827,0,0,0,-0.00236610931330311,0,0,0,0,0,0,0,0,0,0,-0.0889981340709882,0,0,0,0,0.00135245129493227,-0.0296247887282965,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0646189570875062,0,0,0,0,0.0850025907272219,0,0,0,0,0,0,0,0,0,0,0.0269694414342872,0,0,0.230579835889341,0,0,0,0,0,0,0,0,0,0,0,0,0.0299695020888769,0,0,0,0.0916397122891471,0,0,0,0,0,0,0,0,0,0.0198675983827602,0.025679198514901,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0615985256034196,0,0,0,0,0.0160839880494751,0,0,0,0,0,0,0,0,0,0,0,0,0.0200398385347925,0,0,0,0,0.0133929881911076,0,0.067718915264062,0,0.0932076812118566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812211783500543,-0.0105446293815113,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0199143973201768,0,0,0,0,0.0147021323992145,0,0,0,0,0,0,0,0,0,-0.00138830647749655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028779660820093,0,0,0,0,0,0.125294933414917,0,0,0,0,0,0,0,-0.00375728322674612,-0.00681432265698536,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139661562601342,0.0451656996523695,0,0,0,0,0,0,0,0,0,0,0,0,0.0230091726721055,0,0,0.0259670622648408,0,0,0.0748510558270353,0,0,-0.0156143308310068,0,0,0,0,0,-0.0214467546461042,0,0,0,0,0,0
X600362.SH,0,0,0.0269523324927211,0,0,0.0152748773959625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784551639036504,0,0,0,0,0,2.71050543121376e-20,0.065519412512786,0.0253932340231388,0,0,0,0,0,0.0321949993076633,0,0,0.0722476459449588,0,0,0,0,0,0,0,0,0,0,0.0167243241145049,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.604169046675938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325385312679899,0,0,0,0,0,0,0,0,0.0237373663631691,0.0308108955175619,0,0,0,0.032764507472261,8.67361737988404e-19,0,0,0.0283711066655497,0,0,0.048784093275774,0,0,0,0,0.0265898992007423,0,0,-0.000878724532850195,0.0247949099546663,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00927170801078812,0.190966069305685,0,0,0,0,0,0,0,0,0.157498244616115,0,0.11706491919884,0,0,0,0,0,0,0,0.00389823210443121,0,0,0,0,0,0,0,0.0031289132482295,0,0,0.00607554398633725,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427564685692827,0,0,0.110563430112553,0,0,0.0254813371394828,0,0,0,0,0,0,0,0.389311784285352,0,0,0.0340513878526724,-0.0207848132891556,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0941514788035001,0,0,0,0,0.0673644471758192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102558688874691,0.102737208919799,0,0,0.0258642836145768,0,-8.67361737988404e-19,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0245430120808174,-0.00290081397820645,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975353317118865,0,0,0.17581906388637,0,0,0.0670230379229791,0,0,0.0918950014572185,0,0,0,0.0132221364790471,0.0586410780724602,0,0.0322483900874949,0,0.0829423720264351,0,0,0,0,0,0,0.0549974560459251,0,0,0,0,0,0,0,-0.00375678179785776,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.138798841007024,0,0,0,0,0,0,0.2505332987803,0,0,0,0,0,0,0.0440447706872252,0,0,0,0,0,0,0,0.09853319249668,0,0,0.183303319039838,0,0,0.115554316362438,0,-0.0148418973714154,0,0,0,0.091720097789025,0,0,0,0,0,0,0,0,0.0178911618277418,0,0.0353940352971178,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0214038944613203,0,0,0.234694423853854,0,0,0,0,0,0,0,0,0.0247547457460503,0,0,0,0,0,0,0,0.155116278258799,0,0,0,-0.0288086455891558,0,-0.00440580089462115,0.0255195583729393,0,0.0369083853953578,0,0,0.0482252570275466,0,0,0,0,0,0.0553936592858058,0,0,-0.0545684494335644,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0190448206512459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0915831708798778,0,0,0,0,0.0674964324605485,0,0,0.0979771535835236,0,0,0.0185613932539369,0,0,0,0,1.0842021724855e-19,-0.0220319384486815,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0899558204638956,0,0,0,0.0246632788538488,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0914399258280483,0,0,0,0,0,0,0,0,-0.0220380834751624,0.0847630056254743,0,0,0,0,0,0,0,0,0,0,-4.55976224373632e-05,0,0,0,0,0,0,-0.0508749438220024,-0.00141286299080107,0.0127975274156453,0,0,0,0,0,0
