,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X000027.SZ,X601992.SH,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X600022.SH,X002470.SZ,X600098.SH,X000629.SZ,X600863.SH,X600307.SH,X600808.SH,X600489.SH,X600578.SH,X601918.SH,X600623.SH,X600160.SH,X600547.SH,X600612.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.110775640579347,0,0,0,0,0,0,0,0,0,0,0.0113023209044253,0,0.0465501019586752,0,0,0,0,0,0,0,0.0022259680640264,0,0,0,0,0,0.0156323421579223,0,0,0.00102124942570289,0,0.188264236690378,0.110137912970092,0.0511632415265125,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.404250968434939,0,0,0,0.00635092715382525,0,0,0,0,0.0100810171564656,0,0,0.0128207007137517,6.7762635780344e-21,0.110088046678072,0,0,0,0.0183912533447997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208774054907851,0,0,0,0,0,0,0,-0.00507817329258057,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.14909194112804,0,0,0,0,0,0.0168995220090923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694369872398428,0,0,0,0,0,0,0,0,0.351562362202398,0,0,0,0.0647234706752261,0,0,0,0,0,0,0,-0.00021523053287312,-0.00387951946697468,0,0,0,0,0,0
X600886.SH,0,0,0.0572738631540768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434845182520303,-0.409354519129408,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0195323077132165,0,0,0,0,0,0,0,0,0,0,0,0.0270301514786751,0.313609927252832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892336627603448,0,0,0.0569529480358348,0.0559427208228252,0,0.0125739943930706,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0108076843122519,0,0,0.0674837859804416,0,0,0,0,0,0,0,0,0.00361502368387689,0,0,0.125605220593167,0,0,0,0,0,0,8.67361737988404e-19,0.226376864393631,0.0656732555568742,0,0,0,0,0,0,0,0,0,0,0,0,0.245012200734925,0,0,0,0,0,-0.00068778601662629,0,0,0,0,0,0,0
X600362.SH,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0105251579295054,0.0772724228275616,0.0759036857629443,0,0,0,0,0,0.0192847989676761,0,0,0,0.0294935681540523,0,0,0,0,0,0.0229872029761942,0,0,0,0.321244940678963,0,-2.71050543121376e-20,0,0,0,-0.0132103905439411,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0163931239073039,0,0,0.252641392847432,0,0,0,0.0472591982105861,0,0,0,0,0,0,0,0,0,0,0,0,0.0285107638881338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167499271232747,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0518596908543,0.314473674613705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487697367999129,0,0,0,0,0,0.17999139871135,0,0,0,0,0,0,-0.0182997552597477,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168523452527051,0,0,0,0,0,0,0.102221150852616,0,0,0,0.0172466380128045,0,0,0.0101869922279839,0,0,0.0329654457801418,0.0876377936464627,0.30668960019213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152444640652391,0,0,0,0,0,0.00545508558751028,0,0,0.00316466587713702,0,0,0,0.00866682024712019,0.317099097580512,0,0,1.35525271560688e-20,0,0,-0.000853388849389001,-2.71050543121376e-20,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0591283534590964,0,0,0.319109400183493,0,0,0,0.0278031883891309,0,0.102772962539937,0,0,0,0,0,0.0426515481988197,0,0.160696305947806,0,0.083568803128323,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394699248361251,0,0,0,0,0,0.0610781590810438,0,0,0.0242128049605529,0,0,0,0,0,0,0,0,0,0,0,0.0468600728272345,0,0,0,0,0,0
X600309.SH,0,0,0,0.10547690331025,0,0.162441643921642,0.0226374420418801,0.0187918788352217,0,0,0,0,0,0,0,0,0,0.0382918989062648,0,0,0,0.118299333186715,0,0,0.0783108715731411,0,0,0,0.23357808522216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102409675799096,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0288543542971963,0.178594207712631,0,0.0806653139497722,0,0.0278965110925939,0.0881646460359864,0,0,0,0,0,0,0.136730437040876,0,0,0,0.135742207422804,0,0,0,0,0,0,0,0,0,0,0,0,0.106533144814996,0,0,0.0476049397831859,0,0,0,0.00824680761148522,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768118413144303,0,0,0,0,0,0,0,0,0,0,0,0.333829397327482,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0906718462428488,0.170130049174617,0,0,0,0,0.0412379438454645,0.0235588357971903,0.0652619799208142,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520842875593746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172108722289549,0,0,0,0,0,0,0,0,0,0,0,0,0.00767243564889527,0,0,0,0,0,0,0.000859202839002582,0.323066966749866,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341767974506521,0,0.0350053280052471,0,0,0.259468189406518,0,0,0,0,0,0,0,0,0,0.0673387688860839,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0278367716795674,0,0,0,0,0,-0.012479645337597,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0146452363527127,0,0,0,0,0,0,0,0.413297199830837,0,0,0,0.0109935567906054,0,0,0,0,0,0.0510461157923064,0,0.178033683804742,0,0,0,0,0,0,0,0,0,0,0.00693782683129495,0,0,0,0,0,0,0,0,0,0.0293956743099149,0,0,-0.0146956257060259,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0604369114130271,0,0,0.0476796517576629,0,0,0,0,0,0.161033068630839,0,0,0.00975991155118752,0,0,0,0,0,0,0,0,0,0,0.0898265812667635,0.0246744693674674,0,0.17302661036052,0.0328971813853817,0,0,0,0,0,0,0,0,0.00331058951343635,0,-0.040432347557904,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229056295022941,0,0,0,0,0,0,0.0629528848230859,0.102434373727484,0,0,0,0,0.133757381961593,0.137064644468676,0,0,0.0497661599162,0,0,0,0.192600942519834,0.0412007198493646,0,0,0,0,-0.010534794318568,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0.0346800472045216,0,0,0,0,0,0,0,0,0,0,0,0,0.185443794060604,0,0.261565683901491,0,0,0.0914349080375452,0,0,0,1.38777878078145e-17,0,0,0,0.196950896073416,0,0,0,0,0,0,0,0,0,-0.100464307212613,0,0,0,0,0,0,-0.0218864363726556,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713490366766041,0,0,0,0,0,0,0.0478207148257298,0,0,0,0,0,0,0,0,0,0,0,0,0.225040471939269,0.208903635603717,0,0,0,0,0,-0.0309945357400491,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.048226422796859,0,0,0,0,0,0.0516842524907404,0,0,0,0.0598702055568345,0.0092353343591974,0,0,0.0659853989423654,0,0,0,0,0,0,0.174097125969961,0,0.111410333642092,0,0,0,0.00727855847555996,0,0.0531257197592114,0,0.123973194513731,0.0369488092734564,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0504854825546573,0,0,0.122587526792417,0,0,0,0,0,0,0,0.265613072529724,0,0,0,0,0,0,0,0,0,0,0.145778587903203,0,0.0065235063692906,0,0,0,0,0,0,0,0.100824049514368,0,0,9.3311998299496e-05,0,0,-0.0240533757671893,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386747365578035,0,0,0,0,0,0,0,0,0,0,0,0,0.0299992807763087,0,0,0,0,0,0,0.0291254938386994,0.430679042584235,0,0,0,0,0,0,-0.00440292411417505,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.00198773271487391,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.000945434591080582,0.0361750489876972,0,0,0.14395446830452,0,0,0,-2.16840434497101e-19,0,0,0,0.022477758797371,0.20683582194386,0.152019726105538,0,0,0,0.00340493505422684,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.00211232383076189,0,0.211072746038375,0,0,0,0.0281344982186277,0,0,0,0,0,0.0388958658340817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478486199162772,0,0,0,-0.00411209237476101,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0974551101205042,0,0,0,0.00344744770255019,0,0,0,0,0,0.0608265704612434,0,0.00100045669581009,0.205381926628862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011530546179752,0,0,0,0,0,0,0.192618989617073,0,0,0,0,0,-0.00613629390694236,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0.00305954395944811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422495546806729,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013210825043517,0,0,0,0.212843961775607,0,0,0,0,0.0625904352007073,0,0,0,0,0,0,0,0.0432016046662271,0,0,0,-0.0113042647751433,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138467995126274,0,0,0,0,0,0.526755551275833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563113354987294,0,0.0122346619200542,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878382372423299,0,0,0,0.00502390429238462,0,0,0,0,0,0,0.0283089617836355,0.0395730100755268,0,0,0.199716294461735,0,0,0,0,0,0.0239312474330879,0.309623955532237,0,0.0363888551019152,0.101491974987792,0,0,0,0,0,-0.00644983407754966,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.0708201827932098,0,0,0,0,0,0,0,0,0,0.0568775587969931,0,0,0,0,0,0.270799589207487,0,0.138321397312032,0,0,0.0732335758555887,0,0,0,0.00708283894288966,0.0337195391028762,0,0,0,0,0,0.0507341201659102,0.0393490493068675,0,0,0,1.73472347597681e-18,-9.40415417457811e-05,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308605479928694,0,0.0530758097419244,1.38777878078145e-17,0,0.17794628204357,0,0.0644767982762517,0,0,0,-1.0842021724855e-19,0.130256074199124,0,0,0,0,0.0406785156470909,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0269848162046471,0,-0.173477877573747,0,0,0,0,0,0,0,0.00937444316885279,0,0,0.148727411664312,0,0,0.139763535510757,0,0,0.124463409178642,0,0,0,0,0.0810622590455444,0,0,0,0,0,0,-0.0458327257380577,-0.182555399055081,0,0,0,0,0,-0.0216684990659377,-0.0264998866323874,0.0132013957426087,0,0,0,0,0
Slope,0,0,0,0,0,0,0.100889937361242,0,0,0,0,0,0,0.334374862644799,0.133204975711921,0,0,0,0,0,0,0,-0.0769034480335881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252744549728311,0,0,0,0,0,0,0,0,0,0,1.14320452241301,0.00229055088292164,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135257081100913,0,0,0,0,0,0,0,0,0,0,0,-0.150375546329454,0.241598410528251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933828881581997,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.155487776964779,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.466352880764275,0,0,0,0.0855618912744146,-0.19188028742522,0,0,0,0,0,-0.0334410443411178,0,0,0,0,-0.0672112767779243,0,0,0,0,0.210026690150643,0,0,-0.171379254822599,0,0,-0.0395499580109156,0,0,0,0,0,0
MKreturn,6.93889390390723e-18,0,0,0,0,0,0,0.0633830168301178,0,0,0,0,0,0,0,0,0,0.014170387717352,0.154928158961708,0,0,0,0.22838460291039,0,0,0,0,0,0,0,0,0,0.0959404318818832,0,0,0,0,0,0,-0.0887405905214118,0,0.0576093167608507,0,0,-0.0524477486544722,-0.398319966787337,0,-0.0661160247988973,0,0.239645370312491,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.0057381479475076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016862379043763,0,0,0,0,0,0,0,0.0108858612346024,0,0,-0.0192564671929341,0.00450571900764582,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0673711536171192,0,0,0,0,0,0,0,0,0.00918407333413721,0,0,0,0,0,0,0,0,0,-0.0299802902659423,0,0,0,0,0,0,0,0,0,0,0,-0.0463712542037511,0,-0.0422846683883985,-0.029124281368274,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00350160754462762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153659884782647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035101179883654,0.00205945607875043,0,0,0,0,0,0
CarbonVol_Hubei,-0.00150953559285035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485754097490877,-0.00184276445653941,0,0,0,0,0,0,0,0,0,0,0,-0.00352189797581892,-0.00523781472719911,-0.00990156594716775,0,0,0,0,0,0,0
