,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X002271.SZ,X600803.SH,X600426.SH,X600362.SH,X600176.SH,X601991.SH,X600027.SH,X000629.SZ,X000983.SZ,X000723.SZ,X601699.SH,X000408.SZ,X600096.SH,X600348.SH,X600141.SH,X000786.SZ,X600160.SH,X600219.SH,X002353.SZ,X300073.SZ,X002080.SZ,X000933.SZ,X600157.SH,X600549.SH,X600985.SH,X600295.SH,X600486.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,-0.111746207389012,0,0,0,0,0,0,0,0,0,0,0.175898379811619,0.0506158814440052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031590832293281,0.0244555701696857,0,-0.156483646105137,0,0,0,0,0.313280674240422,0,0,0,0,0,0,0,0,0,-0.064053970603078,0,0,0,0.163731142114944,0,0
X600019.SH,0,0,0,0,0,0.0393674238698852,0,0,0,0,0.086862331919149,0.0324817886964267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527459983441207,0.0441765647354288,0,0,0,0,0,0,0.117311774512217,0,0,0,0,0,0.0876897488695371,0,0,0,0,0,0,0,0,-0.0444426470385795,0,0,0,0.0237725712443018,0,0
X600111.SH,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.107456749304898,0,0,0,0,0,0,0.0462295756608245,0,0,0,0,0,-0.0384275322195259,0,0.127857449406795,0,0.417642286233986,0,0,0,0,0.0659701573405203,0.106841267168419,0,0,0,-0.0831424560047207,0,0.0906947037308058,0,0,0,0,0,0,-0.0389604291280801,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0265407356963061,0,0.154345381589554,0,0,0,0,0,0,0,-0.0757006265968683,0.0103141107939842,0,0,0,0,0,0,0,0,0,0,0,0,0.0279200039019787,0,0,0,0,0,0.149128009977736,0.00287987409025389,0,0,0,0,0,0.0303087481856648,0,0,-0.0596608590102108,-0.0213235175669347,0,0,0,-0.0441742168839629,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0317211865747521,0,0,0,0.0258566204350004,0,0,0,0,-0.0184347851611362,0,0,0,0,0,0.10894912913488,0,0.0814235463590541,0,0,0,0.208417026553856,-0.057136708901803,0,0,-0.132204899722312,0,0,0,0,0,0,0,0,0.111184370851362,-1.73472347597681e-18,0,0,0.0656329750004904,0,0.059574616149834,0.0912816066802011,0,0,0,0.0397793472509705,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0983905373914173,0,0,0,0,0.11511085221517,0,0,0,0,0,0,0,0,0,0.00790947623437469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567291603897963,0,0,0.139782357905296,0,0.0344936344521732,0.0549536582836119,0,0,0,0.0413701327530588,0,0,-0.120303131287598,0,0,0,0.118853037439074,0,0
X000877.SZ,0,0,0,0.0164511901787309,0,0.0893641608473565,0,0,0,0,0,-0.0563946005379708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268177437713133,0,0,0,0,0,0,0,0.00145074349026922,0,0.148658201973251,0.0299094908531393,0,0,0,0.0843886211250382,0,0.0880983000692276,0,0,0,0,0,0,0.0255106060792671,0,0,0,0,0,0,0
X600886.SH,0,0.158278639757591,0,0.0361777141307016,0,0,0,0,0,0,0.0736816998554955,0,0,0,0,0,0,0,0,0,0,0.0574934834337351,0.057385852958985,0,0,0,0,0,0.137224048697805,0,0,0,0,0,-0.0100915884159604,0,0,0,0.0224696775412469,0,0,0,0,0,0,0,0,0,0,0.0378997686597939,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.00897973121289704,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0.0185950653131201,-0.00143883261344616,0,0,0,0.112977602432859,0,0,0,0.0274561665531426,0,0,0,0,0,0,0,0,0,-0.0227542209718433,0,0,0,0,0,0,0,0,0,0,0,0,0.0121125964569794,0,0,0,0,0.00237112405697637,0,0,0,-0.00756652648302883,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.113689695229388,0,0,0,0,0,0,0,0.0626357874351174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766152290522,0,0,0,0,0,0,0,0.010814843060602,0,0.0718908762871862,0.0134297728236518,0,0,0,0,0.116334691171196,0,0.235028019880341,0,0,-0.0183879200112563,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0468858334873514,0,0.308295361698447,0,0,0,0,0,0,0,0.249051121436133,0,0,0,0,0,0,0,0,0,0.0844685826711812,0,0,0,0,0.0506928966867865,0.182334562893448,0,0.0160773822690742,0,0,0,0,0,0,0,0,-0.0796477876441826,0,0,0,0,0,0.0901135937474505,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.216785896897589,0,0,0,0,0,0,0,0.163657388131402,0,-0.0780693418692197,0,0,0,0,0,-0.194953210335688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170818713743093,0,0.962853593195208,0,0,0,0,-0.0648713933564116,0,-0.248702983918556,0,0,0,0,-0.179069064018778,0,0,0.0250879906498406,0,0,0,0.0312147797664511,0,0
X600803.SH,0,0,0,0,0.111037018928117,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.00301130761734167,0,0,0,0,0,0,0.0507491076266293,-0.0568214712358103,0.0739057198127423,0.0662320612131306,0,0,0,0.0488646240522807,0,0,0.0256103910416289,0.0577866081329263,0,0,0,0,0,0,0,0.0361524697818393,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0308414506697832,0,0,0.0446617065758318,0,0.0803162381596556,0,0.0890762572014073,0,0.141846113059098,0,0,0,0,0,0.0647663689807895,0,0,0,0,0,0,0,-0.0266669566971665,0,0,0,0,0.00869614623571908,0,0.0920265707226198,0,0,0,0,0,0,0,0,0.0811665178252613,0,0,0,0,0,0,-0.0180874282734377,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0179296147240529,0,0,0,0,0,0,0,0.004451371825324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360798834840613,0,0.116109922004828,0.0153165406647976,0.0507220525224134,0,0,0,0.0440788721287898,0,0.018380286776193,0,0,0,0.0189910162320046,0,0,0,0,0,0,-0.0265859687520576,0,0,0,0,0,0
X600176.SH,0,0,0,0.0427047844462911,0,0,-0.0755378321230539,0,0,0.0887769978537791,0,0,0,-1.0842021724855e-19,0,0,0.166806656692218,0,0,0,0.0734640621765196,0,0,0.0386433141640939,0,0,0,0,0,0,0,0,0.100923930346845,0,0,0,0,0.152895743778519,0.102959389340314,0,0,0,0.0273524579515346,0,0,0.0222281405940605,0,0,0,0.109812431375091,0,0,-0.0363003418152614,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.145920647921572,0,0,0,0,0,0,0,0,0,0,0.0783656259312239,0,0.0167447223019692,0,0,0,0,0.377114003746249,0,0,0.0430425496400233,0,0,0,0,0,0,0.00718925561060249,0,0,0,0.100847963706009,-0.0238261258046056,0.16809567726632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.20096585651057,0.0774014908829636,0,0,0,0,-0.245792448878894,0,0,0,0,0.170372353680859,0,0.0615660863305201,0,0,0,0.376503255279565,0,0.0122539811309718,-0.129306080608406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213403167439878,0,0,0,0,0,0.0576022245697692,0.0439476032567192,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.174105921064243,0,0,0,0,-0.0421160175398447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161962542364073,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0999774802256128,0.0210388239946761,0,0.239352230049905,0.0944767226295268,0,0,0,0,0.299103987279975,0,0,0,0,0,0,0,0,0.0306708813094199,0,0
X000983.SZ,0,0.189789320001191,0,0,0.21379228918657,0,0,0,0,0.191084162947003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400360938112092,0,0,0,0,0,0,0,0,-0.0357254477738052,0,0,0,-0.0118877962179193,0.304234618820221,0.022792442781012,0,0,0,0.092638529735031,0.0410131028109459,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.090542381170732,0.0282266631352097,0,0,0,0,0,0,0.0304646356161299,0,0,0,0,0,0,0,0,0,0.0525453482938705,0,0,0,0,0,0,0,0,0,0,0,0,0.147168827374415,0,0.106308367099971,0,0,0,0.106764112819712,0.058385346036695,0,0,0,0.113629892288531,0,0.155261118490906,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.311674798763929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28977710277054,0,0,0,0.106804987207213,0.0538043460431487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115156206269089,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.266284663229044,0.0767837946190132,0,0.260613340182933,0,-0.0766128924351186,-0.097499506334427,0,0.136483642399284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217881022949771,0,0,0,0.0709545975721185,0,0,0,0,0,8.67361737988404e-19,-0.00262656447216714,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.110305498226802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490414466353535,0,0,0,0,0,0,0.819407324041122,0,0.0578967836061395,0,0.224842045813881,0,0,0,0,0,0,0,0,0,0,-0.0222130645213224,0.00726496022446728,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.391074038178647,0.0367067699041426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108733082179071,0,0,0,0,0,0,0,0,0,0,0,0.0517218561372366,0,0,0,0,0.443908324341167,0,0.0832968737448989,0,0,0,0,0.12093144817549,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.0184303838335675,0.037356167430558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0956647091226249,0,0.0103283075940205,0,0,0,0.593645178136165,0.0346598154081722,0,0,0,0,0,0,0.086683931440367,0.0149759368141135,0,0.0728182376134323,0,0,0,0,0,0,-0.0168977698738288,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0803053538769504,0,0,0,0,0,0.0402331590464047,0.106601971617874,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.391068420809641,0,0,0,0.105129816805261,0,0,0,0,0,0,0,0,0,0,0,-0.00583704102924983,0,0,0,0,0,0,0,0,0,0.0499066622651193,0,0,-0.0172094724055138,-0.0193632209775794,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.0158297338474416,0,0,0,0,-0.0121645604568341,0,0,0,0,0,0,0.10859333664318,0,0,0,0,0,0.0530828038563519,0,0,0,0,0,0.160601757677072,0,0,0,0,0,0.0873646902607532,0,0,0,0.284206858425414,0,0,0,0,0,0,0.083752805923937,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0467308647379124,0,0,0,0.0147662963299352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164701243846077,0,0.242577951284248,0.059333733259381,0,0.0703091764106392,0,0.0882452911918858,0.120886895663935,0,0,0,0,0,0,0,0,-0.00836742304659977,0,0,0,0.00783617008369977,0,0
X002353.SZ,0,0,0,0,0.142036309981271,0,0,0,0,0.0264948050300837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641951102520327,0,0,-0.100767717630191,0.0308545205775065,0,0,0,0,0.0239423080570574,0.0733842044782046,0,0,0,0.102413281593349,0,0,0,0.152357584438686,0,0.114826251497657,0,0,0,0,0,0,-0.0678957838449258,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.0400523840000759,0,0,0,0.12341328575914,0,0,0,0.141993264081993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876172466371249,0.0773060271262425,0,0,0,0.187906265701695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074880332343086,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.198039568702758,0,0.033463103192166,0,0.0798948819042921,0,0,0,0.0385534136383274,0,0,0,0,0,0,0,0,0.120515991631412,0,0,0,0.056688324113799,0,0,0,0.0199919818050702,0,0,0,0.0251052050787296,0,0,0,0,0,0.276522439995962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274809420903525,0,0
X000933.SZ,0,0.0705883029548278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978197842988277,0,0,0,0,0,0,0,0.463286015079573,0,0,0,0,0.0492056501950383,0,0,0,0,0.0457895939615134,0,0,0,0,0,0,0.039782608652844,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0872464453510276,0,0,0,0,0,0,0.0211161078625539,0.00508351956312747,0,0,0,0,0.0426013500071491,0,0,0,0,0,0,0,0,0,0,0.0289283041569595,0,0.00760909950500336,0,0.0259674445362918,0,0,0,0.0607440635287976,0,0,0.00519014020713476,0,0,0,0,0,0,0,0,0.0332516908841987,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.134303746162971,0,0,0,0,0,0.130100250702883,0,0.0972391994317497,0,0,0,0,0,0,0,0,0,-0.129020807582287,0,0,0,0,0,0,0,0,0,0,0,0.196298737310335,0,0,0,0,0,0.147342751254174,0,0,0,0,0,0,0,0.147423831567519,0,0,0.0578240702257571,0,0,0,0,0,0
X600985.SH,0,0.0660320017733122,0,0,0.0141476956109259,0.00641239592188328,0,0,0,0.372867978873088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442511644112688,0,0.102825054747948,0,0,0,0,0,0,0,0,0,0,0.061366880568443,0,0,0,0,0,0,0,0,-0.0122832074392001,0,0,0,0,0,0
X600295.SH,0,0.0133376699229924,0,0,0,0,0,0,0,0,0.0468729457377353,0,0,0.0598132342142367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802612943863153,0,0,0,0,0.0765292956937171,0,0,0,0,0,0,0.202075981555205,0,0,0,0,0,0,0.356899657281703,0,0,0,0,0,0,-0.0531714915029189,0,0
X600486.SH,0.016230253750796,0,0,0,0,0,0,0,0,0.0200230278123842,0,0,0,0,0,0.27227364401242,0,0,0,0,0,0,0,0,0,0,0.0359788868001303,0,0,0,0,0,0,0,0.0163044781944696,0.0569171214206933,0,0.00841485202508985,0,0,0,0,0,0.0765095042245084,0,0,0,0,0,0,0,-0.0184350576234982,0,0,0,0,-0.058542391573882,0,0
X000807.SZ,0,0,0,0,0.0232628973395332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051788618813473,0,0,0,0,0,0,0,0,0,0.187469483494627,0,0,0,0,0.0416252883811142,0,0,0,0,0,0,0,0.00845355849858999,0,0.054308034895126,0,0.117303797232965,0,0,0,0,-0.0128344384237267,0,0,0,8.67361737988404e-19,0,0
Change_TY3M,0,0,0,0.157909502948071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213656802032548,0,-0.0235544974123384,0,0.00217623318594825,0,-0.322032529715543,0,0,0,0,0,0,0,0,0.0972826382896396,0,0,-0.0499843973400837,0,0,0,0,0,-0.155364989393872,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.108391213668801,0,0,0.132489633783791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989581234901035,0,0,0,0,0,0
TED,0,0,0,0,-0.0568374011223956,0,0,0,0,-0.0260605700014919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.147223124411768,-0.253315926839222,0,0.124610063901641,0,-0.125831151826675,0,0,0,0,0,0,-0.0624130887396998,-0.405619795455507,0,0,0.187125897737801,0,0,0,0,1.19807417092283,0,0
RealEstate_excess,0,0,0,0,0,0.0196536961072954,0,0,0,0,0.0089530407448394,0.0438533658935178,0,-0.0244095082445299,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111670127923218,0,-4.33680868994202e-19,0,0,0,0,0,0.0297540066666882,0,0,0,0,0,0,0.0193978823014023,-0.08015326205295,0,0,0,0,0,0,0,0,-0.0196005750971223,0,0,0,0,0,0
MKreturn,0,-0.129913808858467,0,0,0,0.0725039844419295,0,0,0,0,0,0,0,-0.113111747154746,-0.0366141127062208,-0.00163533237951296,0,0,0,0,0,0.0396027910965186,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00653860950615489,0,-0.0185604953849214,0,0,0,0,0,-0.00396251703017321,0,0,0,0,0,0,0,0.0320588939855569,-0.0416658941867082,0,0,0,0.0591823642050541,0,0
MKvol,0,0,0,0,0,-0.00083959680340962,0,0,0,0,0,0,0,-0.00022672541778695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516932882970036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000794891659730101,-0.00594508910061411,0.00749688163350364,0,0,0,0.0187870545278734,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676506077802215,0,0,0,0,0,0,0,0,-0.128415098489017,0.129346799121491,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000983014484875609,0,0,0.00213919000651927,0,-0.000876689277574689,0,0,-0.000281816405947405,0,0,0,-0.00060989348556783,0,0,0,0,0,0,0,0,0.00188531033951118,-0.00395159100428664,0,0,0,0.0186751967852879,0,0
CarbonVol_Hubei,0,0,0,0,0.000778419828200327,0,0,0,0,0,0.000685305633559871,0,0,0,0,-0.00101061544358362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000682171433624323,0,0,0,0,0.000764380725022205,-0.00118193734429188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00680070901970877,0,0,0,0.0147989698505795,0,0
