,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X002466.SZ,X600176.SH,X000786.SZ,X600011.SH,X600426.SH,X601600.SH,X601898.SH,X600886.SH,X000301.SZ,X600010.SH,X600111.SH,X600188.SH,X002080.SZ,X600219.SH,X600352.SH,X601991.SH,X600801.SH,X600486.SH,X600489.SH,X600795.SH,X300037.SZ,X600688.SH,X600803.SH,X601168.SH,X002353.SZ,X600027.SH,X601992.SH,X600399.SH,X600299.SH,X600157.SH,X000898.SZ,X000932.SZ,X000630.SZ,X002409.SZ,X002497.SZ,X000027.SZ,X300073.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,-0.00456894144334094,0,0.00645173874062345,0,0,0,0,0,0.108841686426981,0,0,0,0,0,0,0,0,0.00564615504523914,0,0,0.0754207091469049,0.00255012933041181,0,0,0,0,0,0,0,0,0,0,0.0104497752596157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00531511221635761,0,0,0,-0.000548063975952226,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151566155752314,0,0,0.0563592533868524,0.0846294274484356,0,0,0,0,0,0,0,0.0213376853271097,0,0,0,0,0,0,0,0,0,0,0.00716162000034871,-0.00736489641875469,0,0,0,0,0,0.11779713800357,0,0,0,-0.0678305651636042,0,-0.0099446459215718,0,0,0.00195531748637977,0,0,0,0,-0.00548572920372453,0,0
X601088.SH,0,0,0,0,0,0,0.0124908920715503,0,0,0,0,0.0876428758792837,0,0,0,0,0,0,0.133476590559451,0,0,0,0,0.366712996051704,0,0.0126338682229195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00656894943202211,0,0,0,0,-0.00593850433499403,0,0
X600309.SH,0,0,0,0,0,0,0,0.0739729423779139,0,0,0,0,0,0,0,0,0.116437352874666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696205218364358,0,0,0,0,0,0,0.0424283677083545,0,0,0.00573211961825401,0,0,0,0,0,0.0429720221464452,0,0,0,0,0.00272220948709868,0,0
X600585.SH,0,0,0,0,0,0.0154431770781405,0,0,0,-0.179957113527865,0,0,-0.0256234491451622,-0.0581252922022878,0,-0.0281218510991109,0,0,0,0,0.0360642769689059,0,0,0,0,0,0,0,0.133616233950219,0,0,0,0,0,0,0.070733667263378,0,0,0,0,0,0,0,0,0.228606276010337,-0.0129166660001113,0,0,0,0,0,0.00195819982494644,0,0,0,0,0.0135892542164005,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0669589610508485,0,0,0,0.305393236084742,0,-0.030622695339323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095194264911875,0,0,0.166433413428199,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667585158536854,0.453768096940656,0,0,0,0,0,0,0,0,0,-0.0110714334290513,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.0241066908337646,0,0,0.245819018171825,0,0,0.0148374713400952,0,-0.106125457467331,0,0,0,0,0,0.0740495204903655,0,0.0448194331428056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117687433514405,0,0,0,-0.0972926956507029,0,0.0735265297825172,0,0,0.0396490324693206,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0562133349262014,0,0,0,0,0,0,0,0,0.10213685371191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968445675526787,0,0,0,0,0,0,0,0,0,0.00849994415571958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339857329375994,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.16789037586301,-0.110713227538366,0,0,0,0,0.00438655826440471,-0.0335192528897915,0,0,0,-0.099835799816872,0,0,0,0.0250291528224584,0,0,0,0,0,0.053542528163704,0,0.132099507557417,0,0,0,0.125690788156708,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633826720541911,0,0,0,0,0,0,0.00631224545446279,0,0,0,0.0184396332714885,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.119675896097583,0,0,-0.0467643350859911,8.67361737988404e-19,0.10788789316278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147279704077014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227438454872349,0,0,0,0,0.0343132133794737,0,0
