,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600547.SH,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600309.SH,X600660.SH,X600489.SH,X600623.SH,X601158.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X000723.SZ,X000709.SZ,X000408.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X000959.SZ,X600549.SH,X000539.SZ,X600758.SH,X600176.SH,X000027.SZ,X600126.SH,X000630.SZ,X600021.SH,X002470.SZ,X601699.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0181242303451484,0,0,0,0,0.0973617501311878,0,0,0.102524596449915,0,0,6.7762635780344e-21,-0.0175361415335548,0.0532429550269191,0,0,0.0322649743902382,0,0,0,0,0,0,0,0,0.0180665787088942,0,0,0,-5.91671940736211e-05,0.06737806256968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0091390178148943,0,0,0.0118659717944644,0,0,0,0,0.189963045506262,0,0.0376345864045023,0,0,0,0,0,0.0327267306256106,0,0,0,0,0,0,0,0,0,0,0,0.0147445771007919,0,0.0133836916054356,0,0,0,0,0.0139153667182812,0,0,0.138397507377641,0,0.136010338692365,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.0225635297479099,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.428995794404682,0,0,0,0,0,0,0,0,0,0,-0.123357490782828,0,0,0,0,0,-0.00933952358339873,0,0,0,0,-0.267430058201455,0,0,0,0.156324506440561,0,0,-0.511441228959617,0.348726193572856,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178462989959513,0,0,0,-0.0285440395222604,0,0.935020517361913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510045580381811,0,0,-0.0440510676223263,0,-0.344923524813897,0,-0.0242721124808363,0,0,0,0.0468942737681273,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141344067056841,0,0.0570532744063563,0,0,0,0,0,0,0.0992261208966551,0,0,0,0,0,0,0,0.102508788907284,0.00861945869422421,0,0,0,0.0353917107202488,0,0,0,0,0.0160486728793633,0,0,0,0,0,0,-0.0140014313319299,-0.00850380477331934,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0949299197430241,0,0,0,0,0,0,0,0,0,0.0404178340616435,0,0,0,0,0.0242074363817639,0,0,0,0.100003139993061,0,0,0,0,0,0,0,0,0,0,0,0,0.00382718809773947,0,0,0,0,0,0,0.224098137274498,0,0,0,0.0362828043214624,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0453909778472314,0,0,0.00716556360101237,0,0,0.01257331239068,0,0,0,0,0,0,0,0.404040172638682,0,0,0,0,0,0,0,0,0,0,-0.0223607442950708,0,0,0,0,0,0.0696439176914978,0,0.0155301682065593,0,0,0.0113121841343944,0,0,0,0.0480038909721515,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.104896318634847,0,0,0,0,0,0,0,0,0.146619172742076,0,0,0,0,0.058316378953792,0,0,0,0,0.0348112261014087,0,0,0.0574708774769382,0,0,0,0,0,0,0,0.113714439045184,0,0,0,0,0,0.408183896006371,0,0,0.138905614830631,0,0,0.00445320859874993,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,-0.0109449950623543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070960073175741,0.0894793052617223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278478254172747,0,0.00783287705798339,0,0,0,0,0,0,0.263469178543848,0,0,0.126165626252257,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0841618889930852,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.026059639295057,0.0982250982084346,0,0.207969716594434,0.00732586872419895,0,0,0,0,0,0,0,0,0,0.19463369058438,0,0.00308315961836043,0,0,0,0,0,0,0,0.303841056666709,0,0.0585790999377503,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849776425060658,0,0,0.218634984125511,0,0,0,0,0,0,0,-0.0249999224480606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153155098382564,0,0,0,0,0,0,0,0,0.153339123094721,0.0861527317047777,0,0,0,-0.0673725656070687,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0804907285339702,0,0,0,0,0,0,0,0,0,0.182011886207946,0,0,0.123354449354008,0,0,0,0,0,0,0,-0.252291869503322,0,0,0,0,-0.00789377431638588,0.104349889609988,0,0.0862906300113041,0,0.0937644931891218,0,0,0,0.0323937127027737,0.159366325038901,0,0,0,0.039568377431189,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.116957655607601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253601991636134,0,0,0,0,0,0.0196447845364586,0,-0.00857342766555412,0,0,0,0,0.0730453166285213,0,0,0,0,0,0,0,0.138787478703541,0,0,0,0,0,0,0,0,0,-0.0177010478377405,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371839572765206,0.695023489697442,0,0,0,0.302420577233069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014990976142231,0,0,0,0,0,0,0,0,0,0,0,0,0.0563620214195238,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.10340708482028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145761200150879,0,0,0,0.181870491946116,0,0,0,0.0346641520971276,0.0564130530854927,0,0.337479054172341,0,0,-0.181879524328464,0,0,-0.112844088069159,0,0,0,0,0,0,0,0.0980756880054703,0,0,0,0,0.0501207497607171,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0475654513808342,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0329509125004893,0,0,0,0,0,0,0.130519588694975,0,0,0,0,0,0,0,0,0,0.017189391315903,0.0422743027881332,0,-0.0181488963912761,0.255495090073236,0,0,0,0,0.0636577855350489,0,0.0243566980196135,0,-2.16840434497101e-19,-0.0336418797027125,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.386138971618131,0,0,0.187065967105069,0,0,0.055834500506836,0,0,0,0,0.0541246616521479,0,0.036587235595707,0,0,0,0,0.260149236019016,0.0150258298468484,0,0,0,0,0,0,0,0,0,0.0239808793694341,0,0,0.00630889122320484,0.0346455421024477,0,0,0,0,0.0178036411062342,0,0,0.218497623493896,0,0,0,0.031840336889694,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483344910362151,0,0,0,0,0.0423230300921205,0,0,0.254309190521019,0,0,0.0993002997603641,0,0,-0.020162188111182,0.117492235864025,0,3.46944695195361e-18,-0.0815991146181889,0,0,0,0,0,0,0,0,-0.0565842167458592,0.153536089130735,0.00753796611428387,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0720211864425824,0,0,0,0,-0.0861900257524935,0,0,0,0,0.109466947219509,0.0608679179053361,0,0,0,0,0,0.118820257348679,0.192534716798569,0,0,0,-0.104316917310573,0,0,0,0,0,0,0,0.0460793177187798,0,0,0.0579708326384168,0.0148964737338534,0,0,0,0,0.215229569187705,0,0.414911351714053,0,0.0883244259624976,0,0.232077056213135,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.22198801530288,0,0,0,0,-0.161792806080216,0,0,0,0,-0.177005057054927,0,0,0,0,0,0,0,0.207535894253803,0,0,0.267610342263311,0,0,0,-0.480788841803053,0,0,0.170914479266065,0,0,0.0276342430996773,0,0,0.0203454617062307,-0.101087563125121,0,0,0,0.0730374502781369,0,0,0,0,0,-0.11022857506775,0,0,0,0.626920778322459,0,0
X000723.SZ,0,0,0,0,0,0,-0.0455817013749417,0.0307731564897852,0,0,0,0,-0.0119697066923338,0,0,0.188208626515811,0,0,0,0,0,0,0,0,0,-0.0255007456245961,0,0,0,-0.0502539285392631,0,0,0,0,0.114229735640098,0,0,0,0,0.0441252613454532,0,0.107863588437968,0,0,0,0,0,0,0.070296348227699,0.033451991059022,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,-0.0883237627531943,0,0,0,0.0355042540315921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462052954557473,0,0,0,0,0.379231043221472,0,0.0622466382551174,0,0,0.0872089313236986,-0.0375602967549252,0,0.0625837125397332,0,0,0.137077102092246,0,0,0,0.0666650505846917,0,0,-0.105082276156002,-0.0283872284686783,0,0,0,0,0,0
X000408.SZ,0,0,-0.115828667128867,-0.0892330008936824,0,0,0,0,0,0.0236905533939165,0,0,0,-0.0351350215253787,0,0,0,0.015334881712847,0,0.106352488986424,0,0,0,0,0,0,0,0.289842020900139,0.071080203965256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108554728247835,0,-0.21969676057531,0,0,0,0,0,0,0.224197609288666,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.0698022476838546,0,0,0,0,0,-0.0561282440605943,0,0,0,0,0,0,0,0,-0.0272218769583596,0,0,0,0,0,0,0,0,0,0.309760613486067,0.193159413641305,0,0,0,0,0,0,0.0489963022157336,0,0,0,0,0,0,0,0,0,0,0,0.0361100215130275,0,0,0,0,-0.0699285851147966,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0540118046004398,0,0,0,0,0,0,0.246644764635549,0,0,0,0,0,0.0484050956600572,0,0,0,0.055034325410105,0,0,0,0,0,0,0,0,0,0.116117178230637,0,0.0318592706446523,0,0,0.0125270538337769,0,0,0,0,0,0,0,-0.00765206275685411,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.531351637327914,0,0,0,0,0,-0.0633781287710852,0,0,-0.0840935453333412,0,0,0,0,0,-0.142474924667071,-0.0318132817249484,0,0,0,0.0679081109981695,0,0,-0.0893617229648993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200677467266067,0.307927281487707,0,0,-0.0221317482857259,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0321252625573041,0,0.0896134868032742,0,0,0,0,0.0195880486436321,0,0,0,0,0.0355134075650055,0,0,0.055468551358572,0,0,0.0689271199153367,0.0440743226194896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364018405851565,0,0.0248942641539833,0,0,0,0.0352272718463185,0.0801594764361676,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.0825249104706179,0,0,0,0,0,0,0,0,0,0,0,0,0.328829326210801,0,0,0,0.0745437406831658,0,0,0,0.0662773170029487,0.0838301232626104,0.0312274383167706,0,0,0,0,0,0,0,0,0.0508290497756409,0,0,0,0.0453436727181828,0,0,0.225028417103242,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0113489731380074,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.251385701114071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126704130245838,0,0,0,0,0,0,0,0,0,0.3540266072647,0,0,0,0,0,0.110688107578863,0,0,0,0.181960426603231,0,0.0341268625867647,-0.0405772240365191,0,0,0,0.115122328139517,0,0,-0.0625089353215214,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0832400541580362,0,0,-0.0412435720826269,0,0,0,0,0,0.165273362691759,0.330392108778803,0,0,0,0.171559889699234,0.214804757485533,1.38777878078145e-17,0,0,0.417955258221599,0,0,0,0,0,0,0,0,0,0,0,0,0.09860257949277,0,0,0,0,0,0,0,0.189873179948613,0,0.0590398417241267,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309305410548985,0,0,0.105407847243538,0,0.0155669275807496,-1.73472347597681e-18,0.00198896861971895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373790087779741,0,0.00329532081808136,0,0.104001013585367,0,0,0,0.058093963025022,0.00164885560701621,0,0,0.00251525781533953,0,0,0,0,0,0,0
X600758.SH,0,0,0,0,0,0,0,0,0,0.166405897056013,0,0,0,0.129477535096809,0,0,0,0.160328857201392,0,0,0,-0.00392780965782194,0,0,0,-0.154680922420942,0,0,0.308086986451128,0,0,0.0970377354187965,0,0,0,0,0,0,0,0,0,0,0,0,-0.324732317666928,0,0,0,0.0743213217973225,0,0,-0.142604599793228,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0472499769030331,0,0,0,0,0,0,0.196081195519988,0,0,0.196335991375973,0,0,0,0.0704903790483583,0,0.207204821631999,0,0,0,0,0,0,0,0,0,-0.0265846932963045,0,0,0,0,0,-0.0537213717138357,0,0,0,0,0.00380220257515879,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.012551400828075,0,0,0,0,0.0476117971085104,0,0,0,0,0,0,0.00451754831094278,0.118110596657318,0,0,0.100600363854009,0,0,0,0,0,0,0.0501155865712652,0,0,0,0,0,0.00293489601779228,0,0,0.0205359711835094,0,0,0.0621633286397857,0,0,0,-0.00540190688644179,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0.597325410765427,0,0,0,0.0606919426621802,0.0110113839421222,0,0,0,0,0,0,0,0,0,0,0,0.0294894972449933,-0.0896413804242829,0,3.46944695195361e-18,0,0,0.0674623902049678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126811234878057,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123236310485926,0,0,0,0.50421448553682,0,0,0,0,0,0,0,0.0609114556585433,0,0,0.0385958200258147,0,0,0,0,0,0,0.0226773994164805,0,0,0.00268658578663275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368389018579307,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790989536606086,0.0308636663167522,0,0.0267641214813319,0,0,0.0432743296319262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991609340470237,0,0,0,0,0,0,0,0,0.0383883413262526,0.134966859708044,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.325467156299645,0,0,0,0,0,0,0,0,0,0,0,0,0.17137002061397,0,0,0,0,0,0,0.00560614226925469,0,0,0.112658225083344,0,0,0,0,0,0,0,0,0,-0.0563020195921079,0,0,0,0,0,0,0.0672713401701672,0.111726191421419,0,0.0442000731504672,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.00329037709255563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771778238989121,0,0,0,0,0,0,0,0.224813940215625,0,0,0,0.475311925618614,0,0,0.121464817185454,0,0,0.0915341373100287,0,0,0,0,0,0,0,0.0442984548336217,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.238950797668568,0,0.106900970356337,0,0,-0.0109079566007922,0,0,0,0,0,0,0,0,0,0,0,0,0.0387455540309915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381504090579678,0,0,0,0,0,0,0,0,0.0745153119256375,0,0,0,-0.0186313286183348,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0230476182570126,0,0,0.0565593352711006,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.050785053945515,-0.02784749864518,0,0,0,0,0.00544822977796953,0,0,0,0.0388023174546141,0,0,0,0,0,0.0353431059676471,0,-0.00646801834097989,0,0,-0.00904999815817282,0,-0.020600018157397,0,0,0.0172348345687537,0,0,-0.0193108054944433,-0.108347176930396,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.245054253368964,-0.109610820089696,0,0,0,0,0,0,0,0.00349562213382301,0,0,0.264076344956072,0.140099379938245,0,0,0,-0.030304490656455,0,0,0,0,0,-0.212145969733322,-0.189742316149473,0,-0.279726246619972,0,0,0,0,0,0.129915246095889,0,0,0,0,-0.419692455742461,0,0,0.426681925977027,0,-0.467026301794341,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907278822053522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166467281134183,0,0,0,0,0,0,0,0,0,0.436040230732013,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.274582656473743,0,-0.125161497695248,0,0,0,0,0,0,-0.091376211963043,0,0,0,0,0,0,0,0,-0.00680029887905532,0,-0.140056837689829,0.073993095251013,0,0,0,0,0,0,0,0.175152005218186,0,0,0,0,0,0,0.194596569132963,-0.39472855374781,0,0.06399453548287,0,0.00735427073729986,0,0,0,0,0,0,0,0,0,0.184945562383996,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0698551245601842,0,0,0,0,-0.0720160917910382,0,0,0,-0.0681993042373815,-0.114575851790936,0,0,0.00253496710442676,0.036298769800907,0,-0.0330005452585257,0.00321806022431473,0,0,0,0,0.028484355490082,0,0,-0.0131565289180141,0,0,0,0.0547319360142198,0,-0.0457255465763467,0,0,0,0,0,0,0,-0.0239705041127028,-4.33680868994202e-19,0.0336950814865938,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186514030996441,0,0,0,0,0,0,0,0,0,0.00233861600573404,0,0,0,0,0,0,0,0,0,-0.00062503155322293,0,0,0,0,0,0,0,0,0,-0.0012394975247135,0,0,0,0,-0.0144940214434077,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0292537157093967,0,0,0,0,0,0,0,0,0,0,-0.0349551591251404,0,0,0,0,0,0,0,0,0,0,0.0124221245024054,0.00879878977779948,0,0,0.012637726728089,0,0,0,0,0,0,-0.0348709525937455,0,0,0,0,0,0,0,0,0,0,0,0.105798259595963,0.172307011762984,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00288061714463792,0,0,0.000147799553495587,-0.000128500451396342,0,0,0,0,0,0,0,0,0,0,0,0,0.0109058527304125,0,-0.0070651609359404,0,0,0,0,0,0,0,0,0,0,0.00581812132375055,0,0,0,0,0,0,0,0,0,0,0,0.00477424771426536,0.0111503258861755,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0319228998518682,0,0,-0.0114196940613541,0,0,0,0,0,0,0,-0.0432145669026618,0,0,0,-0.00905165157692869,0,0,0,0,0,0,0,0.00665163763594832,0,0,0,0,0,0,0,-0.0149145709175461,0,0.00899630484628119,0,0.00510394317394452,0,0,-0.00739018892428811,0,0,0,0,0,0,0.0481780583609292,0,0,0,0,0.224190752615117,0,0
