,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X600362.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600516.SH,X002460.SZ,X000709.SZ,X600352.SH,X600299.SH,X600489.SH,X600808.SH,X000629.SZ,X000786.SZ,X600801.SH,X601158.SH,X600219.SH,X300072.SZ,X000825.SZ,X000883.SZ,X000553.SZ,X600583.SH,X000408.SZ,X002271.SZ,X000792.SZ,X601699.SH,X002110.SZ,X000301.SZ,X600339.SH,X000539.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,0,0,0,0,0,0,0.0299887362047368,0,0,0,0,0,0,0,0,0,0,0.0192163945196646,0,0,0.0101820766541578,0,0.0225264786240422,0,0,0,0,0,-0.0190180121408507,0,0.259650391754221,0.162970348238837,0,0,0,0,0,0,0,0,0,0,0.420265918589916,0,0,0,0,0,0,0,0,-0.0207437397192738,0.035911882768162,0,0,0,0,0,0
X600801.SH,0,0,0,0.163599259977164,0,0,0.014849287011265,0,0,0,0,0,0,0,0,0,0,0.10299280616547,0,0,0,0,0.189694551362108,0,0,0,0,0,0,0,0.100007138745,0,0,0,0,0,0,0,0,0.33229094089744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0.0758586884185548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697674694385426,0,0.0493922829831427,0,0,0.146373313722196,0,0,0,0,0,0,0,0.0142238418434151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569931192844665,0,0,0,0,-0.00701709382953054,-0.00952767510463077,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0988970415502467,0.202878594176032,0,0,0,0,0,0,0,0,0,0,0,0.102587980996151,0,0,0,0,0,0,0.0682845395727959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0703905801454664,0,0,0,0,0,0,-0.0143739794987451,0.00524990280986364,-2.3921953431533e-05,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.0589975642612089,0,0,0.0372824270295921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27282897734203,0,0,0.0523161345489037,0,0,0.191571526487441,0,0.217264270540298,0,0,0,0,0,0.0320915282940394,0,0,0,0,0,0,0.15341800094335,0.0849043035141062,0,0,0,-0.0354410526684458,-0.146523689696366,0,0,0,-0.148849640295516,0,0
X000825.SZ,0,0,0,0,0,0,0.108738360249895,0,0,0,0,0,0,0,0,0,0,0,0,0.0628202047254509,0,0,0,0.0472357721092227,2.16840434497101e-19,0.0259809295893637,0,0,0.0576334843317872,0,0,0.02279672370176,0,0,0,0,0.0496733759561711,0,0,0,0.0104971855925844,0.0822210782045655,0,0,0.302945603169084,0,0,0,0,0,0,-0.0170208706747232,-0.0119547328440129,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0777088960224839,0,0,0,0,0,0,0,0,0.0833069311128319,0,0,0.03517057777281,0,0,0,0,0.0157716899330161,0.0646061814413664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331457763728707,0,0,0,0.0786540824865349,0,0,0.0481236727158699,0.00353083398679861,0.0906890340151041,0,0,1.35525271560688e-20,-0.0488879505661011,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874578881774451,0,0,0,0,0,0,0,0,0,0,0.0984503989535738,-6.93889390390723e-18,0,0,0.158022020330614,0,0,0,0,0,0,0,0,0.147287352610217,0.19955479183591,0,0,0,0,-0.0290722685528024,-0.0358697945520826,0,0,0,0,0,0
X600583.SH,0.586759006992151,0,0,0,0,0.0894083243896297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392779156892324,0,0.0193873625024494,0,0,0,0,0,0,0,0,0.0285654918646559,0,0,0,0,0,0,0,0,0,0,0.374323157815103,0,0,0,-0.0131535490492373,0,0,0,0,0,0,0
X000408.SZ,0,0,0.234014147250088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298468047783976,0,0,0,0,0,0,0,-0.043965133282101,0,-0.0137732163697661,0,0,0,0,0.11780061438717,0,0,0,0.0527891567070323,0,0,0,0,0,0.0451559512439827,0,0,0,0,0.0025888138242221,-0.0253691828061643,0,0,0,0.108681903448599,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454136469439487,0,0,0.156539218746738,0,0,0,0,0,0,0,0.509295032728878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265819466338037,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435111630691215,0,0,0,0,0.270266997199291,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.227544785473097,0,0,0.129805276565004,0,0,0,0,0,0,0,0,0,0,-0.102532536200448,0.00840053001943698,-0.0909711607201484,0,0,0,0,0,0
X601699.SH,0.0437178229349245,0,0,0,0,0,0,0,0,0,0,0,0,0.0316652572633051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021705056961321,0.225469383007535,0,0,0,0,0,0,0,0,0,0,0,0.015754615688938,0,-8.67361737988404e-19,0,0,0,0,0,-0.00908928790921206,-0.0278897197084041,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.108732208531371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814263560087129,0.0689243231759233,0,0,0,0,0,0,0,0.534162352826271,0,0,0.0544660499952908,0,0,0,0,0,0.0628716163170248,0,0,0,0,0,0,0,0.0258181718846359,0,0,0,-0.000487434182999992,0.0127391770815674,0,0,0,0.0145922495617489,0,0
X000301.SZ,0.0544608921481437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199054359094245,0.0512838662828698,0,0,0.121582812854552,0.110191823193976,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103131931115818,0,0,0,0.0657449992304935,0,0,0,-0.00453754124708906,-0.00104816332982,0,0,0,0,0,0
X600339.SH,0.0880519834837386,0.308938791493578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222015600662401,0,0,0,0,0,0.0600654779854419,0,0,0,0,0.0582393490565069,0,0,0,0.38595996336813,0,0,0,0,0,0.197364069787037,0,0,0,0,0,-0.0257510947465574,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129465655906079,0,0,0,0,0.239342254208254,0,0,0,0,0,0,0,0,0,0,0,0.0791519041312025,0,0,0.221748975204966,0,0,0,0,0,0,0,0,0,0,0,0,-0.00951798594980014,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222652259557335,0,0,0,0.0467738425000604,0,0,0,0,0,0,0,0.0110355818420812,0,0,0,0,0,0,0,0,0.0787550406056106,0.102403480057502,0.0813645609684661,0,0,0,-0.0012998433097115,-0.0162783372163905,0,0,0,0,0,0
Change_TY3M,-0.053244889152302,0,-0.222849557251341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109586760748351,0,0,0,0,0,0.0998757561949506,0,0,0,0,0,0,0,0,0,0,0,-0.20171531435333,0,0,0,-0.0240834400856142,0,0,0,-0.0162545014835112,-0.148347173345633,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.369097123733402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.785233178875411,0,0,0,0,0,0,0,0,0,0.423699232217578,0,0,0,0,0.040258194760773,0,0,0,0,0,0,0,0,0,0,0,0.87122477992359,0,0,0,0.0450624296089224,0,0,0,-2.92985848972711,-4.223513671182,0
TED,0,0,0,0.166759132237632,0,0.428090049300279,0,0,-0.561476844108818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134380392068182,-0.0420294655075607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.683841091754359,0.0740680139991789,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136968608734445,0.0904114581281818,0,0,0,0.0762261649927781,0,0,0.0052987179009687,-0.0646236660333697,0,0,-0.130679355857379,0,0,0,0,0,0,0,0,-0.0583537570727929,0,0.0154343886745269,0,0.0560460932728531,0,0
MKreturn,0,0,0,0,-0.065176920424405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328877303237523,0,0,0,0,0,-0.0612109508032529,0,-0.164530127562393,-0.169008601123347,0,0,0,0,0,0,0.0107888712791614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430559769535566,-0.00698547625098094,-0.0586857627307813,0.24722874539684,0,0,0,0,0
MKvol,0.000625082311673857,0.00371192077332023,0,0,0,0,0,0,0,0,0,0,0,0,0.00324907761290554,0,0,0,0,0,0,0,0,0,0.000292964157953369,0,0,0,0,0,0,-0.00620039297238564,0,0,0,0,0,0.00347046350662487,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235778317970311,0.00033967706290125,0,0,0,0,0.0427577897616203,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0100419938175703,0,0,0,0,0,0,0,0,0,-0.105897669680799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565969954287593,0,0,0,0,-0.0407972184087946,0.0510841946954723,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101684245348925,0.122498525587155,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523639363271086,0.066441205618283,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00870336082482198,0,0,0,0,0,0,0,0,0,0,0.00956260184386149,0.000872520514868873,0,0,0,0,0,0,0,0,0,-0.00260968873467266,0,0,0,0.00273400351189403,0,0,0,0,0,-0.00511967944597826,0.0129306999735492,0,0,0,0.0490721718173544,0,0
