,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X000708.SZ,X600111.SH,X600010.SH,X601699.SH,X000301.SZ,X600362.SH,X600426.SH,X000877.SZ,X000983.SZ,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X000807.SZ,X000630.SZ,X600985.SH,X000408.SZ,X000786.SZ,X600176.SH,X000933.SZ,X600612.SH,X000932.SZ,X300037.SZ,X600348.SH,X600219.SH,X601168.SH,X002128.SZ,X600995.SH,X600688.SH,X000027.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0.464135009443801,0,0.0236279305383394,0,0,0,0,0,0,0,0.0199333368842606,0,0,-0.151885516705909,0,0,0,0,0,0,-0.0132632396786734,-0.126937421534326,0,0.270183525967155,0,0,0,0,0,-0.152615706994061,0.0807458739319363,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149070786338975,0.00565072861707937,-0.0592384022095202,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102817393213154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405333440745619,0,0,0,0.0954285204882833,0.144535273171401,0,0,0,0,0,0,0,0,0.24663132318177,0,0,0,0.0350591587694907,0.00270374419865369,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0965730144645397,0,0,0,0,0.126875908676875,0,0.126053085144502,0,0,0,0,0,0.0261073450691121,0,0,0,0,0,0,0,0,0.0625603965315517,0,0.273360339093033,0,0,0,0.220046223814658,0,0,0.235280738373335,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0174902473633654,0,0.0183877972037232,0,0,0,0,0,0
X600489.SH,0,0,0,-0.0443821017562369,0,0,0,0,0,0.579198386894858,0,0,0.0386213469333407,0.0421903858529573,0.0498296130459836,0,0,0,0,0,0,0.0373719582921333,0,0,0,0,0,-0.0352926696009609,0,0,0,0,0,0,0,0,0,0,0,0,0.0341538324927564,0,0,0,0,0,0,0,0,0,-0.017681819081625,0.00241658974241813,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133224588282404,0,0,0.00127254250457509,0.068905796955688,0,0,0,0,0,0,0,0,0,0,0.0524979313321961,0.022365428854909,0,0,0,0,0,0,0,0,0,0,0,0.0316819407542156,0,0,0,0,0,0,0,0.368415608250848,0,0,-0.0151519539595206,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.0265491431786409,0,0,0,0,0,0,0,0.149104717558927,0,0,0,0,0,0,0,0,0,0.06445796297688,0,0,0,0,0,0,0,0.386625026140645,0,0,0,0.0123625738687088,0,0,0,0,0,0,0,0,0.100194943254509,0,0,0,0,8.67361737988404e-19,-0.00945612678249401,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.658613956156879,0,0,0,0,0,-0.105016600217896,0,-0.00903014736880517,0.104479313727741,0,0,0,0,0,-0.0687952781987939,0.0645341034452297,0,0,0,0,0,0,0,0,0.0517695250591804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0035928929249554,0.00280627576431917,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0875498261507551,0,0,0,0,0,0.22079305518721,0,0,0,0,0,0.0267608930208592,0,0,0,0,0,0.113964006717164,0.0281696615519585,0.158657012312895,0,0.0707476973610253,0,0,0,0,0,0,0,0.00686617509811076,0.0583020077454652,0,0,0,0,0,0,0,0,-0.00241248824546168,0,0,0,0,0,0
X600985.SH,0,0.0294109555601272,0,0,0.152676302237548,0,0,-0.220564201224312,0,0,0,0,0,0,0,0,0,0,0,0.0433941724951885,0.48455338682443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606434124742631,0.0116146373765814,0,0,0,0,0,0,0,0.127219969170264,-0.00917031016676642,-0.0170311911733752,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521205691923013,0.0591169242755192,0,0.242666311479307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362831900069077,-0.00892001973222454,0,0,0,0,0,0
X000786.SZ,0.128103257672777,0,0,0,0,0,0,0,0.389549957387237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117519832934418,0,0,0.075672973125335,0,0,0,0,0,-0.220094240657597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252658383814414,0,0,0,0.11125658432577,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.475977443589416,0,0,0,0,-0.0187436451029246,0,0,-0.0709501893094591,0,0,0,0,0,0,0,0,0,0,0,0.0459825111014617,-0.210986630022576,0,0,0.1006738316113,0,-0.0620102668942996,0,0,0,-0.0745470602886257,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014200211625176,0,0,0,0.0522754510475646,0,0
X000933.SZ,0,0,0,0,0.0154897594476111,0.0698765364306573,0,0,0,0,0,0,0.0004796648540768,0,0,0,0,0,0,0,0.047179214445777,0,0,0,0,0.142968387041082,0,0,0,0,0,0,0.617414529802425,0,0,0,0,0,0,0,0,0,0,0,0.0560152687315525,0,0,0,0,-0.0721230270778895,0,0.0056000388846435,0.0161236987548737,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,-0.218700655346478,0,0,0,0,0,0,0.152439350026376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609598294076958,0,0.0867320092075256,0,0,0,0,0,0,0.191424729032129,0.188021017555105,-0.0391667336286967,0.00883235194328652,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.138791978414659,0,0,0,0,0,0,0.0865824628827519,0,0,0,0.116975463448517,0,0,0,0.101545926139163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11885735498426,0,0,0,0,0,0,0,0,0,0,-0.0331610579999557,-1.73472347597681e-18,0.0247227957659087,0,0,0,-0.0453515861874073,0,0
X300037.SZ,-0.0919771250227093,0,0,0,-0.095419714870235,0,0,0,0,0,0,0,0.109504952179072,0.0941089665297108,0,0,0,0,0,0,0.0341419623736742,0,0,0,0,-0.0542158668792015,0,0,-1.0842021724855e-19,0,0,0.00569706599984947,0.0255221636048268,0,0.0902403507194673,0,-0.00438193124224421,0,0,0,0,0,0,0,0.0948451400114104,0,0,-0.0780859094008576,0,0,0,0,0.00471233444700122,0,0,0,0.00599146684266388,0,0
X600348.SH,0,0,0,0,0.0206009895808624,0,0,0,0,0,0,0,0.0246684813602346,0,0,0,0,0,0,0,0,0,0,0,0,0.115157322293157,0,0.0747954491455692,0,0,0,0,0,0,0.237698002385456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00672599392652581,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00873691500845764,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.100412399825067,0,0,0,0,0,0.0868826734864588,0,0.0266965940424217,0,0,0.194472730021834,0,0.107300559534842,0,0,0,0,0,0,0,0,0,0,0.0119508715863758,0,0,0.147992288921593,0,-0.00588068672472455,0.0157472137366341,0,0,0,0,0,0
X601168.SH,0,0,0,0.0238848901489869,0,0,0,0,0,0,0,0,0.160584878606583,0,0,-0.0728945016356846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253142151670821,0.190106668928602,0,0,0,0,0,0,0,0,0,0,0,-0.030370137730661,-0.0105185820535003,0.0241836869842348,0,0,0,0,0,0
X002128.SZ,0,0,0,0,-8.67361737988404e-19,0,0.168073228501169,0,0,0.0247007293997205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181645770934302,0,0.026765972236115,0,0.0115681340689137,0,0,0,0,0,0,0,0,0,0,0.0469012531967738,0,0,0,0,0,0,0.0461569509926592,0,-0.00137681603464615,-0.00377937487566208,0,0,0,0,0,0
X600995.SH,0,0.0681114382285328,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0587410917634131,0.0263787128759588,0,0,0,0,0,0,0,0,0.019487532731185,0,0.0488630249821862,0,0,0,0.100895580086044,0,0,0,0,0,0,0,0.142899451938865,0,0,0,0,0,0,0,0,0,0.0207641816178189,0,0,0,0,0,0,0.0364803580750074,0,0
X600688.SH,0,0,0,0,0,0.064304080098919,0,0,0,0,0,0,0,0.067743051275509,0,0.068326373425978,0,0,0,0,0,0,0,0,0,0,0,0,0.0809888794007652,0,0.107977496955598,0.0693694147557806,0,0,0,0,0,0,0,0,0.0513844160709802,0,0,0.120525688404671,0,0,0,0,0,0,0,-0.0129197598068013,-0.000782232436515861,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.11527655636409,0,0,0,0,0,0,0,0.0412022740389948,0,0,0,0.0843465352176269,0,0,0,0,0,0,0,0,0,0,0.201980433592521,0.112868890953369,0,0,0.0203825382131991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648045697345594,0,0,0.000674842890806519,0,0,0,-0.00982935542097665,0,0
X000629.SZ,0,0,0,0,0,0.0491185932564587,0,0,0,0,0,0,0.0658552114367583,0.00307445966343364,0.100987506681805,0,0,0,0.318557602300617,0,0,0.0525597250855915,0.00483901131920246,0,0,0,0,0,0,0,0,0.0200086815426027,0,0,0,0,0,-4.33680868994202e-19,0,0.170624986870248,0,0,0,0,0,0,0,0,0,0,0,-0.0138865742600428,0.0099544972645507,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0910246978287211,0,0,0,0,0,-0.108073744685329,0,0,0,-0.427179104089261,0,0,0,0,-0.0758588475889732,0,0,0,0.0118300219747779,0,0,0,0,0,0,0,0,-0.16861171078008,0,0,0,0,0,0,0.043476152984015,0,0,0,0,0,0,0,0,0,0,0,0.044083653486845,-0.1073402884953,0,0,0,-0.105180812911579,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993103504231875,0,0,0,0,0,0,0,0,0,0,0,0,0.346481168389445,0,0,0,0,0,0,0,0,-0.0371253029150839,0,0,0,0,-0.434804384902073,0,0,0,0,0,0,0.380653929068249,0,0,0,0,0,0.684036623086642,0,0,0,-2.54199879553116,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662251194658421,0,0,0,0,0.573935498381797,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0324890715278182,0,0,0,0,0,0.0223076537439421,0,0,0,0.0206364888044289,0,0,-0.00201646584085594,0,0,0,0,0,0,-0.0484689728521501,0.0394238654986146,0.00899001817964952,0,-0.0872633363455562,0,0,0,0,-0.0466200304656444,0,0,0,0,-0.0732274972943743,0,0,0,0,0,0,0,0,0,-0.014677784070554,-0.00228556037284514,0,0,0,0,0,0
MKreturn,0,0,0,-0.0673336561686017,0,0,0,0,0,0,0,0,0,-0.0452952916103276,0,-0.0613482827286598,0,0,0,0,-0.00696429317769796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118765918290322,0,-0.00446301558541671,0,0.121352926574605,0,0,0,0,0,0,0,0,-0.0887805577841447,0.00997496404167849,-0.012956447586804,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00104131696095373,0,0,0,0,0,0,0,0,0,-0.00042689741896827,0,0,0,0,0,0.00136525340583562,0,0,0,0,0,0,0,0,0,0,0.000977333776772181,0,0,0,0,0,0,0,0.00197059431123154,0,0,0,0,0,0,0,0,0,0,0.00196459791240767,-0.00191673124661803,0,0,0,-0.00714968876547084,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520931412064619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298327896965062,0.283775252481564,0,0,0,0,0,0
CarbonVol_Guangdong,0.00363556567831344,0,0,0,0,0.00475961875852138,0,0,0,0,0,0,0,0,0,-0.00311661905035619,0,0,0,0,0,0.00400819533638986,0,0,0,0,0,0,0,0,0,0,0.00366172723813991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00720805019563811,0.00801825487362767,0,0,0,0.00662323597260055,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478036225201817,0,0,0,0,0,0,0,0,0,0,0,-0.0142270539540933,0.0117245376515229,0,0,0,0.0536492558977279,0,0
