,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600011.SH,X002271.SZ,X600660.SH,X000877.SZ,X000708.SZ,X600010.SH,X600188.SH,X601600.SH,X000301.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X600219.SH,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X000408.SZ,X600027.SH,X600688.SH,X300073.SZ,X000807.SZ,X002353.SZ,X600352.SH,X600801.SH,X300037.SZ,X000825.SZ,X600486.SH,X600489.SH,X600516.SH,X000630.SZ,X600157.SH,X000959.SZ,X002326.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0.00796212775112909,0,0,0,0,0,0,0,0,0,0.0911178095340316,0,0,0,0.189165598913121,0,0,0,-0.0282082415444423,0,0.0529857608235772,0,0.175778300785806,0,0,0.435572786486821,0,0,0,0,0,-0.0309732486189341,0,0,0,0,0,0,0.173942754485269,0,0.0334188128318588,0,0,0,0.0144731963482697,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0338337072147915,0,0,0,0,-0.0103769390341805,0,0.116945905108018,0,0,0,0,0,0,0,0,0.688973819729709,-0.00499576508134338,0,0,0,0,0,-0.0593500663641904,0,0,0,0,0,0,0,0,0.202407366284787,0,-0.0442301481183827,0,0,0,0,0,0,-0.0685698382598607,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.102657100948772,0,0.0689316370951928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301765984841748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533490848699655,0,0,0,-0.0158898367943762,0,0
X000877.SZ,0,0,0,0,0,0,0.296642757810866,0,0,0,0.0171858447372521,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370174768555635,0,0,0,0,0,0,0,0,0,0,0,-0.041137103575759,-0.0219519629522214,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0991291784476949,0,0,0.0423592958719385,0,0,0,0,0.0759964167296735,0,0,0,0,0,0,0,0,0,0.0828367391061961,0,0,0,0,0,0,0,0,0,0,0,0,0.0810750656421521,0,0.00882228535738976,0,0,0.0578276231371894,0,0,0,0,0,0,0,0.0251381296681425,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0136660331155015,0.319696916038494,0,0,0,0,0,0,0,0.0898861363265301,3.46944695195361e-18,0.0300616031736638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895859497809994,0,0.197782881327711,0,0,0.029720564309838,0,0,0,0,0,0,0,-0.021187025989614,0,0,0,0,0,0
X600188.SH,0,0,0.384237653187677,0,0,0,0,0,0,0.210279587234244,0,0,0,0,0,-0.0824409145459536,0,0.121109946626488,0,0,0.538100393475556,0,0,0,0,0.128877026399905,0,0,0.224629782524247,0,0,0,0,0,0,0,0,0,0,0.0794178567929512,0,0,0,0,0,0.0990129531682713,0,0,0,0,0,0,0.0380738398881996,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0223731157793869,0,0,0.0845029161529624,0,0,0,0.0532853442996937,0.0951980150208388,0,0.0644139173978112,0,0.0743269131554528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515162134364086,0,0,0,0,0,0,0,0,0.019499492569858,0,0,0.0797428319297629,0,0,0.00417860903589973,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0608290725051263,0,-0.0329744077612432,0.0873205210202137,0,0,0,0,0.563411801483398,0,0.100828508969767,0,0,0,0,0,0,0,0,0,0.18976812020254,0,0,0,0,0,0,0,0,-0.374091534978863,0,0,0.0678930357230507,0.199806473495509,0,0,0,-0.0921877041578981,0,0,0,0.105890759639795,0,0,0.0675568683710801,0.0638063780793331,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0397763846870885,0,-0.00532092767847612,-0.0544095691482003,0,-0.0547737174763838,0,0,0,0,0,0,0,-0.0330286763248839,0,0.0699547593141308,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790836754778513,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194382005052418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876136025953793,0,0,0,0,0,0.144937957911916,0,0,0.0338739454524523,0,0,0,0,0,0.0852107237041155,0,0.200504766670168,0,0,0,0.00159117064051627,0.0107495978038586,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253608186130884,0.0140983877310275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268240239712907,0,0.0484401721723999,0,0,0,0,0,0,0,0.0634047303700929,0.272464678275174,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0592895691039174,0,0,0,0.0408560547883346,0.0223915690005366,0.18481589510062,0,0,0,0,0,0.185963723033861,0,0,0,0,0,0,0,0,0,0,0,0,0.141132170638299,0,0.306722216038186,0,0.0284816083278569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210468107752494,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.108881179047439,0,0,0,0,0,0,0,0,0,0.0713197782769566,0,0,0,0,0,0,0.0683088405708976,0.050916238694497,0,0,0,0,0,0,0,0.106530825743083,-0.0324000015944462,0,0.0477947460270216,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365392787640488,0,0,0,0,-0.0159418193512076,0,0
X600176.SH,0,0,0,0,0.171812213799073,0.105489282636762,0.0309678842959865,0,0,0,0.0648087450466622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964473547910939,0.131402380900726,0,0,0,0.199719044138901,0,0,0,0,0.0309972891656979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151145410239322,0,0,0,0,-0.0220303316211962,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224958106160905,0,0.364265193149114,0,0,-0.00339280448223474,0,0,0,0.245848489651641,0,0,0,0,0,0,0,0,-0.335866769798317,0,0,0.126235572542744,-4.33680868994202e-19,0,0,-0.0170142576323235,0,-0.0200255527050071,0,0,0,0,-0.145587055174804,0,0,0,0,0,-0.0648701580610652,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.592922259817597,0,0,-0.037637793192609,0,0,0,0.297891146458092,0,0,0,0,-0.0674980328496647,0,-0.0303487792532325,0,0,0,0,0.168164106715769,0.152470755625155,0.0595058470461333,0,0,0,0,0,0,0,0,0,0,0.124151551449448,0,0,0,-0.169075314209227,0,0,0,0,0,0,0,0,0,0.00910201638911868,0,-0.0394285537114134,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0419350104523098,0,0,0,0,0,0,0.193783395529526,0.07359679423513,0,0,0,0,0,0,0,0,0,0,0,0,0.210838568248602,0,0.00767029377986761,0,0,0,0,0,0,0,0,0,0,0.101338561906471,0,0,0.0734608741093463,0,0,0,0.0125729095207329,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.103192331083092,0,0,0,0,-0.00341244584235309,0,0,0,0,-0.0587019331149939,0,0,0,0,0,0,0,0,0.167309631638681,0.0297312746163831,0,0.0379463152549606,0,0,0.0967102250352666,0,0,-0.00350604466476434,0.031359286729451,0,0,0,0,0,0,0,0,0,0.143250603639351,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.134174659100343,0,0,0,0,0.0623294490650391,0,0,0,0,0,0,0.307554370272398,0,0,0,0,0,0,0,0,0.119072872194328,0,0.135863474869651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124116232893239,-0.118593442447824,0,-0.182626107999496,-8.67361737988404e-19,-0.0155436102303533,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.302652477138445,0,0,0,0,0.124398699143707,0,0,0,0.0719142548159372,0,0.0352342492441525,0,0.00166997730769742,0,0.296042843874724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0302687912809687,0,0,0,0.0315695107745312,0,0,-0.0255390586442825,0.0557685187422538,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0484212103550739,0,0,0,0.0453123927272048,0,0,0,0,0,0.0544328547086758,0,0,0,0,0,0,0,0,0,0,0,0,0.214704165283946,0,0,0,0.257439907310817,0.0108860193856123,0,0,0,0,0,0,0,0,0,0,0,0,0.023755836372004,0,0,-0.0374550067188229,-0.00519661043400717,0,0,0,0,-0.0115818933117709,0,0
X000408.SZ,0,0,0,0,0,0,0,0.099797995834889,0,0.397648516384304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419617936620213,0,0,0,-0.168653369262092,0,0,0,0,0,0,0.161241404253574,0,0,0,0,0,0,-0.0143219408521749,-0.0189662123353442,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,-0.0180087226327589,0.334818194667066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.386115432936076,-0.0369003596677279,0,0,0,0,0,0,0,0,0,0,0,0.181185043768841,0,0,0,0,0,0.234812350925264,0.0190664852093804,0,0,0,0,-0.0104392331349801,0,0
X600688.SH,0.143101700896487,0,0.108870504569116,0,0,0,0,0,0,0.103124159136014,0.019167623578802,0,0,0,0,0,0.0756021792556685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398572859014448,0,0,0,0,0,0.0355149534742529,0,0,0,0,0.260255276970327,0,0,0.0617210114202711,0.0463712192234772,0,0,0,0,0,0.011067146764831,0,0,0,0,0.00186272792144269,0,0
X300073.SZ,0,0,0,0,0,0.0623097986605448,0,0,0,0.125430213896205,0,0,0,0,0,0.00609576415947154,0,0,0.077237487859568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387055412968864,0,0,0,0,0,0,0.197896738287489,0,0,0,0,0,0,0,0.253165712878685,0,-0.00914182224379806,0,0,0,0,0,-0.0241122205785429,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.0503875747319297,0,0,0,0,0,0.0990197150787898,0.26351138324614,0,0,0,0,0.0586731236480772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127712405289608,0,0.0886416969132897,0,0,0,0,0.0218803888848971,0,0,0,-4.33680868994202e-19,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.129943598699022,0,-0.00169291439214546,0,0,0,0,0,8.67361737988404e-19,8.67361737988404e-19,0,0.00674623989953592,0,0,0,0,0,0,0,-0.0690538946102855,0,0,0,0,0,0,0,0.164319151325697,0,0.12920866091733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116422563130626,0.147640837526281,0,0,0,-0.00734966029784953,0,0
X600352.SH,0,0,0,0,0,0,0,0,-0.0759459762735709,0,0,0,0,0,0.0978670012071948,0,0.00537947154833166,0,0,0,0.0157306947852234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317587162342505,0,0.0173890833905742,0,0,0,0,0.0690448419790633,0,0,0,0,0,0,0,0,0,-0.020977334736749,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.507421716431293,0,0,0,0,0,0,0,0,0,0,0,0.00556411586310817,0,0.00550928030866689,0,0.117120548370852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991577688920978,0.184422182032399,0,0,0,0,0,0,0.0266833337645624,0,0
X300037.SZ,0,0,0,0,0,0.0732429059161243,0,0.0508263770998327,0,0,0,0,0,0,0,0,-0.0891565310852024,0,4.99175035922109e-05,0,0,0,0,0,0,0,-0.112352617220374,0,0,0,0.125806010379603,0,0,0,0,0.0843578805636707,0,0,0,-0.053920364103396,0,0,0,0,0,0,0,0.140483703896033,0.127551274627925,0,0,-0.0260657229426285,0,0,0,0,-0.0375763234863913,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120348562600795,0,0.127810717835818,0,0,0,0,0,0,0,0,0,0,0.230515530478727,0,0.107448774988856,0,-0.0442048768122979,0,0,0,0,-0.0243641641846575,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.0885054249526605,0,0.0210590455052123,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127225147637256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230210961327265,0,0,0,0,-0.00283128926498726,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0772783260672787,-0.0120578991026506,0,-0.0507644342362967,0,0,0,0.00489600596744918,0,0,0,0,0.0448464495150698,0,0,0,0,0,0.0415970677407817,0.0304110454127951,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.117303425602888,0,0,0,0,0,-0.0140605932684071,0,0,0,0,-0.0280314145980948,0,0
X600516.SH,0,0,0,0,0,0,0,0.172616933673836,0.023461256133661,0,0,0,0,0,0,0.161628278336772,0,0,0.0331747816126745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215659665300308,0,0,0,0,0,0,0.217182286418858,0,0,0,0.0034771623424725,0,0,0,-0.104706034173854,0,0
X000630.SZ,0,0,0,0,0,0,0,0.00833496314604385,0,0.011876571165117,0,0,0,0,0,0,0.101979728387973,0,0,0,0.133000227978197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164287212823941,0,0.166568224385568,0.0415927185276551,0,0,0,0,0,0,0,0,0,0.00776852358775895,0,0,0,-0.00890079107284536,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0704936506499198,0,0,0,0,0.114572067051516,0.0610627070551885,0.0375395621698631,0,0,0.0373517083699255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715754538133912,0,0,0.0489547189558185,0,0,0,0,0,0,0.000945477635964794,0.00333839909401565,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.266210549348953,0,0,0,0,0,0,0,0,0,0,0,0.0583123913407548,0,0,0,0,0,-0.138918820986736,0,0,0,0,0,0,0,0,0,0.00579224553442942,0.00128228623498128,0,0.0689961699603334,0,0,0.198340948664162,0.477026616370943,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0123901210101658,-0.00438997023734997,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0.142695848286223,0,-0.139120226171392,0,0,0,0,0,0,0,0.113968488691353,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.106212304626534,-0.0844580082738958,0,0,0,0,0,0,0.463244246285754,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0337683437369889,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0235862570800022,0,0,0,0,0,0.00952229295992975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398052446394002,0,0,0,0,0,0.0188133308419815,0,0,0,0,0.000724335198194855,0,0,0,-0.00645539508341771,0,0
Change_TY3M,0,0,0,0,0,0.00202043677015116,0,0,0,0,0,0,-0.0377236465009604,0,0,0,0,0,-0.0165286303180756,0,0,0,0,0,0,0,0,0,0,0,0.0635865828822038,0,0.0422978805655056,0.100640240219218,0,0,0,0,0,0,0,0,0.0859356197517918,0,0,0,0,0,0,0,0,0.0598351914652367,-0.232190986701335,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106856893482439,0,0,0,0,0,0,0,0,0,0.0113709013755851,0,0,0,0,0,0,-0.232583738881382,0,0,0,0,0,0,-0.0867117371370247,0,0,0,0,0.352365290554109,0,0,0,0,0,0.301980855272139,0,1.035249872102,0,0,0,0.566363900767072,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551923544513551,0,0,0,0,0,0,-0.0766707340043286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497828150217299,0,0,0,0,-0.886468833326055,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0236228431522706,0,0.00206011939241013,0,0,0,0,0,0,0.120030844857139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063460713436245,0,0.0070241070677384,0,0,0,-0.017857930369295,0.0112697300370265,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0630602476559402,0.0565013532765619,0,-0.0108988071004367,0,0,0,0,0.0562599708107899,2.16840434497101e-19,0,0,0,0,0.00786357304217246,0,0,0,0,0,0,0,0,0,0,0,0.00253234248846829,0,0,0,0,-0.0120520710070277,0,0.0703363420379861,0,0,0.0167740354392225,0,0,0,-0.00542143356170691,0,0,0,-0.0667940249349361,0,0,-0.00415743139780342,0,0,0,0,0.0151747035464125,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000619321333086698,0,0,0,0,0,0,-0.000836062565664033,0,0,0,-0.000377971785132732,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002296382676232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279562493455876,-0.00047624819668475,0,0,0,0.00750546975843449,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746569503750937,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426135433854568,0,0,0,0,0,0,-0.0125216490730303,0,0,0,0,0,0,0.0866405046223401,0,0,0,0,0,0,0,0,0,0,0,0.525119205881222,-1.07212161248425,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00308693727265396,0,0,0,-0.00745576385576321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584868889042173,0,0,0.00747387980106197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450128547320907,0.0201827122191674,0,0,0,0,-0.0033316128920267,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00142365019634125,0,0,0,0.0130749164497349,0,-0.00793668573398434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628503025160788,0,0,-0.00171524247181693,0,0,-0.0594152806185791,0.0552783281409364,0,0,0,-0.0135436216904719,0,0
