,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X600010.SH,X000301.SZ,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X000786.SZ,X601991.SH,X600489.SH,X600985.SH,X002271.SZ,X600160.SH,X000408.SZ,X000630.SZ,X600176.SH,X000807.SZ,X000933.SZ,X000932.SZ,X600348.SH,X601168.SH,X600219.SH,X600612.SH,X002128.SZ,X300037.SZ,X600688.SH,X600157.SH,X000027.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0.00972759473735127,0,0,0,0,0,0,0,0,0.145707335486833,0,0,0,0,0,0,0,0.370323041304282,0,0,0,0,0,0,0,0,0,0,0.1407616939184,0.00658946653233314,0,0,0,0,0,0.0349742032008032,0,0,0,0,0,0,0,0,0,0,0,0.0177254769704222,-0.0213529716243201,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596761628006087,0,0,0,0,0.0676410657874015,0.240779732693022,0,2.16840434497101e-19,0,0,0,0,0,0,-0.00181096748234582,0,0,-0.13744746004415,0.0723233916746868,0.00702633505279008,0.0225657329224758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222413044201548,0.00888949552964646,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.125777982132942,0.172363041782524,0,0,0,0.17308912124402,0,0,0,0,0,0,0,0.0677857321265889,0,0,0,0,0,0,0.0291631423478475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100333613755646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745080234619219,0,0,0,0,0,0
X601699.SH,0,0,0.119157366904093,0,0.369636699784802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514085378256069,0,0,0,0,0,0,0,0.301209332082732,0,0,0,0,0,0,0,0,0,0,0,0.076630300169193,0,0,0,0,0,-0.153878354183004,0.0136134016784222,0,-0.00366482247259026,0,0,0,0.0888820808202104,0,0
X000708.SZ,0.10439241720391,0,0,0,0,0,0.0865053269967855,0.119488419603848,0,0,0,0,0,-0.0750481084819625,0,0,0,0,0,0,0.136307810691779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202011549336407,0,0.0988009993182407,0,0.0143899328948716,0,0.104876551834849,0,0.0524227783230642,0,0,0.0277605874553013,0,0,-0.0422283119865454,0.0548270447560551,-0.0212019388809648,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.0545146760094301,0,0,0,0,0,0,0.0615580114691988,0,0.0724219565597069,0,-0.0437416899000163,0.205504006606028,0,0,0.26510664519187,0,0,0,0,0,0.0230990180008576,0,0,0,0,0,0,0,0,0,0,-0.0192002774745216,0.0476204095014792,0,0,0,0,0,0,0,0,0,0,0,0.0494159745417447,-0.0369316057202276,0,0,0,0,0,0
X000301.SZ,0,0,0,0.135407791160529,-0.0658886590149334,0,0,0,0,0,0,0,0,0.109457545624691,0,0,0,0,0,0.0780022607163458,0,0,0,0,0,0,0,0,0,0,0.0626918013924223,0,0,0,0,0,0,0.0550073502031105,0,0,0,0,0,0,0,0.105261178819235,0,0,0,0.0255421936125261,0,0.0301104883163748,-0.0122325140067005,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155140265530426,0.0925357364836844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227929437440767,0,0,0,0,0.0945524661509142,0.0201311259273557,0,0,0,0,0,0,0,0,0,0,0,0.0886165326699877,0,0,0.0292370763613189,-0.0339803920780204,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0942139535195076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925194935255444,0,0.0979404015466318,-6.93889390390723e-18,0,0.323948922875575,0,0.104345262472624,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011400187098995,0.0109139447653061,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0842826622174804,0.158940151798165,0,0,0,0,0,0,0,0,0,0,0,0.190719249799521,0,0,0,0,0,0,0.126573614581184,0,0,0,0.0463897596336395,0,0,0.0654557202686306,0,0,0,0,0,0,0.0657713268053294,0,0.0422679030408502,0,0,0,0,0.00376895399701804,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.495709916471304,0,0,0,0.0858034529096752,0,0,0,0,0,0,-0.138000396103577,0,0.0428246078157773,0,0,0,0,0,0,-0.0887306858866639,-0.0016242416270011,0,0.278643020845508,0,0,-0.149269738893518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129782751741722,-0.00340993129029511,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.00606744596750853,0,0,0,0,0,0,0,0,0,0,0,0.00937781258689459,0,0,0,0,0,0,0,-0.0865156322982285,0,0,0,0,0,0,0,0,0,0.108082483936727,0,0.133776354742123,0,0,0.0238248886270349,0,0,0,0,0,0,0,0,0,0,0,0,0.00998142378132264,-0.0174278578955246,0,0,0,-0.0721022468218678,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557493347424932,0.178932985785739,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.187774471455762,0,0,0,0,0.032382055877901,0,0,0,0.052844069839919,0,0.107123901292944,0,0,0,0,0,0.126727397681014,0,0,0,0,0.060420235327428,0,0.0158824195904239,0,0,0,0,0,0
X600426.SH,0,0,0,0.357393522852741,0.0310283033694981,0,0,0,0,0,0,0,0,0.0420422828873365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196911769771347,0,0,0,0,0,0,0,0.268830533776546,0.0559889320923018,0,0,0,0,0,0,0,0,0,0,0.354448152633353,0.00197432251399353,0.00462014939362352,0,0,0,0,0,0
X000786.SZ,0.0985926511193538,0,0,0,0,0.179219372511966,0,0,0,0,0,0,0.122294643359253,0,0,0,0,0,0,0.0801703355660356,0.0954721135317609,0,0,0,0,0,0,0,0,0.0730119837802285,0,-0.276119795819788,0.243756071963902,0,0,0,0.0941222137694036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042674479459242,-0.0228700239160656,0,0,0,0.108217982321361,0,0
X601991.SH,0,0,0,0,0,0,0.049385758205207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134883921745497,0,0.137375488138564,0,0.0306774919957541,0,0,0,0,0,0,0,0,0,0.21252672063289,0.0736429591301285,0,0,0,0,0,0,0,0,0,0,0,-0.0187246666503422,-0.00272957071178811,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0318910123613956,0.542134155816567,0.0170054029458569,0,0,0,0,0,0.016192909105714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628280647912901,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00377616747959702,-0.00588133997473418,0.0144416118065819,0,0,0,0,0
X600985.SH,0,0,0,0,0.275138692250251,0.0139579520896204,0,0,0,0,0,0,0,0,0,0,0.0976081059760881,0.422742615471019,0,0,0,0,0,0,0,0,-0.0880238038274178,0,-0.139364253307093,0,0,0,0,0.060488925859171,0,0,0,0,0,0,0.0412370654058296,0,0,0,0,0,0,0,0,0,0.0235802986203894,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0448826851350845,0,0,0.31091762731677,0.0326759888904035,0,0,0,0,0,0,0,0,-0.214392464811652,0,0,0,0.0155427701412351,0,0,0,0,6.93889390390723e-18,0,0,0.0716548014078318,0.0874333911566539,0,0,0,0,0,0,0,0.152614409232067,0,0,0.124423854921257,0,0,0,0.0178836929253813,0,0,0,0,0,0
X600160.SH,0,0,0,0.0597028721250651,0,0,-0.157355006891738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115308641601076,0,0.0859341702060897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300782729600468,0.201090614885813,0.121386865323004,0.166869441375627,0,-2.16840434497101e-19,-0.0100898948950962,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.234175575256543,0.0297198424043198,0,0,0,0,0.0726028272791931,0,0,0,0,0,0,0,0,0,0,0,0.0726961516386091,0,0,0,0,0.0272812348827876,0,0,0.0243166051214318,0,0,0,0,0.118644028524245,0,0,0,0.151292366606798,0,0.010670902747916,-0.00615025909588505,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.267643107778142,0,0.00540617661002626,0,0,0,0,0,0,0,0.137405750297857,0,0,0,0,0,0,0,0,0,0,0,0.161094162161388,0,0,0,0,0,0.0429907580631862,0,0,0,0,0,0,0,0,0,0.0368610232784195,0,0,-0.0156918882765361,0,0,0,0,0,0
X600176.SH,0.129780986951547,0,0,0,0,0,0,0,0.333634339408907,0,0,0,0,0,0,0,0,0.00369119661985979,0,0.122264765118527,0,0,0,0.0607562466929732,0,0,0,0.109193990197322,0.0534949849286271,0,0,0,0.126849572973097,0,0,0,0,0.0800449779297668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701604605224403,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.25552054557736,0,0,0,0,0,0,0.648065168307944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123105267129271,0,0,0.171853610466523,0.049180372027731,0,0,0,0,0,0,0.08117410243856,0,0,0,-0.03905746303494,0,-0.0167109953819468,0,0,0,-0.0707426432480646,0,0
X000933.SZ,0,0,0.127522841805425,0,0,0.0828873541914887,0,0,0,0,0,0.0834056759041359,0,-0.0316835428589409,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00325959819369372,0,0,0,0,0,0,0,0,0,0.606648020889625,0,0,0,0.0522264886005016,0,0,0,0,0,0,0,0,0,0.00363016989687175,0.0102418536169893,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643165375816467,0,0,0.155735755842243,0,0,0,0,0,0,0,0.105107713968517,-1.73472347597681e-18,0,0,0,0,0.321924989605503,0,0,0,0,0,0,0,-0.00631447567107929,0.00594446274371293,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.00298896899391695,0,0,0,0,0,0,0,0,0,0,0,0,0.178537584642349,0,0,0,0,0,0.135403863217532,0,0,0,0,0,0,0.0593770143929847,0.207225464616358,0,0,0,0,0,0.102556716982046,0.0697601733833484,0,0,0.0240229411999474,0,0,0,0,0,0,0,0,0,-0.00458123098181303,-0.00453605549981443,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.0783801000180959,0,0,0,0.40538512049387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203380194384441,0,0.00069056588132613,0,0.0501225338502442,0.159692396194233,0,0,0.0495061440186925,0,0,0,0,0,0,0,-0.0116635170249749,0.00205752522493563,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092599339323874,0,0,0,0,0,0,0,0,0,0.0908212783370283,0,0,0.185675973494991,0,0.0803647135928095,0,0.0620850253119209,0.0275443329393671,0.0267811763753306,0,0,0,0,0,0,0,0,0,-0.00429287221241999,0.00954183415698041,0,0,0,0,0,0
X600612.SH,-0.162848242477668,0,0,0,0,0,0,0,0,0,0.0892444964444818,0,0,0,0,-0.140427635021551,0,0,0,-0.0335667322918142,0,0,0,0.177142711889254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12450796199861,0,0.223098652160291,0,0,0,0,0,0.187709150666049,0,0,0,0,0,-0.0315501816070118,0.0103353721014806,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0660763647337401,0.0985339038884942,0,0,0,0,0,0,0.00327318679843982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182195660515457,0,0,0.108134392123015,0,0,0,0,0,0,0,0,0.0574467134512071,0.096889326935666,0.0443582699560146,0.00460037442542714,0,0,0,0,0,0,0,0,0,0,-0.00552960184098422,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206302542933457,0,0,0,0,0.0861798819000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0227759773855309,0,0,0,0.292114556059537,0,0,0,0,0,0,0,0.0893852064950093,0,-0.0468986882386113,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,-0.0419736477953827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236109993804302,0,0,0,0.0126697819923055,0,0.0578258635162425,0,0.0510977685240215,0.0548250582361928,0.296447846575335,0,0,0,0,0,0,0,0,0,0,-0.0114891592661343,0,-0.00891913010204446,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0614142466716888,0,0,0,0,0,0,0,0,0.024457934081239,0,0,0,0.0100988542003778,0,0,0,0.131611706996673,0,0.0716727200736835,0,0,0,0,0,0,0,0,0,0.123705278635453,0,0,0,0,0,0.0090968443388744,0.105971414663586,0,0,0,0,0,0,0,0,0,0,0,0.00580371020767468,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0232478029883749,0,0,0,0,0,0,0,0,0,0,0.0127974318872103,0,0,0.0318518692856602,0,0,-1.73472347597681e-18,0,0,0.0986565319207214,0.230852774436148,0,0,-0.101549533837915,0.177124568463124,0,0,0,0.199761643263316,0,0,0,0,0,0,0,0,0,0,0,0.00638473031178136,0.0743057833895499,0,0,0,0.0383913676655326,-0.0226820853441023,0.0046718613138632,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576743634307377,0,0,0,0,0,0,0,0.238107912558694,0,0,0,0,0,0,0,0,0,0.0133516758622989,0,0.0284780148167658,0,0.120813809370257,0,0,0,0,0.103804393558348,0,0,0,0,0,0,0,0,0,0,0.0384158010072537,-0.0354244374022306,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,3.46944695195361e-18,0.132889510930349,0,0,0.109132018528946,0,0,0,-0.248554597623914,0,0,0,0,-0.00576052419048549,0,0,0,0,0,0,0,0,-0.0778437928497983,0,0.00972118447611648,0,0,0,0,0,0,-0.184417095571906,0,0,0,0,0,0,0,0,0,-0.0548373170400402,0,0,0,0.0653789399630366,-0.119682007741874,1.73472347597681e-18,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.27332059505527,-0.67508688601961,0,0,0,0,0,0,0,0,0,0,0.728270861786036,0,0,0,0,0.146230926158276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174427759342094,0,0,0,0,0,0,0.780604436031434,0,0,0,-2.3662967468605,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84606602270706,0,0,0,0,0,0,0,0,0,0,0.524526833382482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22009866982458,0,0,0,0,1.21406933065962,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0467729914596227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882647792063518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726437900037313,0.00674490473658619,-0.0167232835512433,0,0,0,0,0,0
MKreturn,0.0463190245684352,0,0,0,-0.0283683866868503,0,0,0,0,0,0,0,0,-0.063132631675932,0,0,0,0,0,0.0904998152016498,0,0,0,0,0,0,0,0,0.065715988415446,0,0,-0.0245078839414845,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328536818039321,0,0,0,0,-0.0713446376105824,0.0120253264285115,-0.0125910449188316,0.292615706196335,0,0,-0.0358334913847025,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224294225419403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272309846275491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153009311786412,-0.00159083927648244,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043951607877486,0,0,0,0,0,0,0,0,0,0,0,0,0.0595846678067081,-0.120620346322991,0.153822897881356,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.013183231413683,0,0,0,0,0.0359848332456397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207147919292941,0,0,0,0,0,-0.00265124633780667,0,-0.00357089952637047,-0.00178412276015778,0,0,0,0,0,0,0,0,0,0.00296494780407065,0,0.00347564501128867,0,0,0,0,0,-0.00119344716707915,0.00297230925959048,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00509398243637419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296207828203745,-0.00348353070409311,0.00632980099045074,0,0,0,0.0915608819575386,0,0
