,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600188.SH,X600688.SH,X601991.SH,X002466.SZ,X600362.SH,X600660.SH,X600795.SH,X600547.SH,X600516.SH,X300072.SZ,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X601992.SH,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X600027.SH,X600299.SH,X000709.SZ,X000825.SZ,X000792.SZ,X000408.SZ,X002271.SZ,X600489.SH,X601158.SH,X601699.SH,X600157.SH,X600426.SH,X600808.SH,X600219.SH,X002470.SZ,X000883.SZ,X000630.SZ,X600315.SH,X000830.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.160636921870398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571438073915882,0,0,0,0,0,0.143125895738393,0.0328089028549384,0,0,0,0,0,0,0,0,0,0,0,0.0183439100481083,0,0,0.131737638123508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.259814995065216,0,0.0757755154237981,0,0,0,0,0,0,0,0,0.0439075279163187,0,0,0.122529449469669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162445248027802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303659612294717,0.0230300049611088,0,0,0,0,0,0
X601088.SH,0,0.102384795944881,0,0.244877153209265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145088074466303,0,0,0,0,0,0,0,0.392180523261356,0,0,0,0,0,0,0,0,0,0,0,0.00692046108118793,-0.00687119679414037,0,0,0,0,0,0
X600019.SH,0,0,0.614165278032154,0,0,-0.105078924919456,0,0,0,0.102316473075392,0,0,0.0220841465036778,0,0,0,0,0,0,0,0,-0.0234916686428624,0,0,0,0,0,0,0,0,0,0.0776324424926963,0,0,-0.042200406609695,0,0,0,0,0,0,0,0,0,0,0,-0.0419457713016538,0.13504522969775,0,0.0170950738936939,-0.0073378499729426,0,0,0,0,0,0
X600585.SH,0,0,0.547391194647133,0.0102843901011738,0,0,0,0,0,0.0183490662614095,0,0,0,0.0385423940655308,0,0,0,0,0,0,0,0,0,0,0.129978619267203,0,0,0,0,0,0,0,0.0362201098122328,0,0,0,0,0,0.026878507946447,0,0,0,0,0,0,0,0,0.0872354498214021,0,-0.0141838673828693,0.016225777903201,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0845952639781671,0,0,0,0,0,0,0,0,0,0,0,0,0.137889046523673,0.00496083050753765,0,0,0.0435904651144997,0,0.0539156488872597,0,0,0.0866977207351112,0,0.282316868413628,0,0,0,0,0,0.0146003488911827,0,0,0.0862042938428913,0,0,0,0,0,0,0,0,0,0,0,-0.0204187478213363,-0.0339815984648294,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.102818239558179,0,0,0,0,0,0,0,0,0,0,0,0.170516260432632,0.0525505760525899,0,0,0,0,0.0414001701726378,0,0,0,0.00751183031074223,0,0,0,0,0,0,0,0,0,0,0.0609526648298129,0,0,0,0.0103583755731924,0,0,-0.0225713892758132,0.0171256810362331,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.726825911759052,0,0,0,0,0,0,0.0767455647542143,0,-0.420952556345894,0,0,0,0,0,0,0,-0.0104078507859471,-0.2456255254,0,0.192842115122122,0,0,0,0,0,0,0,0,0,0,0,0,-0.337630652217339,0,0,0.0976169978247877,-0.0224599581558734,-0.326399261557076,0,0,-0.0290037764831491,0,0,0,0,0,0
X601898.SH,0,0.0278633298776129,0,0,0,0,0,0,0,0.0347310453788348,0,0,0,0.394258299631138,0,0,0,0,0,0,0,0,0,0,0,0,0.044405962083013,0.00761765586587896,0,0,0,0,0.0768593640352885,0,0,0,0,0,0,0,0.110875275363506,0,0,0,0,0,0.0664355481205611,0,0,0.0114393320690292,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.589215789700977,0,0,0,0.0987326895669285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456180344622296,0,0,0,0,0,0.0569890901452548,0,0.103043060797285,-0.0378993315024183,0,0,0.0868410499887159,0.124468593919238,0,0,0,0,0,0,0,0.0790161040520607,0,0,-0.0115055217768477,0.0179574455505495,0,0,0,0,0,0
X600688.SH,0,0.361568132890686,0.0439110419823583,0,0,0.0302063302791656,0,0,0,0,0,0,0,0,0,0,0,0,0.0118823358936982,0,0,0,0,0,0,0,0,0,0.0650376425870244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667258891954509,0,0,0,0.032530365364668,0,0,0.0348555753722472,0.0232603212236358,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0212566912552722,0,0,0.0440854587863017,0,0,0,0,0,0,0,0,0.105040701185327,0.0513280186344147,0,0,0.0672567467903014,0,0.0435908441987022,0,0,0,0,0,0,0,0.0293924918445617,0,0,0.0339604032729888,0,0,0,0,0.0453990007221559,0,0,0,0,0,0,0,0.00425157942680154,0,0,-0.00492860466269904,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545323841968014,0.128264713252793,0,0.461291315808171,0,0.0407443597740832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290074429490419,0,0,0,0,0,0,0.0141774332313125,-8.67361737988404e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.379291909639445,0.0193894292228653,0,0,0,0,0,0,0.251888560932811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174991111712435,0,0,0,0,0,0,0,0,0.179571168499624,0,0,0.00823379518222656,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.098538034357679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114123449706985,0.266621866471782,0.0978857435010751,0,0,-0.0959562440715681,0,0,0,0,0,0.0212229412837413,0,0,-0.025090466649513,0,0,0,0,0,0,0,0,-0.0763441541741019,0,0.0250522041623292,0,0,0,0,0,0,0
X600795.SH,0,0.0482547332426522,0,0,0,0,0,-0.0427115054516216,0.10060266529176,0.0937644319120326,0,0,0,0,0,0,0.0128872232783395,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0725521028055885,0,0.0462992829301068,0,0,0,0.0224715330040783,0,0,0,0,0,0,0,0,0,0.00890592204944283,0,0,0,0,0.00364464156172571,0,0.00631271508899021,0,0,0,0,0,0,0
X600547.SH,0,0.0700044325420402,0,0,0.00586791752079777,0,0,0,0,0,0,0,0,0.0579802656322875,0,0,0,-0.0459000137917324,0,0,0,0,0,0,0.00459906945783783,0,0,0,0,0,0,0,0,0,0,0.800638439188601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296979062550405,0,0,0,0,0,0,0
X600516.SH,0,-0.0452300471946226,-0.124863636411539,0,0,0.0989274504416722,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.441435215765277,0,0,0.0590887587185103,0,0,0.140289637454327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284070451403731,0.117419802156993,0,0.0433264872127331,0.0767368166333856,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.0570512864006743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378673162052715,0.304056260799338,0,0.0902186088936993,0,0,0,0,0,0.211088994960986,0,0,0,0,0,0,0.149774469314233,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0856634058068593,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.640829955305632,0,0,0,-0.118390179481873,0,0,0,0,0,0,0,0,0.333817257067994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798617083874615,0,0,0,-0.0471031984729408,0.00737034162257342,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.180273346806547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074516412481526,0,0.0172109539181123,0,0,0,0,0,0.0121347899043635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124276099661479,0,0,0,-0.028901023417284,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196536358608491,0,0,0,0,0,0,0.0884529753322629,0.0752815619960066,0,0,0,0.081372341558486,0.116169069206455,0,0,0,0,0,0,0.158820338558649,0.0311295317288177,0,0,0,0,0,0.0398423595920619,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0843262022147904,0,0,0,0,0.129584326375491,0,0,0,0,0,0,0,0,0,0,0,0.121740904038863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516589762350793,0,0,0,0,0,0.0204025913474523,0.0434661205093838,0,0.015888089331673,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257551234552051,0.23816176460004,0,0,0.185437265241531,0.0192303592671228,0,0,0,0,0,0,0,0,0,0.10398088443926,0,0,0,0,0,0,0,0,0,0.05010898910918,0,0,0,0.101563647533488,0,0,0.00739770827526024,0.0727793014992559,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860143792795532,0,0.224668865941775,0,0,0,0,0,0,0.151910103556021,0,0,0,0,0,0,0,0,0.0188758436937427,0,0,0,0,0,0,0,0,0,0,0.0949430635090582,0.0916282314917916,0.34255207994064,0,-0.00511152002172024,0.00491708261620408,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.0917162782279418,0,0,0.159741762999088,0,0.405125478351797,0,0,0,0,0,0,0,0,0,0,0,0,0.035623586533017,0,0,0,0,0,0,0,0,0,0,0,0.148413174934731,0,0,0,0,0,0,0.221921958023266,0,0,0,0.0244195929116549,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931937144469874,0,0.0982515383265563,0,0.253573433589661,0,0,0,0,0,0,0,0,0,0,0.186716062821828,0,0,0,0,0,0,0,0,0,0,0,0,0.0597868082235654,0,0,0,0.0482530674808469,0.00883006969437015,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115696901988115,0,0.222782986472505,0.123058482922969,0,0,0,0,0.0410174770942381,0,0,0,0,0,0,0,0,0,0,0.0865393534734746,0,0,0,0.160818973289034,0,0,0.00404856098245781,-0.0373181558954942,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.211747775481263,0,0,0,0,0,0.219291398054821,0,0,0,0,0,0,0,-0.0340251891516764,0,0,0,0.0380987743580286,0,0,0,0.167487072824717,0,0,0,0,0,0,0.00769644084751156,0,0,0,0,0,0.072147560612675,0,0,0,0,0,0,0,0,-0.0111723849058534,-0.00809073802345102,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0258127062434474,0,0,0,0,0,0,0,0,0.043781833672215,0,0,0,0,0.144802380171487,0,0,0,0.169632828968857,0,0,0,0,0,0,0,0,0,0,0.0365868906700752,0,0.186113732009173,0,0,0,-0.0152398129177287,0.0138317067993729,0,0,0,0,0,0.0972157051899627,0,0,0,0,-0.0171326123939207,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269370635430092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141347955520668,0,0.325720384913852,0.135976124051029,0.000694115281604516,0,0,0,0.0465012762561042,0.0195990323969892,0,0,0,0,0,0,0,0,0
