,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X600801.SH,X002271.SZ,X600886.SH,X600010.SH,X600660.SH,X601898.SH,X000792.SZ,X601600.SH,X600362.SH,X600688.SH,X600188.SH,X600352.SH,X601991.SH,X600489.SH,X000786.SZ,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X000401.SZ,X000723.SZ,X002466.SZ,X600486.SH,X600529.SH,X601158.SH,X002353.SZ,X600315.SH,X000932.SZ,X600219.SH,X600126.SH,X000898.SZ,X600516.SH,X600612.SH,X000883.SZ,X000553.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0780932882165769,0,0,0,0,0,0,0.0889203244669407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616036577726585,0,0.00695949425708131,0,0,8.67361737988404e-19,0.0329760363160056,0,0,0,0,0,0,0,-0.0116070862343147,0,0,0,0,0.0595665648405768,0.0982957971726908,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741944403964794,0,0,0,0,0,0.0348555635049067,0,-0.0244469892140859,0,0,0,0.0276921665471731,0,0,0,0.0701018097768173,0,0,0,0,0,0,0,0,0.0383058707666859,0,0,0.00419308439276612,-0.00365567761737038,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.00558439085817744,0.0421825497480756,0,0.0768796237769052,0,0,0,0,0,0,0,0,-0.0123956669141501,0,0,0,0,0,0,0,0,0,0.228246873866383,0,-0.0221960112220983,0,0,0,0.00258856294594818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289668010087167,0.0173519206590854,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0964229613207058,0,0,0,0,0.0198327996978637,0.506477924129318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267711504134727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060639122245042,0,0.00145109228251727,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460129852725843,0,0.081713413675185,0.0505382197379532,0,0.0956657639621973,0,0.140978041575463,0,0,0,0,0,0,0,0,0,0,0,0.0224387228098155,0.0146447073003543,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0342063840142436,0,0,0,0,0,0,0,0,0,0.0227132897101184,0,0,0,0.478368572853149,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0493783637492019,0,0,0,0,0,0,0,0,0,0,0.196968332912002,0,0.111889580994823,0,0,0.0179204231918219,0.0149222156411762,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120290110244291,0,0,0,0,0.0467598302717501,0,0.0741137058527809,0,0,0.0648132981134019,0,0,0,0,0.209732932364271,0,0,0.00726792934666609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339826676277314,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.211713778772947,0.0192907289246425,0,0,0,0,0.0414882566247701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475225296018543,0,0,0,0.0243043614083316,0,0,0,0,0,0.176479563881978,-0.140904502890061,-0.000623221249441239,-0.0391159096205233,0,0,0,0,0,0
X600011.SH,0,0,0.291300884551843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788580780855971,0,0,0,0.0591650967690942,0,0,0,0.0445370751319614,0,0,0,0,0,0.0134741700327916,0,0,0,0,0.0009972804104802,0,0,0,0,0,0.0146432814651783,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142467875526738,0,0.147878965646389,0,0,0,0.14224736408955,0,0.296921148478934,0,0.266692597154823,0,0,0,0.0118035104057462,0,0,0,0,0,0,0,-0.000486032303121481,-0.00256704226452784,0,0,0,0,0,0
