,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X600362.SH,X600688.SH,X600795.SH,X300072.SZ,X601992.SH,X000898.SZ,X600516.SH,X002460.SZ,X601991.SH,X600547.SH,X600111.SH,X600176.SH,X600886.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X601699.SH,X002271.SZ,X000792.SZ,X000553.SZ,X000830.SZ,X600027.SH,X600808.SH,X600299.SH,X000408.SZ,X600219.SH,X002110.SZ,X601158.SH,X600489.SH,X600426.SH,X000959.SZ,X000883.SZ,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.300846796450543,0,0,0,0,0,0,0,0,0,0,0.0129897521020991,0,0,0.112091800772317,0,0.0203955398065387,0,0,0,0,0,0,0,0,0,0.0208764009975906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494466002869319,0,0,0,0,0,0,0
X600028.SH,0.234523408736679,0,0.0535108192163485,0,0,0,0,0,0,0,0,0,0.109936468176452,0,0,0,0,0,0,0,0,0.107698029391869,0,-0.00761939406147805,0,0,0,0,0,0,0,0,0,-0.00547569953725924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0225997883671085,0,0,0,0,0,0
X601088.SH,0,0,0,0.168672906216845,0.16393999644041,0,0,0,0,0,0,-0.0162310083733307,0,0,0,0,-0.0217738027738885,0,0,0,0,0,0,0,0,0,0,0,0,0.0962601417385575,0,0,0,0.0706167767031688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347763475926767,0.033644222009333,0,0,0,0,0,0
X600019.SH,0,0,0.249410487184822,0,0,0,0,0,0,0,0,0,0.197774742394192,0,0,0,0,0.305378348786417,0,-0.0428419102240075,0,0.0275692180256275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748460854985685,0,0,0,0,0,0,0,0,-0.00873052467482497,0.0202891238332263,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.396102828652224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118111396732496,0,0.201675640172588,0,0,0,0.0318756975346529,0,-0.122539866802597,0,-0.0867942258855455,0,0,0,0,0,0.0183099283784477,0,0,0,0,0,0,0,0,0,0.0143769696669401,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.102775041325339,0,0,0,0.00605013972624875,0,0,0,0,0,0,0,0,0,0.175073114129814,0,0,0,0,0.0133964954390382,0,0,0,0,0.0257626793559246,0.0488551238361505,0,0.121953692458836,0,0,0,0,0,0,0,0.0955012361429256,0,0,0,0,0.00659474433709364,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615536437752581,0,0,0.0139569933261767,0,0,0,-0.00926355061914928,0,0,-0.0283939631427683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537320288475184,0.073875519731396,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0925909282298482,0,0,0,0,0,0.0287391676690696,0,0,0,0,0,0,0.165584310497944,0,0,-0.0142632847538169,0,0,0,0,0.0901050870687068,0,0,0,0,0,0,0,0.0969664248412049,0.0229483338365631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117980650182004,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.107010437263976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125866164993407,0,0,0,0,0,0.0246658392218849,0,0,0,0.435505506872917,0,0,0,0.0858490209541124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203613626586161,-0.00221286866296679,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0880497609178076,0,0,0,0.206400901721898,0,0,0,0.0260720622376569,0,0,0,0,0,0,0,0,0,0,0,0,0.171073705369913,0,0.122359816696224,0,0,0,0,0,0,0,0.00776789322839109,0,0,0,0,0,0.0962093812379206,0,0,0.00103286595072483,0,0,0,0,0,0,0
