,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X600176.SH,X601600.SH,X601898.SH,X600011.SH,X600886.SH,X000301.SZ,X600426.SH,X002466.SZ,X600188.SH,X600352.SH,X600801.SH,X600219.SH,X601991.SH,X600795.SH,X600803.SH,X000932.SZ,X600489.SH,X002080.SZ,X002353.SZ,X600688.SH,X000898.SZ,X000027.SZ,X600486.SH,X600299.SH,X600516.SH,X601168.SH,X600027.SH,X000807.SZ,X000630.SZ,X601992.SH,X600157.SH,X000723.SZ,X600315.SH,X300037.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079373681545918,0,0,0,0,0,0,0,0,0,0,0.0483834411130369,0,0.00700942447640059,0,0,0,0,0,0,0,0,0,0,0,0,0.0644613946086126,0,0,0,0,0,-0.015566657027374,0,0,0,0.0298812441826942,0,0
X000898.SZ,0,0,0,0,0,0.243034067227322,0.0387832904721176,0,0,0,0,0,0,0,0,0,0.193374839323287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129392619215565,0,0,0,0,0,0,0,0,0,0,0,0.0836707760730095,0.0122767576974088,0,0,0,0,0,0,0,-0.0063822653989165,0,0,0,0,8.67361737988404e-19,0,0
X000027.SZ,0,0,0,-0.00615160702554449,0,0,-0.0585189052107773,0,0,-0.155994048950071,0,0,0,0.127653660075591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251674887950259,0,0,0,0,0,0,0.145594110819956,0,0,0.0113326074568635,0.0839494584443372,-0.00235015360032201,0,0,0,0,-0.0397923477927966,0,0
X600486.SH,0,0,0,0,0,0,0,0.113041613954728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952856801831132,0.0820417327080625,0,0,0,0,0,0,0,0,0,-0.0604060083705547,0,0,0,-0.0721215517024944,0,0,-0.0194215928288456,0.073039172707997,0,0,0,0,0,0,0,0,0,0,-0.0364649427048581,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0390948334276229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419935461682463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330359133958365,0,0,0,0.0958039069174128,0,0,0,0,0,0.0133854869308174,0,0.217451188624001,0,0,-0.00115732957673916,0,0,0,0,0.0242873117101172,0,0
X600516.SH,0,0,0,0,0,0,0,0.0470731738455674,0,0,0,0,0,0.0374934358015254,0,0,0,0,0.381936289308455,0,0,0,0.136829906656577,0.252198225483419,0,0,-0.220177279354818,0,0,0,0,0,0.270293463925274,0,0,0,0,0,0,0,0,0,0.133622206826168,0,0,0,0,0,0.0248242319191536,0.165704896904149,-0.0324001779693676,-0.0135273827393035,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.067883860379379,0,0,0,0.34179459530281,0,0,0,0,0,0,0,0,0.262326253482461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155969374927969,0,0,0,0.0855913814035084,0,0.0228876467754793,0,0,-0.0254588049971701,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0327160304819372,0,0,-0.0280841668912362,0,4.33680868994202e-19,0,0,0,0,0,0,0.102136020406537,0,0,0,0,0.0716567899198432,0,0,0,0,0,0,0,0,0,0,0,0,0.101092246919252,0,0,0.0154492399620655,0,0,0.0367983363107867,0,0,0,0,0,0,0,0.0131731282177298,-2.71050543121376e-20,0.0111173045669682,0,0,0,-0.00116229049014145,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672171256054685,0,0,0,0,0,0,0,0,0,0.0275444970629242,0,0,0,0,0,0,0,0,0,0,0,0,0.196266486805462,0,0,0,0,0,0,0.0521100346247602,0.0588924804100414,0,0,0,0.0531846046980684,-0.0743045942512867,-0.0889658978217774,0,0,0.100505717022351,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.447237655170597,0,0,0,0,0.165481094914841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297990634090119,0,0,0,0,0,0,-0.0438592560211932,0,8.67361737988404e-19,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0264179106327075,0,0,0,0,0.0720426330255283,0,0,0,0,0,0,0,0,0,0,0.0107832730947986,0,0.0657175574922056,-4.05466383822567e-05,0,0,0,0,0,0,0,0,0,0.0427818864238346,-0.0736662932686212,0,0,0,0,0,0,0,0,0,-0.0255362163947539,0,0.0179286009776549,0,0,0,0,0,0,-0.0501326360155176,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0676622096692135,0,0,0,0,0,0.139663643234334,0,0,0,0,0,0,0,0.00785392225213814,0,0,0,0,0,0,-0.0269707235198294,0,0,0,0,0,-0.00552788989536892,0.0429766116938202,0,0,0,0,0,0,0,0,0,0,0,0.0223284241337631,0,0,0,-0.131497813807732,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260544469348273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172543537871896,0,0,0.1642774776226,0.115980569919902,0,0,0,0,0,0,0,0,0,0,0,-0.0491489804140077,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.028725071039253,0,0,0,0,0,0,0,0,0.137822363186093,0,0,-0.132949112646568,0,0,0.0710382563287985,0,0,0,0,0,0,0,0,0,0,0,0,0.0464799912741471,0,0.00106672607670415,0,0,0,0,0,0,0.0383746226385463,0,0,0,0,0,0,0,0,0.0106695748589448,0,0,0,0,-0.113731529619214,0,0
X300037.SZ,0,-0.0392196022603535,0,0,0,0,0,0.0059549839921442,0,-0.383783835872377,0,0.028770533298174,-0.00240235714628624,0,0,0.25124089880252,0,0,-0.261385771788576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311857597653505,0.173746544096791,0,0,0.0475491747114007,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0346908179828412,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.527865474619522,0,0,0,0.247922260522935,0.229199976065677,0,0,0,0,0,0,0,0,0,0,0,0.0634878724074728,0,0,0,0,0,0,0,0,0,0,0.377784922144597,0,0,0.104206776549825,0,0,-0.0949394975817556,0,0,0,0,0,0,0,-0.210665739566173,0,0.0409890462610252,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.00753785872474014,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989194085305608,0,0,0,-0.328066391154594,0,0,0,0,0,0,0,0,0,0,0,0.0676204140918498,0,0,0,-0.0831620625471477,0,0.0622989232105722,0,0,0,0.0482958862303355,0,0,0,0,0,-0.0131300826388383,0,0,0,-0.045568596956633,0,0
Slope,0,0,0,0,0,0,0,0,0.0915320260062123,0,0,0,0,0.200186821615954,0,0,0,-0.0341098166682336,0,0,-0.0506995045596695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1903942540862,0,0,0,1.24388917338912,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54700995681738,0.774056055469957,0,0,0,0,-0.534259822542383,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0243627736961848,0,0,0,0,0,0,0,0,-0.0314533960847605,0,0,0,0,-0.0179579322265225,-0.0675760254772354,0.0127450038863272,0,0,0,0,0,0,0,0,0.0273445674222999,0,0,0,-0.0408468234045222,0,0,0,0,0,0,0,0,0,0,0,0,0.166923453697049,0.0173634969665332,0,-0.0180228666035709,0.0155692377744547,0,0,0,1.73472347597681e-18,0,0
MKreturn,0,0,0,0,0,0,0.0739787411332858,-0.0338722279788843,-0.0454010600450263,0,0,0,0,0.0148237028450981,0,0,0,0,0,0,0,0,0.0421446626914085,0,0,0,-0.110389884476742,0,0,0,0,0,0,0,0,0,-0.038159162994163,0,0,0,0.0259328448426311,0,0,0,0,0,0,0,-0.0047815335409532,0,-0.0969913819165743,-0.00162278675175744,-0.0131622551591666,0,0,0,0.023115698589817,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187746359029308,0,0,0,0,0,-0.000754368028149114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033047677137238,0,0,0,0,0,0,0,0,-0.000505785658991655,0,0,0,0,-0.00014668545547319,0,0
CarbonVol_Shenzhen,0,0,0,0.166418302643764,0,0,0.305966531544733,0,0,0,0,0,0,0.000979347792767725,0.367151967813853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937293741231912,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.390844084535871,0.600059705220794,-0.720542783413181,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00562288616118565,0,0,0,0,0,-0.000596573370390154,0,0,0,0,0,-0.00351204388436208,-0.00315004095329783,-0.00205622165297102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031998461350123,0,0,0,0.0008340154934606,0,0,0,0.00102661046704044,-0.000369745696511482,0,0,0,0,-0.00938088247649739,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152671391287665,0,0,0,0,0,0,0
