,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600795.SH,X601991.SH,X600309.SH,X000709.SZ,X600362.SH,X600188.SH,X600660.SH,X600886.SH,X600027.SH,X600157.SH,X002466.SZ,X600111.SH,X000959.SZ,X600489.SH,X600339.SH,X000898.SZ,X601158.SH,X600299.SH,X600008.SH,X000792.SZ,X000408.SZ,X600583.SH,X000883.SZ,X000401.SZ,X000630.SZ,X000539.SZ,X600219.SH,X002460.SZ,X000983.SZ,X000027.SZ,X600578.SH,X600352.SH,X000786.SZ,X002092.SZ,X000825.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.221983871235132,0.0892512992634849,0,0,0,0,0,0,0.0621922285038148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0234038917258268,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0353915539803111,0,0,0,0,0,0,0,0,0,-0.0148690172468165,-0.00411542428548899,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00350417325960927,0,0,0.0221165071546802,0.0883014902195233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346541863942974,0,0,0.0256672702880275,0,0,0,0,0.0696624438021189,0,0,0,-0.0410442873280011,0.0606752274218825,0,0,0,0,0,0,0.0283704936854352,0,-0.00557098115346234,0.014425603829997,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0204471114914464,0.124232318433261,0,0,0,0,0,0.017272674721623,0,0,0.0278912939535588,0.0173678060239277,0,0,0,0,-0.00735978824479912,0,-0.00218649491294256,0,0.0411684730487269,0.157866217491673,0,0,0,0,0,0,0,0,0,0,0,-0.000298611071889945,0,0,0,0,2.16840434497101e-19,0,0,-0.000843004575545349,0,0,-0.0050751787314721,0,0,0,0,0,0
X600019.SH,0,0,0.130054948006436,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0400782788175236,0,0,0,0,0,0,0,0,0,0,0,0.242316750573159,0,0,0,0,0,0,0,-0.09469486930104,0,0,0,-0.0065011537194847,0,0,0,0,0,-0.0644588469916598,0,-0.0212620057665218,0.204234271575224,0.00603652809433144,-0.0140500711743959,0.269196323500899,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701910597537903,0,0,0,0,0,0.0939841778005069,0,0,0,0,0.23081016118131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359389616246591,-0.216017633656645,0,0.00749838307338544,-0.01639274250878,0,0,0,0,0,0
X600011.SH,0,0,0.162786200905673,0.114019704712273,0,0,0,0,0,0,0,0,-0.335310718075314,0,0,0.00346649855150866,4.33680868994202e-19,0,0,0,0.0727074786485264,0,0,0,0,0.0868779595526097,0,0,0,0,0,0.195989257908362,0,0,0,0,0,0,0,0,-0.0273933120528811,0,0,0,0,0,0,0.0552822981880349,0.0140196601145049,0,0.0433241581080978,-0.0105927099413697,0,0,0,0,0,0
X600010.SH,0,0,0,0.0461356836677026,0,0,0,0,0,0,0,-0.0162994909479061,0,0,0,0,-3.46944695195361e-18,0.103224416075983,0,0,0,0,0,0.0408415878346686,0,0,0,0,0.103767857236376,0,0,0,0,0,0,0,0.106947392449456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013463948149282,-0.00146906139224377,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,-0.0968189053107047,0,0,0,0,0,0,0.409588456719193,0,0,0,0,0,0,0,0,0,0,0.0255504372666208,0,0,0,0,0,0,0,0,0.363788293350334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557416399955925,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996441749965741,0,0,0,0,0,0,0,0.00507991589680472,0,0.0520223857648055,0,0,0,0,0,0,0.298156499572218,0,0,0,0,0,0,0.212263009314033,0,0,0,0,0,0,0,0,0.0024645975818004,9.36771115197908e-06,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16154190895592,0.130549728839393,0,0,0,0,0.0554080752787647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217294893492435,-0.00580840445018508,0,0,0,0,0.0796933760846884,0.0350981376920615,0,-0.0443695584100958,0,0.00927912566203086,-0.011688620013619,0,0,0,0,0,0
X600688.SH,0.186803699203791,0.36891956828567,0,0,0,0,0,0,0,0,0,0,-0.00656813545652111,0,0,0.0632146772503586,0,0.0988759783321489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010243965510082,0,0,0,0.105900390781195,0,0,0,0,-0.0707478431781246,0,0,0,0,0,0,-0.0268217168334252,0,0,0,0.00583852813591049,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736330450084946,0,0,0,0,0,0,0,0,0.0618954030584056,0.0498351659631363,0,0,0.0559161005718993,0,0,0,0,0,0.103273580898593,-0.0296084570790319,0,0,0.0665860070706999,-0.00126655733067381,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0852001127441565,-0.0489384268313848,0,-0.0102765567432757,0,0,0,0,0,0,-1.73472347597681e-18,-0.0406476706057959,-0.0458392126256305,0,0,0,0,0,0,0,0,0,0.492406043622963,0,0,-0.0187920103273124,0,-0.0543230861177511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00652981052948831,0.0876854607968343,0,0.0066472778980613,0.0020672885352377,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0338237854447121,0,0.0439884243447403,0,0,0,0,0.0184261105633189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018996296524088,0,0,0,0,0,0,0,0,0,0.0444880595733867,0,0,0,0,0.0168077140605498,0,0,0,0.00146354366043178,0.000438450881407767,0,0,0,0,0,0
X601991.SH,0,0,0,-0.253631070647865,-0.0491626041725132,0,0,0,0,0,0,-0.0323849824711066,0,0,0,0,0,0,0,0,0,0,0,0.0962799205041226,0,0,0,0.137118264179787,0,0,0,0.0332072410291436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545082840781388,0,0.0757060544086345,0.184506504940805,0,0.039655153504374,-0.0307778851462431,0,0,0,0,0,0
X600309.SH,0,0,0,-0.237677941245661,0,0.266918674344385,0,0,0,-0.083357433258358,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0871921726624218,0,0,0,0,0,0,0,0.374848038028762,0,0.0897573655757638,0,0,0,0,0,0,0,0.0973794033551245,0.0880911983181622,0,-0.155618262453013,0,0,0.00200478510595816,-0.00508945934226272,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.316255241204452,0,0,0,0,0,0,0,0,0,0.04200996227463,0,0,0,0,0,0,0,0,0,0,0.220827251676489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169979696506746,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.116561204850828,0,0,0,0,-0.175267827968264,0,0.0534743964763661,0,0,0,0,0,0,0,0,0,0,0,0.0770861837376178,0,0,0,0,0,0,0,0,0.418360520529879,0,0,0,0.0656589879240567,0,0,0,0,0,0,0,0,-0.00224290472969496,-0.00754874480449178,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0377736424828433,0,0,0,0.00616598975490787,0,0,0,-0.0913430168580097,0,0,0,0,0,0.183878842516119,0,0,0,0,0,0,0,0,0,0,0.0450930010320193,0,0,0,0,0,0,0,0,0,0,0,0,0.172293737640954,0,0,0,0,0,0.0976261292134013,0,0,0,0.0161100503775882,0,0,0,0,0,0
X600660.SH,0,0,0.182777351801685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580263180733715,0,0,0,0,0,0.150687239351746,0,0.00415486039239295,0,0,0,0,0.0391177709734221,0,0,0,0,0,0.0147952298233095,0,0,0,0,0,0,0,0,0,0,0.00277539435063498,-0.0296405428840389,0.00275671619184109,0.0217740843182004,-5.42101086242752e-20,0,-0.172182411210641,0,0,0,0
X600886.SH,0,0,0.0537064122477887,1.0842021724855e-19,-0.166382073639272,0,0,0.0409023019953483,0.0354286861391583,0,0,0,0,0,0,0.0706653748603527,0,0,0,0,0,0,0,0,0,0,-0.170169269958017,0,0,0,0,0.0512397022976693,0,0,0,0,0,0,0,0,0.000376451332137929,0,0,0,0,0,0,0.0278722811790144,0,0,0.0265430785960776,-0.0105688663994845,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0421531886959528,0,0,0,0.0614434955194806,0,0,0,0,0.0209677462245372,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0267787770658274,0,0,0,0,0,0.0407603490468107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980898191956457,0,-0.00919991476602597,1.0842021724855e-19,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502169479003574,0,0,0,0,0,0,0,0,0,0.0454743985279867,0,0,0,0,0,0,0,0,0.00414580785151039,0,0,0,0,0.171739646763844,0,0,0,0,0.00989260614897842,-0.0258349669700986,0.0287724245922547,0,-0.00650033019769779,0.000488205969417401,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.244443279807247,0,0,0,0,0,0,0,0.125878723120942,0,0,0,0,0,0,0,-0.028674766290144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324998304336362,0,0,0,0,0,0,0.0468349969626318,0,0,0,0.00490148785466149,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0411490150883101,0,0,0,0,-0.0759650359409564,0,0,0.0373861013118645,0,0,0,0,0,0.00842907776826736,0,0,0,0.0583438480700422,0,0,0,0.0125945926863692,0,0,0,0,0,0,0,0,0,0.160096951367846,0,0,0,0,0.0942705722988651,-0.00753827732325422,0,0,0.0123682895529242,0.00174398022276289,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0197450361960464,0,0,0,0,0,0,0,0,-0.257615639248285,0,0,0,0,0,-0.143567714005119,0.193772286442378,0,0,0,-0.29628042344782,0,0,0,0,0,0.141550662416384,0,0,0.0491075391761511,0,0,0,0,0.435624377184612,0,0.143038565947094,0,0,0.0329709465891655,0.0156197040043322,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.00305751016577176,0,0,0,0,0.758903710118765,0,-0.0142022069119903,0,-0.0215957425923685,0,0,0,0,0,0,0.0322497104524652,0,0,0,0,0,0,0,0,0,0.0564862949723063,0,0,0,0,0,0,0,0.0199660915776141,0,0,0,0,0.0100414838168894,0,1.0842021724855e-19,0,0.00826258778255211,-0.00203652631997535,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0.210440470027753,0,0,0.0103917712994009,0,0,0,0.0383948303956706,0,0,0,0,0,0,0.0950839369706986,0,0,0,0,0,0.153404427925599,0,0,0,0,0,0,0,0,0.00108051604288762,0,0.533232720655644,0,0,0,0,0,0.0552222712178492,0,0.037206808160781,0.0103992037292538,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.236858963374934,0,0,0,0,0,0,0,0,0,0,0,0.0124725569139385,0.285920152507712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437837895118966,0,0,0,0,0,0,0.151104124840759,-0.0128239188334231,0,0.0035661614137032,-0.0115192870143856,0,0,0,0,0,0
X601158.SH,0,0,-0.00759021900895848,0,0,0,0,0,0,0,0,0,0,0,0,0.0539692435478368,0,0,0,0,-0.0406284729627047,0,0,0,0,0.074333242279303,0,0,0,0,0,0,0,0,0.113026056132178,0,0.0267575736284161,0,0,0,0,0.0268476411461394,0,0,0,-3.46944695195361e-18,0,-0.0934238802146999,0,0,-0.00740700956096994,-0.00479865181225263,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.0257766112051102,0,0,0,0,0.0184128521520748,0,0,0,0,0.0164639045437962,0,-0.000680565673558862,0.0782185913022329,0,0,0,0,0,0.0288363869409629,0,0,0.138397959697305,0,0,0,0,0,0,0,0.0926315374999241,0,0,0,0,0.0529165215617219,0,0,0.0695444452300777,0,0,0,0,-0.0876523122716495,0.0875200082064054,0,0.00708716658647248,-0.00101214267805848,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.105135399249289,0,0.066350326995942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950432750060151,0,0,0,0.119784560438766,0,0,0,0,0,0,0.0415629988615719,0,0.0220962334440873,0,0,0,0,0,0,0,0,0.108740986370834,0,0,0,0,-0.000308649658659647,-0.0032761796104136,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00672410110107536,0,0.0971701829132403,0.00946652789722546,0.0125673075321346,0,0,0,0,0,0,0.0137930563915663,0,0,0,0,0,0,0,0,0.0445637210821115,0,0,0,0,0,0.125076831633061,0.14743089109818,0,0,0,0,0.168089933763746,0,0,0,0.00741466167622714,0.01283301455648,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843034338991559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242647558490081,0.00974007220566414,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.19831036932895,0.0723463933433999,0,0,0,0,-0.0473534697091798,0.0753727476603876,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0159260205330747,0,0,0,0,0,0,0,0,0,0,0.0301287044747748,0,0,0,0,0,0,0,0,0,0,0,-0.0391550098131844,0,-0.0123368079861561,0.0054566447764897,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0170778110296269,0,0,0,0.0605481220119999,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0622473287337422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625743227667746,0,0,0,0,0.029165104912392,0,0,-0.000657001632199597,-0.00612150327959623,0,0,0,0,0,0
X000401.SZ,0,0,0,-0.00567037778076984,0,0,0,0.816869656478433,0,0,0,0,0.200059500026318,0,-0.247711246536141,0.070635261823675,0.17677838522215,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0338376143843271,0,0,0,0.0489981535508267,0,-0.0433968728861319,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0945151733930264,0,0,-0.0080882675324084,-0.000494793168153528,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439663859377367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312064160910538,0,0,0,0,0.097521853826112,0,0,0,0,0,0.030876986629309,-0.0253166849879504,0,-0.00257784085122678,0.00498961145666785,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121088711091379,0,0.136936233866428,0,0,0,0,0,0,0,0,0.100290580147384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138813268686485,0,0,0,-0.00629023079349257,0,-0.0434389242542698,0,0,0,-0.000646227529893781,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0210205193334895,0.255763346492788,0,0,0,0,0,0.0710217493738921,0,0.0585011152222966,0,0,0,0,0,0,0,0.0160480315749441,0,0.0975357043105309,0,0,0,0,0,0,0.0468020690421347,0,0,0.204441573077723,0,0,0,0.00684409954585385,0,0,0.0414441554398986,0,0,0,0,0,-0.0113013099208759,-0.00381154503030087,0,0,0,0,0,0
X002460.SZ,0,0,0,-0.0934958042927298,0,0,0,0,0,-0.0633843033717406,0,0,0,0,-0.118742835265513,0,0,0,0,0,0,0,0,0.678504614058429,0,0,0,0,0,0,0,0,0.230509386173338,0,0,0,-0.030085071005808,0,0,0,0,0,0.26552807708709,0,0,0,-0.0697060759235084,0.00671107853496111,0,0,0.0434743719282947,0.00237766728534474,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0428022232080857,0,0,0,0,0,0,0,0,0,0.0405205953598008,0.278661490419594,0,0,0,0,0,0.23466385429236,0,0.00919210274489617,0.0389057293002248,0,0,0,-0.0281437448544272,0,0,0,0,-0.0425210436418333,0.305674986750353,0,0,0,0,0,0,0,0,0.0548082996180409,0,0.0243406713239008,0,-0.0140023842719332,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0276153228586158,0,0,0,0,0,0,0.0449133873814186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415657713589647,0.0601066539395044,0,0,0,0.241121797424131,0.11604859795817,0,0.101826915764919,0,0,0,0,0,0,0,0,0,0,0,0.062397652153615,0,0,-0.00108693584508879,0.0116340386474175,0,0,0,0,0,0
