,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600489.SH,X000301.SZ,X000708.SZ,X002466.SZ,X600160.SH,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X000786.SZ,X600426.SH,X000983.SZ,X600219.SH,X600176.SH,X000877.SZ,X601699.SH,X002128.SZ,X000630.SZ,X000408.SZ,X600157.SH,X600096.SH,X601168.SH,X000933.SZ,X600985.SH,X002353.SZ,X002271.SZ,X600352.SH,X600378.SH,X600995.SH,X600688.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0596425623154105,0,0,-0.137374182612242,0.516606574660361,-0.0384366539362633,0,0,0,0,0,-0.00506376245897855,0,0,0,0,0.0224234760214395,0,0,0,0,0,0,0.036423274478867,0.0749881607003324,0,0,0,0,0,0,0,0,-0.119365928885492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.111209211984693,0.174869538013953,0,0,0,0,0,0,0,0,0,0,0,0,0.0870001251167283,0.0488362278108408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855062104384247,0,0,0,0,0,0,0,0,0,0,0,0,-0.00886555845865493,0,0,0,0,-0.00707674291897585,0,0
X600547.SH,0,0,0.0725083847999519,0,0,0,0.0414365652034601,0.0756481770664306,0,0.00878703464226537,0,0,0,0,0,0,0,0.0264375381012814,0,0.573389397113044,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343108289042884,0,-0.0762145767497354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037171082694877,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282665845942407,0,0.115270693347732,0.200857385960866,0,0,0,-3.46944695195361e-18,0.0654944197931316,0.0797823849743268,0,0,0,0,0.126167797402048,0,0,0,0,0,0,0,0,0,0,0,0,0.0471811635166635,0,0,0.0821230159537387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0.0388961732780708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253370348838594,0,0,0,0,0,0.035473315960673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321185092631313,0,0,0,0,0,0.14277546632574,0,0,0,0,0,0,-0.0120126381395401,0,0,0,0,0.0557236974056488,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.398534123705751,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188108646647988,0.012245487113825,0.0640429926597261,0.205161299840067,0,0,0,0,0.0176600077041748,0,0,0,0,0,0,0.0317032903753819,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670443973741104,0,0,0,0,-0.00467205853814755,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254411591506438,0,0.14137498030918,0,0,0.00350716306777832,0.0101372527328562,0,0,0,0.142166858291635,0,0,0,0,0,0,0,0,0.160884172372461,0,0.153398458369014,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304590421631077,0,0,0,0,0.0379761935055871,0,0
X002460.SZ,0,-0.10061818869187,0,0,0,0,0,0,0,-0.0572914292842034,0,0,0,0.401120452105499,0,0,0,0,0,0,0,0,0.783636461741678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572377273149478,0,0,0,0,0,0,0,0.0707314421055639,0.00369025547855835,0,0,0,0,0,0,0,0,-0.02960225377252,0,0
X600362.SH,0,0,0,0.190407030864288,0,0,0,0,0,0.206001574854303,0,0,0,0,0,0,0,0.0551164579194932,0,0,0,0.123326489381017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230745909176685,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428292389825842,0,0,0,0,0.00140599671963152,0,0
X600489.SH,0,0,0,0,0,0.00849651824753852,0,0,0,0,0,0,0.733065260428037,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0759941468705318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776825331896594,0,0,0,0,0.017379231692774,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185593528134678,0,0,0.0716183614022412,0,0.202025835696424,0,0,0,0,0,0,0,0.144953784100105,0,0,0,0,0.0824042409490171,0.0857631678082992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841658225555722,0,0,0,0,-0.0151965576697732,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109232372707477,0,0,0,0,0,0,0,0,0,0,0,0,0.497233426248431,0,0,0.0607456618760567,0,0,0,0,0.0364445798687028,0,0,0.111060683091155,0.0248275799773153,0,0,0,0,0,0,0,0,-0.00680033307628448,0,0,0,0,-0.00424960448468637,0,0
X002466.SZ,0,0,0,0,0,0,0,0.322898143009101,0,0,0,0,0,0,0,0,0,0.688086040413522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286288359087073,0,0,0,0,0,0.0895583177172142,0,-8.67361737988404e-19,0.0698135318594207,0,0,0,0,-0.106853660396007,0.0175432019744777,0,0,-0.0329369044228805,0,0
X600160.SH,0,0,0,0,0,0.147495526522159,0,0,0,0,0,0,0,0,0,0,0,0.120339740416437,0,0.0250505729764415,0.0797233323320533,0,0,0,0,0,0,0,0.0210348489749392,0,0,0,0,0,0,0,0,0,0,0,0,0.161230040505492,0,0,0,0,0.0205173463729829,0,0,0,0,-0.00272468124861617,0,0,0,0,-0.0244939091472747,0,0
X600803.SH,0.0902659223874107,0,0,0.438954885673489,0.0325886019744244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229632477633234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712481009089709,0,0
X600027.SH,0,0,0,0,0,0,0,0.107861198034219,0,0,0,0,0,0,0,0.0645700154988741,0,1.73472347597681e-18,0,0.0553908895249745,0,0,0,0,0,0,0,0,0,0,0,0.176624712465316,0,0,0,0,0,0,0.0552052296316378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159813962455823,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123076908828518,0,0,0.0321558372399135,0,0,0,0,0,0,0,0,0,0,0,0.17878873043012,0,0,0,0,0.0577272478177237,0.0459390008457274,0,0.00439750440028146,0,0,0.117886885276545,0,0,0,0,0,0,0,0,-0.00116192077539927,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.191765394160587,0,0,0,0,0,0,0.0300049760604994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567489654041557,0,0,0,0,-0.0675246716534445,0,0,0.591871970192591,0,0,0,0,0,0,0,0,0,0,0,0.00664408337247584,0,0,0.00626769871602437,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.222951278762334,0,0,0,0,0,0,0,0,0,0.164272150741708,0,0,-0.0835135361693013,0,0,0,0,0,0,0.0898759557759623,0.05275622822219,0,0,0.00792332297691145,0,0,0,0,0,0,0,0.0993397426715641,0,-0.0838799637156316,0.0564199099053102,0,0,0,0,0,0,-0.0519394208570309,0,0,0,0,-0.00516404578201379,0,0
X600426.SH,0,0,0,0.0397368744787091,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773038149056762,0,0,0,0,0,0,0.0366623921298649,0,0.0262015545033069,0,0.143587894340521,-3.46944695195361e-18,0.17979146235755,0,0,0,0.0456355728280346,0,0,0.010479683188138,0,0,0.233301191747421,0,0,0,0,0,0,-0.0349278829566251,0,0,0,0,-0.00182322192520613,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181431488569628,0,0,0,0,0,0,0.00513124075490173,0,0,0,0,0,0.275645685934122,0,0.116960539533743,0,0,0,0,0,0.0227517952987825,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275607341628276,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.493740364153668,0,0,0,-0.0192523454281699,0,0,0,0,0,0,0,0,0,0,0,0.0490238592279028,0,0,0,0,0,0,0,0.144985254875207,0,0,0,0,0,0,0.184456729342306,0,0,0,0,0,0,0,0,0,0,0,0.0142455309698445,0,0,0,-0.0404546481096967,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745283873038812,0,0.0933917447621951,0,0,0,0,0,0,0.033845143543754,0,0,0,0.0274558414818762,0,0,0.07843964460754,0,0.0689047279529996,0,0,0,0.136922209549141,0.125509645924454,0.0206945302157343,0,0,0,0,0,0,-0.0107525719318465,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0575506878340057,0,0,0,0,0,0,0,0,0,0.0820806446768058,0,0,0,0.158923826969469,0,0,0.0338338090322602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117940599364299,0,0,0,0,0,0.389688453550777,0,0,0,0,0,0,-0.0273071929166722,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0770605337186198,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0634119319295538,0.0515852624608095,0,0.0390721298028205,0,0,0,0,0,0,0.548568721191282,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.110878136444471,0,0,0,0,0,0,0,0,0,-0.00749984181428245,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377290570870212,0,0,0.115170392273263,0.00707128018284851,0,0,0,0,0,0,0,0,0.00670172224763525,0.199799833556788,0,0,0,0,0,0,0.141697531826919,0.316753881309777,0,0,0,0,0,0,0,0,0.0134216551511158,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.143273537492142,0,0,0.065168395887794,0,0,0,0,0,0,0,0.00317197207525716,0,0,0,0.157764971076943,0.0529786825960115,0,0,0,0,0,0,0,0,0,0.0796030482407913,0.0646037462801227,0,0,0,0,0.0652633056881841,0,0,0.111172719647332,0,0,0,0,0,0,0,0,0,-0.0567923879390804,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.161370911984369,0,0,0,0,0,0,0,0.129287228897644,0,0,0,0,0,0.114515813788862,0,0,0,0,0,0,0,0,0,0,0.0580336958702624,0,0,0,0,0,0.0917268695394574,0.181862862035151,0.0457254297777753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.186117991472651,0,0,0,0,0,0.0447318841937361,0,0,0,0,0.241028191621773,0,0.0273426217453739,0,0,0.011440182754704,0,0,0.0097757891577357,0,0,0,0,0,0,0,0,0,0.075298945271917,0,0,0,0,0,0,0,0,0,0,0,0.252254140896565,0,0,0,0,0,0,0,0,0,0,0,0.0299169947785073,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693752561801649,0,0,0,0,0,0,0.0740397659984433,0,0.0128560215535514,0,0,0,0,0,0.13752701260254,0.0212294117053471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482122280746021,0,0,0.0447531105890464,0,0,0,0,-0.015639229835144,0,0,0,0,-0.0107212196334813,0,0
X601168.SH,0,0,0,0.0941146874550599,0,0,0,0,0,0.112877575068958,0,0,0,0,0,0,0.0526401636932268,0,0,0.0564453977968705,0,0,0.0276601764836713,0.0954513207243175,0,0,0,0,0.0427183282032788,0,0,0,0,0,0.0149437644382712,0,0.0205321147365511,0,5.42101086242752e-20,0,0,0.112216920222283,0,0,0,0,0,0,0,0,0,-0.0726006110098045,0,0,0,0,0.0324369797024607,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822882625198784,0,0,0.060801057569913,0,0,0,0.468213184703091,0.0409181074132909,0,0,0,0,0,0.167730205166822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134066535055474,0,0,0,0,-0.00223513251919165,0,0
X600985.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348390159002795,0,0,0,0.0321329675651272,0.0407499090990508,0.110222551787333,0.106159619867734,0,0,0,0.0590016852257472,0,0,0,0,0,0,0,0,0,-0.0366059722188474,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339718277553605,0,0,-0.164816182298936,0,0,0,0,0,0,0,0,0,0.41447383543304,0,0,0.146643622844746,-0.253785243690409,0,0.0804872270132332,0,0,0,0.0076974791074545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444005927179342,0,0,-0.00970218811347586,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104048287565117,0,0,0.124602711526835,0,0,0,0,0,0,0,0,0,0,0,0,0.405890680845096,0,0,0,0,0.0586089642564098,0,0,0,0,0,0,0,0,0,0,0,0,-0.125415415702168,0.0839015688203904,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.10341404443591,0,0,0,0,0,0,0,0,0,0,0.071607172833879,0,0,0,0.00771449114300849,0,0,0.0144993474531948,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0543811930262802,0,0,0.0868757460921995,0,0,0,0,0,0.00285046135410086,0,0,0,-0.0264020332006788,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.275609579614136,0,0.0183129012650949,0,0.0477356321724423,0,0,0,0,0,0.107786368278952,0.306788584986466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0864339836950824,0,0,0.100944090043645,0,0,0,-0.0457838667020168,0,0,0.00473268798562293,0,-0.0418790615938342,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247412808266123,0,0,0.0331095302297779,0.197702451176509,0,0,0,0,0.0750275503640798,0,0,0,0,0,0,0.121415664056902,0,0.0766923137175829,0.0551293249307799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0478222124165353,0,0
X600688.SH,0,0,0,0,0,0,0.00345266750276034,0,0,0,0,0,0,0,0.113686352893875,0,0,3.46944695195361e-18,0,0,0,0.150453264909441,0.00668777152785636,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.135488603455467,0,0,0.104938232976839,0,0.0105148080594543,0,0,0.00756618102681577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.118009943904638,0,0,0,0,0.444872294783765,0,0,0,0,0,0.00543928260229689,0.00937025883551147,0,0.0467693911031045,0,0,0,0,0,0.0249240771364603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281933178747626,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118032631847796,0,0,0,0.0517163690463442,0,0,0,0,0,0,0,0,0,0,0,0.0393319086157479,0,0,0.0297605506279513,0,0,0,0,-0.101031762798143,0.00707546389084821,0,0,0,0,-0.0503075986235234,0,0,0,-0.0264295211475931,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.824458850510838,0,0,0,0.046141804498366,0,0,0,1.38777878078145e-17,-0.667151444672307,0,0,0,0,0,0,0,-0.433397968255142,0,0.396174713809248,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41446161749739,0,0,0,0.282882536812667,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0302483146090916,0,0,0,0,0,0,0.0730946310925216,0,0,0.112270152954791,0,0,0,0,-0.112649562740096,0,0,0,0,0,0,0,0,0.0740846347678522,0,0,0,-0.223663889446184,-0.0239921325678389,0,0,0,0,0.0844870989936814,0,0,-0.0364496280778155,0,0,-0.187220979850616,0.371980049506978,0,0,0,0,-0.222163042049739,0,0
RealEstate_excess,0,-0.148848394254597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371452378045553,0,0,0,0,0,0.269796243236425,0,0,0,0,0,0,0.122363655732108,0,0,0,0,0.0494365261292682,-0.0438101091873817,0,0,0,0,0.0528674589116551,0.271856649063537,0,-0.343124004495883,0.0511378810859692,0,0,0,0.0245169490180574,0.0825237529375807,0,0.122267026676637,0,0,0,0
MKreturn,0,-0.206353295656107,-0.194462815020893,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138991009672727,0,0,0,0,0.0562080403140046,0,0,-0.0791510599556207,0,0.146238389595287,0,0,0,0,0,0,0,-0.0610967402527418,0.0659954206760086,0.152561641036657,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192012411265793,0,0,0,0,-0.0535957524857811,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946394505649136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177164412048573,0,0,0,0,0,0.0170767220362446,0,7.65124008429376e-05,0,0,0,0,0.00155684693419432,0,0,0,0,-0.0561527620497223,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537911939990864,0,0,0,0,-0.00371978593928417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278918298119878,0,-0.000243648943907022,0,0,0,0,-0.0237040012260934,-1.0842021724855e-19,0,0,0,-0.0480244447679857,0,0
