,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600362.SH,X600795.SH,X600886.SH,X600010.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X000883.SZ,X002353.SZ,X601158.SH,X000898.SZ,X000709.SZ,X600489.SH,X000629.SZ,X000539.SZ,X000825.SZ,X000831.SZ,X600315.SH,X601699.SH,X600660.SH,X002470.SZ,X600352.SH,X600808.SH,X000027.SZ,X600549.SH,X000630.SZ,X000959.SZ,X000983.SZ,X600490.SH,X600578.SH,X600307.SH,X000937.SZ,X600863.SH,X000960.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.101303125431498,0,0,0,0,0.335013476253491,0,0,0.152894673083036,0,0,0.219360146924259,0,0,0,-0.0682238295636986,0,0,0,0,0,0.00435553254638483,0.0257337205856956,0,-0.0141935484116952,0.062434923694907,0,0.257674696381331,0.0316645054490451,0,0,0,0,0,0,0,0,0,0,0.0121873916452673,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863766065089802,0,0,0,0,0,0,0,0.0923761178634566,0,0.0275015819261716,0.0100840973888106,0,0.00246331080262984,0,0.0150498532260408,0,0,0,0,0.0425453870514707,0,0.0982006538258428,0,0.0887717712344631,0.00424503365247969,0.00923917400593533,0,0,0,0,0,0,0.0344531171089725,0.159535322413782,0,0.00355378625757452,0.0218128517386943,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749841414206856,0,0,0,0,0,0,0,0,0,0,0,0.0436672225730911,0,0,0,0.068228565941182,0,0,0,0,0,0,0.0271654046937784,0,0,0,0,0,0,0,0.140457079534573,0,0,0,0,0,0.027304374949913,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.110725605602392,0,0,0,0,0,0,0,0,0.0611268660932251,0,0,0,0,0,0,0,0,0,0.324213653099657,0,0,0,0,0,0,0,0,0,0,0,0.202171000996975,0,0,0,0.214184861874422,0,0.0303756862464953,0,0.121383716608066,0,0,0.0977710886236565,0,0,-0.00174833870923476,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.188851105611613,0,0,0,0,0.143348343761272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768338502917244,0,0,0,0,0,0,0,0,0,0,0.0464572884057073,0.0831883285050035,0,0,0,0.0931379073162719,0,0,0,0,0,0,-0.0028933474227566,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.167469591665957,0,0,0,0,6.93889390390723e-18,0.0768920527695199,0.0784529954337728,0,0,0,0,0,0,0,0,0.263651980028428,0.479858106223592,0,0,0,0.0973459313652912,0,0,0,0,0,0,0,0,0,0,0,0,-0.000787770756986742,0,0,0,0.134249720143669,0,0,0,0.00719957327388718,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287135395004353,0,0,0,0,0,0,0,0.00629002883468305,0,0,0,0,0,0,0,0,0,0,0.14616396347441,0,0,0.0125981963075533,0.0394808056907279,0,0,0.0554175568420373,0,0,0,0.0700777163849731,0,0,0,0,0,0.0198600559907115,-0.0393011487375277,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415655740750367,0,0.230420852397415,0,0,0,0,0,0,0.22500733520081,0,0,0,0,0,0.020536943671544,0,0,0,0,0,0,0.0421068045450639,0,0,0.0792106892614848,-0.0697758034796061,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.144989835186711,0,0,0,0.121587081402379,0,0.0624002067932377,0.0934022342175038,0,0,0,0,0.0057049996786274,0,0,0,0,0,0,0.00342965508998105,0,0,0,0,0,0,0,0,0,0,0.0920584485160047,0,0.209137543792723,0,0,0,0,0,0,0,0,0,0,0,0.00231291762786563,-0.00960835617830487,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.0671111312464179,0,0,0,0,0.233072943881154,0,0.0410086620291441,0,0,0,0,0,0,0.0445393991817423,0,0,0,0.132320640964706,0,0,0,-0.055097975875257,0,0,0,0,0,0.0608465183356469,-0.118526093226325,0,0,0,0,0,0.0661065933011715,0,0.0989140149593914,0,0.0133571193493167,0,0,0,0.00663582567852514,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149702298664194,0,0.0484704272875764,0,0.0937001886226318,0,0,0.00764586158440756,0,0,0,0,0,0,0,0.047433517797487,0,0,0,0.183775658955348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306127237934135,0,0,0,0.00527115003740206,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.138302719793734,0,0.0560069614835332,0.106101233688407,0,0,0.145876651150451,0,0,0,0.0266668974884544,0,0,0,0,0,0,-0.0406753950389443,0,0.0530091882124787,0.124250314073108,0,0,0,-0.0484288958614229,0,0,0,0.069614117343674,0,0,0,0,0.118188183199104,0,0,0,0,-0.00194225395628018,0.00133511876503308,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984409477687415,0,0,0.058660385777118,0,0,0.0100867144682796,0,0,0,0,0,0,0,0.192859142690911,0,0,0,0,0,0,0,0.0114788219038218,0,0,0,0,0,0,0.176094681042339,0,0,0.0149960374633785,0,0,0,0.036985855033926,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0146020195800011,0,0,0,0,0,0,0.0796030604878223,0,0,0,0,0,0,0,0,0.103742728763348,0,0,0.188899714375412,0.0257090107734557,0,0,0,0,0.0688879950880958,0,0,0,0,0,0,0,0,0,0,0,0.0325684644273729,0,0,0,0,0,0,0,0.0361347919934304,-0.0174876548159647,0,0,0,0.242032878121388,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264887675919387,0,0,0,0.161346983490007,0,0,0,0,0.068182344716525,0,0,0,0,0,0.0755242168373489,0,0,0.515176031218322,0.0885007974235143,0,0,0,0,0,0.0435071834645773,-0.0318309681799051,0,0,0,-0.000546245407733206,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433354818421367,0,0,0,0,0.0861367431200053,0.0250066706550481,0.0651550165059236,0,0,0,0,0,0,0,0,0,0,0.0716498396466907,0,0.0656271040310653,0,0,0,0.102861537597287,0,0,0,0.0444389701806078,0,0,0,0,0,0.0292519699818619,-0.0678334478877991,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104208292178716,0,0,0,0.136068995402806,0,0,0,0,0,0,0.0292173681278835,0.261975841619436,0,0,0,0,0,0,0,0,0.241319417723147,0,0,0.0223858434110407,0,0,0,0,0,0,0,0.000211390361357478,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047341462414084,0,0,0,0,0,0.109185204150067,0,0.10094267365644,0,0.00941655842492801,0,0,0,0,0.218911636267116,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245059753732465,0,0,0,0,0,0.112361628640758,0.265414876910738,0,0,0,0.0331578670064255,0,0,0,0,0.0156604398754248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302456612428397,0,0.0169909326407839,0.0168797305065561,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.13631888524666,0,0,0,0,0.106692765209372,0,0,0,0,0,0,0,0,0,0.0741260287657145,0,0,0,0,0,0,0,0,0.351966987120192,0,0,0,0.0155345040122393,0,0.0197051871443067,-1.73472347597681e-18,0,0,0,0,0,0.0759222089543182,0,0,0,0,0.00247758215628138,0.00440416490437284,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156244683992547,0.266104902285357,0,0,0,0,0.0847648733465011,-0.223388197478115,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.101601913309841,0.0687908032898062,0,-0.14960052616554,0,0,0.186546178672338,0,0,0,-0.285276990225866,0,0,0,0,0,0.0489705144323277,-0.186467054703795,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0218044385473149,0,0,0,0,0.0230163945867185,0,0,0,0,0,0,0,0,0.0318897332376672,0.0847444506148262,0,0,0,0,0,0.129307627449637,0.0584159886216386,0,0,0,0,0,0.0379626443882971,0,0.0899280560063391,0,0,0.238613462763726,0,0.0267193876842124,0,0,0,0.0173864300185445,0,0,0,0,-0.0202590867921249,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582352082465695,0.71137153031981,-0.00975646861107086,0,0,0,0,0,0,-0.194277141017875,0.0765706170271952,0,0.0230957154151844,0.0643849485422084,0,0,0,0,0,0,0,0,0,0,0,0,0.0161600478720981,-8.67361737988404e-19,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131545878968703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372225271564796,0,-0.0138903774817224,0,0,0,0,0,0.0783211013467718,0.113624802594887,0,0,0,0,0,0,0,0,-8.53700859080671e-05,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.00341141903781207,0,0.209535731391248,0,0,0,0,0,0.229699134704899,0,0,0,0,-0.0653108750479773,0,0.13407716504068,0,0,0,0,0,0,0,0,0.034158891916903,0,0,0,0,0,0,0,0.175398773653277,0,0,0,0,0,0.168155399831331,0,0.0615516375288632,0,0,0,0,0,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0467503432973484,0,0.171151721079089,0,0.0653108477440428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140898020342536,0.0321445568497691,0,0,0,0,0.188395082263577,0.0823378552191996,0,0,0,0,0,0,0,0,0,-0.0206765142224824,0.0302838378201387,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569150592137232,0,0,0.0490635744266963,0,0.00657526831088872,0,0,0,0,0,0.000171159964682454,0,0,0.0502351309126482,0,0,0,0.0161038880062583,0,0,0,0.0972905032929223,0,0,0.11254918409957,0,0,0,0.0139437403312339,0,0,0.0187507701547675,-0.0228029364644655,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799447647145773,0,0,0,0,0.0744635322533646,0,0,0.0670403243562273,0,0,-0.153638734390347,0,0,0,0,-0.0136407620251693,0,0,0,0,0,0,-0.0181379851555998,0,0,0.0233301508089262,0,0,0,0,-0.0309857710395336,0,0,0,0,0,0.0270121511482803,-0.0625801529315552,-0.103212836504885,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297996548115725,0,0,0,0.306671244998252,0,0,0,0,0,0,0,0,0,0,0,0.298535479691615,0,0,0,0,-0.42530917856835,0.587680110331596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29713491808054,0.382068628207675,0,0,-4.2757633538528,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11880733812961,0,0,0,0,0,0,-0.321307432160901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486422395298625,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685120331308948,0,0,0,0,0,-0.0442617459148158,0,0,0,-0.0366933766095185,0,0,0,0,0,0.0700399964519503,0,0,0,-0.201348434332942,0,0,0,0,0,0,0,0,0,0.105485499166323,0,0,0,0,0,0,0.0436401893291502,-0.0918576729324537,0,0.252886835103022,0,0,0,0
MKreturn,0,0,0,0.00289018120366212,0,0,0,0,0,0,0,0,0,-0.0483174957251435,0,0,0,0,0,-0.161123084504459,-0.00263680204261642,0,0,0,0,0,0,0.0467627050041516,0,0,0,4.33680868994202e-19,0,0,-0.0315870831387927,0,0.0780422648632622,0,0,0,0.0347774646274549,0,0,0,0,0,0,0,0,0,0.00114295898842547,0.000648655387928303,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367587527433876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104062615111637,0,0.000716387490776137,0,0.000751543825011889,0,0,0,0,0.000248794141930332,0,0,-0.0011190035796951,-0.000704177416958829,0,0,0,0.00310650796058278,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108513256175853,0,0,0,0.0122593093656775,0,0,0,0,0,0,0,0,0,-0.0974575587856696,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153391291919147,-0.00310271197001413,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039655884792881,0,0,0,-0.00697288390374697,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110425654000171,0,0,0,0,0,0,0,0,0,-0.00204729507600308,0.00435308249607004,0,0,0,-0.16082861643546,0,0
