,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600157.SH,X601991.SH,X600362.SH,X600027.SH,X600489.SH,X600111.SH,X601992.SH,X600309.SH,X600886.SH,X600660.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000883.SZ,X000983.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X000630.SZ,X600176.SH,X000935.SZ,X601699.SH,X600021.SH,X600126.SH,X000012.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488961768356235,0,0,0,0,0,0,0,0.0479761322643813,0,0.0274734369509314,0,0,0,0,0.04000689066094,0,0.0186619894138511,0,0,0.0486110891601169,0,0,0,0,0,0.0538760634507866,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166750558993662,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0435349920054673,0,0,0,0,0.0642190780786627,0,0,0,0,-0.00591492037485555,0,0,-0.0364716041402089,0,0,0,0,0.0181784007644103,0,0,0,0,0,0,0,0,0.0395930440375039,0,0.0498178635005197,0,0,0,0,0,0,0.0259848016332102,0,0,-0.0132729669096148,0.0857009133959071,0,0,-0.0187143685749693,-0.00123347911947312,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.143376961198987,-0.00134254046115379,0,0.0693870875280649,0,0,0.0200970968919522,0,0,0,0,0,0,0,0,0,0.155121632487147,0,0,0,0,0,-0.0574697725840979,0,0,0,0.088304154017102,0,0,0,0,0,0,0,0,0,0,0.000840708965407853,0,0,0.062588244845327,-0.0135870497255708,0,0,0,-0.0349575947319014,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0261778288258095,-0.01379145634082,0,0,0,0,0.0312529292778352,0,0,0,0,0,0,0,0,0.1992603796846,0,0,0,0,0,0,0,0,0,-0.0379043015173712,0,0,0,0,0,0,0,0,0,0,0,0.00593869195454044,0.0297380619694189,0,0.00888660651124992,0,0,0,-0.0430886438072768,0.0224262180562681,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0359328999180951,0,0,-0.0637324667036248,0,3.46944695195361e-18,0,0,0.0417381249328733,0,0,0,0,0,0,0.182897073717889,0.0515780470467048,0.151223695324536,0.164826408219037,0,0,0,0,0,-0.146690305546557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602602739835949,0.186008898480408,0,-0.00161805578068265,0,0,0.00414461796694467,0,0.0415126480734396,0,-0.101959431103664,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0127544480105543,0,0,0,0,0.016126506122032,-0.032316685242733,0,0,0,-0.0114325935727431,0,0,0,0.0344131051451317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00481626580714837,0.0335821637579561,0,0,0,-0.0480103184637176,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0186307120725596,0,0,0.00310896068154061,0,0,0,0,0,0,0,0,0.183266303837669,0,0,0,0,0,0.0237571681666225,0,0.0428151406123255,0,0.0323762290675851,0.115044995331577,0,0,0,0.0339273971838106,0,0.11748610274425,0,0,0,0,0,0,0,0,0,0.0500402979499812,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.24031525817364,0,0,0,0,0,0,0,0.110281534362687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117542031483921,0,0,0.039871547779269,0,0,0,0.0105912165690205,0,0,0,0,-6.93889390390723e-18,0,-0.0550771531970548,0,0,0,0,0.00575262906420518,0.395650655037532,0,0.0287301548289263,0,0,0,0.00497809552294781,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.107644309939572,0,0,-0.0536876053680716,0,0,0,0,0.981902756763502,0,0,0,0,0,0,0.058134230896715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735627653753067,-0.0427514588240676,0,-0.0933654317978042,0,0.0778111662894531,0,-0.0188884448454102,-0.0316952283389234,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340685028748592,0,0,0.134927830710319,0,0,0,0,0,0,0.0075552450673785,0,0,0,0,0,0,0,0,0.0726766377032888,0,0,0,0,0,0,0.0246354220938945,0,0,0.0379178103578065,0.112405130237053,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0904825022186421,0,0,0,0,-0.0589225746830735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688078080166197,0,0.0425061475792307,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.046892406936296,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287337530784537,0,0,0,0,0,0,0,0.0374622689593337,0.0400510519367989,0,0,-0.0128209621021372,0,0,0.0617679995825562,-0.0358227893893489,0.0210604746344919,0,0,0,0,0.117589217969693,0,0,0,0,0,0,0,0.0565532510618979,-0.00096423374279559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201592692656718,0,0,0,0,0,0,0,0,0,0,-0.0116591662995481,0,0,0,0.013470599701112,0,0.214546404659339,0,0,0,0,0.0492002957597147,0,0,0.10468552701243,0.0428482128189246,0,0,0,0,-4.33680868994202e-19,0,0,0.00407728588416872,0.0317307791786716,0.0751817824236231,0,-0.0242561091044274,-0.0161923306305093,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502728620460681,0,0.353915685239346,0.194247728887965,0,0,0,0,0,0,0,0,0,-0.136648384530206,0,0,0,0,0,0,0,0,0,0.0117513702841003,0,0,-0.282413559346832,0,0,0.341779871183642,-0.360003082784096,0.159218758076216,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0499937620016284,0,0,0,0,0.0837366689137051,0,0,0,0,0,0,0,0,0,0,0,0.00865304784437316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169425447852915,0.0517369604994018,0.023499762287382,0,0,0,0,0,0.193537083010107,0,0.0591228053217023,-3.46944695195361e-18,0,0,0,-0.0134237611811932,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636650908881023,0,0,0.0236350333052169,0,0.00674507558370663,0,0,0,0,0,0,0.169631726340145,0,0,0,0.0530351488695204,0,0,0,0,-0.012770430598028,0,0,0.0184044461690808,0,0.0342480064540678,0,-0.0253010694880596,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.109780748742709,0,0,0,0,0,0,0,0,0.0726920895006502,0.0615735000214764,0,0,0,0,0,0,0,0.0550083691456815,0,0,0,0,0,0,0,0,0,0,0.0431751792476721,0,0,0,0,0,0.00586712384865484,0,0,-6.93889390390723e-18,0.242342254461093,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0132812841407992,0,0,0,0,0.016714794604055,0,0,0,0,0,0,0,0,0.389325880378324,0,0,0.0144261281638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262320702559611,0,0,0,0,0,0,0,0,5.66185748978127e-05,0.00918068744389452,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.741327232015657,0,0,0,0,-0.0210015222705329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189492842280509,0,0,0,0,0,0,0,0,0,0,0.0340628077480738,0,0,0,0,0.0109614590675147,0.0328002279373693,0,0.0252586199324212,0.00701181381814929,0,0,-0.0344008839527601,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118191548002037,0,0.0527081271803815,0,0.00283020685746004,0,0,0,0,0,0,0.216246172062134,0,0,0,0.183128952841782,0,0.060204298734445,0,0,0.0900400444655707,0.0678316787536074,0,0,0.00152583230856447,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.37995591085628,0,0,0,0,0,0.0174274420401537,0,0,0,0,0,0,0,0.0554436424174518,0,0,0,0,0,0,0.00032519469299469,0,0,0.110091436924601,0,0,0,-0.0520874173346067,0,0,0,0,0,0,0,0,0,0,0,-0.0195096580224238,0.0460043503249359,0,0,0,0.0375097897247232,0,0.0550857649367448,0,0,0,0,0,0,0
