,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X000792.SZ,X601158.SH,X600583.SH,X600157.SH,X000898.SZ,X000709.SZ,X600352.SH,X600547.SH,X600489.SH,X002353.SZ,X000831.SZ,X000630.SZ,X000539.SZ,X600008.SH,X600660.SH,X600808.SH,X000825.SZ,X000027.SZ,X600021.SH,X000629.SZ,X600549.SH,X002470.SZ,X600578.SH,X600307.SH,X600315.SH,X601699.SH,X600098.SH,X000983.SZ,X600863.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0.219044931599755,0,0.154659860814924,0,0,0.10829624657629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119099970404762,0,4.33680868994202e-19,0,0,0,0.172815484177357,0,0,0,0,0,0,0,0,0,0.0509715671331493,0,0,-0.0140822255677633,0,0,0,0,0,0
X600886.SH,0.0888066857963309,0,0,0,0,0,0,0,0.0326718844449163,-6.93889390390723e-18,0.073798531693748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144723269154576,0,0,0,0,0,0,0.133807372783479,0.00325495558119168,0,0,0.117668135259115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00970173157769246,0,0,0,0,0,0
X600188.SH,0.204344000879237,0,0.0887978273874963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199744878367733,0,0.126823917632454,0,0,0,0,0,0,0,0,0,0,0,0.474360510208623,0,0,0,0,0,-0.0253885197074041,0.00724341042346271,0,0,0,0,0,0
X600362.SH,0,0.0770168362128432,0,0,0,0,0,0.0136749969140365,0,0,0.0576855722793832,0,0,0,0,0,0,0,0.0301246014774197,0,0,0,0,0,0,0,0,0,0,0,0.0231602173225303,0,0,0,0,0,0,0,0,0,0,0.0810028782880298,0,0,0,0,0.238675181408117,0,0,0,0,-0.00736871984490418,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0333728829353625,0,0,0,0,0,0,0,0.039956160553772,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0170773205524226,0,0,0.0695859378284504,0.416516773740713,0,0,0,0,0,0.00262614118492943,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.277538039727692,0,0,0,0.048330140120295,0.273890161608278,0,0.0422642526784292,0,0,0,0,0.0593336009440143,0,0,0,0.031847203243608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892260603632681,0,0.0372749335492277,0,0,0,0,0,0.0575483557737056,0,0,0,0,0,-0.014485300185769,-0.0538160846602979,0,0,0,0,0
X600688.SH,0,0.337153240787105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197828749379908,0,0,0,0,0,0,0,0.0722647655726363,0.0168823666179317,0,0,0,0,0.214514569106204,0,0,0,0,0,0,0.0593832411377326,0,0.169483889197112,0,8.67361737988404e-19,0,0,0,0,0.020437750261462,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.108052631400802,0.0990221488542183,0,0,0,0,0,0,0,0,0,0,0,0,0.0117803484698162,0,0,0,0.0186734511913146,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.140973270965506,0,0,0.068013925976206,0.0168385276602801,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.132307172752077,0,0,0,0,0.0368959583732599,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.298538164893608,0,0.0991125779470322,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.0634706896050056,0,0,0.0305102210095214,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.115329610153234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051977329825714,0,0,0,0,0,0,0,0,0,0.0534758115870726,0,0.108605031139313,0,0,0,0,0.0972890133125031,0,0,0.0999258272054626,0,0,0,0,1.73472347597681e-18,-0.00415794204794218,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.136082124298566,0,0,0.00810468317137827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50830833292793,0,0,0.0400189804337982,0,0,0,0,0,1.73472347597681e-18,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0384311975093295,8.67361737988404e-19,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0547235658984001,0.0521279945638131,0,0,0,0,0,0.0305285315485789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984327499451996,0.0163466797434498,0,0,0,0,0,0.105148319860807,0,0,0.122235790245648,0,1.73472347597681e-18,0,0,0,0,0.000651632940180604,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.00800038680818765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212313603084836,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.388927978174372,0,0,0,-4.33680868994202e-19,0.0181953504009736,0,0,0,0,0,0
X000898.SZ,0,0,0,0.123313403095353,0,0,0,0,0,0,0.0496880404477587,1.73472347597681e-18,0.0309084503497032,0,0,0,0,0,0,0,0,0,0,0,0.136786208677984,0,0,0,0,0,0,0.202301246111415,0,0,0,0.14857376672152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356992254074007,0,0,0,0,0,0,0,0,0.0284972080302044,0,0.0976925338905226,0.134259417145353,0,0.000350047042880554,0,0,0,0.107729947466592,0,0,0,0.195023690071539,0,0,0,0,0,-0.0044615503161831,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0926096754269764,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.24172537776592,0,0.142059888374578,0,0,0,0,0,0,0,0,0.135716238825814,0,0.27771575791309,0.0342677821478656,0,0,0,0,-0.0213212798693352,0,0,-0.252409216122284,0,0,0,0,0,0.242202876831417,0,0,0,0,0,0,0.0137131455253532,-0.0175095315378892,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0369663390071919,0,0,0,0,0,0,0,0,0,0.133263357774645,0.124881481763281,0,0,0,0,0,0,0.0113016283913059,0,0.121709626518857,0,0,0,0,0.0198516348286248,0,0,0,0,0.0575162159620026,0,0,0,0,0,0,0,0,0,0.105593023747695,0,0,0,-0.0037510802734316,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.221701237723276,0.0478014504112703,0,0.29475518169155,0,0,0,0,0,0,0,0.00789207582033804,0,0,0,0,0.051177022605331,0,0.0310174788497677,0,0,0,0,0,0,0,0,0.0174277874749578,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412579098941611,-0.0046947705232984,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.00812309013899894,0,0,0,0,0,0,0,0,0,0,0.219681653240581,0,0,0,-0.110682286344228,0,0.0236921878868582,0,0,0,0,0.135236462883778,0,0,0,0.0622914307071915,0,0,0.142547025729545,0,-0.0114954898486404,0,0,0,0,0,0.0987226323759964,0,0,0,0,0,0,0,0,0,0,0.00695038608955469,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0638725363687988,0,0,0,0,0,0.106871469923922,0,0.144799602429302,0,0,0,0,0,0,0,0.0809489884169361,0,0,0,0,0,0,0,0.0844828282397698,0,0,0,0,0,0,0.0770007378880207,0,0,0,0,0,0,0,0,0.0591244544577997,0,0,0,-0.0202420281469989,-0.0247046684380946,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0647217231061735,0,0.0965489794322061,0.236872085612408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122579878550324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.141942488543791,0,0,0,0,0,0,0,0.115865921068295,0,0,0,0.0559879709971111,0,0,0,0,0,0,0,0,0,0.0177858098370752,0.187139075539865,0,0.204266079438359,0.125808995709078,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0.188611929163055,0.185772535793243,0,0,0,0,0,0,0,0,0,0.0272684826531181,0,0,0,0,0,0.0769586612077122,0,0.408964353836104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218798534253365,-0.00145103981511258,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0854771556958392,0,0.0533561422104021,-0.125484087654153,0,0,0.0971960763242046,0.15545920346245,0,0,0,0,0,0,0,0,0,0.139626487322358,0,0.0802559003841067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333853503897671,-6.93889390390723e-18,0.096193227171945,0,0,0,0,0,0.0161880019226404,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.193075172401458,0,0,0,0,0,0,0,0,0,0,0.00395768244469404,0,-0.0866825131341202,0,0,0.00608894449924553,0.355158222843433,-0.0139836818803228,0,0,0,0,0,0.137131246983379,0,0,0,0.0787453566333924,0,0,0,0,0,0.0725218056497594,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0116655119295056,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.102363874372902,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0284376100843039,0,0,0.0462881084700561,0,0,0.274210985664942,0.371308483363689,0,0,0,0,0,0,0,0,0,0,0,0.0620983357543206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200072321791328,0.0933750808615735,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0592342177744899,0,0,0,0,0.192300561840285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334538594133304,0,0,0,0,0.012750595894215,0.234165479289483,0,0,0.175609618384356,0,0,0,0.115034657661032,0,0,0,0,0.00800687837161174,0.00508319394495578,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.304016784421787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283557757784762,0,0,0,0.325521650288539,0,0,0.0870657343644372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710861427666627,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0727059416995941,0,0,0.0557293056892119,0,0.189275739084028,0,0.0241663020715647,0,0,0,0,0,0,0,0,0,0,0,0,0.248255902107983,0,0,0,0,0,0,0,0,0,0,0.00375144603351592,0.120496420806931,0,0,0,0,0,0,0.0702756035135271,0,0,0,0,0,0,0,-0.00970741794051929,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.0733068138612081,0,0,0,0,0,0,0.246619413845726,0,0,0,0,0,0,0,0,0,0.096500241797076,0,0,0,0,0,0,0,0.0361319013396786,0,0,0.0118279373102677,0,0,0,0,0,0,0,0,0.137074810501461,0.0657110672936177,0,0,0,0,0,0.00784674016269419,0,0,0,0,0,0
X002470.SZ,-0.102810195406977,-0.00251042169134228,0,0,0,0,0,0.0416285670374235,0,0,0,0,0,0,0,0,0,0,0.0417833545733453,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.275796379173277,0,0,0,0,0,0,0,0,0.0787894076141745,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642770291727273,-0.0183683051221265,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.426739805735705,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0177564380215716,0,0,0.224339704708235,0,0,0,0,0,0,0.0417565830674333,0.0974711029826955,0,0.0402665153180853,0.0266056759272793,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.000605593958251443,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0246028820918666,0,0,0,0,0,0,0,0,0,0,0.168938198765919,0.15360483675884,0,0,0,0,0,0,0,0,0,0,0.283504145887651,0,0,0.104231445915917,0,0,0,0,0,0,0.0446744613467563,0,0,0,0,0,0.0233695872250296,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.068221360889801,0,0,0,0,0.0475580736849709,0,0.406315014562939,0,0,-0.0171371890786414,0,0,0,0,0,0,0,0.0434273181860337,0,0,0,0,0,0,0,0,0,0,-0.0139393526527355,-0.0176096762995986,0,0,0,0,-0.0284881146940363,0,0,0,0,0,0,0,0.0490376948998904,0.0274320133319129,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.132192957355301,0.0312054453607317,0,0,0,0.0502510150616927,0.0549913101232201,0,0,0.0557226406827545,0,0,0,0,0,0.00176255671346849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540195749894678,0,0,0,0,0.365924057373167,0,0,0,0,0.0101547908846527,0,0,0,0,0,0
X600098.SH,0.137394692884065,0,0,0,0,0,0,0.119554774226033,0,0,0,0,0,0,0,0,0,0,0,0,0.000603320592694413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391368988465295,0.10821100977287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143386932801853,0,0,0,0,0,0
X000983.SZ,0,0,0.0811756647873698,0,0,0,0.198853955304541,0.0257125009661951,0,0,0,0,0.00801019273430988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471000883650902,0,0.0342928624200405,0.029594603200614,0,0,0,0,0,0.0708579243287128,0.0106085568666879,0,0.429207640980447,0,0,0,0,0,0,0.00433966219982128,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.294491449447551,0.095293030983387,0,0.00715636130060139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101041434114616,0,0,0.0868499532095254,0,0.0252448813616813,0,0,0,0,0,0,0,0,0.0839841246484543,0,0,0,0,0.00439730196838676,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.0203303129811792,0,0,0.0737929809443757,0,0,0,0,0.132136288409028,0,0,0,0,0,0,0,0,0.0158337995917731,0,0.0950213584847277,0,0,0,0,0,0,0.0893596915788084,0.0414495123388129,0.0232472320062107,0,0.0366995072398272,0,0,0,0,0,0,0.0233018008206028,0,0,0,0,0,0,0,0,0,-0.00191692718912105,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0449587075207646,0,0,0.0154479967405414,0,0.0523837077126937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0810136738237193,0,0.0252105336835265,0,0,0.0102818894711668,0,0.0164741372864218,0,0,-0.0429519901847109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167023875452976,-0.0065242919396172,0,0,0,0,0
Slope,0,0,0,-0.435497369579754,0,0,0,0,-0.14323442636307,-0.65957575479995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379287341400044,-0.224257234159362,0,0,0.0201525426337329,0,0.124431787411263,0,0,0,0.508021962823929,0,0,0,0,0,0,0,0,0,0,0,0,0.148383700092428,0,-0.210851566561451,0,0,0,-1.05219194868708,0,0
TED,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0400949524515025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03424280914347,0,0,0,0,0,0,0,-1.56581666622287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.51570726889946,0,0,0,0,-5.58020000376621,0,0
RealEstate_excess,0,0,0,-0.040645348911362,0,0,-0.170498888358742,0,0,0,0,0,0,0,0,-0.327916649298522,0,0,0,0,0.0729551019630805,0,0.319140633969716,0,0,0,0,0,0,-0.171579651643034,0,0.0243094505278976,0,0,0.356937037446474,0,0,0,0,-0.0480195027537289,0,0,0,-0.122357843126881,0,0,0,0,0,0,0.00259550251273607,0.0116197893486051,0,0,0,0,0,0
MKreturn,0,0.161848773507531,0,0,0,0,0,0,0,0,0,0,0.0843328419767465,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.267751162102255,-0.0640085826578818,0,0,0,-0.171856535111006,0.0115528692103416,-0.144796813694153,0,0.0375665484059853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00285191036170963,-0.315007587245399,0,0,0,0,0
MKvol,0,-0.00332145768214449,0,0,0,-0.00179134369094152,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015182458809336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156172430254597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850717121249432,0,0,0,-0.0475991769855621,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307540857330259,0,-0.00920427390000918,0,0,0,0,0,0,0,0,0,0,0,0,0.0073939526590768,-0.072276423605602,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,-0.0111229416016276,0,0,0,0,0,-0.000283706874262778,0,0,0,0,0,0,0,-0.00155593976702072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00237496635749578,0.00433764130960098,0,0,0,0.113232236352469,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00211080463953065,-0.00208620842596979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362703150940976,0.00106855527178665,0,0,0,0,0,0,0,0,0.00202559260385141,0,0,0,0,0,0,0,0,0,0,0,0,0.00117095002070826,0.00289457029944117,0.000970614782914951,0,0,0,0,0
