,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600157.SH,X601991.SH,X600362.SH,X600027.SH,X600489.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600660.SH,X000723.SZ,X600623.SH,X601158.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000883.SZ,X000983.SZ,X600352.SH,X600549.SH,X000935.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X600176.SH,X600021.SH,X601699.SH,X600126.SH,X000012.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251409071361996,0,0,0,0,0,0,0,0.0495697956513416,0,0,0,0,0,0,0,0,0,0,0,0.10075213142031,0,0,0,3.46944695195361e-18,0,0.06291464402503,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168988751053636,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0366213301320576,0,-0.0196380626417407,0,0.0067351167348595,0,0,0.0225293021344784,0,0,0,0.0995330827578713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546565010808488,0,0,0,0,0.0556348203877231,0.0419768748526747,0,0.0244729420602966,0,0,0,0,0,0,-0.0269348978992053,0.02936252067939,0,0,0,-0.0155081976164433,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.159844368461003,0,0,0.0127731028004056,0,0,0.0243985025632353,0,0,0,0,0,0,0,0,0,0.118770955819756,0,0,0,0,0,-0.0499437881305862,0,0,0,0.0231087881988764,0,0,0,0.00420461216052769,0,0,0,0,0,0,0,0,0.0336547308105653,0.0724197988848633,0,0,0,0,-0.0427839707521063,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0260755919500627,0.00280961197417344,-0.0136016233363115,0,0.101238370365278,0,0,0,0,0,0,0.0671686684417238,0,0,0,0,0,0,0,-0.0276259010821017,0,0,-0.042853362599249,-0.0458878686435736,0,0,0,0,0,0,0,0,0.0485200654589451,0,0.0313519507616433,0,0,0,0,0,0,0,0,0,0,-0.0746624512904785,0.0723953925006048,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00988369635700205,0,0,0,0,0.0122756160905281,-0.0299908592690865,0,0,0,0,0,0,0,0.0341737136237008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250293523359522,0,0,0,-0.0502659486886883,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0462848355960581,0,0,0.0110337214822651,0,0,0,0,0,0,0,0,0.200142669994241,0,0,0,0.026205334448539,0,0,0,0.0520601119506354,0,0.0205918177604355,0.0612257450967539,0.0316175533763904,0,0,0.00394021273414195,0,0.107581980009314,0.00417864555832577,0,0,0,0,0,0,0,0,0.0861919487804175,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0990063797763761,0,0.158543609800147,0,0,0.0261846753354305,0,0,0,0,0,0.183914441629088,0,0.0839249247133932,0,0.109603744350757,0,0,0,0,0,-0.171035219303569,0,0,0,0,0,0,0,0,0.120861964543604,0,0.0885065506948899,0,0,0,0,0,0.0964069994805265,-0.025430147172665,0,0,0,0.0127498636504441,0.0458403491389253,0,0,0,0,0,0
X601898.SH,0,0,0.04076813726501,0,0,0,0,0,0,0,0.124059070386092,0,0,0.0202274024718469,0,0,0,0,0,0,0,0,0,0,0,0.101079032569227,0,0,0,0,0,0,0.0246294026724002,0,0,0,0,0,0,-0.0935066754965353,0.0135546628342799,0,0,0,0,0,0.414724501687568,0,0.102156795028247,0.00378134849597448,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.142620735049342,0,0,-0.0900609931561294,0,0,0,0,0.992308645789689,0,0,0,0,0,0,0.0209996612230935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243926254366764,0.0441350608207981,0,0,0,0,0,0,-0.0584325384870384,0,0,0,-0.0373120757473902,-0.0130125160483863,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340590754049707,0,0,0.134932800294572,0,0,0,0,0.00755667272012333,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.072675956705596,0,0,0.0246367971138936,0,0,0,0,0,0,0.0379173531455324,0.112405401137268,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549194019313669,0,0,0,0,0.198321259396488,0,0,0.0120386706107434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614173518453402,0,0.0657408729612017,0,0,0,0,0,0,0,0,0,0,0,0.0188272703354718,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267040950319377,0,0,0,0.133268009097747,0,0,0,0.0560450876751198,0,0,0,-0.0269742693118774,0.0620003978434339,0,0,0,0,0,0,0,0,0.0285684810158988,0,0,0.013676222278326,0.0135416178780692,0,0,0,0,0.0563056210638563,0,0,0,0.0191978792041765,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0243453236473977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229928076280967,0,0.0481321366095332,0,0,0,0.190255377995196,0,0,0,0,0.0344947856900383,0,0,0.148833375567351,0.0629281662238169,0,0,0,0,0,0,0,0.00426068701994359,0.00245380268151439,0.0778849610247529,0,-0.0327820030053043,-0.0197784340107794,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271456492225664,0,0.391992388690374,0.185806017966234,0,0,0,0,0,0,0,0,0,-0.155138905625201,0,0,0,0,0,0,0,0,0,0,0,0,-0.254395661549319,0,0,0.248773689093623,-0.350707686383447,0.158345427580302,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0563495706120765,0,0,0.0797160230782314,0.00334709643035871,0,0,0,0,0,0,0,0,0,0,0.00858111931544734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129202029511064,0.0528444780743952,0.023587324267153,0,0,0,0,0,0,0.194829973891697,0.0599307124236405,0,0,0,0,-0.014039596865363,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.023252615842787,0,0,0,0,0,0,0,0,0,0,0,0,0.0134450089178082,-0.00451742895460478,0,0.0139549121123327,0.0708576509321422,0,0,0,0.0291029979492844,0,0,0,0.178322812037499,0,0,0,0.0435922528332668,-0.00229432304861099,0,0,0,0,0,0,0.0160731325750983,0,1.73472347597681e-18,0,-0.0209506996223913,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.00459598809263265,0,0,0,0,0,0,0,0,0.0811792561956358,0.302053451509809,0,0,0,0,0,0.0318596131403568,0,0,0,0,0,0.0136407602333417,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0143198564220736,0,0,0.245895487969851,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148984964648834,0,0,0,0,0,0,0,0,0.315596625150412,0,0,0,0,0,0,0,0,0,0,-0.0242363247088114,0,0,0,0,0.113582076312579,0.0556917067716549,0.0215663168182168,0,0,0,0,0,0,-0.0336616924444327,0,0,0,-0.0122260325700651,0.0107759041986743,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.00990661354236913,0,0,0,0.764250203160144,0,0.0267994639353955,0,0,-0.00661854697939486,0,0,0,0,0,0,0,0,0,0,0,0,0.0307804061984666,0,0,0,0,0,0,0,0,0,0,0,0,0.0456499577025979,0.0301837985757361,0,0,0,0,0,0,0.00571104450148869,0,0,0,-0.0234210454975024,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.372677177956649,0.0142834667907515,0.0443012020988719,0,0,0,0,0,0,0,0.0194302849751482,0,0,0,0,0,0,0,0,0,0.107762860549508,0,0,0,0,0,-0.0556794361068802,0,0,0,0,0,0,-1.0842021724855e-19,-0.0183594530934824,0,0,0,0,0,0.065677306205258,0,0,0.0277047537813278,0,0.0523241441841343,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128079848715359,0.108860561738359,0,0,0,0.0624658280111199,0,0.00215234340203786,0,0,0,0,0,0,0.208963686302836,0,0,0,0,0.186329026038762,0,0.0717870641944131,0,0.0953758046452485,0.0635625077045929,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126527411089934,0,0,0,0,0,0,0,0,0,0,0.0358293776157954,0,0.143063955856979,0,0,0,0.230758517418657,0,0,0,-0.279452022306032,0,0,0,0,0,0,0,0,0,0,0,0.192539624226828,0.034294318535467,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35226238186732,0,0,0,0.0795547645123041,0,0,0,0,0,0,0,0,0,0.0750296994407567,0.00930110310038043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139296134789963,0.00321603606621755,0,0,0,-0.00876168143009537,-0.0239228617385318,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.114649224579658,0,-0.0227381091077064,0,0,0,0,0,0,0,0,0,0,0.170344413777254,0,0.127780714156438,0,0,0,0,0.00209228099903979,0,0.0614406341145385,0,0,0.0110068151315456,0,0,0,0.246790420984502,0,0,0,0,0.0693176488571716,0,0,0,0.175266569749561,0,0.0048330483877179,0,0,0,0,0,-0.0431801643227362,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.10913155600817,0,0,0.0596318355179035,0,0,0,0,0,0,0,0,0,-0.156048927739124,0,0,0,0,0,0,0,0,0,0,0,-0.0253710387018609,0,-0.0806789747912904,0,0.0998106012662059,0.0972812545586149,0,0,-0.122555209329164,0,0,-0.0720742931757616,0,0,0,0,0.0755119843143046,0,0.153516244677442,0.217629348526813,0,0,-0.0597062207342334,0.0367464760896968,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.43999180581122,0,0.14698004248527,0,0,0.0491947008568022,0,0,0,0,0,0,0.199582885868413,-0.0615328688514918,0,0,0,0,-0.120526189940898,0,0,-0.0688009260718785,0,0,0,0,0.142813975005293,0,0.0952568330307792,0,0,0,0.106784267445299,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707151763331844,0,0,0,0,0,0,0,0,0,0,0.174507646604063,0,0,0,0,0,0.000195199652241504,0,0,0,0,0,0,0,0,0.0362899471006617,0,0,0,0,0.300521168167307,0,0,-0.0126971726227283,0.0491162117583076,0,0,-0.0031176394650192,-0.0327538951297699,0,0,0,0,0,0
