,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600111.SH,X600188.SH,X600362.SH,X600309.SH,X600583.SH,X600688.SH,X601158.SH,X601992.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000539.SZ,X000883.SZ,X600352.SH,X000629.SZ,X600489.SH,X000831.SZ,X002353.SZ,X600808.SH,X600578.SH,X000825.SZ,X000027.SZ,X000630.SZ,X600549.SH,X600547.SH,X600863.SH,X600008.SH,X601699.SH,X600307.SH,X000983.SZ,X600660.SH,X600098.SH,X600315.SH,X000937.SZ,X000959.SZ,X601168.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0537890880811583,0,0,0,0,0,0,0,0,0,0.127870348325357,0,0.154308933601065,0,0,0,0,0,0,0,0,0,0,0,0,0.110642213463406,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.094969871182406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165318695672955,0.142485310285105,0.134115375968356,0,0,0,0,0,0,0,0,0,0,0,0,0.171765121185016,0,0,0,0,0,0,0,0,0.064885833333549,0,0.0696657631047559,0,0.0297320835393093,0,0.0120842541521042,-0.00276850954664647,0,0,0,0,0,0
X600027.SH,0,0,0,0.137464499961546,0,0,0,0.0625032250958713,0.0512574722580913,0.217602558952546,0,0,0,0,0,0,0,0,0,0.0824249993372509,0,0,0,0,0,0,0,0,0,0,0,0,0.00556803160424809,0,0,0,0,0,0,0.0430310888393224,0,0,0,0,0,0,0,0,0,0,0,-0.00664588521314893,-0.00242085085031507,-0.0215640687617416,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0381333506546412,0,0,0.0431540080349454,0,0,0,0,0,0.0809840316381061,0,0,0,0,0,0,0.0332075747307172,0,0,4.33680868994202e-19,0,0,0.0841297918149948,0,0,0.274716693908699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283490429855299,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0816537844261702,0,0,0,0,0,0,0,0,0,0,0,0.207265236748871,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0605853254787414,0,0,0,0,0,0.157448081356501,0,0,0,0,0,0.413440546425648,0,0,0,0,-0.0296723753220828,-0.00907477555431771,0,0,0,0,0,0
X600362.SH,0,0.0299183540300625,0,0,0,0,0.167039070776665,0,0,0.1123860762432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608043576456871,0,0,0,0.0780634572791576,0,0,0,0,0.0777288849652557,0,0,0,0,0,0,0,0.0572090909613809,0,0,-0.00114586660735272,-0.0166439250538447,0,0,0,0,0,0
X600309.SH,0,0,0.117988918942501,0,0,0,0,0,0,0,0,-0.0452512529910543,0,0,0,0,0,0.0587161758186335,0,0,0,0,0,0,0,0,0,0,0,0,0.0476499642272384,0,0,0,0.0862237750728748,0.211257939283963,0,0,0,0,0,0,0,0,-0.00357511695060284,0,0.0667706912096873,0,0,0,0,-0.0177749398057546,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103878180229863,0.039680915655109,0,0,0,0,0,0,0.0132523577814071,0,0,0.0125591505344326,0.0800257149908505,0,0,0,0,0,0,0,0,0,0.116630970704264,0,0,0,0.103781205852431,0.0232024217874925,0,0,0,0,-0.0196791871261182,0,0,0,0,0,0
X600688.SH,0,0.0477000285016101,0,0,0,0,0,0,0,0,0,-0.0344846994854814,0,0,0.27665957936562,0,0,0,0,0,0,0,0,0,0,0.00976920791721533,0,0,0,0,0,0,0,0.0943058244628966,0.182261735320166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150639609185603,0.0131376123223491,0.0814384848286304,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.220133410717242,0,0.0162384889414474,0,0,0.0158270867099456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622388499557564,0,0,0,0,0,0.0267461933645065,0,0,0,0.181894141980727,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0225976565171281,-0.0106778053702339,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227148404464633,0,0,0,0,0,0,0,0,0,0,-0.0190629313746411,0,0,0,0,0,0.0807795339200184,0,0,0,0,0,0,0.140511966423004,0,0,0,0,0,-0.0490370301728361,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0624699447986206,0,0,0,0,0.146805179691728,0,0.17094663807155,0,0,0,0,0.0107739938750969,0,0,0,0,0,0.0507331147092202,0,0.0561961120425352,0,0,0,0,0,0,0.0931852827260291,0,0.0519569848996645,0,0,0,0,0,0,0,0.0939820629567617,0,0,0,0,0,0.138989310797957,0,0,0,0.00977384236277857,-4.33680868994202e-19,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.344320529144262,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.137130995052545,0.239069410290083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594570006914335,0,0,0,0,0,0.180235585014669,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0321804791303014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926900822794741,0,0,-0.0426695616604222,0,0.0184045445402682,0,0,0,0,0,0.022775910118539,0,0.0208344968106073,0,0,0,-0.022628226243834,-0.0513180916752835,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456476901066083,0,0,0,0,0,0,0,0,0,0.0734888180229191,0.00541759452563849,0,0.0352996017762729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416247019141668,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.110657352615401,0,0,0.1044506933641,0,0,0,0,0.083306270227823,0,0,0,0,0,0,0,0,0,0,0,0,0.119658971004293,0.132918320477617,0,0,0,0,0,0.0122164934442064,0,0,0,0,0.117048196301872,0,0,-0.220722247330865,0,0,0,0.0209160337066751,0.0150595269852157,0,0,0,0,0,0
X600352.SH,-0.0896889878469185,0,0,0,0,0.0168787960574844,0,0,0,0,0.0476668734478792,0,0,0.0304773210140949,0,0,0,0,0,0,0.0319472869336304,0,0,0,0,0,0,0,0,0.278500456816699,0.0866224846333524,0,-0.0150027769663397,-0.0240728467924815,0,0,0,0,0,0,0,0,0,0.156983047694692,0,0,0,0,0,0,0,0.0648907712501958,0.0189406557754794,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0857280985365955,0,0,0,0.143400242228992,0,0,0,0,0,0,0,0,0.0622199564915825,0.381079421527643,0,0,0,0,0,0,0,0,0,0,0,0.0752303006191347,0,0,0,0,0,0,0.0274020077680413,0,0,0,0,0,0,0,0,0,0,-0.0225830052729127,-0.00145412581364561,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0849400932248763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216228230375449,0,0,0,0,0.175460551163642,0,0,0,0,0,0,0,0.0389906205535232,0,0,0.0602246791487035,0,0,0,0,0.290553304680461,0,0,-0.0387775097798012,-0.00716985942102588,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.205750709825204,0,0,0,0.111010281768533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512460455903389,0.108770421841268,0,0,0,0.237292633052586,0,0,0,0,0,0,0,0,0,0,-0.00228704657027186,-0.0165345513543266,0,0,0,0,0,0
X002353.SZ,-0.0768108576258155,0,0,0,-0.100531557976154,0,0,0,0,0,0,0,0,0,-0.0531203439688109,0,0,0,0,0,0,0,0,0.0206268555925765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485492889860102,0,-0.0278401145794926,0,0,0,0,0,0,0,0,0,0,-0.00517573614044443,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0451999349335449,0,0,0,0,0,0,0,0,0,0,0.0531763470650644,0.322263614572154,0,0,0,0,0,0,0,0,0,0.171457242877256,0.117199100097213,0,0,0,0,0,0,0,0.235043391114181,0,0,0,0,0,0.165382961146954,0,0,0,0,-0.0300157516255521,0,0,0,0,0,0
X600578.SH,0,0,0,0.153713975097478,0,0,0,0,0,0.030166303063238,0,0,0,0,0.0523796434677368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101906120960057,0,0.0553575609580561,0.0488820977305572,0,0,0,0.0820521141044095,0.218033034408187,0,0,0,0,0,0,0,0.0607365536836391,0,0,0,0,-0.014704447473437,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.25882370723517,0,0,0,0,0,0,0,0,0.060767794214685,0,0.0786904635869407,0,0,0,0,0.263706860148973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151148290680383,-0.0351694328726316,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312365209002025,0.200807071540835,0.0966618194960139,0,0,0,0,0,0,0,0,0,0,0,0.169247253830162,0,0,0,0,0,0,0.0570594382136518,0,0,0,0,0,0,0,0,0,0,0,-0.0184680167685567,-0.034049483732951,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.149575665217633,0,0,0,0,0,0,0,0.119112754552504,0.0520016893345143,0,0.133166902704856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369662549982755,0,0,0,0,0,0,0,0.0233191171875513,0,0,0,0,0,0,0.123308682631697,0.0182255012592637,0,0,0,0,0.150001977835211,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.138446641850456,0,0.229767404653917,0,0,0,0,0,0,0.0511135167747844,0,0,0,0,0,0,0,0,0.0259570715542525,0.116273317953658,0,0,0.0190769412989306,0,0,0,0,0,0,0,0,0.0910690639748064,1.46895918393744e-05,0,0,0,0,0,0,0,0,-0.0036695731065315,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.282492681499575,0,0,0,0,0,0,0,0,0.0414357326461061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03412728226232,-0.0222001999993202,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.159665133090092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611462702723424,0,0,0,0,0.285659455179094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216254442991614,0,0,-0.0100754691202983,0,0,0,0,0,0,0
X600008.SH,0,0,0.0726842916801731,0,0,0,0,0,0,0,0,0,0,0,0.0837363667394664,0,0,0,0,0.14149775677581,0.0289287267009241,0,0,0,0,0,0,0,0,0,0.0555993656093894,0,0.169703805728596,0,0.0399163350675611,0,0,0,0,0,0,0.0490587480621038,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.00177651472116042,-0.000957509877110091,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175417752135153,0,0,0,0,0,0,0,0,0,0,0,0,0.0783342372987656,0,0,0,0,0.0586264200872838,0,0,0,0,0,0,0,0,0,0.273323818264819,0,0,0,0.103059640514408,0,0.0047759316169343,0,0,-0.0337188012811428,-0.00713210358406188,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131915282317915,0,0.505078862598459,0,0,0,0,0.0140988393346851,0,0,0,0,0,0.113627217687677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446190174917829,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0860454916097786,0,0,0.0595626074765854,0,0.0169107692602142,0,0,0,0,0,0,0,0,0.0149142983320325,0,0,0,0,0,0,0,0,0,0,0.0491639399103916,0.0797730436500104,0,0,0,0,0,0,0.00719230773321216,0.562391418447471,0,0,0,0,0,0,0,0,0,0,-0.00374529096575992,-0.00213928828579963,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0248490756458178,0,-0.061427593584417,0,0,0.117530299527759,0,0,0,0,0,0,0,0,0,0.165541595259278,0.0264817778411068,0.0381493956044417,0,0,0,0,-3.46944695195361e-18,0.210135190077361,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923264954309169,0,0,0,0.144965630389015,0,0,0,0,0,-0.0191832412167137,-0.0143298159296888,-0.0989536018464227,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138630103198062,0,0,-2.16840434497101e-19,0.137418411826814,0,0.0638287705290514,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0379278840816644,0.138079185313262,0,0,1.73472347597681e-18,-0.0555865790935739,0,0,0,0,0,0
X600315.SH,-0.0355119105404253,0,0,0,0,0,0,0,0,0,-0.0578478975473288,0,0,0.151030276216368,0,0,-0.0155208016806342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484651018171619,0,0,0,0,0.0937792913629384,0,0,0,0,0,0,0.211990147888873,0,0,0,0,0,0,0,0.0234845611022571,0,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0.0712518351698123,0,0,0,0,0,0,0,0.20111762833618,0,0,0,0,0,0.0286524824801282,0,0,0,0,0,0,0,0,0,0,0.0711645053551764,0,0,0,0,0,0,0,0,0.0983048224031048,0,0.172395685613018,0,0,0,0,0,0,0,0,-0.0154889029864371,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127551464957994,0,0,0.367100059820258,0,0.0342831593620276,0,0,0,0.162537452130697,0,0,0,0,0,0,0.051923624794829,0,0,0,0.0129095994713387,0,0.132953704315123,0,0,0,0,0,0,0,0,0,0.0291293385977268,-0.0157533646218494,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0.00890105414410599,0,0,0,0,0,0,0,0.0294444075391752,0,0,0.110802768706836,0,0,0,0,0,0,0,0,0,0,0,0,0.113184164044645,0,0,0,0,0,0,0,0,0.221460737111301,0,0,0,0.0641549863608549,0,0,0,0,0,-0.00644000460903977,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.19889841890437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562098541409947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238899979526947,0,0.0589335584780842,0,0,0,0,0,0.0692472223976466,0,0,-0.00363797958730889,-0.00330550704189686,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245344126549731,0,0,0,-0.0660626208531767,0,0,0,0,0,0,-0.00829062775452323,0,0.0840919755609212,0,0,0,0,0,0,0,0,0,0.0671139409063169,-0.0285547334574978,0,0,0,0,0,0,0,0,0,0,-0.00317607264470636,-0.0292805954404578,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.487922395901721,0,0,0,0,0,0,0,0.505009819387918,0,0,0,0,0,0.933779338390176,0,-0.296165333104854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450526242728324,0,0,0,0,0,0,-0.255847176280386,0,0,0,1.90827764725954,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65167268490882,0,0,0,-0.462667894171503,0,0,0,0,0,-0.639667567347265,0,-0.180518072277962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34176142146202,-0.105071070045052,0,-0.26853410744367,0,0,2.4486562081588,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.141914456517657,0,0,0,-0.190932433576905,-0.38020264588339,0,-0.0474702587717019,0,0,0,0,0,0.031345006041623,-0.210309311315292,0,0,0,0,0,0,0.0707375623305665,-0.137567996909388,0,0.0728453043474889,0.0819609843585194,0.259274704977589,0,0,0,0,0,0,0,0,0,0,0,-0.08997532149123,0,0.0668713800345154,0.0475550228352981,0,0,-0.0128328987855755,-0.0399831941877068,0,0,0,0,0,0
MKreturn,0,0.0251388984380263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657176430656947,0,-4.33680868994202e-19,0,-0.0491287840833135,0,0,-0.0415066254743616,0.0419286865169801,0,0,0,0.00654408954467129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425629747010147,0,0,0,0,0,0.0413789413114393,-0.00726038567559082,-0.175685936418321,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899508956583414,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0257509730357585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654927476375057,0,0,0,0.111752718372315,0.0535144414365322,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000680069760595123,0,0,0,0.00776512727460031,0.00423134228622948,0,0,0,0,0,-0.0066354913657073,0,0,0,0,0,0,-0.0109301168524335,0,0,0,-0.00260197104000389,0.00236199991668514,0,0,0,-0.0137698703057844,0,0
CarbonVol_Hubei,0,0,0,0,-0.00252817905582624,0,0,0,0,0,0,0,0,0,-0.0092138432064086,0,-0.000708333347765944,0,0,-0.00776494601936774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00841314302416491,-0.00690643289977236,0,0,0,-0.277055970926093,0,0
