,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X000877.SZ,X002466.SZ,X600010.SH,X600547.SH,X000708.SZ,X601600.SH,X600011.SH,X000301.SZ,X600660.SH,X600362.SH,X600426.SH,X600886.SH,X600176.SH,X000983.SZ,X000786.SZ,X000723.SZ,X600096.SH,X601699.SH,X600803.SH,X600295.SH,X000807.SZ,X000408.SZ,X000630.SZ,X600219.SH,X600795.SH,X000932.SZ,X600801.SH,X600141.SH,X601991.SH,X600985.SH,X600489.SH,X000825.SZ,X601666.SH,X000959.SZ,X600486.SH,X000960.SZ,X000683.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.151180115203666,0,0,0,0,0,0,0,0.157128181424729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0814253873006032,0.0126515007243632,0,0,0,0,0,0.161415788942647,0.0899702451026482,0,0,0,0,0,0,0,0.0632892898043558,0,0.00851104733629016,0,0,-0.0195096638804117,0,0,0,0,0,0
X601088.SH,0.148516413479565,0,0,0,0,0.0142502476329232,0,0,0,0.16885309135052,0,0,0,0,0,0,0,0,0,-0.00508895282971884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30991651867901,0,0,0.0146141196337173,0,0,0,0,0,0,0,0.0132994137347207,0,0,0,0.102010827254579,0,0
X600028.SH,0.0752680817916871,0,0,0,0,0.0997342489283502,0,0,0,0.0290729847204898,0,0,0,0,0,0,0,0,0,0,0,0,0.00437698825359902,0,0,0,0,0,0,0,0,0.042251507043887,0,0,0,0,0,0,0.0233550768447946,0,0,0,0,0,0,0,0,0.0370774332852411,0,0,0,-0.0122377576659097,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.07385694276071,0,0,0.141995326210485,0,0,0,0,0,0,0,0,0,0,0.0379721474197755,0,0,0,0.0767717516121325,0,0,0,0,0,0,0,0,0,0,0.0264296712338486,0,0,0,0.0713711453205153,0,0,0.00133879650605765,0,0,0,-0.00204411325607286,0,0
X600585.SH,0,0,0,0,0,0.00171464401399709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104761923423089,0,0,0,0,0,0.0163220899085622,0,0,0,0,0,0.451725863705676,0,0,0,0,0.0206368954731022,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0324539313591135,0.00975354005912245,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.180143876125284,0,0,0.203096672434676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344780968713425,0,0,0,0,0,0,-0.044017417173484,0.087755884300045,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.365729812423692,0,0,0.490552155433457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412699781559374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367938262139093,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0808687017119249,-0.0233557762611282,0,0.394065494723272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257623972444049,0.0811302995363905,0,0,0,0,0,0,0,0,-0.0480337202506947,0,0.237520344778545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214394709816863,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0561586482906581,0,0,0,0,0,0,0,0,0.0245136714989845,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0589997106906062,0,0,0,0,0,0.121685965672077,0.354084864325812,0,0,0,0,0,0.0246309345734409,0,0,0,0,0,0,0,-0.0216487362702906,0,0,0,0,0,0
X601898.SH,0,0.207599590024745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241952479108291,0,0,0,0.0609593071587628,0,0,0.0656451081563163,0,0.00719969336712253,0,0,0,0,0,0,0.150116885992164,0,0,0,0,0,0,0.0258580036526066,0,0,0,0,0,0,0,0,0,0
