,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X002466.SZ,X600362.SH,X000301.SZ,X600111.SH,X000786.SZ,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X600795.SH,X000027.SZ,X601991.SH,X600803.SH,X600219.SH,X600352.SH,X600489.SH,X000408.SZ,X600801.SH,X000807.SZ,X000932.SZ,X600688.SH,X002353.SZ,X000898.SZ,X300037.SZ,X600315.SH,X000825.SZ,X002080.SZ,X601699.SH,X600157.SH,X000959.SZ,X600486.SH,X000830.SZ,X600299.SH,X600027.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.111111150954825,0,0,0,0,0,0,0,0,0.0337780841542988,0,0,0.0346425426908474,0.0249632571179747,0,0,0,0.0733636234267253,-6.93889390390723e-18,0.119271949191888,0,0,0,0,0.013012675435635,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234925767594972,0.0579497958577604,0,0,0,0.0286661498711459,-0.0328971078450356,0,0,0,0,0,0,0.0150927259912626,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215272850511519,0,0,0,0,0.0630394238549495,0,0.0738243517797507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564737774680945,0,0.0242060990230726,0.0157964135085425,-0.118329707102474,0,0,0.00220086678371955,0,0.103361444339605,0,0,0,0,0,0.0473634734336633,0,0,0,-0.0250071499734289,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187194551571204,0,0,0.171764793566611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.000720060544675561,0,0,0,0.00508275799201776,0,0,0,0,0,0,0.0149185171472493,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333535727940176,0,0,0.0354483821612697,0,0,0,0,0,0,0,0,0,0,0,0,0.0327811366371208,0,0,0,0,0,0,0.0628699419482293,0,0.011478549628522,0,0,0.209546738152793,0.0846943488651732,0,0,0.0937418973698567,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146391132408728,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00760634814982069,0,0,0.00558138843515129,0.103496529088849,0,0.0755172268016831,0,0,0,0,0,0,0,0,0,0,0.0454375612043888,0.0183284042526942,0,0,0,0,5.42101086242752e-20,0,0,0,0,-0.0116428555009687,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.239433915829929,0,0,0,0,0.56672319041705,0.0727445775692826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103160566876654,0,0,0,0,-0.0186755157938233,0,0,0,0,5.42101086242752e-20,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00951180634136965,0,0.0313837472667777,-0.0903912070180685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172643467070381,0.280579888558875,0,0,0.182344408238739,0,0.105415441686701,0.152042146724732,0,-0.010229548337244,-0.0212800208431067,0,-0.02687913602028,0,0,0,0,0,0,-0.0230970163242782,0,0,0,-0.0092366848076604,0,0
X002271.SZ,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0542489264103395,0,0.0883453337382632,0.147430269604248,0,0,0,0.0516176980012306,0,0,0,0,0.0611189990130285,0,0,0,0,0,0.182524625644952,0,0,-0.0269872170752246,0,0,0,0,0.0333818318969778,0,0,0,0,0,0,0,0,0,0,0,-0.0611613423624035,0,0,0,0,0.00400318468281193,0,0
X600660.SH,0,0,0,0,0,0.0638389016920077,0,0,0,0,-0.147396173797263,0,0,0.153746011670884,0,0,0,0.142933293020285,0,0,0,0,0,0.0248716490952417,0,-0.000531554863249302,0,0,0,0,0,0,0,0,0,0,0,0,0.163352949335081,0,0,0,0,0,0,0.108119342678546,0,0,0,0,0,0,-0.10779519246931,0,0,0,-0.0108570319739082,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131958444234421,0,0,0,0,0,0,0,0,0,0.0311124493054308,0,0,0,0.197778027996098,0,0.0623521918471194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061993084428054,0,0
