,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X600547.SH,X600362.SH,X601600.SH,X600188.SH,X600688.SH,X600795.SH,X600157.SH,X300072.SZ,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X600489.SH,X600309.SH,X600886.SH,X000723.SZ,X600660.SH,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000792.SZ,X000959.SZ,X002075.SZ,X000898.SZ,X000709.SZ,X000408.SZ,X000630.SZ,X000983.SZ,X600583.SH,X000883.SZ,X600549.SH,X600352.SH,X000539.SZ,X601699.SH,X000060.SZ,X000937.SZ,X000935.SZ,X600176.SH,X000027.SZ,X600219.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0360432068920279,0,0,0,0,0,0.00789053689416446,0,0,0,0,0,0,0,0,0,0,0,0,0.0156476043216915,0.129184069679874,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0.00258191955754783,0,0,0,0,0,0.0104125568027211,0,-0.000942530035944423,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163789588270809,0,0,0,0,-0.0388074545750939,0,0,0,0,0,0,0,-0.0258030082688534,0,0,0,0,0,0,0.0472457819800798,0.0393473961179563,0.0661222803144847,0,0,0,0,0,0,0,0.0295894143917752,0.148682281035882,0,0,0,0,-0.0228408710591145,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.155227948310618,0,0.0113875111017249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105064451113658,0.0613454274822548,0,0,0.0334521537732284,0,0,0,-0.0435620713296791,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0448242704540145,0,0,0,0,0,0,0.0268975473843294,0,0,0,0,0,0,0.127487723890646,0,0,0.0166582702657434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689539158611189,0,0.00766181429415224,0,0,0,0.029237411457412,0,0,-0.0195274930122129,0.0133420323673482,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.191917243123814,0,0,0,0,0,0,0.0676920043022406,0,0.144358663997477,0,0,0,0,0,0.0130999751223918,0.0889960049613982,0,0,0,0.0766658797634632,0,0,-0.172272926326182,0,0,0,0,0,0,0,0,0,0,0.236400780298173,0,0,0.0507906947057969,0.0430135056226327,0,0,0.0436734325704411,0,0.0160296765828636,0.0464260684484194,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407334990333068,0,0,0,0.0906889098346031,0,0.0386582161679652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941941028272522,0,0,0,0,0,0,-0.0419472621709343,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0148775665030635,0,0,0,0,0,0.00295906819848443,0,0,0,0,0,0,0.221910467574171,0,0,0,0,0,0,0.0546102005590737,0.011171458292769,0,0,0.0350515231268525,0,0,0.0372473952018867,0,0,0.0829656297287284,0,0,0,0.0992505721557202,0.0369528095699716,0.00524843917085395,0,0,0,0.0319492966138321,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.0942946959470785,0,0,0,0,0,0,0,0,0.131516568413641,0,0,0,0.0196481108668976,0,0,0,0,0,0,0,0,0.0513652219365851,0.0126683321987209,0,0,0,0,0.022369995670453,0,0,0,0,0,0.00337337755521536,0,0,-0.0708011788471608,0,0,0.317414972881453,0,0.0693166569729902,0,0.0704883906224712,0,-0.0519325848085495,0,0,0,-0.0288539583593842,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.11513858403856,0,0,0,-0.0510384115130894,0,0,0,0,1.00531553862114,0,0,-0.0589371233980483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401762611337169,0,0.037978047476811,0,0,0,0,0,-0.040111503069485,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0540596427330199,0,0,0.145204052345993,-8.67361737988404e-19,0,0,0,0,0,0.0775934097475934,0,0,0,0,0,0,0,0,0,0,0.0289977052140808,0,0,0,0,0,0,0.112359774378335,0,0,0,0.0204786226150435,0,0,0,0.295170464415931,0,0,0,0,0,0.074764589424148,0,0,-0.0188159155174713,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421958028943109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282450178212694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14948053655411,0,-0.00352030069307344,0,0,0.00740938554569267,0,0,-0.00682458374779974,-0.026055818951935,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660433382942678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662640433526464,0,0,0.016107145419121,0,0,0,0.100424188697485,0,0,0,0,0,0.033499690804069,0,0.00378604624780018,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535081083251722,0,0,0,0,0,0.104688973324358,0,0,0.0659476492510426,0,0,0,0.0358525965738947,0.163334562883037,0,0,0,0,0,0,0.0466439187088134,0,0,0.0180307151697983,0,0,0,0,0,0,0,0,0.00929506876546497,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421874624723924,0,0,0,0,0,0.0205269087963774,0,0,0,0,0,0,0.0667237656248851,0.0187958295790633,0,0,0,0,0,0,0,0.0985546657847493,0,0.0214616200749663,5.42101086242752e-20,0,0,0,0,-0.00741788314037741,0.0883789685796973,0,0,0.0115895869096478,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.105965695200429,0,0,0,0,0,0,0,0,0.0114679636156435,0,0,0,0,0,0,0.020766411143888,0,0,0,0,0,0,0.0499921098094288,0,0,0,0,0,0,0.187048174166754,0,0.00901803914064364,0,0,0,0,0,0,0.00280970750985925,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735629075031401,0,0,0,0,0,0,0,0,0,0,0,0.252967411382299,0,0,0,0,0.066111093106226,0,-0.341966030535801,0.168712256480445,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136743198553146,0,0,0,0,0,0.0136436771480652,0.0379961091077996,0,0,0.0246845765924358,0,-0.00579628914728887,0,0,0,0,0,0,0.138492239440324,0,0.0017432764255017,0,0,0,0,0,-0.00532147378475942,0,0,0.0238066455330038,0,0,-0.0326312974871792,-0.00780152100769965,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.159732729183891,0,0,0.0911482287366516,0.0168978533344435,0,0,0.0678002753110509,0,0,0,0,0,0,0,0,0.0346788159440586,0,0,0,0,0,0,0,0.119268733905677,0,-0.0504070408982925,0,0,0,0,0,0,0,0,0.0352587722209332,0,0,0,0,0,0,0,0,0,0,0,0.0256128890558681,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0363910182837156,0,0,0,0,0,0,0,0,0,0,0.0243051359646763,0,0,0,0,0,0,0,0.0813316607106022,0.0137771660090152,0,0,0,0.0234220321399436,0,0.0363031058953299,0,0,0,0.223575985206348,0.0440992441932315,0,0,0.156671739407176,0,0,0.0459564607133083,0,0,0.0524467987910397,0,-0.00526994805829778,-0.038492915924828,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0390387491181093,0,0,0,0,0,0.016810462866133,0,0,0,0,0,0,0.360049573177901,0,0,0.0182524334003645,0,0,0,0,-0.00796497541600906,0,0,-0.0153010175599737,0,0,0,0,0,0,0,0,0,0,0,0,0.0423744444524247,0,0.0212742676645516,0,0,-0.0166342599152012,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.788854798837016,-0.0498997914790635,0,0,0,0,0,0,0,0.0451165542577566,0,0,0,0,0,0,0,0,0,0,0.0368084561895003,0,-0.0416985492245492,0.0311759350004651,0,0,0.00122173929037786,0,0,0,0,0.0468371480867607,0.0280498241698087,0,0.00946148298011812,0,0,0.0290677132793264,0,0,0,0,0,-0.0203774001732694,-0.0249009256090967,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0378905022330479,0,0,0,0,0,0,0,0,0,0,0.0449424901266971,0,0,0,0,0,0,0.311450320396482,0,0,0,0,0,0.00962074292578113,0.188442026723495,0.131870604734736,0,-0.160935106387585,0,0,0,0,0,0,0,0,0,0.0304666699782527,0,0,-0.0313405434723286,0,0.110885845217327,0.0399467218882474,0,0,0,0.0642014450751902,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0736847912119632,0,0,0,0.178466335033216,0,0,0,0,0.0130122550179095,0,0,0,0,0,0.156019720007789,0,0,0,0,0,0,0,0,0.0149179549694334,0,0,0,0,0,0.0449617005865776,0,0,0,0,0,0.0509993637404742,0,0,0,0,0,0.0488259026730452,0.00414007932689678,0,-0.0255234781060428,-0.00372368042730992,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.133738426484396,0.0253410898712843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138967705406048,0,0,0,0,0,-0.00719222132397876,0,0,0,0,0,0,0,0,-0.0526079662873202,0,0,-0.0616689271722065,0.20994529679126,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.103537989467345,0,0,0,-0.0398359470024272,0,0,0.028928020993446,0,0,0,0,0,0.130820674814726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152552985061749,0.13131148366996,0,0,0.0336937354299853,0,0,-0.0252904925116143,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164021089618881,0,0,-0.112360272623498,0.145286396623901,0,0.179584549274716,0,0,0.0731378824022687,0,0,0,-0.0624110192885974,0,0,0,0.202290660243449,0,-0.026590330341044,0,0,0,0.0786261061832559,0,0,0,0,-0.0494644581324663,0,0,-0.0859943430470376,0,0,0.111725271679973,0.0341589117726071,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126986667864217,0.0441582687058208,0.232340601849225,0,0,-0.00481665489155808,0,0.0266447184928078,0,0,0,0,0,0,0,0,0,0,0,0,0.0272486999721724,0.0375254592869181,-0.0366332776035637,0,0,0,0.101707669443656,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0415477642828574,0,0,0,0.0348072406219262,0,0.0998172154436444,0,0,0,0,0,0,0.137927872112589,0,0,0,0.0625551638172043,0.07308662529825,-0.0642407619330724,0,0,0,0,0,0,0,0,0.13266002803093,0,0,0,0,0,0,0,0,0,0.0407659337278832,0,-0.0444735690655485,0.0135149855937962,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0279013544865347,0,0,0,0,0,0.114567426249667,0,0,0,0,0,0.0204030131013123,0,0.0583741502329569,0,0,0,0,0,0.011921049654622,0.0594138461294848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270873211704926,0,0,0,0,-0.0489342089133616,-0.00448608337337755,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.145325446354315,0,0,0,0,0,0,0,0,0,0.0773754749099136,0,0,0,0,0,0,0,0,0.0149281702709669,0,0,0.031264080756209,0,0.0182098155156404,0,0,0,0.210186443464961,0,0,0,0,0,0,0,0,0,0.0236863325382619,0,-0.00997725361232676,-0.0270157436972072,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.135709875409345,0,0,0,-0.0958933011392925,0,0,0,0,0,-0.0791741647212092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101428000897749,0.322079610602979,0,-0.225699579771661,0,0,0.0350490225808502,0.744182767408605,0,0,0.170565151752476,-0.0118872775208677,-0.0859945858669861,0,0,0,0,0,0,0.0766467060427571,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0.081404787559628,0,0,0,-0.0173039331199771,0,0,0,0,0.060764155069619,0,0,0,0,0,0,0,0,0,0,0,0,0.132212641350222,0,0,0.0373218578017792,0,0,0,0,0,0,0,0.0135843744150234,-0.0387002804653978,0,0,0,0,0,-0.0599498666930499,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,-0.054344167190732,0.128484939430749,0,0,0,0,0,-0.104459814957057,0,0,0,0,0,0,0,0,0,0,0.0526841137335064,0,0,0,0.143924107079445,0,0,0.21893635586683,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.150951106358385,0,0.0051443657670894,0,0,0,0,0,0.0189995787289239,0.0394287682324429,0,0,0,0,0,0
