,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X601992.SH,X600111.SH,X600489.SH,X000898.SZ,X600299.SH,X600339.SH,X601158.SH,X000959.SZ,X000709.SZ,X600583.SH,X000792.SZ,X002466.SZ,X000630.SZ,X000723.SZ,X000408.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X600021.SH,X000539.SZ,X000825.SZ,X000027.SZ,X002092.SZ,X000983.SZ,X601699.SH,X600623.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.197758068278101,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131148288388004,0,0,0,0,0,0,0.209141984835925,0,0,0,0,0,0.130878681006742,0,0,0.0549952557253218,0,0.060432819814705,0,0,0,0,-0.205548745953109,0,0.00309477659012575,0,0,0,0,0,0
X600795.SH,0,0,0,-0.115567588766893,0.122801330366322,0,0,0,0,0,0,0,0.09462478414426,0,0,0,0,0,0,0,0.102052189973653,0,0,0.00271711732143474,0,0,0,0,0.0813806998117543,0,0.117057109301661,0,0,0,-0.0188735603377294,0,0.0965769969334497,0,0,0,0,0,0,0,0.0455794355118189,0,0,0,0,0,-0.0206953329925121,0.0209365106142648,0.0714451554922417,0,0,0,0,0
X600362.SH,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.137377994658124,0,0,0.155791396023141,0,0,0,0,0,0,0,0,0,0,0,0,-0.263500741855691,0,0.03202686666639,0,0,0,0,0.377377559189197,0.0763460686364892,0,0,0,0,0.166327445814334,-0.188048295219225,0,0,0,0.0703683981515302,0,0,0,0.245050974013326,0,-0.0162692487279688,-0.00183891236148511,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.178098777277065,0,0,0,0,0,0,0,0,0,0,-0.0459383233453597,0,0,0.0915346612423329,0.121287771060768,0,0,0,0.0863438442971198,0,0,0.0806034376910232,0,0.0360981905686286,0,0,0,0,0,0,0,0,0,0,0,0,0.043990309156079,-0.00423201630726699,0.00604849129373225,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.150094151302681,0,0,-0.0591025660968308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903139146326631,0,0.243328893405809,0,0,0,0,0.0579512505395817,0,0,0,0,0,0.11555067194428,0,0,0,0.100070259704278,0,0,0,0,-0.0912368548087048,0,0,-0.0195890234372551,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.283901075967119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121729507471874,0,0.081667461008676,0,-0.0249030716497209,0,0,0.0815872517837422,0.260249203257006,0,0.0182631592230076,-0.0098805785753465,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0545911775101386,0,0,0.0216052248542883,0,0,0,0,0,0,0,0,0,0,0,0,0.0718408970176204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622312889882831,0,0.0808304106071989,0,0.0017003569961441,0.078172199206502,0,0,0.0156207554625058,-0.020509372254498,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0324354162092298,0,0,0,0,0.0417085128810609,0,0,0.121974523463039,0,0,0,0,0,0,0.115391571004416,0,0,0,0.198542563065406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120711810838561,0,0,0,0.0779416630453975,0,0,0.00222227038323448,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0287272190968808,0,0,0,0,0,0,0.111404134502721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535404286673743,0.0446836122739878,0,0,0,0,0,0,0,0.0527546440649646,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0479422531452512,0,0.00758287877400064,0.000938532702245046,0,0,0,0,0,0
X600886.SH,0.0796077134593567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902177971894516,0,0,0,0,0,0.226565700863939,0,0,0,0.0257536701849534,0,0,0,0.0596377682253001,0,0,0,0,0,0,0,0.0530790419832234,0,0,0,0,0,0,0,0,0,0,0.0260777732208276,0,0,-0.00897514429504057,0.0105279304958897,0,0,0,0,0,0
X600660.SH,0.00622520761482398,0,0,0,0,0.0616946072603409,0,0.135601360751113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124640394881635,0,0,0,0,0,0,0,0,0,0,-0.0232621392145132,0,0,0,0,0,0,0,0.129881419739894,-8.67361737988404e-19,-0.0863617884822648,-0.00264739810768304,0.0100682136258882,0,0,0,0,0,0
X601992.SH,0,0,0.136283023475487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299516990529533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244872817425245,0,0,-0.00226251583976698,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.100860313235741,0,0,0,0,0,0,0.0391420428010568,0,0,0.015246896688078,0,0,0,0.079892559462929,0,0,0,0,0,0,0,0,0.0473285466570098,0,0,0,0,0,0.0588611048987192,0.0103938280362425,0,0.0699534146852941,0,0,0,0,0,0.0732171927525258,0,-0.015218597443305,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.674819864904064,0,0,0,0.0300666551271181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109890216104796,0,0,-0.0135911821653307,0.0035045207588183,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0514002714369503,0,0,0.252470222827211,0.045393381853021,0,0,0.0145841625012279,0,0.0277259241026015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398754136768196,0,0,0,0,0,0,0,0,0,0,0.0770172823881966,0,0.131602172188245,0,0.0308588235168444,0,0,0,3.46944695195361e-18,0,0.000339538552300647,0.0325702109580057,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.140035388925361,0,0,0,0,0,0.0466178306019396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164879769474115,0,0.0786382573001477,0,0,0,0,0,0,0,0,0,0,0,-0.0761911298224434,0,-0.0308637577927034,0.124379370348506,0,0,0,0,0,0,0,-8.22417667551953e-05,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116702751398821,0,0.165744023275435,0,0.0509745957482086,0,0,0,0,0,0.0494401715786087,0,0,0,0.129938122746195,0,0,0,0,0.130721778814964,0,0,0,0,0,0,-0.0251998590602147,0,0,0,0,0.0322139732696156,0,0,0.137593334481322,0,0,0.0858222718280547,-0.0674349900763042,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.106807705588238,0,0,0,0,0.141067459438284,0,0,0,0,0,0,0,0,0,0.0308124266167417,0,0.0983327400305445,0,0,-0.00727871828495292,0,0,0,0.0937366937082111,0.0170208649711398,-0.0646120531428276,0,0.069653864296825,0,0,0,0,0,0,0,0.0834941824097444,0,0,0,0,0,-0.0106794133159149,0.00480282032071604,0,0,0,0,0,0
X000959.SZ,0,0.137591171347778,0,0,0,0,0,0,0,0,0.0843073950528646,-0.11778413089466,0,0,0,0,0,-0.185780947381185,0,0,0,0.16508540791797,0,0,0,0,0,-0.0165642861291808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590386888207843,0,-0.0333177697972638,0,0,0.253808180068249,0,0,0.0531246654025022,-0.0440179680102979,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.0629780905164933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332794128614693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641462644673698,0,0,0,0.0866983954839415,0,0,0,-0.00544612473661085,-0.00933522091240043,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.339031408618942,-0.00970305748810545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443271701914853,0,0,0,0.00680275421918281,0,0,0,0,0.0240533148203761,-0.136732545392182,0,0,0,0,0,0,0,0,0,0,0,0.00943907398019172,0,0,0,0.00910512250171991,-0.0041641284288972,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107588594417329,0,0,0,0,0,0,0,0,0.0342642741574544,0,0,0.000583260779443513,0,0.15291854610317,0.0232212651321558,0,0.0453499728780161,-0.0313165640539399,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.00776184031987807,0,0,0,0.0566265324033413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560360901263871,0,0.0657632321724544,0,0.0635133345249103,0.175322523610083,0,0,0.00262844155336634,0.00181589069295089,0,0,0,0,0,0
X000630.SZ,0,0,0.0824731661337555,0,0,0,0,0,0,0,0.0775427856113963,0,0.366579997447536,0,0,0,0,0,0,0,0,0,0,0.0535228530230449,0,0,0,0,0,0,0,0.19335917608581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297965699558399,0.00582874897825717,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.395600280026813,0.00540888484583537,0,0,0,0,0,0,0,0.143820233538797,0,0,0,0,0,0,-0.235180115413656,0,0,0,0,-0.0258599633249416,0,0,0,0,0,0,0,0.158618598080967,0,0,-0.177236604720375,0,0,0,0,0,0.00265646194347666,0,0,0.0313929204354615,0,0.174755744230293,0,0,0.0667099645290885,-0.0407370685760826,0,0,0,0,0,0
X000408.SZ,0,-0.102237295095116,0,0,0,0,0,0,0,0,0,0,-0.0278337510385378,0,0,0,0,0.065259468908134,0,0,-1.73472347597681e-18,0,0,0,0,0,0.16178256447289,0,-0.0187159672228437,0,0,0,0.0926842135453461,0,0,0,0,0,0,0,-0.0462101458191185,0,0,0,-0.00741031857502623,0,0,0.0450165710043111,0,-0.00317910600192528,0.0074585193308174,-0.00991062987456446,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.214415137392921,0.134970468233403,0,0,0.0547609381995295,0,0,0,0,0,0,0,0,-0.0542268058717719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111286933705681,0,0.0654610503009023,0.0352367253685844,-0.0309737388350117,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0148312880168108,0,0,0,0,0,0,0,0.0252880535322734,0,0,0,0,0,0,0,0,0,0,0,0.0142002779493684,0,0,0,0,0,0,0,0,0,0.0518872154716143,0,0.0531055493957354,0,0,0.151084396123814,0.000392443996056001,0,-0.00542128134570817,0,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0089713422787648,0,0,0,0.0552167712833895,4.33680868994202e-19,-0.0490536527253548,0,0,0.0878123423892468,0,0,0,0,0,0,0,0,0,0,0,0,0.0508910968712793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579007559715073,0,0,0,0.000373275232839401,0.00593987102677966,0,0.106579684621415,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0459615503954471,0,0.0193436404529197,0,0,0,0,0,0,0,0,0,0,0,0.0279488789780884,0,0,0,0,0,0,0,0,0.115390912259942,0,0,0,0,0,0,0,0,0,0,0,0,0.112859324483336,0,0,0,-0.00270140646027901,4.33680868994202e-19,0,0,0,0,0,0
X600021.SH,0,0,0,0.307440751340311,0,0,0,0,0,0,0,0,0,0.0556062026033074,0,0,0,0,0,0,0,0,0,0,0.197004533359059,0,0,0,0,0,0,0,0,0.002052314694298,0.0321125546687451,0,-0.00652218290565097,0,0,0,0,0,-0.217946309278879,0,0,0,0,0,0,0,0.0130647531083969,0.0124109620646251,0,0,0,0,0,0
X000539.SZ,0,0.0976887935413418,0,0,0,0,0,0,0,0.0513855253880591,0,0,0,0,0,0,0,0,0,0,0.0569045577600288,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00201933623027448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124259196717671,0.0577030898036759,0,0.00152793355427889,-0.00590204872364286,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846380359944747,0,0,0,0,0,0,0,0,0,0.208798183746747,0,0,0,0.0394989533457771,0,0,0,0,0,0.141853408019029,0,0,0,0,0,0,0,0,0,0.22362634360077,0.250246497585319,0,0,-3.46944695195361e-18,0,0.0301554046506378,-0.0388105809004144,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,-0.00657328305077164,0,0,0.0311018060563245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077460921664918,0,0,0,0.0587484033792227,0,0,0,0,0,0,0,0,0,0,0,0.0028964486557256,0.0396368343447793,0.0203976573907133,0.174911051061821,0,0,0.00326599377204639,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.176092596962004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157272916134733,0,0,0.201015156881969,0,0,0,0,0,0,0,0,0,0,0,0.152078616355701,0,0,0,0,0.295714168631165,0,0,-0.0303118992788747,0.00705437231721781,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551135615353249,0,0,0,0.35341566607273,0.0356482462862747,0.328894096639039,0,-0.0127360886224125,-0.00243837925046298,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.0495751509341481,0,0,0,0,0.179281700672321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690047964311923,0.261451821914409,0,0,0.484753745778806,0,-0.0144902179818715,0.00462234294392377,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0867982437883302,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0456795016156154,0,0,0.419502244832742,0,0.0711595919145803,0,0,0,0,0.0800435078694265,0.307029010038331,0,0,0,0,0,-0.309032221015685,0,0,0,0.0495791983366588,0,0,0,0,0,0.0271055729744849,-0.0170144581012642,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.144708824426829,0,0,0.020184770590478,0,0.0621853497853868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120006518902609,0.570628441330882,0.344970412826511,-0.0411629364734102,0,0,0,0.0139159732117438,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0911178910325812,-0.0191752642961632,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299291667809139,0,0,-0.120265407072278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979278950753564,0,0.0382670639915544,0,-0.0492474425071776,0,0,0,-0.0388337481769961,0,0.108877435004429,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117779263990296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26822341501234,0,0.539094599281873,0,0,0,-1.39404064583294,0,0
TED,0,-0.0774868635870956,0,1.20152598764093,0,0,0,0,0,0,0,0,0,-0.366206870346676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40189067883401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.609360841063695,0,-1.32368870121349,1.08047788297142,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.311233594520342,0,0,0,-0.0322487634669117,0,0,0,0.0679080228343814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753605791464638,0,-0.0234158633063281,0,0,0,0,0,0.00536546325918065,0,-0.00326588161978654,-0.0115305326836399,0,0.455490722825258,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.110944546750084,0.0804137006426076,0,0.0454752596499216,0.0626979167016655,0.0207194952156673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115644050723703,0,0,0,0,-0.0336483215856396,0,0,0,0,0,0,0,0.0108636293317439,0,0,0,0,0.00944403796737189,0,0,-0.0012532871928639,0.00420848685015239,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00129895169231473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014562537393495,-3.47863998635499e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0150974788430242,0,0,0,-0.0914429179234134,0,0,0,0,0,0,0,0,0,0.0745326526216225,0,0,0,0,0,0.0380251859387449,0.00618625808092252,0,0,0,0,0,0,-0.0449449538267381,0,0,-0.0170450170206302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179787151210173,0,-0.0211939718288082,0,0,0,0,0,0,-0.890524272944253
CarbonVol_Guangdong,0,-0.00438389834880234,0,0,0,0,0,0,0,0,0,0,0,-0.00933684068340521,0,0,0,0,0,0,0,0,0,0,-0.00105027851370898,0,0,0,0.0107044344880569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016613718682838,-0.0123126792530716,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
