,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600111.SH,X601991.SH,X600027.SH,X600157.SH,X600188.SH,X600362.SH,X600886.SH,X600623.SH,X600547.SH,X002466.SZ,X601992.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X600489.SH,X300072.SZ,X600583.SH,X600549.SH,X601158.SH,X002075.SZ,X000883.SZ,X000709.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X000027.SZ,X002470.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X000012.SZ,X000983.SZ,X000060.SZ,X000761.SZ,X600021.SH,X600176.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.0826863600842501,0.0269474157789246,0,0,0,0.0295967084825172,0,0,0.00961472753504692,0,0,0,0,0,0,0,0,0.027404009651776,0,0,0,0,0.0205419712445572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953038005140739,0.0243957037812683,0,0,0,0.0631124126846374,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.410542319870988,0,0,0,0,0,0,0,0,0,0,0.0794551461594029,0,0,0.075446274429874,0.0224593184559367,0,0,0,0,0,0,0,0,0.0447086740652293,0.242049046196276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0367212579029095,0,0,0,0,0,0,0.0263907007376633,0,0,0,0,0,0,0,0,0.0479761734333487,0,0,0,0.0558958351345105,0,0,0,0.000665256211276591,0,0,0,0,0,0,0.289448548918639,0,0,0,0.0060706186183191,1.73472347597681e-18,0.0786594629973328,0.044510302963095,0,3.46944695195361e-18,0,0,0,-0.0381773661826196,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.10688236409855,0.0489599456627638,0,0,0,0,0,0,0,0,0,0.0202605263531115,0.00433190255422884,0,0.0321949068518963,0,0,0,0,0,0,0,0,0,0.0275733176730376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868217130729825,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0363908625800729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170724095074619,0,0,0.12746327807153,0,0,0,0.0583344190832573,0,0,0,0,0,0.0406970604537113,0,0,0,0,0.0285206967375212,0,0.0152108535749296,0.0432111261456328,0.0529981813331014,0,0.0783919584988787,0,0,0,0.0240058391009536,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.118495134347639,0,0,0,0,0.0618295171638717,0,0,0,0,0,0,0.0048260517089465,0,0,0,0,0,0,0,0.175835452187319,0,0,0,0,0,0,0,0,0,0,0,0,0.563698358426536,0,0,0,0,0,0,-0.014711483613271,0,0,0,0,0,0,0
X600362.SH,0,0,0.151525179046432,0,0,0,0,0,0,0,0,0.102603264511306,0,0,0,0.303691376800887,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0480902407652049,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128575637498243,0,0,0.242182021278992,0,0,0,0,0,-0.0371885212680545,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.22598677582542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00577282345594263,0,0,0,0,0,0,0,0.0544229933049484,0,0.107364916803271,0,0,0,0,0,0,-0.000171515230830611,0.140081418961945,0,0,0,-0.0235981774743793,0,0,0,0,0,0.0156847100551985,0.0890173329369368,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0.0301967185144234,0,0,0,0,0.112408156325081,0,0,0,0,0,0,0,0,-0.0126741429360524,0,0,0,0.267248999317702,0,0,0,0,0,0,0.121727649256721,0,0.203791744706518,0,0,0,0,0,0,0,0,0,0,0,0.0829849177112038,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0744938473694029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711144900787371,0,0,0.140289061906674,0,0.0689533339153292,0,0,0,0,0,0,0,0,0.032406328774261,0,0.0472961805802981,0,0,0,0,0,0,0,0,0.0319301080056299,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.115015431039562,0,0,0,0,0,0,0,0,0,0,0,-0.0612130271991498,0,0,0,0,0.323099018169468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544991042951396,0,0.295685062370053,0,0,0.0429915984295371,-0.0970569856896296,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.278189085063784,0,0,0,0,0,0,0,0.0477244569540657,0,0,0,0,0,0,0,0,0,0.240200010200829,0,0,0,0.278859021247332,-0.0914634338934896,0,0,0,0,0,0,0,-0.102539012006912,0,0.111572779784058,0.0478759518692538,0,0,0,0.0817522063553981,0,0,0,0,0,0,0,0.0157377351275238,0.0390838725733866,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0635005348994192,0.0528294054692444,0,0,0,0,0,0,0,0.0377683646744518,0,0,0.0255195110973587,0,0,0,0,0,0,0,0,0.0354313348190224,0,-0.026801434894424,0,0,0,0,0,0,0,0,0,0,0.0489588969888473,0,0,0,0,0,0,0,0,0,0,0,-0.00743753791230198,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.286351811968045,0,0,0,0,0,0,0,0.131855071710158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852766427342703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327859588351565,0,-0.0904633508531432,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.118957806657849,0,0,0,0.0661418493617413,0,0,0.0520979580344248,0,0.0853065295127629,0.107592181503364,0,0,0,0,0,0,0,0,0,0.0502890861935207,0,0,0.0122360079811084,0,0,0,0,0,0,0,0,0.117248729533428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0778896452096758,0,0,0,0,-2.16840434497101e-19,0,0.0153542921488114,0,0,0,0,0,0.0749313700629236,0,0,0,0.139131928863251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306403460839911,0,0,0,0,0,0,0,0.0141419254325328,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15166397877092,0,0,0,0.529954334827145,0,0,0,0,0,0,0,0,0,-0.0802547156953159,-0.042056281896112,0.0276507013747326,0,0.136998646015202,-0.0472977533937717,0,0,0,0,0,0,0,-0.0296395152283389,0.0152849364370831,0.0219119489979231,0.0512877868429638,0,0,0,-0.032780253305773,0,0.02012158122426,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0385676725316526,0,0,0,0,0,0,0.260109572791259,0,0,0,-0.0158617407654891,0,0,0,0,0,0,0,0,0,0,0,0,0.123561206049821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150437766500029,0,0,0.0606432503043633,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0478536482946141,0,0,0,0,0,0,0,0.0974321357305745,0,0,0,0,0,0,0,0,0,0.384850192461618,0.0103560199711796,0,0,0,0,0.000598147866438048,0,0,0,0,0,0,0,0,0,0,0,0.164722451306488,0,0.0672199823065653,0,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.348507196279258,0,0,0,0.252436909707501,0,0,0,0.00506746067124792,0,0,0,0,0,0,0,0.210442364924389,0,0,0,0.0695971199985873,0,0,-0.0315585400388719,0,0,0,0,0,0,0,0,0,0,0.217969486568867,-0.0353394790852195,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116563499419782,0,0,0,0,0,0,0,0.0433637733629564,0,0,0,0,0,0,0,0.176819321318123,0,0,0,0,0,0,0,0,0,0,0.0174248692595786,0,0.0215708039314393,0,0,0,0,0.183107893592112,0,0.00740914086538959,0.0194779564388606,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685404518248114,0,0,0,0,0,0,0.24378425593576,0,0.204866502050843,0,0,0.259391479793325,0.0333818792101437,0,0.107002617650975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157494369003024,0,0.20086003182449,0,0,0,0,0,-0.0772332454709224,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793378377105325,0,0,2.71050543121376e-20,0.0578597137862728,0,0,0,0,0,0,0.0354830583838776,0,0,0,4.33680868994202e-19,0.0224950020906767,0,0,0,0.094201210672584,0.104780668530196,0.232814140284652,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661779114870689,0,0,0.103219095729183,0,0,0,0,0,0,0,0,0.122497109038731,0,0.0863184958949585,0,0.0396979284879508,0,0,0,0.136732397774056,0,0,0,0,0,0,0,0,0.161414920011862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0413344248137601,0,0,0,0.168456007219337,0,0,0,0,0,0,0.0318223904240294,0,0,0,0,0,0,0,0,0,0,0,0,0.117955944410516,0,0,0,0,0,0,0,0,0.0150543208984825,0,0,0,0,0.19389635058668,0,0.0429639691260374,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.181885813606464,0,0,0,0,0,0.0984027632335248,0,0,0,0,0,0,0,0.0556949651282686,0.193712822940714,0,0,0,0,0,0,0.00646699349441838,0,0,0.0606573610200185,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0887912486236798,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174892884210984,0.0719097356622677,0,0,0,0,0,0,0.0527211338305953,0,0,0,0,0,0,0,0,0,0,0,0,0.0131188314142448,0.0785735828721498,0,0,0,0.215004456374826,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.223444467969459,0.201552027548173,0,0,0,0,0,0.0618134027178591,0,0,0.0347778238969875,0,0,0,0,0,0.0295035135079484,0,0,0,0,0,0,0,0,0.0705384621489035,0,0,0,0,0,0,0,0,0,0,0,0.157999627057341,0,0,0,0,0,0,0.113360819306725,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.00983743195884631,0.017796741314257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330153254223194,0,0.0655822770974106,0.108403753809591,0,0,0,0,0,0.0719615871354815,0.03607022960991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137001622145314,0,0,0,0.101196340106934,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563615799156522,0,0,-0.0971197368263161,0,0,0,0,0,0,0,0,0.00665061593549057,0,0.0315086990366474,0,0,0,0,0.0550252103034471,0,0,0,0,0,0,0,0.0137442450863927,0.033143070129533,0,0.159624181661418,0,0,0.157427228876061,0.002982043913076,0,0.0912661344986116,1.0842021724855e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0512233831255207,0,0,-0.0118238408344663,0,0,0,0,0,0.455034556731065,0,0,0,0,0,0.0163142827294212,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.421326426306988,0,0,0,0,0,0,0,0,0.0499664018259317,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.075981434401266,0.125565825321025,0,0,0,0,0,0,0,0,0,0,0,0,0.0605696457425765,0,0,0,0,0,0.0110833346915663,0,0,0,0.0962322033826702,0,0,0,0.134173456646026,0,0.0306249393979487,0,0,0.0859712963110947,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.23549538178297,0,0,0,-0.0967801134005955,0,0,0,0,0,0,0,-0.0892847596155877,0.356213485709141,0,0,0.137796418712016,0,-0.155085838835933,0,0,0,0,0,-0.095905006239845,0,0,-0.08568600571053,0,0,0,0,0,0.577943591847648,0,0,0,0,0,0.0941856274467592,0,0,0,0,0,0.111309603749981,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163029718833919,0,0,0,0,0,0,0,0,0.209684587717257,0,0,0,0,0.0464974884899239,0,0.130227384581818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.106975261738554,0,0,0.0142071936852522,0.444675583831763,0,0,0,0,0,0.231892158730531,0,0,0,0,0,0,0,0.0984754951436098,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198635043180261,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.132343297849797,0,0,0,0.0136840682286778,0,0,0,0.0518241051921903,0.328459139414561,0,0,0,0.00569234512592458,0,0,0,0,0,0.0571071743077031,0,0,0.183848396813767,0,0.0784488016476633,0,0,0,0,0,0,0,0,0,0,0.0738822819181461,0,0.0507496487510131,0,0.0675829491502845,0,0,0,0,0,0,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105474987274195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333076573194442,0.0686166543909406,0,0,-0.269326612789815,0,0,0,0,0,0,0,0,0,0,0.27599149543656,0.0711102213400338,0,0,0.2359918223919,0,0,-0.133159961357946,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244740816308662,0,0.0740334863311186,0.0420459469657968,0,0,0,0,0,0.0616836627714162,0.250882796752703,0,0,0.0441182034117617,0,0,0.0999108645627344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196924300049879,0,0,-0.0078643565353354,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.24397313748248,0,0,0.0649679323868645,0,0,0,0,0,0.221665504484891,-0.0163207056782412,0,0.0587892897902356,0,0,0,0.183676542360151,0,0.0790909312828412,0.0104606383366386,0,0,0.025539442210819,0,0.0223045185299491,0.0132912391996399,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108576887890897,0,0,0,0,0.200516538322235,0,0,0,0,0,0.101411952685196,0,-0.0126898734120113,0,0,0,0,0,0,0.126528990171816,0.0862784740138991,0,0,0.0471640130117285,0.135976486625548,0,0,0,0,0.218092704824156,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0279711389971626,0,0,0,0,0,0,0,0,-0.0966930354277865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171122494983418,0,0,0,0,0,0,-0.00234510447143929,-0.076321786988726,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0823904568861427,0,0,0,0,0,0,0,0,0,0,0.0532714753180863,0,0,0,0,0,0,-0.113608704262675,0,0,0,-0.0108476187033659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17076550261986,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180741016911343,0,0,0,0,0.0087478266431394,0.123680669101771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717860257031388,0,0,0,0,0,0,0,-0.0474558271488861,0.299113954565926,0,0,0,-0.314083602345119,0.669562802452151,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0186860653271671,0.0785432472735879,0,0,0,0,0,0,0,-0.0355527085872108,0,0,0,0,0,0.0215938783046399,0,0.109799539853611,0,0,0,-0.214147648602572,0,-0.00172800726881977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334973063469875,0,0,-0.0222878955834492,0,0,0.514429017674296,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654028371615396,-0.115812982945236,0.124527845659051,0,0,0,0,0,0,0,0,0.0867965098936846,0,0,-0.0716344114638552,0,0,0,0,0,0,0,0,0,0.472861614370883,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00688113474022439,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.00173324929990302,0,0,0,0,0,-0.00136187080013865,0,-0.00385530241524173,0,0,0,0,0,0,0,0,0,0,0.0122417704186179,0,0,-0.000361646849908538,0,0,0,0,0,0.0117527893049493,0.0135913939960577,0,0,0,-0.304115010313105,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486521579446968,-0.0666644675252282,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015685778707833,-0.0297086549879363,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00633074058738891,0,0.00530815078876819,0,0,0,0,0,0,0,0,0,0,0.00495255055960528,-0.0083912112188934,0,-0.0164137390874313,0,0,0.0036136692300421,0,0,0,-0.0114672749746032,0,-0.0241860254613545,0,0.0182425025997436,0,0,0,0,0,0,0,0.0299642559006413,0,0,-0.0122320367940046,0,-0.0282106535935571,0,0,0,0,0,0,-0.0853030616884372,0.114802363285707,0,0,0,0,0,0
