,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X002460.SZ,X600801.SH,X600188.SH,X600352.SH,X002466.SZ,X601991.SH,X000786.SZ,X600795.SH,X600688.SH,X600111.SH,X002271.SZ,X600176.SH,X601992.SH,X000723.SZ,X002353.SZ,X600027.SH,X600583.SH,X600426.SH,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X600219.SH,X000709.SZ,X601158.SH,X000883.SZ,X000553.SZ,X600612.SH,X000629.SZ,X000027.SZ,X002080.SZ,X000630.SZ,X000792.SZ,X600808.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0363482092312055,0,0.0827878417267489,0,0,0,0.00822891972129805,0.0177620853336565,0.135505338813877,0,-0.0367854100456042,0,-0.0927166567696392,0,0,0.0323590636395394,-0.0128031903769491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068601168062601,0.013162087619234,0,0,0,-0.00157666012179387,0,0
X600886.SH,0,0,0,0,0,0,-0.250760261378838,0,0.0525197612587475,0.185543993097428,0,0,0,0,0,0,0.0764204632811279,0,0,0,0,0,0,0,-0.111283315238191,0,0.0869170336297789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536569013749308,0,0,0,-0.0056162312054037,0.0192984173304037,0,0,0,-0.0215401171998048,0,0
X600010.SH,0,0,0,0,0,0.135647555322832,0,0,0.164194777968564,0.0763426018498348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950061722950481,0,0.0067336572301916,0,0,-0.0635073602814312,0,0,0,0,0,0,0,0,0,0,0.00515311359353848,0,0,0,0,0,0.272897251590519,0,0,0.000831779168689909,0.0251181851210578,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0327751938273795,0,0,0,0,0,0,0,0.129507773933097,0,0.028960088459729,0,0,0,0,0,0,0,0.143902480540785,0.032162616664708,0.110106493079244,0.336886215288609,0,0.028859492416652,0,0,0,0,0,0,0,0.0570246242363475,0,0,0,0,0,0,0,0,0,-0.000494446946836647,0,0,0,0.0374383187364171,-0.027289870911602,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0620641115560171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844256756827282,0,0,0,0,0.206473881952606,0,0,0,0,0,0,0,0,0,0,0,0.0710231007136714,0,0,0,0,0,-0.0101103596569852,-0.0114562774597469,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0451779848176719,0,0,0,0,0,0,0,0,0,0,0,-0.362712627344526,0,0,0.323510454194834,0,0,0,0,0.127029783388286,0.162195366638696,0,0,0.086506134361705,0,0,0.39141702463476,-0.0462008442545146,0,0,0.0556980128235351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702893754483914,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.592077906191518,0,0,-0.0924981131992705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354058478677881,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174471228135638,0.0529998190715749,0,0,0,0.0709849196375104,0,0
X600188.SH,0,0,0.104316267766298,0,0,0,0,0,-0.0290663837788764,0.451547189233304,0,0,0.152834354911325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.10615233736702,0,0,0,0,0,0,0,0.0297630760221079,0,0,0,0,0.0873602273940918,0,0,-0.0128331246378716,0.00829075511629851,0,0,0,0,0,0
X600352.SH,0,0,0,0.0291702765104931,0.103825893204527,0,0,0,0.0711346141939091,0,0,0,0,0,0,0,0.0798954608275692,0,0,0,0,0,0,0,0,0,0,0.233888932711796,0.0826823877277259,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472424911005206,0,0,0,0,0,0,0.190380018380645,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.172674881480851,0.0489245310845159,0,0.0918839943934056,0,0,0.136477547209973,0,0,-0.110537652055306,0.506019603915473,0,0,0,0,0,0.019650784052243,0,0,0,0,0,0,0,0,0,0,-0.103292294803321,0,0,0,0,0,0,0,0,0,0,0,0,0.09922509926096,0,0,0,0,0,0.00711581241360063,0.020693252174355,0,0,0,0.0364904438827324,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0472571888426491,0,0,0,0.0812456550442048,0.148734422620728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348155180926263,0,0.121295297815449,0,0,0.0655168966558932,0.0382450916241407,0.0660488167001101,0,0,0,0,0,0,0,0.027916329525476,0,0.0293921278708046,0,0,0,0,0,-0.024379289107315,0.0195798945362147,0,0,0,0,0,0
X000786.SZ,0,0,0,0.141094707010411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0748647733014242,0.240719527538179,0,0,0,0.0303675743794705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199216421452038,-0.013602536800464,0,0,0,0.0119769631344661,0,0
X600795.SH,0,0,0,0,0,0,-0.021979680462779,0,0,0,0,0,0,0,0,0,0.107242941604773,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611055943370147,0,0.109143769579947,0,-0.00584482598647005,0,0,0,0,0,0,0,0,0,0,0,0,0.132033192541123,0,0,0.01045595071523,0,0,0,0,-0.000252643537581195,0,0
X600688.SH,0.187465007788149,0,0,0,0,0,0,0,-0.0526480263813818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280006132038138,0,0,0,0,0,0.099713798344305,0,0.110693988690909,-0.036911942000685,0,0,0,0,0,0.0803098221092382,0,0,0,0,0,-0.0215530140559732,0,0,0,-0.0087223992385143,0.0215565075574371,0,0,0,0.097254908384962,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.000293452591635396,0,0,-0.0776941246181821,0,0,0,0.176511411513667,0,0,0.235099292720768,0,0,0,0,0,0,0.0435499543625317,0,0,0.0715337152718867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305782234077374,0,-0.032625352072011,0,0,0,-0.00507317340714503,0,0,0,0,-0.0330966920708593,0,0
X002271.SZ,0,0,0,0,0.260500247589547,0,0.0106877555363864,0,0,0,0,0,0,0,0,0.00844431725005442,0.141293565967449,0.0252993360424325,0,0,0,0,0,0,0.164456227801144,0,0,0,0,0,0,0,0,0.0888320542494505,0,0,0,0,0,0,0,0,0,-0.259172614787078,0,0,0.113056597780581,0,0,0,0,0.0223451309542716,-1.73472347597681e-18,0,0,0,0,0,0
X600176.SH,0,0,0,0.0922610605068193,0,0,-0.0748172029940026,0,0,0,0,0.0992434478370805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271324628369199,0,0,0,0,0,0,0.0407837152782996,0.240302695523368,0.00285804631417738,0,-0.130451433891136,0,0,0,0,0,0,0,0,0,0,0.101762474695219,0,0,0,0.00688131580858157,0,0,0,0,-0.00845349775678295,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0108514022933041,0,0,0,0,0,0,0,0.0801162898371972,0.177066377956554,0,0,0,0,0,0,0,0,0,0,0.227290381886646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701294828554752,0.0155896260191845,0,0,0,-0.00220455235904942,0,0
X000723.SZ,0,0,0,0,-0.162891217426205,0,0,0,0.0917351413321874,0,0,0,0.058619874652595,0,0,0.0897219879417096,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.469011144913966,0,0,0,0,0,0.186216550596691,0,0,0.0593368118716146,0,0,0,0,0,0,0,0,0.0651884114710524,0,0,0,0,0,-0.0157254156552428,0,0,0,0,0.0572803493881478,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.14234445272279,0,0,0,0.0340992208190984,0,0,0,0,0,0,0.207264862595895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157471685618935,0.222519164672644,0,0,0,0,0,0.103711195555523,0,0,0,0,0.157951528238637,0,0,0,-0.0208744327568798,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.131871267361192,0.0169023088786651,0.0277083390474391,0,0,0,0,0,0,0,0,0.180624767027281,0,0,-0.0351720461941123,0,0,0,0,0,0,0.0607795095945199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217492212602373,0,0,0,0.0393271425903302,0,0,0,0.0298477223467061,0,0,0,0,0.0151840944499541,0,0
X600583.SH,0,0,0,-0.0435317724936791,0,0,0.0501746138651134,0,0,0,0,0,-0.15718304660823,0,0,0.0825094922308145,-0.0648925378237512,0,0,0.0921443460817179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482621523789087,0,0.0715388538279963,0,0,0,0,0,0.00134089697832803,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0461968514301367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845255110795616,0,0.112186474496228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660961362635941,0,0,0,0,0.0159953162467163,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0243150699805211,0.115995453113455,0,0,0,0.427956612010797,0.136647730738479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283025578525165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221866198529042,0.00367228979572573,0,0,0,-0.0181948322847693,0,0
X000898.SZ,0,0,0,0,0,0.0719845393560547,0,0,0.00963472311384428,0,0,0,0.0879749249382923,0,0,0,0,0,0,0,0,0,0,0,0,0.150815764295485,0.0255144498003952,0,0.0751802141998759,0,0,0,0,0,0,0,0,0,0.237515638411391,0,0,0,-0.125493912352963,0,0,0,0,0,0.0223102446113366,0.173721495285805,0,0.00271223457251867,0.00608724981532885,0,0,0,0.0137096347810881,0,0
X600299.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0294577453227962,0,0,0.098283355481872,0,0.208690026638609,0,0.046869955056036,0,0,0,-0.240064144076758,0,0,0,0.0736669504418114,0,0,0,-0.0490144436444593,0,0,0,0,0,0,0,0,0,0,0,0.0446359961778819,0.182839014619411,0.187913814191317,0,0,0,0,0,0.0419418990535568,-0.0265200106151276,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.744190697392921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019892190357181,0,0,0.0773965200063814,0,0,-0.0255989208837545,0.0212906195189907,0,0,0.0554400950564555,0,0,0,0,0,0,0,0,0,0.203585935534246,0,0,0,0,0,-0.0384293960151985,0.0509945613523504,0,0,0,0.0375362552428453,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0733660606983663,0,0,0,0,0.202293226439927,0.0248446601169723,0,0.0955772438960008,0.0448500051895745,0,0,0,0,0,0,0,0.0495772738463364,0,-1.73472347597681e-18,0.0192392282753262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172230903926455,0,0,0,-0.0141329151633276,0.00059820286932785,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0168612397969511,0.176507951444285,0,0,0,0,0.0354864539637049,0,0,0,0,0,0,0,0,0,0,0,0,0.0985726847327061,0,0,0.0552296267834605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181903035924358,0,0,0,0.0173830743491254,0,0,0,0,0.0129291344944028,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133032723118328,1.73472347597681e-18,0.0619884686067053,0,0,0,0,0,0.0315179029228459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000563567734919414,0,0
X000883.SZ,0,0,0,0,0,0,-0.0109682939064817,0,0,0,0,0,0,0,0,0,0,0,0,0.0497313958442364,0,-0.0487530314820426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520744410852498,0,0,0,0,0,0,0,0,0.0182314896105907,0.0508238904784004,0,-0.0241894229347486,0,0.239040437036181,0,0,0,0,0,0,-0.00680695362831341,0,0
X000553.SZ,0,0,0,0,0,0,-0.0492326785165153,0,-0.0110503683668663,0,0,0,0,0,0,0,0.121927589284925,0,0,-0.00420903454724661,0,0,0,0.216024899370189,0,0,0.00672417964717352,0,0,0,0,0,0,0,0,0.194722042948444,0,0,0,0,0,0,0,0,0,0,0,-0.0206022304676733,0,0,-0.177004718283802,0,-0.0163322564131677,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.277981613601681,0,-0.0346766680695842,0.0243373704451097,0,-0.0508232936795747,0,0,0,0,0,0,0,0.0157381814977104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705863286140039,0,0,0,0,0,0,0,0,0,-0.0680361997344037,0,0.0575324967154777,0,0,0,0.0014370702525957,0.0279727465497023,0,0,0,0,0,0
X000629.SZ,0,0,0.0265233279993278,0,0,0,0,0,0,0.106218507702122,0,0,0,0,0.0223557993189757,0,0,0,0.0891014730593963,0,0,0,0,0,0,0,0,0,0,-0.128210590233925,0,0,-0.00995236245568236,0.0531978003094974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110553931666582,0.211088367048921,0,0,0,0,0,0,0,-0.0120881330427656,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0596443379663918,0,0.105658557894144,0,0.0449789074872619,0,-0.0521773743344796,0,0.0782471617094992,0,0,0,0,0,0,0,0,0,0.156766993903455,0,0,0,0,0,0,0,0.00450315007326658,0,0,0,0,0,0,0,0,0,0.057726508990268,0,0.0257668401014704,0,0,0,0.00389964167365357,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813276320553353,0,0,0,0,0,0,0,0,0.00963429317691997,0,0,0.131238779048017,0.154683239885458,0,0.0805977877374425,0,0,0,0,0,0,0,0,0,0,0,0.0168586692134674,0,0,0,0,0,0,0,0,0,-0.00529735277278514,0,0,0,0,-0.0744500620609921,0,0
X000630.SZ,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0.071867003586178,0,0.1483608489904,0,0,0.0390736848822159,0,-0.00793035042421682,0,0,0,0,0,0.0251428248193131,0.00374045456544394,0,0,0,0,0,0,0.14594107476553,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472229181074847,0,0,0,-0.0157630268939191,-5.15853676129391e-05,0,0,0,-0.0224179035791613,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0334525293488311,0,0,0.000337025902652392,0,0,-0.0833604164342129,0.120406876959915,0,0,0,0.199157823811278,0,0,0,-0.446211977617587,0,0,0,0,-0.257880135630491,0,0,0.440912086949617,0,-0.0513045402232188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203844437524704,-0.0621721043982036,0.0676785796749102,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0211640004410621,0.0332013940871167,0,0,0.177517092605928,0,0,0,0,0.0290448679784936,0,0,0,0,0,0,0.0221016036681364,0,0,0,0,0,0,0,0,0.137784713035988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572229898501058,0,0,0,0.0105299179306624,-0.00521514574048637,0,0,0,0.0142757514320442,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0117407316103793,0,0,0,0,0,0,0,0,0.131979689327103,0.166781005711785,0,0.0407505461958192,0,0,0,0,0.0215568644554723,0,0,0.0259290433353781,0,0,0.00249881353799005,0,0,0.253610697021258,0,0,0,0,0,0,0,-0.0584970129208985,0,0,0,0,-0.0037427349547827,0,0,0,0.00915092820201198,-0.00969446954000267,0,0,0,0.0042058859001942,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216913458219451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433629565059698,0,0,0,-0.0195096821824694,-0.14844657937752,0,0,0,-0.149205727492268,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731956280801819,0,0,0,-0.0739658009264931,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.330544009659232,0,0,0.0889490165001595,0,0,0,0.0410739152517249,0,0,0,0,0,0,-0.0333074439267005,0,0.402493682344455,0,0,0,0,0,0,0,0.064483956033968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.505652065249261,0.0707117043616721,0,0,0,0,-1.52775947154961,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0912489085229899,0,0,-0.0356039901397868,0,0.00205107835294173,0,0,0,0,0.028188291369472,0,0,0,0,0,0,-0.0190355435007524,0,0,-0.0464855577693508,0,0,0,0,0,0,0,0,0,-0.0311719638144463,0,0,0,-0.0679538558454225,0,0,0,0,-0.104998900035073,-0.00178651334977434,0.00901580936175336,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0612211779410655,0,0,-0.108143209366297,0,0,-0.0116767070169429,0,0.0578433418339654,0,0,0,0,0,0,0,0,-0.00412989209975425,-0.0127719683817416,0,0,0,0,0,-0.0674183356055326,0.0746144776922305,0,0,0,0,-0.103396703911955,0,0,0,0,0,0.00365690442512375,0,0,0,-0.0142960954187275,-0.0013948184030785,0,0,0,-0.0219532055206967,0,0
MKvol,0,0,0,0,0,0,0.000445157191356796,0,0.000777305417937987,0,0,0,0,0,0,0,0.000812832089556881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121746373012145,0,0.000643447954637274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000842550448006384,0,0,0,0.00384704193269839,-0.00201959845360901,0,0,0,0.00466704114056674,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.111989701503289,0,0,0,0,0,0,0,0.0441774805933452,0,0,0.114432681460153,0,0,0,0,0,0,0,0,0.120792139706657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104098909245893,0,0,0,0,0,0,0,0,0,-0.585087567885346,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360330480794439,-0.00109510634760779,0,0,0,0.0119900653369338,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00361848848946853,0,0,0,0,0,0,0,0,0,0,0.00591658330868189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119831659165368,0,0,0.00272228904730082,0.00178020401561517,0.00203480733434245,0,0,0,-0.0126951005954319,0,0
