,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000539.SZ,X000027.SZ,X600309.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X002470.SZ,X601918.SH,X000792.SZ,X600489.SH,X600863.SH,X600098.SH,X600623.SH,X600022.SH,X600547.SH,X000629.SZ,X600808.SH,X600307.SH,X300072.SZ,X600578.SH,X002353.SZ,X600008.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.671614102208101,0,0,0,0,0,0,0,0,0,0,0,0,0.0141030132084048,0,0,0,0,0,0,-0.0176591911977944,0.0526178058714957,0,0,0,0,0,0,0,0,0.00752790561153285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461964332228664,0,0,0.0422658664913193,0,0,0,0
X600028.SH,0.299522306225699,0,0,0,0.0666887013858706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691627799541761,0,0.0289966468013742,0.0438577316482041,0,0,0,0,0,0.129158344812845,0,0.0843806757328667,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244987284545189,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.000642335713507556,0,0,0,0,0,0,0,0.425162324655103,0,0,0,0,0,0,0.198243640056934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115244851706059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423073810577183,0,0,0,0,0,0,0
X600011.SH,0,0,0.0757658484058348,0,0,0,0,0,0,0,0,0.388164613871536,0.13354500289775,0,0,0,0,0.054886678174654,0,0,0.0884202859664527,0,0,0.0123765310678176,0,0,0.0612918408864748,0,0,0,0.0406786026115995,0,0.0100553886800454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194787700924983,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271850991300113,0.0107199156711167,0,0.0663990171236093,0,0.180623157044512,0,0,0,0.0304077970161607,0,0,0,0,0,0,0,0,0,0.0261119006485853,0,0,0,0,0,0,0,0,0,0.144475196552069,0,-0.0127799262945886,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0904409119002365,0,0,0.116706208440185,0,0,0,0,0,0,0,0,0.0629082205151708,0,0,0.149270434084124,0,0,0,0,0,0.0803940873626924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559658547210793,0.0551623426871347,0,-0.0265026291993566,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0778348110224176,0,0,0.103863038845536,0,0,0,0.184151605468342,0.0657051711808887,0,0,0,0.102661325581061,0,0.031169772857742,0,0,0,0.0305052255478822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340696166651705,0,0,0,0,0,0.0504060893359581,0,-0.0333606396236022,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.393178887555216,0,0,0,0,0,0,0,0,0,0.00635455940942749,0,0,0.188324438618554,0,0,0,0,0,0.100035647360591,0,0,0.14023251852194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423798789690436,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.024562160792698,0,0.166460940801636,0.241501747000361,0,0,0,0.0606392312213261,0,0.0114568166352405,0,0.152481974789763,0,0.0810198318131729,0,0,0,0,0,0,0,0,0,0,0,0.000973981768357597,0,0.00255582723255893,0,0,0,0,0.021755551513369,0,0,0,0,0.0377707651770867,0,-0.0165358882242083,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.139624282620988,0,0,0,0,0,0,0.076824284283585,0,0,0,0,0.108637789196857,0,0,0.085552524230399,0,0,0,0,0,0.0307834516222611,0,0,0,0,0.0674335367368216,0,0.0271040224581199,0.128775923274862,0.00580597647302312,0,0.115987782514312,0,0.0816362583978105,0,0,0,0,0,0,-0.00980459183277363,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102844914391239,0,0,0,0.44078141550471,0,0,0,0,0,0.102385416184871,0,0,0,0,0,0,0,0.0147942909754315,0,0,0,0,0,0,0,0,0.136576762507508,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0.113107186250404,0,0,0,0,0,0,0,0,0,0.100551156543537,0,0,0,0,0.0234700901987895,0,0,0.162087938280873,0,0,0,0,0,0.0420827942396668,0,0,0,0.0227964809550614,0,0.307501650749601,0,0,0,0,0,0,0,0,0,0.0179094202046476,0,0,0,0,0,-0.0280965188908441,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.014708762705238,0.411010490721615,0,0,0,0,0,0,0,0,0.079265801233571,0,0,0,0,0,0.103378569983924,0,0,0,0.14123259405654,0,0,0,0.0736555977131521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297294683585643,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127807925059799,-0.048312484679194,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.473292203956266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160430749758436,0,0,0,0,0,0.0660743219788279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0.0560926591777109,0,0.157642418274991,0,0,0.0873770074675449,0,0,0,0,0,0,0,0,0,0,0.0949654762885997,0,0,0,0,0,0,0,0.00107267270527254,0,0,0,0,0,0,0,0,0,0.00787462937691738,0,0,0,0,0,0,0,0,0.0668410700411941,0.360219902867183,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0501779582704801,0,0.0748465649712415,0,0,0,0,0,0.137569357301571,0,0,0,0.0737421534668408,0.0232990391422946,0,0.0971879110515201,0,0,0,0,0,0.0302919065357494,0,0.0314745137840312,0,0.136700496176363,0,0,0,0,0,0.00597037521590635,0,0,0,0,0,0,0,0.174493440859752,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.081571842838327,0,0,0,0,0,0.115330357810285,0,0,0,0,0,0,0,0,0,0,0.0230194499959223,0.217262161253083,0,0,0.135306942178516,0,0,0,0,0,0,0,0,0,0,0.0175914844937708,0,0,0,0,0,0.0121918361871316,0,0,0.0391600581875296,0.131784690336702,0,-0.0155743843369503,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0490096305577989,0,0,0.0205480117431793,0,0.036181079796378,0,0,0,0,0,0.143449150643702,0,0.125698537222467,0,0,0,0,0,0,0,0,0,0,0,0,0.060918199505831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06135626310526,0.209139808023476,0,-0.0501665083389322,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.147830732066444,0,0,0,0,0.0241065444258723,0,0,0,0,0,0,0,0.257350229752699,0,0,0,0,0,0,0,0,0.0371317222289881,0,0,0,0.0377308919011538,0,0,0,0.0889786636685931,0,0,0,0.229126077564204,0,0,0,0,0.015249920763057,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0341107674023299,0,0,0,0,0,0,0,0.160228306547478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186943397721293,0,0.0239533185949771,0,0.16385560979812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175201038469078,0,-0.0367800210857625,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.309525749759641,0,0,0,0,0,0.0683370861423666,0,0,0,0,0,0,0.152055772155492,0,0,0,0,0,0,0.0436111550965051,0,0.0571192813252167,0,0.104173238419726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00862238914875123,0,0,0,0,0,0,0
