,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X000708.SZ,X600010.SH,X600547.SH,X000301.SZ,X002271.SZ,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000983.SZ,X600995.SH,X000629.SZ,X000786.SZ,X600160.SH,X000408.SZ,X000723.SZ,X600096.SH,X600219.SH,X002080.SZ,X000807.SZ,X600489.SH,X600348.SH,X000933.SZ,X600378.SH,X600688.SH,X600157.SH,X600295.SH,X600141.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0.0523569852625474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077618369851209,0,0,0,0,0,0,-8.67361737988404e-19,0,0.21499306863717,0,0.421031238857678,0,0.00474261890814453,0,0,0,0,0,0,0,0,0,0,0.0697142212328966,0,0,0,0,0,-0.0456347226356299,0,-0.0292650965836213,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050341161001215,0,0,0,0,0,0,-0.094945557680784,0,0,0,0.418233307600344,0,0.454940050278674,-0.00771942881212381,0,0,0,0,0,0,0,0,0,0,0,0,-0.201221325073142,0,0.048939843339498,0,0,0,0,0,-0.00318848008706033,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.022817978572042,0.0904342044786333,0,0,0,0,0,0,0.0921754026601005,0,0,0,0.00686094213912367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16466294019009,0,-1.73472347597681e-18,0,0,0,0,0,0,0.145860865118529,0,-0.0164282312753351,0,0,0,0,0,0,0,0,-0.0133336843246165,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.136182388326069,0.0633579748229358,0,0.163867676889289,0,0,0,0,0,0,0,0,0,0.105102173207333,0,0,0,0,0,0,0,0,0,0,0.0118957356305275,0,0,0,0,0,0,0,0,0,0,0.148800638325466,0,0,0,0,0,0,0,0,0.118502910067706,0,2.71050543121376e-20,0.0367594307740273,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0926508475464105,0.234171022885052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637193169998549,0,0,0,0,0,0,0,0,0,0,0,0.0403518274431203,0,0,0,0,-0.0251920369962797,0,-0.0235166664760599,-0.0492804376089886,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131700740489146,0,0,0,0,-0.0718144143828467,0.040918488006389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.345805097890071,0,0,0.142134290141496,0,0.0103652549356221,0.0444164643403516,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0315061894553843,0,0,0,0.0306863180243553,0,0,-0.0302517392941482,0,0,0,0,0,0.195977314567518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49883073797299,0,0,0,0,0,0,0,0,0,-0.00201586594397448,-0.0209710883665569,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186739506987555,0,0,0,-0.120808513243258,0,0,0,-0.365914871249098,0.140439341905112,0,0,0,0,-0.0617318605010953,0,0,0,0.322601357771243,0,0,0,0,0,0,0,0,0,0,0.167871023008504,0,0,0,0.299454623253011,0,0,0,-0.0399250194142666,0.0220863294005054,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506314220835396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115387556362815,0.438173136688784,0,0,0,0,0,0,0.0982755687348872,0,0,0,-0.0838773405886436,-0.0570640396471339,0,0,0,-1.73472347597681e-18,0,-0.0209384810216711,0.00456509441628564,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.207211301394772,0,0.00760858537585466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299947721902123,0,0.267534471799144,0,0,0,0,0,0,0,0.0478923900631153,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0345096197159262,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.122981568620163,0,0,0.0765926062456448,0,0.000940562087567076,0,0,0,0,0,0.0112270744101224,0,0,0,0.0382019125679772,0,0,0,0,0,0,0.0196205269503373,0,-0.0356388657620215,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.2731630958104,0,0,0.155400777358363,0,0,0,0,0,0,0,0.0877366206995949,0,0.132987052521605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102385220117661,0,0,0,0,0,0.154840792081179,0,0,-0.0878554113650691,0,0,0,0,0,0,0.0567713884928414,0,-0.00748995650172507,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.317564774927286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251600630312835,0,0.140757155831155,0,0.023382645909006,0.079318784183147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669015143045596,0,0,0,0,-0.0117002157470603,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.258876146327419,0.0370407829283732,0,0,0,0.0503939766938667,0,0,0,0,0.00817420296715196,0,0,0,0.0467789930634421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232815103907678,0,0,0,0,0,0,0,0,0,0.0429135491153143,-0.0482321168946855,0,0,0,0,0,0,-0.00783269109687482,0.0224543827953596,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0345332542736394,0,0,0.077978016557551,0,0,0,0,0,0.23821970382338,0,0,0.0702605110717225,0,0.0620603785848795,0,0,0,0,0,0,0,0,0,0,0.0142185521623181,0,0,0,0,0,0,1.73472347597681e-18,0.207501234268777,0,0,0,0,0,0,0,0,0,0,0.00476580732751558,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0434495579987384,0,0,0,0,0,0.116027021213385,0,0,0,0,0,0,0,0.403326861495388,0,0,0,0,0,0,0,0,0,0.0508073757063904,0,0.00624408449268842,0,0,0,0,0,0.154019787081622,0,0,0,0,0,0,0,0,0,0,0,-0.0124924958067852,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.271729751436327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366301313860165,0.0862902413122366,0.060395704563012,0.398943583632942,0,0,0,0,0,0,0.0827925403767727,0,0,0,0,0.0211834975613601,0,0,0,0,0,0,-0.0643729757281837,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.313082102786041,0,-0.184071077082386,0,0,0,0,-0.0396189989407103,0,0.380322909160069,0,0,0,0,0,0,0,0,0.295772100406563,0,0.0872384519192821,0,-0.0868523679727462,-0.0327528233447943,0,0,0,0,0.140716865021911,0,0,0,0,0,0,0,0,0,0,0,-0.0306088064297285,0,0,0,0,0,0,0
X600803.SH,0,0.114351661738826,0.173988348602717,0,0.231709232177878,0,0,0,0,0,0,0.0613802625902353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926293823048185,-0.0533335389859807,0,0,0,0,0,0,0,0,0.083613241627732,0,0,0,0,0,0,0.0313213681109566,0,-0.0483038062736863,-0.0186675804543036,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0307148910238172,0,0,0,0,0.461943906274417,0,0,0,0,0,0,0,0,0,0,0.402808036179093,0,0,0,0,0.0705864275351354,0,0,0,0,0,0,-0.0181905979675145,0,0,0,0,0.327026529786218,0,0,0,0,0,0,0,0,0,0,0.0969521655803792,0.0337953744262196,0,0,0,0,0,0,0
X000983.SZ,0,0,0.0968811374845218,0,0.273883018417406,0,0,0,0,0,0.420579657445242,-0.079506939072881,0,0,0,0,0,0.121500515478052,0,0,0,0,0,0.0640982206812755,0,0,0.0711183939968565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104977009137374,0.0815642745599485,0,0,0,0,0,-0.146205374287148,0,-0.0168025878416544,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.182523848229987,0,0,0,0,0,0,0,0,0,0,0,0.100101674990708,0.0190899839432194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519423826718152,0,0.220886252315812,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.014408863752473,0,-0.0453916828632982,0.0376164468516456,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.112831503406606,0,0,0,0,0,0,0,0,0,0,0.042090919217983,0,0,0,0.0350474855145339,0,0,0,0,0.0493961051455419,0,0,0,0,0,0,0,0,0.40661915142059,0,0,0,0,0,0.381390555762274,0,0,0,0,0,0,0,0,-0.00695360477350538,-0.0230808746896303,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0779075040736494,0.071770703946114,0,0.583573541247787,0,0,0,0,0,0,0,0,0,0,0,0.330857579756694,0,0,0,0,0,0,0,0,0,0,0.0680375361686239,0,0,0,0,0,0,0.135827733824756,0,0,0.0705690895078075,0,0,0,0,0,0,0,0,0,0,0,-0.00598177360234198,-0.0211496779133262,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.229121797414877,-0.0785177675300595,0,0,-0.036743031012391,0,0,0,0,-0.120262034714539,-0.141552065295036,0,0,-0.146151451990031,0,0,0,0,0,0,0,0,0,0,0,0,0.0757386886484521,0.0239854785682611,0,0,0,0,0,0,0.199272745382269,0,0,0.212331229836945,0,0.0262598076034833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.131026609956688,0,0,0.104590141882369,0,0,0,0,0,0,0.0323786359519461,0,0,0.0286083825980053,0,0,0,0,0,0,0,0,0.119763027606672,0,0,0,0,0,0,0,0,0,0,0,0.0347438591980364,0,0,0,0,0,0,0,0,0,0,0,-0.00553573850506233,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.124508708668984,0,0,0,0.0214502153278955,0.239132913545179,0,0,0,0,0,0,0,0.157774158370201,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.113581126027588,0,0,0,0,0,0,0,0.0358334714903355,0,0,0,0,0,0,0,0,0.04479748301659,0.136850394270961,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.284153439160594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211441797846969,0,0,0,0,0,0,0.103673148063497,0,0,0,0.0549013094127096,0,0,0,0.00259135663447932,0.355317183591462,0,0,-0.00266155543252352,0.0115493812217395,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870187323658317,0,0,-0.0792836943982422,0,0.242874860849011,0,0,0,0,0,0,0,0,0,0,0,0,0.0471209499549562,0,0,0.0505349854778439,0,0.0611647848104368,0,0,0.179813454784472,0,0,0.0233644256491397,0,0,0,0.170998885197549,3.46944695195361e-18,0.0222275434884129,0,-0.0114163046545264,-0.0194388073238707,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30972355782991,-0.0112118264266536,0.0576645357794423,0,0.121744655325238,0,0.0683796689584676,0.0641539038393809,0,0,0,0,0,0,0,0.0492276637629648,0,0,0,0,0,0,0,0,0.0621733465417993,0,0.00652312161341463,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.0902603333163702,0,0,0.00415533659828056,0,0,0,0,0.112539536166605,0,0,0,0,0,0.443140163992776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303438610366434,0,-0.0285735944355856,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353867060734733,0.00745682304480555,0,0.127655757970409,0,0,0,0,0.0157558568678726,0,0.056494905837913,0,0.0696231114723952,0,0,0,0,0,0,0,0,0.01773040392568,0,0,0,0,0,0,0,0,0,0,0,0.0170504269095535,0,-0.00774830836919328,0.0079243863170228,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.263379112360938,0,0,0,0,0.395105893456978,0.295541013784704,0,0,0,0,0,0,0,0,0,-0.0521814399792405,0,0,0,0,0,1.38777878078145e-17,0,0,0.115679707427361,0.361747485529385,0.0340902850285833,0,0,0,0,0.242737782215875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636270054159156,0.0323153464690789,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.478556925068176,0,0,0,0,0,0,0,0,0,0,0,0,0.0778813070828557,0.0660984291833882,0,0,0,0,0,0,0,0,0,0,0,0,0.286208196567056,0.0116577959146935,0,0,0,0,0,0.123915251339268,0,0,0,0,0,0,0,0,0,0,0,0,-0.00923837323460817,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.219428877544755,0,0,0,0,0,0,0,0,0.0637609015572014,0,0,0.109244985065836,-0.104891855125336,0,0,0,0,0,0,0,0,0,0,0,-0.237126822089065,0.0479477868181189,0,0,0.112970219001547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973043980993148,0,0,0.0272370263779158,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921218289004572,0,0,0,0,0,0,0,0,0.00507106411136776,0.0835725588021572,0,0,0,0.0412071966850289,0,0,0,0.078052647149343,0,0,0,0,0,0,0,0,0.25708392596267,0,0,0,0,-0.0094123886698955,0.0241703981133571,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.001983810421914,0,0,0,0,0,0.0510403013376539,0,0,0,-8.67361737988404e-19,0,0.134475971916574,0,0,0.109514185905393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119805276764398,0,0.0204285622733716,0,0,0,0,0,0,0,0,0,0,-0.0298024856008155,0.00851329229521191,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.0694750115485133,0,0,0,0,0,0,0,0,0.1055427440632,0,0,0,0,0,0,0,0,0,-0.0360809215207946,0,0.0253806958628664,0,0,0,0,0,0,0,0.0432958851848865,0.328838151430454,0,0,0,0,0.221729453039514,0,0,0,0,0,0.01172551334362,0,-0.032119887743699,0.0311233724141385,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0887069107257527,0,0,0,0,0,0,0,0,0,0,0,0.100745614696015,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0563964544424636,0,0,0,0,0.223585504290498,0.075724031447748,0,0,0,0,0,0,0,0,0.0569741975017066,0,0,0,-0.0135923183576274,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804215943758412,0,0.312586903016054,-0.277969771911911,0,-0.0464405308568664,0,0,0,0,0,0,0,0,0,0,0,-0.00267233827789402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128829490797525,-0.0132149347057091,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376206739415068,0,-0.0815587707933443,0.137551758277265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943259999782936,0,0,-0.024878354583403,0,0,0.0404391547595905,0,0.0390348559581775,-0.297881997365535,0.0792684463733695,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-1.11756535292499,0,0,-0.632750262738621,0,0,0,0,0,0,0,0,-0.561640175503192,0,0,1.34561744356767,0,0,0,0,0,-0.43519832545238,0,0,0,0,0,0,-0.53533200108752,0,0,1.0222437239891,0,0,0,0,0,0,1.58483919943309,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0652100264596602,0,0,0,0.047751471510239,0,0,0,0,0,0.113443336959663,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.151611996605859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309092557839114,0,-0.0534514674226266,0,0,0,0,0,-1.18539857156892,0.205287147742812,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0437868392556168,0,0,-0.216034916360072,0,0,0,0,0,0,-0.0572200143084181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202313874090758,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0194730647356665,0,0.089350362504863,0,0,0,0,0,0,0,0,0,0.0188579927931287,0,-0.00483875156367538,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.130466473575227,0,0,0,0,0,0,0,0,0,0,0.0120587505178325,0.0556103970862377,0,0,0,0.0067260245970925,0,0,0,0,0,-0.0209549836499193,0,0.0410576309660784,0.00507835913255573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154275095669526,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413661940650898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313270774709774,0.00038738059377086,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00798916904258725,0,0,0,0,0,0,0,0,0,0,0,0.00173033044857647,0,0,0,0,0,0,0,0,0,0.012274943317122,0,0.0121002517305382,0.0171440303576428,0,0,0,-0.0145357626750861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878834562311187,0.013531738505117,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00617124363448068,0,0,0,0,0,-0.0153910689023873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.000970692382583551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399439177666749,0,-0.00629904145030357,-0.00431280985491612,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00824623576912504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00613385644450073,0,0,0,0,0,0,0,0,0,-0.00208790067554115,0,0,0,0,0,0,0,0,0,0,0,0.016568611480479,-0.00799753101452117,0,0,0,0,0,0
