,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600188.SH,X600027.SH,X600362.SH,X600623.SH,X600111.SH,X600157.SH,X601992.SH,X600886.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X601158.SH,X000792.SZ,X600309.SH,X000709.SZ,X600352.SH,X600489.SH,X600583.SH,X000898.SZ,X000539.SZ,X000883.SZ,X300072.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X000983.SZ,X000060.SZ,X002470.SZ,X000959.SZ,X002075.SZ,X600021.SH,X000723.SZ,X600176.SH,X600022.SH,X600098.SH,X000012.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.202853858951348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036066552907411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810314836614757,0.0431175638507006,0,0,0.00428961577538073,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.164340459271208,0.0151823670115007,0,0,0,0.00486399264521368,0,0,0,0,0,0,0,0,0,0.0489486263349618,0,0,0,0,0,0,0,0.153362625624443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155385385926282,0,0,0.00871279702829239,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0121375594118679,0,0,0,0,0,0,0,0,0,0,0,0.00499791510990736,0,0,0,0,0,0,0,0.100244504363505,0,0.101737852298951,0.0181383104897714,0,0,0,0,0.190868744173266,0,0.079436944641897,0,0,0,0,0,0.0468287386269268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0254747726860681,0,0,0,0,0,0.264338672491034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911299342495882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488386208293429,0.0413074326731174,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267144775887013,0,0,0,0.0279298070420319,0,0,0,0,0,0,0.111275312269047,0,0,0,0.141238705891958,0,0,0,0,0.0855218795874012,0.0558064582911997,0,0,0,0,0.0623466092224846,0,0.095758583990063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.381460640241409,0,0,0,0,0,0,0,0,0.0279317777506071,0,0,0,0,0,0,0,0.0369101468801586,0,0,0,0,0,0,0,0,0,0,0,0,0.219368955671471,0,0,0,0,0,0,0,0,0,0.00395080509129504,0,0,0.0624648495157763,0,0,0,0,0,0,0
X600585.SH,0,0,0.267876340028335,0,0,0,0,0,0,0.0255505761986554,0,0,0,0,0,0,0,0,0.0694715990486564,0,0.0653995055700432,0,0,0,0,0,0,0,0.121970018746713,0,3.46944695195361e-18,0,0,0,0,0,0.0272363089333367,0,0,0,0,0.0933256817041208,0,0,0,0,0.0867239015581308,0,0,0,0,-0.0115570839699653,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.127964868958982,0,0,0.0245057507052001,0,0,0,0,0,0,0,0,2.93162655030932e-05,0,0,0.195274212847663,0,0,0,0,0,0,0,0,0,0,0,0.192392343320525,0,0,0.0944874416117432,0,0,0,0,0,0,0,0,0.145673967394826,3.46944695195361e-18,0,-0.0286605321693988,0.0356017550099671,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138568739797249,0,0,0.0197912039889111,0,0,0,0,0,0.328420595405257,0,0,0,0,0.116794811261027,0,0.0249086824685387,0.0406529463211645,0,0,0,0,0,0,0,0,0.0117187972548987,0,0,0.00289635070332887,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145481304814942,0,0,0,0,0,0,0,0,0,0,0,0,0.107926561442429,0,0,0,0.0563438462349612,0,0,0,0.135961567663179,0.00929315456512294,0,0.167520947261462,0,0,0.108398605981014,0,0.0174004789578721,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681986204643177,0.0192175967305408,0,0,0,0.188335711740037,0.121762675772938,0,0,0,0,0.126586213420255,0,0,0,0,0,0,0,0,0,0,0.0349027588903318,0.0286194446926463,0,0,0.0120675971437208,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918949791993632,0,0,0,0,0.200495263433352,0.0277359114234949,0,0.0151715832620474,0.0159429541631037,0,0,0,0.139204864042401,0,0,0.131533286237039,0.128643659606779,0.0266506589292002,0,0,0.00539350911879488,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0647264845332382,0,0.160798156770922,0,0,0,0,0.106539659427053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807611118278274,0,0.258901617307804,0,0,0.080537575287856,0.100091015898993,0,0,0,0,0,0,0.0588614628889078,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0763595571086576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865035047487839,0,0,0,0,0,0.0115283293345833,0,0.020642961596686,0,0,0,0,0,0,0,0,0.294943957580267,0.0938253021455185,0,0,0.00707065243995438,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0828893359107604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189909860861932,0,0,0,0,0.177269535970266,0,0,0,0.148157210036148,0,0,-0.0256515443062416,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288901774707224,0,0,0,0,0,0,0,0.357246342934129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214013926756801,0,-0.0138684469866056,0,0,0,0,0,4.33680868994202e-19,0.115366501952629,0.304309972060551,0,0,0,0.0400469059752524,0,0,-0.00630277427499828,0,0,0.0899508790255585,0,0,0,0
X600111.SH,0,0,0,0,0.152211729518174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956248517421635,0,0,0,0,0,0,0.102114046203423,0,0,0,0.156178636855875,0,0,0,0,0,0,0.0813718278824428,0,0,0,0,0,0,0,0,0,0,0.204798043569262,0,-0.013473961693602,0,0,0,0,0,0,0
