,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X002466.SZ,X000301.SZ,X600010.SH,X600660.SH,X601600.SH,X601898.SH,X002271.SZ,X600011.SH,X000708.SZ,X600362.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X300037.SZ,X000408.SZ,X600219.SH,X002080.SZ,X000786.SZ,X002326.SZ,X601991.SH,X600795.SH,X600803.SH,X000723.SZ,X000630.SZ,X600096.SH,X600141.SH,X000983.SZ,X002353.SZ,X000825.SZ,X600688.SH,X601699.SH,X600399.SH,X000807.SZ,X000959.SZ,X000898.SZ,X600157.SH,X600295.SH,X002407.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0266300266044345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708950004143135,0,0,0,0,0,0.0215668643186057,0,0,0.116251696083779,0.00462243889551314,0,0.0987959136255111,0,0,0,0,0,0.0688144905281172,0.0317513917016021,0,0,0,-0.00860801470666418,0,0,0,-0.058180254085945,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.00582057640097682,0,0.0296783022956252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391675230263586,0.0335421997352584,0.0697428144864967,0.0747919057923839,0,0,0,0,0,0.109684967908139,0,0,0,-0.0279010743308434,0,0,0,0,-0.0304510442571064,0,0
X601088.SH,0,0,0,0,0,0,0.00281848644617069,0,0,0.0306456044253023,0,0,0,0,0,0.195393252897811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348760517517328,0,0,0,0.284163032700177,0,0,0.062239628549331,0,0,0,0,0,0,0.0522316280878534,-0.115734487534407,0,0,0,0.0185549813732338,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0595402299424327,0,0,0,0,0,0,0,0,-0.0188157876616328,0,0,0,0,0.317039838050127,0.0473596493630658,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0380432303796489,0,-4.33680868994202e-19,-0.0122028963120714,0,0,0,0,0,0,0,0,0,-0.0151876440987067,0,0,0,-0.0122577591857818,8.67361737988404e-19,0,0,0,0.0152074998652101,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.47487856213039,0,0,0,0,0,0.00420825473141683,0,0,0,0,0,0,0,0,0,0,-0.0853694945479511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194059966548411,0,0,0.031090378235228,0,0,0.340522044341799,0,0,0,-0.0420141460140207,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.161425976141754,0,0,0,0,0,0,0,0.038515125345459,0,0,0,0,0,0,0,0,0.0542107395418578,0,0,-0.00975308481593042,0.058799630384178,0,0,0.237438154863315,0.0611001726550144,0,0,0,0,0,0,0,0.00760120016483538,0,0,0,0.0463261958670216,0,0,0.0631570265942229,0,0,0,0,0,0,0,0.0320005788182663,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266591816299664,0,0,0,0,0,0,0,0,0,0,0.0684224527527637,0,0,0,0,0,0,0,0.577667037982885,0,2.16840434497101e-19,0,0,0,0,0.00523685673207528,0,0,0,-0.0208678258284582,0,0
X000792.SZ,0,0,0,0,0.0944007501015235,0,0,0,0,0,0,0.0423217732080095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224250196373257,0,0,0,0,0,0,0,-0.243710719900223,0,0,0,0.134644092003156,0,-0.085203381395423,0,0,0,0,0,0,0,0.0191309332761267,0,0,0,0,0.105355562201706,0,0,0,-0.0657042460867981,0,0
X600111.SH,0,0,0,0,0.10382152673107,0,0,0,0,0,0.0571352577957906,0,0.347576639094843,0,0,0,0,0,0,0,0,0,0,0,0.0943455033485732,0.16354078138047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178745702815686,0,0,0,0,0,0,0,0,0,0.0249886096743799,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0177386119364923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220312144807073,0,0,0,0.372796053849199,0,0.460634440563961,0,0,0.147774949026936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.536719313578979,0,0,0,0.11044088371073,0,0,0,0.035720049068712,0,0.00713922422679426,0,0,0,0,0,0,0,0,0,0,0.0905778047923509,0,0,0,0.0644815625815182,0,0,0,0,0,0,0.0153003872565245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.136992576514468,0,0,0,0,0,0,0,0,0,0,0,0.0640041732461724,0,0,0,0,0,0,0,0.0275935550368243,0,0.143143173002023,0.240106391873465,0.185516814485663,0,0,0,0.102170210549394,0,0,0,0,0,0,0,0,0,0,0,-0.030345484606422,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.304622727307967,0,0.286438488334807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346457449458067,0,0,0,0,0,0,0,0,0,0.0826277887171514,0.0328367120337498,0,0.141807170446614,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0546752107419561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170230781353968,0,0,0,0.0186961879231937,0,0,0,0,0,0.0955950474934867,0,0,0,0,0,0,0,-0.032862436912173,0,0,0,0.0362453245594686,0.0188051119041268,0,0,0,0,0,0,0,0.00466622240177524,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.114958137825574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131841961444678,0,0,0.129906654085144,0,0,0,0,0,0.159144674704069,0,0,0,0.217550882628117,0,0,0,0.125385023061258,0,0,0,0,0,0,0,0.0104892865106367,0,0,0,0,-0.0352265854367002,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217110868359003,0,0,0,0.0904464211452359,0,0,0.0855124465458488,0.0381587373814132,0,0.0317108437635829,0,0.280830313879049,0,0,0,0,0,0.195214665691808,0,0,0,-0.0243204468620201,-0.0104964977692612,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.0193811763253353,0.0931504001203582,0,0,0.36814874506665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488749429620813,0.4052230811529,0.0135969340193818,0,0,0,0,0,0,-0.146000409143211,0,0,-0.169798796858799,0,0,0,0,0.14175546070809,0,0,0.0693577831613742,0,0,0,-0.0335875431556723,0,0,0,0,0,0,0
X600011.SH,0,0,0.0462895733359867,0,0,0,0,0,0,0,0,0,0,0,-0.0828788707687849,0,0,0,0,0,0,0,0,-0.176263640298933,0,0.11909581818951,0,0,0,0,0.651608780371553,0,0,0,0,0,0.0681305896277599,0,0,0,0,0,0.07974858447149,0,0,0,0,0,0,0,0,-0.00438281820044707,0,0,0,0,-0.0668333178135463,0,0
X000708.SZ,0,0,0,0,0,0,0.147990927244517,0,0,0,0,0,0,0.085583176042322,0,0,0.0102300141980775,0,0,0,0,0,0,0,0,0,0,0,0,0.044275198051789,0,0,0,0.100649840162826,0,0.143844445486919,0,0,0.136668774280223,0,0,0,0,0,0,0.039688814482252,0,1.73472347597681e-18,0,0,0,0,0.00909778600020161,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0067332368322171,0,0.0456915426797158,0.044393103184441,0,0,0.189982252011985,0,0,0,0,0,0,0,0,0.0870014847590878,0,0,0.170145222289663,0,0,0,0,0,0,0,0.134751652615885,0,0,0,0,0,0,0,0,0,0,0.00761001986061322,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.00464445432731888,0,0,0,0,0,0,0,0,0,0,0,-0.0439898710841205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870441704989585,0.0835638354743647,0,-0.038877648055138,0,0,0,0,0.0231381051167622,0,0,0,0,0,-0.00113491531215345,-0.0138904319176659,0,0,-0.0185886365687797,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.139598180282501,-0.0957717311909435,0,0,0,0,0,0,0,0,0.0599812229218125,0,0,0,0,0.268928190022281,0,0,0,0,0.0668488994033805,0,0.0570261736278098,0,0,0,0,0,0,-0.0318316871443167,0,0,0,0,0,0.0165234237047861,0,0.0921173090556111,0,0,0.190315363969656,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118745305762703,0,0,0,0,0,0.178726737093965,0.0882310443240107,0.0295200718880442,0.0359080245314011,0,0,0,-0.0206588793946142,0,0.0301802548193253,-0.0144516921336488,0,0,0,0,0,0,0.115493839098915,0,0,0.0249307794988668,0,0,0,0,0.01225540409972,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0854708042902132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717861556588607,0,0,0,0,0,0,0,0,0.0382702173681674,0.0913339934743287,0,0,0,0,0,0,0,0,0,0,0.0494112341670875,0,0,0,0,-0.0112996180940545,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.0640942184344555,0,0,0,0,0,0.159235387877365,0,0,0,-0.0951215565573455,0,0,0.0298951309513232,0,0,0,0.237380877596017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026063333507108,0,0,0,0,0,0,0,-0.0838661985136952,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.221445236239715,0.0842294090355506,0.126667734032689,0.317636700960741,0,0.151515354739344,0,0,0,0,0,0,0.0558811079276561,0,-0.0200495448427908,0,0,0.109090608676051,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.111360102236105,0,0,0,0,0,0,-0.195939251897141,0,0,0.210304026035856,-0.0402006043788869,0.0253792192614614,0,0,0,0,0,0,0,0.115092026263769,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0141653265120307,0,0,0,0,0,0,0,0,0.311043723524927,0,0,0,0,0,0,0,0,0,0.021997781804195,0,0,0,0,0,0,0,0,0,0.21738839582888,0,0.302512441812452,0,0,0,0,0,-0.110410052798755,0.0146633758472987,0,0,0.0473470640611347,0.0299756912351782,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-0.0102886901112627,0.0690044287634499,0.121546097597892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556896932431077,0,0.0182483844437841,0.241550919118758,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0400294834215908,0,0,0.0174945748184466,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0396124378887871,0,0.273301836433177,0.0333793470920871,0,0,-0.0660323896785902,0,0,0.0705226257247253,0,0,0,0.369320329846288,0,0,0,0,0.0380068286324532,0.0404337958500106,0,0,0,0.140629384503984,0,0,0.0889961736014892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363538270610371,0,0,0,0,0,0,-0.0284627833559202,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0,0.154313425134455,0.27597609497783,0.104759353301307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357267709770687,0,0,-0.0204095890621088,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294819615326496,0,0,0,0.0378492729556559,0,0,0.00362473753572898,0,0,0.0415848335251959,0,0,0,0.0519743805355124,0,0.0763449876876489,0,0,0,0,0,0,0,0,0,0.0393036531622758,0,0,0.074545718805461,0.0315518408741058,0,0,0,0.00847171731171977,0,0,0,0,-0.0515043442451478,0,0
X600795.SH,0,0,0,0,0,0.0562740834056757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425704942926012,0,0,0,0,0,0,0.0491391350035536,0,0,0,0,0,0,0.131105446140339,0,0,0,0,0,0,0,0,0,0,0,-0.0996919416283579,0,0
X600803.SH,0.24367148196073,0,0,0,0,0,0,0,0,0,0,0.180956346471553,0,0,0,0,0,0,0.0870622874736495,0,0,0,0,0,0,0,0,0,0,-0.111596546076661,0,-0.0116726889955425,0,0.0533486766876519,0,0.000315577127971321,0,0,0,0,0.315819155219491,0,0,0,0,0,0,0,0.0160597836505671,0,0,0.0498926006805865,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.037263216513245,0,0,0,0,0,0,0.0948479097873078,0,-0.0399542401852205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273130968714541,0,0,0,0.166050001588602,0,0,0,-1.73472347597681e-18,0.0861295781803978,0,0,0,0.160816526687178,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.113364855767867,0,0,0.229786667966253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816349623748758,0,0,0,0,0,0.102020689799424,0,0.139362425234911,0,0,0,0.0374190468131783,0,0.0504926523249891,0,0,0,0,0,0,0,0,0.0379708300411476,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0560053441917513,0.00511659463632372,0.128151868989423,0,0,0.0730675516655013,0,0,0,0.163460107628496,0.000201876907654521,0,0,0,0.369263631129028,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.337663138365308,0,0,0,0,0.105438236792443,0,0,0,0,0,0,0,0,0,0,-0.0214625319142529,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.31280650067247,0,0,0,0,0.0620606849300145,0,0.0418546377351157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477572024623971,0,0.190535942434639,0,0,0,0.0171179221356092,0,0,0,0,0,0.034195252071211,0,0,0,0.0310844922958778,0,0,0,0,0,0,0
X000983.SZ,0,0,0.222522294507921,0,0,0,0,0,0,0.0268647425523824,0,0,0.0136047159081659,0,0,0.00692949771010657,0,0.165301336593535,0,0,0,0,0,0,0,0,0.142064663417503,0,0,0,0,0,0,0,0,0,0.0398645023022001,0,0,0.0915503372112017,0,0,0,0.0337022465598982,0,0.258590927165103,0,0.110792213108409,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0.316248080423406,0,0,0,0,0,0,0,0,0,-0.042864761798102,0,0,0,0,0,0,0,0,0,0,0.204915173516473,0,0.0149769552643597,0,-0.108561674569071,0,0,0,0,0,0,0,0.0922988069286556,0,0,0.26707503128303,0,0,0,0,0,0,0,0,0,0,0,0.0221080719265136,0,0,8.67361737988404e-19,0,0,0,0,0.02561200160201,0,0
X000825.SZ,0,0,0,0,9.07342448245229e-05,-0.167401796199395,0,0,0,0.072027714857453,0,0,0,0,0.208196487372681,0,0,0,0,0,0,0,0,0,0,0,0.0399627755612191,0,0,0,0,0,0,0,0,0,0,0.142911980368292,0,0,0,0,0,0,0,0.335458127459011,0,0,0.0411151003757132,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0254623525806385,0.0948908627441435,0,0,0,0,0.0137572824123435,0,0,0,0,0,0,0,0,0,0.113882427319758,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0614792238768139,0.0650621079076803,0,0,0,0,0,0,0,0,0.0468395565997194,0,0,0,0,0,0,0,0,-0.0785350988375889,0,0
X601699.SH,0,0,0,0,0,0,0,0.0387889343738887,0.038475264950706,0.248941877592355,0,0,0.0265534926290059,0,0,0.409565793358111,0,0,0,0,0,0,0,0,0,0.0288907160489893,0,0,0,0,0,0,0,0,0,0,0,0.309288735230916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120007188406484,0,0,0,0,0,0
X600399.SH,0,0,0,0,0.0472865905900385,0,0,0,0.166385325211672,0,0.161630170733021,0,0,0,0,0,-0.124882229620515,0.103455359820227,0,0,0,0,0,0,0.120226439456519,0.0353273863667431,-0.292008205252684,0,0,0.129222239315678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748174024331394,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.0915623622009133,0,0,0,0.0039169531758675,0.123564573391524,0,0,0,0.321686391639356,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.161296969209255,0.113495130072266,0.0584528049656154,0,0,0,0.0405232756517577,0,0,0,0,0.0925002825627034,0.0204691810643451,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0847290120060445,0,0.0727547988960663,0,0,0.330111834393907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451460561520898,0,0,0,0.0874254942145315,0,0,0,0,0,0,0,0,-0.00476339738547937,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.274905588951506,0,0,0,0,0.0454543942609706,0.18136704587521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351165592668211,0,0.00402622554477341,0,0,0,0,0.296475433186158,0,0,0,0,0,0,0,0,0,0,0,0.00646777810357879,0.0118470736846499,0,0,0,0,0,0
X600157.SH,0,0,0,0,-0.0275864647843277,0,0,0,0,0,0,0.172293956591786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243934054892183,0,-0.059858181914458,0,0.0102921104775934,0.249424306879116,0,0.0878703041788699,0,0,6.93889390390723e-18,0,0.1892310932903,0,0,0,0.125527667848807,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0135178465269354,0,0,0,0,-2.47993147774982e-05,0,0
X600295.SH,0,0,0,0,0,0,0,0.219338486391432,0,0,0,0,0,0,0,0.261512423750966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162407350923925,0.143734215581176,0.051281027248663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
