,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600583.SH,X600027.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X000883.SZ,X600490.SH,X600489.SH,X600315.SH,X000709.SZ,X000825.SZ,X000629.SZ,X600547.SH,X000831.SZ,X600352.SH,X000539.SZ,X600660.SH,X601699.SH,X000630.SZ,X600549.SH,X000983.SZ,X600307.SH,X002470.SZ,X000937.SZ,X000027.SZ,X600578.SH,X000960.SZ,X000959.SZ,X600516.SH,X600863.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0473061826193777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798963767826534,1.73472347597681e-18,0,0,0.0480867196382863,0,0.0130678123164445,0,0,0,0,0.0128414314668337,0,0,0,0,0,0,0,0.00695023869114244,0,0.00505814571036458,0,0.024105702479439,0,0,0,0,0,0,0.0807090800561083,0,-0.00318205291160391,-0.00256070961911832,0,0,0,0,0,0
X600028.SH,0,0,0,0.108746027815123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351556050239169,0,0.0872339051274352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104181135262944,0,0,0,0.0826381500900689,0.00303890892801453,0,0.0608919743725253,0,0,0,-0.018614099279801,0.0280174332195653,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00553839141535339,0,0,0,0.0567412116555868,0,0,0,0.00554914939368898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309424220527464,0,0,0.0909719139159863,0,0.0509359624910914,-0.0320767707872288,0,0,0,0,0,0.000860879831718846,0,0,0,0,0,0,0
X600585.SH,0,0.0490528897699181,0.057550685969792,0,0,0,0.13453051979599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845409562405961,0,0,0,0,0.0722978558677758,0,0,0,0,0,0.0365039931364303,0,0,0,0,0,0.0105448827145571,0,0,0,0,0,0.0201847598078722,0,0,0,0,0,0,-0.000581433593326684,-0.00318774852739783,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0998316896747942,0,0,0,0,0,0.00511026205573398,0,0.021629133991456,0,0,0,0,0.191565036443887,-0.00774710075905527,0.11231584465663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0473650156122983,0,0,0,0,0.017054452685589,0.00940737373773146,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0264549593098097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390885855119459,0,0,0,0,0.0957927307489523,0,0.0166517010846773,0,0,0,0.05583555175664,0,0,0,0,0,0.0471473422822525,0,0,0,0.0438255245193393,0,0.220816604114414,0,0,0.00153607083366438,0,0,0,0,0,0,0
X601898.SH,0,0,0,0.0196140801484123,0,0.102314339369258,0,0,0,0.0506483049619532,0,0,0,0,0,0,0,0,0,0,0.0776757118342445,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0120079662866907,0,0.131220118281038,0,0,0,0,0,0,0,0,0,0.173987240589639,0,0,0,0,0,0.0715620566798136,0,0,0.000951503355145405,-0.00205865342734572,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0433605079855743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553632722134704,0,0,0,0,0.0148508412745109,0,0,0,0,0.000439907947623542,0.113224820332826,0,0,0,0,0,0.0439494962413668,0,0,0,0,0,0,0,0.27455473443813,0,0.0199861869039597,0,0,0,0,1.0842021724855e-19,-0.00101862426123323,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0212308653332622,0,0,0,0,0.0601649922145696,0,0,0,0,0,0.0581865951551081,0,0,0,0,0,0,0,0,0.0875799031600395,0.0108493542922536,0,0,0,0,0,0.0480579329901297,0,0.239904218243954,0,0.0194460829819364,0,0,0,0,0.0641256284628888,0,0,0,0,0,-0.00713272661149614,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937966332872753,0,0,0,0,0.0241708812231992,0.0183230500509719,0.1951366209528,0,0,0,0,0,0,0.236669020785397,0,0.000687344417717308,0,0,0,0,0,0,0.00174961714212102,0,0,0.135414599645886,0,-0.00182134267099077,0,0,0,0,0,0,0
