,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X000708.SZ,X600188.SH,X002271.SZ,X600660.SH,X601898.SH,X600011.SH,X600362.SH,X600176.SH,X600547.SH,X600426.SH,X600886.SH,X600219.SH,X000825.SZ,X000786.SZ,X000983.SZ,X000408.SZ,X002080.SZ,X000807.SZ,X600795.SH,X600803.SH,X000932.SZ,X300037.SZ,X601991.SH,X000898.SZ,X000723.SZ,X000959.SZ,X600295.SH,X600096.SH,X601699.SH,X600688.SH,X600801.SH,X002326.SZ,X600808.SH,X002192.SZ,X600157.SH,X600352.SH,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0.293993021828458,0,0.261995425792704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198606966702763,0,0,0,0,0,0,0,0.191265312841434,0,0,0.0496709370112883,0.104335016973435,0.0110563889890911,0,0,0,0,0.0217821502373714,0,0,0,0,0.0247130169194733,-4.33680868994202e-19,0,0,0,-0.0723971422380165,0,0
X000301.SZ,0,0,0,0,0,-0.0196245532038614,0,0,0,0,0,0,0,0,0,0,-0.379257756040767,-0.0776090263127746,0,0,0.345398435263617,0,0,0,0,0,0,0,0,0,0.0691641059236508,0,0,0,0.163149811534364,0,0,0,0.0954205832178657,0,0.339854597349839,0,0,0,0,0,0,0,0,0,0,0.00710025139496245,-0.0590847076526169,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0943278801304699,0,0,0,0.0138398260516363,0,0,0,0,0,0,0,0,0,0,0,0.0852975137113711,0,0,0,0,0.342556425158469,0,0,0,0,0,0.0580561100620869,0.0217962166732893,0,0,0,0,0,0,0.100217851926034,0.0216739380041833,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.338219880598187,0,0,0,0,0,0.0359258195541763,0,0,0,0,0,0.0552161191426801,0,0,0,0,0,0,0,0.002292628271209,0,0,0.0773626282984984,0,0,0,0,0,0,0,0.121219781958311,0,0.0783266739139696,0.0858347779734145,0,0,0,3.46944695195361e-18,0,1.73472347597681e-18,0,0,0,0,0.0270498714886767,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225300595866913,0,0.0542060632935136,0.132596556466409,0,0,0,0,0,-0.0577383945944165,0,0,0,0,0,0,0.333296149518397,0,0,0,0.0577337282119483,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X002271.SZ,0,0,0,0.104016262913254,0,0,0,0,0,0.024783711626202,0,0,0,0,0,0,0,0,0,0,0,0,0.13145403653102,0,0,0,0.0813782798130863,-0.0853661898012325,0,0,0,0,0,0,0,0,0,0,0.0606565326839458,0.0724808465835723,-0.00229754898293875,0,0,0,0,0,0,0,0,0,0,0.0819268722656636,-0.119011830189621,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010775588941297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239901814599777,0,0,0,0.173440171006859,0,0,0,0.0672017102939064,0.140995245665728,0.0285375796128073,0,0,0,0.0684644795457263,0,0.0345620154063979,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0516889204488513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132318489834535,0,0.245598683937109,0,0,0,0,0,0,0,0,0,0.135310077045818,0,0,0,0,0,0,-0.00228894769906108,0,0,0.152204945010899,0,0,0,0,-0.0111047738126893,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0152380836887899,-0.0193498656095701,0,0,0,0,-0.147162034947752,0,0,0,0,0,0,0,0.0340986892038418,0,0,0,-0.105942257108677,0,0.0104641318593964,0,0,0,0,0,0,0,0,0,0,0.0658668364075475,0,0,0.126103167015254,0.0146081235983012,0,0,0,0,0.336416493048472,0,0.0229058352642899,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.021739738499245,0.0571246088133604,0.0106448830332383,0,0.198999231391087,0,0,0,0,0,0,0,0,0,0,0,0,0.0909734374980157,0,0,0,0,0,0,0,0,0,0,0.0494538951474825,0,0.0452596582406736,0,0.204384257646436,0,0,0,0.0176067996126227,0.0359119373264443,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149994191844521,0,0,0.0951442739095581,0,0,0.174900221838623,0,0,0,0,0,0,0,0,0.157765937720872,0.0425713964993852,0,0,0,0,0.000167744442337532,0,0,0,0,0,0,0,0.0223845543924416,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00376545044355981,0,0,0,0,0,0,0.149041787730168,0,0,0.00473892136780376,0,0,0,0,0,-0.00695094926480532,0,0,0,0,0,0,0,0,0.0695662877590159,0,-0.0813274311845956,0,0,0,0.0258014459294833,0,0,-0.00463017098821644,0,0,0,0,-0.0163819366093468,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.147903879755509,0,0,0,0,0,0,0,0,0.0353814292117166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105495702062946,0,0,0,0,0,0.0576636674195652,0,0,0.0296469904379483,0,0.217948069146985,0.0893820074561691,0,0,0,0,0,-0.112940478029672,0,0,0,0,0.0123438497714438,0,0,0,0,1.38777878078145e-17,0,0
X600886.SH,0,0,0,0,0,0,0,0.0929142042975265,-0.0838661462805576,0,0,0,0,0.0169878392818964,0,0,0,0,0,0,0.167298416154996,0,0.072861972139769,0,0,0,0.0344992706011766,0,-0.131915466783813,0,0.0582171883015322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191505916098072,0,0,0,0,0,0,0.00331086901783552,0.00364129520887643,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,-0.0157013021120794,0.00389498932112257,0,0,0.0217078447890328,0,0,0,-0.0451004028088196,0,0,0,0.15178293162115,0,0,0,0,0,0,0,0,0.00541764903952187,0.0273837203991104,0.353357852914644,0,0,0,0,0,0,0,0,0,0.00221990323387619,0.117052181051491,0,0,0,0,0,0,0,0,0,0.0333685667818696,0.0523906721846272,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0819063306864583,0,0,0,0,0.0857042427774527,0,0,0,0,0.100578174165249,0,0,0.106093846807368,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.12461410378801,0,0,0.469259948312437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0392720720461113,0,0,0,0,0,0,0,-0.152927080768298,0.393229615446793,0,0,0,0,0.00153507148659834,0,0.119254226998166,0,0,0,0,0,0,0,0,0,0,0,0.0173626453905345,0,0,0,0,0,0,0,0,0.326318232684435,0.00879526749399549,0,0,0,0,0,0,0,-0.0729566112146918,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.0354211790650312,0,0,0,0.0830760673705404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513359264394429,0,0.0158764230471718,0,0,0,-0.0801574680299462,0,0,0,0,0,0.136080299615898,0.125980699335933,0,0,-0.0657215292668214,0.168103141958104,0,0,0,0,0,-0.018813851365635,-8.67361737988404e-19,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.149699476119268,0,0.472133322107511,0.343254333092223,0,0,0,0,-0.0280278925390433,0,0,0,0,0,0,0,0,0.0134040791684565,0,0,0,0,0,0,0,0,0,0.082523352806816,0,0,0,0,-0.125901247226157,0,0,0,0,-0.132436288594818,-0.110457938550006,0,0,0,0,0,-0.112213788829102,0.107191010164541,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.138408453752419,0,0,0,0,0,0,0,0,0.12616323621115,0,0,0,0,0,0,0,0.1131195540409,0,0,0,0,0,0.110537867995983,0,0,0,0.0238465020372149,0,0.0472294176849967,0,0,0,0,0,0.0615815717344532,-0.0304452937371653,0,0,0,0.0772418218615842,-0.0734196454205743,0,0,0,0.0588728338292782,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00447512001625121,0.781235958899824,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0456550536605564,0,0,0,0,0,0.0458428884972664,0,0,0,0,0,0.163889986552228,0,0,0,0,0,0,0,0,0,0,0.0143105619044604,0.0327234457436148,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0517619430175483,0.0530627139751485,0,0,0,0.0329417784960399,-0.00160512785350944,0,0,-0.0239500146919435,0,0,0,0,0.0943289151900622,0,0,0,0,0,0.0125628393110729,0,0,0.0764850663165422,0,0,0,0,0,0,0,0,0,0,0,-0.000847207792887713,0,0,0,0,0.0466925024882834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0207965050193276,0,0.0221975181264178,0,0,0,0,0,0,0,0,0,0,-0.0591137699249193,0,0,0.0426184845856926,0,0,0.0802251449904428,0,0,0,0,0,0,0,0,0.109223992864134,0,0,0,0,0,0,0,0,-0.0331577293505665,0,0,0,0,0.00292491695070638,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0298602967002757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148319182573622,0,0.113231523895987,0,0,0,0,0,0,0,0,0.316277332153965,0,0,0,-0.0126878373713869,0,0,0,0,0.21167470294805,0,0,0,0,0,-0.0128296895010706,0.0187481152272736,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.0388985396531922,0,0,-0.0433826620432673,0,0,0,0,0,0,1.73472347597681e-18,0,0.101553793822229,-0.0286716187123979,0,0,0,0,0,0,0,-0.0782623761956974,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361347612283602,-0.0656932371448774,0,0,0,0,0,-0.0704613619351421,0.25031223855033,0,0,0,0,0,-0.0152260618018617,0,0,0,0,0,0
X601991.SH,0,0,0,0.0355288838359514,0,0,0,-0.0243472179817931,0,0,-0.0398074427665858,0,0,0,0.0140327159502697,0,0.0539566281013956,0.0743043833570777,0,0,0,0,0,0,0.153734114354998,0,0,0,0,0,0,0.0312427616177745,0,0,0,0,0,0.0461999761612928,0,0,0.00305217539061149,0.0167192983254506,0,0,0,0,0,0,0,0,0,0.00412784267884652,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0748964985714458,0.0300330126500479,0,0,0.00710557654438108,0,0,0,0,0,0,0,0,0,0,0.0869658611965187,0,0,0,0,0,0,0,0.196676224907951,0,0,0,0.0755273637200111,0.210591133926705,0,0,0,0,0,-0.0357657134148233,0.367672525799861,-0.0280039443289328,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566533306776396,0,0.148533764314532,0,0,0,0,0,0,0,0.16831708521786,0,0,0,0,0,0,0,0,0.216250839484325,0,0,0,0,0,0,0,0,0,0,0,0.0395644073079092,0.0481937112774081,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.109412392101924,0.0252275961977807,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00125870401465103,0,0,0,0,0,0.0315279426946326,0,0,0.0307048538532443,0,0,0,0,0,0.210802236052302,0,0,0,0,0,0,-0.0614644296557219,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.0212756544467573,0,0,0.103369852931096,0,0.0267628886301846,0.0734237829312867,0,0.0749071247535966,0.0609770477128809,0,0,0,0,0,0,0,0,0.373143640299543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190391668466797,0,0,0,0,0,0,0,0,0,0,0.0379841632792684,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.35989951595671,0,0,0,0,0,0,0,0,0.033282757856005,0,0.0977772616205838,0,0,0,0,0.342389853359237,0,0,0,0,0,0,0,0.138492730901934,0,0.181059334972608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0651790059614561,0,0.045279375491661,0,0,0,0.205825384835657,0,0,0.226943073683537,0,0,0,0,0,0,0,0.11627776610723,0,0.379927756605046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307458937123921,0,0,0,0,0,0,0
X600688.SH,0.299223928630163,0,0,0,0,0.0451619881777209,0,0,0,0,0.0346637986262203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654561581343413,0,-0.0200247803689725,0.0301652636899547,0,0,0,0,0.0550177316598925,0,0,0,0,-0.025970176221259,0,0,0,0.03563742889428,0,0,0,0,0,0,0,-0.0228413000668459,-0.00686403609602479,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.572110595749252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369832302622656,0,0,0,0,0,0,0.0127317277827357,0.00142482150565677,0.0276228656472648,0,0,0,0,0,0,0,0,0,-0.000259316700651246,0.0453507731196515,0,0,0,0,-0.00275419574048908,0,0,0,0,0,-0.0124868735189679,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.121889305824113,0,0,0,0,0.134725522024612,0.219421277200269,0.0433495986412357,0,0.0408295386292894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148041608640247,0,0,0,0,0,0,0,0.146446375875564,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.137081670475872,0,0,-8.67361737988404e-19,0,0,0,0,0,0.272748068143975,0,0,0,0.0615150119320961,0,0,0,0,0,0,0,0,0,0.395828090759987,-0.0763208514438278,0,0.448617800377243,0,0.00197512447993993,0.00276976255106398,0,0,0,0,-0.064631968205646,0,-0.0918060891484077,0,0,0,0,0,-0.036465014573153,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0.512252330785915,0,0,0,0,0.375486299413236,0,0.119882359609814,0,0,0.0102846554318645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14221390540232,0,0,0,0.0442330127395043,-0.241036078709668,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.056396389149173,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100338160577924,0.0181295497171972,0,0,0,0,0,-0.130420999495826,0,0,0,0,-0.0163045796570541,0.109317124304947,0,0,0,0.0076396003109597,0,0,0,0,0,0,-0.000195336118339751,-0.0114079640311153,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0668846419720709,0,0,0,0,0,0.0269705368384655,0,0,0,0,0,0,0,0,0.061147901644784,0,0,0,0,0,0,-0.0684508944034552,0,0,0.0708025552398087,0.0687741172392182,0,0.0835777024969733,0,0,0,0,0,0,0,0,0,0,-0.00585739848894546,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0188849852811471,0,0,0,0,0,0,-0.0497320120177275,0,-0.0477334667710541,0,0,0,0,0.0874324770290955,0,0,0,0,0,0,0,0,0,-0.0472806956451205,0,0,0,0,0,-0.0756614706404305,0,0,0,0,-0.00260313037035178,0,0,0,0,1.73472347597681e-18,0,0.0284225388923032,0,0,0,0,0,0.00943107933392066,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0737156616444466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00372670728587792,0,0,0,0,0,0,-0.0282944665341834,0,-0.0383676604074166,0,0,0.0601700233205897,0.0585474834943583,0,0,0.0578137437686266,-0.112572132629865,0,0.0134223585443552,0,0,0,0,0,0,-0.0234207897343073,-0.0339945916427419,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0886378376067959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086108852934323,0,0,0,0,0,0,0,-0.118282745998492,0,0.125175072930646,0,0,0,-0.329275414474451,-0.101916431157978,0,0,0,0,0,0,0,0.880773956797841,0,0,0,0,0,0
TED,0,0,0,0,0,0.116553278997886,0,0,0,0,0,0,0,0,-0.294554428238772,0,-0.0907136983791026,0,0,0,0,0,0,0,0,0,0,0,0.106036365935899,0,0.138809210533587,0,0,0,0,0,0,0.0744308161690405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555758338654256,0,0,0,0,-0.248428687846932,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0600530622729419,0.0699602788802933,0.0214766848451861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623742127783224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438157185534154,-0.0384875279807944,0,0,-0.0411284023215376,0,-0.00734612657299301,0,0,0,0,0,-0.0152469601460812,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.050110845626326,0,0,-0.0144464930220283,0,0,0.0556108340429931,0.0327840990792652,0.0106986071476582,0,-0.0554524026358338,0,0,0,0,0,0,0,0,0,0,0.0935571698847967,0,0,-0.0497449812910342,0,-0.00177986803867878,0,0,0,0,0,0,0.052174161175916,0.00296767366488635,-0.0496884583461295,0,0,0,0,0.0532945451944953,0,0,0,0,0,0,-0.0083271415539297,-0.019248309227792,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000871167200968807,0,0,0,0,0,0,0.00374006334839975,0,0,0,0,0,0,0,0,-0.000420328988595133,0,0,0,0.000404457130280142,0,0,0,0,0.00121825117506412,0,0,0,-0.000927783667806717,0,0,0,0,0,0,0,-0.000201894643225325,0,0,0,0,-0.00427801886808224,-0.000786322638107063,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0504778980078614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339522684037581,0.0259903599227479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303641738746234,0,0,0,0,-0.0637968987876934,0,0,0,0,-0.0566467540306244,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371663050315609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000655680764052976,0,0,0,0,0,0,0.000485654789316511,0,0.00132419135475829,0,0,0,0,-0.0228135766308856,0.0132775263184883,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708472233930352,0.00378129075592263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286415536250776,-0.00163206265991499,0,0,0,0.00214976431573223,0,-0.00226295086452801,0,0,0,0,0.0138994161919754,-0.000656705661635624,0,0,0,-0.00894939091465719,0,0
