,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X000301.SZ,X600489.SH,X600160.SH,X002466.SZ,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X600426.SH,X000786.SZ,X600176.SH,X000877.SZ,X600219.SH,X000983.SZ,X002128.SZ,X601699.SH,X000630.SZ,X600157.SH,X000408.SZ,X600985.SH,X601168.SH,X600096.SH,X000933.SZ,X002353.SZ,X600378.SH,X002271.SZ,X600352.SH,X600688.SH,X600995.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.027829451518263,0,0,0,0,0,0,0,0,0,0.146946984232107,0,0,0.00450071848319951,0,0,0.211652408270235,0,0,0,0,0,0,0,0,0,0,0,0.0499770373797165,0,0,0,0.0908754008854926,0,0,0,0,0,0,0.0606220359160479,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232370748752916,0,0
X601088.SH,0,0,0,0,0.206607681017842,0,0,0,0,0.0159045369000425,0,0,0,0,0,0,-0.0315648901190907,-0.00227065315708983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169952580899844,0,0,0,0.171970850131474,0,0,0.0383553452385562,0,0,0,0,0,0,0,0,-0.0250987142746728,0,0,0,0,-0.0195943998891816,0,0
X600028.SH,0.135584600898325,0,0,0,0.141330476711098,0,0.0204344376431851,0,0,0,0,0,0,0,0.0214610404360349,0,0,-0.00695315908765047,0,0,0,0,0,0,0,0.0139545898320075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270878751678327,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361151713169467,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202068346289738,0,0,0,0,0.0535003641752628,0.246699755925497,0.00208292768618878,0,0,0,0,0,0.00738066672254616,0.175316689932582,0,0,0,0,0.0736866424864121,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0196449688142621,0.0822940949319986,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.174341313142998,0.189000680954796,0,0,0.189206592442235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11052961244359,0.0552069373493029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494763434516683,0,-0.00875705960095245,0,0
X600019.SH,0,0,0,0,0.0750656522822723,0,0,0,0,0.253762360918989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048427585712227,0,0,0,0,0,0,0.151520166479553,0,0,0,0.0420840806967532,0,0.052630260506706,0,0,0,0,0,0,0,0.0130718275286845,0,0,0,0,0,0,0,0,0,0,-0.0139168763172423,0,0
X600188.SH,0,0,0,-3.46944695195361e-18,0.0873105039909703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320764664298154,0,0,0,0,0,0,0,0,0,0,0.411028387141238,0,0,0,0,0,0,0,0,0,0,0,0,0.0801363907224251,0.124984116973548,0,-0.0322512608059143,0,0,0,0,-0.0068009100597146,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408725436592704,0,0,0,0.146590215271108,0.203254748301081,0,0,0,-0.0378540367376023,0,0.0883773839981667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236478580708622,0.0512918192799991,0,0,0,0,0,0,0,-0.0240269139086571,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.170642591665031,0.135282319151931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453355549577557,0.00420257802765322,0,0,0,0,0,0.0881970798656361,0,0.216124308174207,0,0,0,0,0,0,0,0.0205487390206344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725405307758525,0,0
X601600.SH,0,0.0818107509133358,0,0,0,0.127519272335714,0,0,0,0,0,0,0,0,0,0,0,-0.0786865824201717,0,0,0,0,0,0,0,0,0,0.320956477944779,0,3.46944695195361e-18,0,0,0.256629995748708,0,0,0,0,-4.33680868994202e-19,0,0,0.317288760954686,0,0,0,0,-0.0313256145811926,0,0,0,0,0,-0.028022132118128,0,0,0,0,0,0,0
