,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X600547.SH,X601991.SH,X300072.SZ,X600157.SH,X600027.SH,X600362.SH,X601992.SH,X600886.SH,X600111.SH,X600309.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X601158.SH,X000898.SZ,X000723.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000883.SZ,X600352.SH,X000983.SZ,X600549.SH,X000539.SZ,X000959.SZ,X000027.SZ,X600176.SH,X600021.SH,X000630.SZ,X002470.SZ,X600758.SH,X601699.SH,X600160.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0243224415153936,0,0.0418330992950483,0,0,0,0,0,0.00223284867161164,0,0,0.056962765842308,0,0,0,0.00453337202742413,0,0.000535091411529677,0,0,0,0,0,0,0,0,0.061880585893494,0,0,0,0,0,0.0330715564321812,0,0,0,0,0,0,0,0.00788827600741784,0.0070588683565137,0.0272275514560864,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.103796233539656,0.107648799550601,0,0.0300626809789387,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0138482556400325,0,0,0,0,0,0,0,0,0,0,0,0,0.00998869432622038,0,0,-6.93889390390723e-18,0,0,0.00460244231782095,0,-0.0128234425162685,0,0,0,0.0422515570030981,0,0,0.0256093175588102,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.168911609850105,0.0376823902507602,0,0,0,0,0.0172003753700528,0,0,0,0,0.104624692050671,0.0228547001517819,0.025133859253566,0,0.00801284784852738,0,0,0,0,0,0,0,0,0.018633595286591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813982172811798,0,0,0,0,0.0149646945206643,0.0516977208440413,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0818294848227174,0,0,0,0,0.0884048437728803,0,0,0,0,0.233982024309393,0,0,0,0,-0.0201656723543222,0.00407954337448133,-0.179248072808609,-0.0222190472115975,0,0,0,0,0,0,0,0,0.266098244037138,0,0.027309505154401,0,-0.0495458269117039,0,-0.158273946422226,0.0300915834778189,0,0,0,0,0,0,0,0.0283593212075278,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0131671380058371,0,0,-8.67361737988404e-19,0,0,0,0,0.0190852297723096,0,0,0,0,0,0.0468687375722584,0,0,0,0,0,0,0,0.230136072481339,0,0,0,0,0,0,0,0,0.108914229386803,0.0389893489464562,0,0,0,0,0,0,0,0,0,0,0,0,-0.000952474431115186,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.177547173212952,0,0,0,0,0.0638972879746461,0,0,0,0.165841261306863,0,0,0,0.240635297932746,0,0,0,0,-0.0964308269611944,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305535043168262,0,0,0,0,-0.113179277378551,0.0387586677808083,0,0.202857327307172,-0.0888008534592045,0,0.0153994536894669,-1.0842021724855e-19,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.000735203670880806,0,0,0.00683621431045596,0,0,0,0,0,0,0,0,0,0,0,0.0750968179461914,0,0,0,0,0,0,0,0,0,0,0,0,0.0847942203381062,0,0,0,0,0,0,0,0,0,0.352749327048335,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576599199315857,0,0,0,0.0633993287843555,0,0,0,0.00188735250175018,0,0,0.281412752994095,0,0,0,0,0,0,0,0,0,0,0.0721604291690048,0,0.12734207233437,0.0164309125147164,0.00211253999979564,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535713625045294,0,0,0,0,0,0.133567984043153,0,0,0,0,0,0,0.102082340415632,0,0,0,0,0,0,0,0,0,0.6294711217753,0.0480231640662879,0,0,0,0,0,0,0,0,0,0,0.0662158347903912,0,0.0280917895394536,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0199235351990029,0,0,0,0,0.0218466774561145,0,0,0.107991850401465,0,0.133458623080669,0,0,0,0,-0.00807090453482332,0,0,0,0.0518031063022528,0.021317809709211,0,0,0,0,0,0,0.0267319608092733,0.00187610775936734,0,0,0,0,0.0414082782275241,0,0,0,-0.0103823284830093,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166511460116622,0,0,0.199623024840239,0,0,0,0.0550364638687531,0,0,0,0,0,0,0,0,0,0,0.0215029363066693,0,0.00982239867978049,0,0,0,0.0368636657545593,0,0,0,0,0,0,0.0947588912166429,0.00364210702925374,0.040995880501668,0,0.154583867837472,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208363543069348,0,0,0,0,0.569752047223973,0,0,0,0,0,0,0,-0.00898668035695877,0,0,0,0,-0.185557115050994,0,0.0811112688466754,0,0,0,-0.0719984188824532,0,0,0.0894301101998199,0.00845862427154754,0,0,0,0,0.0807500966222025,0.101795924218401,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328565306082173,0,0,0.0569627310724348,0,0.0141900082808197,0,0.00818250795311938,0.0310565535267796,0,0,0,0.000700885791104275,0,0,0,0,0.207832438681676,0,0,0,0.0171077872870785,0,0,0,0,0,0,0.0302086627379813,0,-1.73472347597681e-18,0.0352202455357853,0,0,-0.011358255472935,-0.00607426645104532,0,0,0,0,0,0
