,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X601992.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X600583.SH,X000027.SZ,X600309.SH,X600352.SH,X000539.SZ,X600660.SH,X600160.SH,X000792.SZ,X002466.SZ,X000709.SZ,X000629.SZ,X000630.SZ,X000898.SZ,X000060.SZ,X600098.SH,X000883.SZ,X600021.SH,X002470.SZ,X600547.SH,X600489.SH,X002004.SZ,X600578.SH,X000012.SZ,X600315.SH,X600863.SH,X300072.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364222565428241,0.0779333028025876,0,0,0,0,0,0,0,0.131598146426646,0,0.0308851323495204,0,0,0,0,0,0,0.116522209247635,0,-1.73472347597681e-18,0,0.049973367556042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.241099561626858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984460386160529,0,0,0.2010574015976,0,0,0,0,0,0,0.000194914116214228,0.00944434789238825,0,0.050860807879093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130634587261743,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.130543464340843,0,0,0,0,0,0,0,0.0608375603599013,0.023052913687507,0,0,0.128390596657751,0,0,0,0,0,0,0,0,0,0.0128223968614017,0,0.0997781008209691,0,0,0,0.0818336851074073,0,0,0,0,0,0,0,0,0.040651896199008,0,0,0,0,0,-0.00989107077195578,-0.01076032331506,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178298285695243,0,0,0,0,0.112071208534614,0,0,0,0,0,0,0.0586549968855,0,0,0,0,0.109298256854031,0,0,0,0,0,0,0,0.0141984525741468,0,0,0,0,0,-0.0065945393516032,0.0135823600675169,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.000751924180000784,0,0,0,0,0,0,0.267032736431521,0,0.123353887962668,0,0,0,0,0,0,0,0,0,0,0,0,0.110112962147297,0,0,0.108914155279294,0,0,0,0,0,0,0.0113008553506874,0,0,0,0,0,0,0,-0.00471491439348205,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.179615902901901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148954314299158,0,0,0,0.0853968339385115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194040910853725,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.00184011316153431,0,0,0.0831157044773573,0,0,0,0,0,0.0417240600267391,-8.67361737988404e-19,0,0,0,0.029532060729787,0,0,0,0.0443961803256162,0,0,0.269452123072363,0,0,0,0.050753093142863,0,0,0,0,0,0,0.0254554597037155,0,0,0,0,0,0,0,-0.020175647447797,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.120844508246355,0,0,0,0.0313869384561489,0.114760551580126,0,0,0,0.124357612639335,0.0153396355076557,0,0,0,0,0,0,0,0.0276574155282591,0.0378581134317421,0,0.0622927417821439,0,0,0,0.069382498041091,0.0366198649808154,0,0,0,0,0,0,0,0.0146983243042612,0,0,0,0,0,-0.000481691010136003,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816782688174132,0,0,0.0906028886508752,0,0,0,0,0,0,0,0,0.0334935281937106,0,0,0,0,0,0,0.026611631314057,0.095362974053402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218949478460935,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0738175983955373,0,0,0,0.176149801701413,0,0,0,0.00743352670270575,0.175946140144132,0,0,0,0,0,0,0,0,0,0,0,0.144206086845341,0,0,0,0.158949157022016,0,0,0,0,0,0.00778570960870614,0,0,0,0,0,0,0,0,0,0.00422089524949338,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252496946534551,0,0,0,0.01856881111358,0.0480779102305075,0,0,0.0858669775507431,0,0,0,0,0.00477104855256624,0,0.00321447043997645,0,0,0,0,0.184805298044974,0.163656978495213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180618876062875,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0228124304983053,0.146601784985897,0,0,0.00304732166492782,0,0,0,0,0,0,-2.16840434497101e-19,0,0.161477879480026,0,0,0,0,0.0323683367572786,0,0,0,0.00553898687320943,0.0311729736624196,0,0.180434088879691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456565542245096,0.00181142869888344,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112034714290245,0,0,0,0,0,0,0,0.0885453357309021,0,0,0,0,0.0117007114720361,0,0.0899335272479001,0,0,0,0,0.090477110566235,0,0,0,0,0,0,0,0.0539956549237761,0,0,0,0,0,0,0.00595787162715636,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328103284026038,0.1644134288682,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0592967780859805,0.0328504544989473,0,0.0998054259908908,0.057959879291834,0,0,0.0515933718160736,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25000502266639,0.130708354739852,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.312861360866426,0.174264022296055,0,0,0,0,0,0,0.16651091524061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157314313547394,0,0,0,0,0.0875506067689856,0,0,0,0,0,0,0,0,0,0,0.00315766978875112,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0224022841363408,0,0,0,0,0,0,0,0,0.189690317540457,0,0,0,0,0,0.0340913790746736,0,0,0.0243302753729504,0,0,0,0.134499777166159,0,0,0.0128329531279152,0,0,0,0,0,0,0,0,0.117126810983785,0,0,0,0.0314992969809055,0,-0.0132431237789661,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.141810435849087,0,0,0,0,0,0,0,0,0,0,0,0.0209116970541119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248546690025453,0.267545644229952,0,0.109818163169408,0,0,0,0.0124637710653908,0,0.0737428748889691,0,0,0,0,0,0,0.013616180922757,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.117734032363843,0,0,0.033149002480361,0,0,0,0,0,0,0,0.163666497084062,0,0,0,0,0.139673247829408,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-1.38777878078145e-17,0,0,0.367882277868126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154536437637007,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226500329199936,0,0,0,0,0.19926350257676,0,0,0,0,0,0,0.165586305552169,0,0,0,0,0,0,0,0,0.27708977249924,0,0,0,0,0,0.0130452023419863,0.0364617417736944,0,0,0,0,0,0
