,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X002460.SZ,X000792.SZ,X002466.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600426.SH,X002271.SZ,X600362.SH,X600795.SH,X600027.SH,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X600160.SH,X000786.SZ,X000539.SZ,X000629.SZ,X000932.SZ,X600219.SH,X300037.SZ,X000408.SZ,X600995.SH,X002409.SZ,X600612.SH,X600688.SH,X002080.SZ,X600096.SH,X600378.SH,X000630.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.639671187930923,0,0,0,0,0,0,0,0.173777750421466,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0813295296202691,0,0,0.0848935456004964,0,0,-0.043357573876186,0,0,0,0,0,0,0,0.0348954250828038,-0.0128787044165815,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.136113448141395,0,0,0.0679675748040883,0,0.150727430950234,0,0.205910990444015,0,0,0,0.038762297750322,0,0,0,0,0,-0.00980184036813822,0,0,0,0,0,0,0,0,0,0,0.0894740691420692,0,0,0,0,0,0,0.151552038796883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.131616241225127,0,0.516260944786693,0.0743843934117312,0,0,0,0,0,0,0,0.119922028880183,0,0,0.0395764744350802,0,0,0,0,0,0,0,0.0792423687564477,0.238383792135114,0,0.024431865669842,0,0,0.050053852163807,0,0,0,0,0,0.0288540954187599,0,0,0,0,0,0,0,0,0.0582479153081322,0,0,0,0,0,0,0
X601600.SH,0.0397569856352862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436750129379935,0,0,0,0,0,0,0,0.21355228900323,0,0,0.471168985936039,0,0,-0.00398167775895779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0304084956249303,0,0,0,0,0,0,0,0,0,0,0.0162368351980958,0,0,0.102574226683694,0,0.0174660656853983,0,0,0,0.0621464175308235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132782426428565,0,0.0175765074778447,0.00555579275252491,0.00432179798392975,0,0,0,0,0,0,0,-0.000718067584508989,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.076311761339917,0,0,0,0,0,0,0,0,-0.0710005805050926,0,0,0,0,0,0,0,0,0,0,0,0,0.127970912644987,0.353569220327998,0.0880195471004504,0,0,0,0,0.016302644504105,0,0.0213978240196042,0,0,0,-0.197554790394643,0,0,-0.00941011321924723,0,0,0,0,0,0,0,0,0,0.0159382381028561,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0753796645773037,0,0,0,0,0,0,0,0,0,0,0,0.279393556102394,0,0,0,0.0360554561394041,-0.061214686493487,0,0,0,0,0,0,-0.0851967971264633,0,0,0.118123308746618,0,0,0,0.373234340224325,0,0,0,0,0.0221505823171874,-0.0389405530163202,0,0,0,0,0,0,0,0,0.0159107933161107,-0.0150435979776035,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0538895111776698,0,0,0.0113752417855191,0,0,0,0.436334267056147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592067629793882,6.93889390390723e-18,0,0.0403536744183649,0.0501941960769779,0,0,0,0,0.0214905605228072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.114721837949439,0,0,0.121880069437173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813235704436664,0,0,0,0.0804620213018639,0,0,0,0.265683610702316,0,0,0,0,0,0,0,0,0,0,0,0.0112229488367543,0,0,0.117577773047743,0,0,0,0,0,0.0853665188895337,-0.0863544658035642,0,0,0,0,0,0
X000301.SZ,0,-0.0323823730304504,0,0,0,0.0468118972447421,0,0,0,0,0,0,0,0,0,0.241756074354057,0.0539651859590377,0,0,0,0,0,0.0915200270516919,0,0,-0.0520811794528485,0,0,0,0,0,0,0,0,0,-0.176826199047333,0,0,0,0,0,0.0508224365899675,0.0537549702061805,0,0,0.246831426848375,0,0.0122907017426312,0,0,0,0.0283489549793193,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269403584471901,0.0211544728725477,0,0,0,-0.0237984381090353,0.022435897295997,0.130314616254481,0,0,0,0,-1.73472347597681e-18,0,0,0.0904577806419924,0,0.403399011278238,0,0,0.111090269764518,0.0242421512267845,0,0,0,0,0,0,0.0610950235567944,0,0.00907889252844581,0,0,0,0,0,0,0
X600426.SH,0,0,0,8.67361737988404e-19,0,0.395830702420413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198505991648785,0,0.131243468386464,0,0,0.00411921512749547,0.0327515444383424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175835015392694,0,0,0.099683694358705,0,0,0,0,0,0.0219101818482242,0.056098238678175,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.111991431950842,0,0,0.0517411547180077,0,0,0,-0.243531276897825,0,0,0.114296763983747,0.0285213840917762,0.149414505839236,0,0,0,-0.169703186160838,0,0,0,0,0,1.73472347597681e-18,0,0,0.488230312113798,0,0,0,0,0,0,0,0,-0.0133303247724817,0,0,0,-0.13457904734238,0,0,0,0.0129096041312754,0.060084863396549,0,0,0,0,0,0
X600362.SH,0.0629217361104617,0,0,0,0,0,0,0,0,0,0,0,0,0.106641209933485,0,0,0.10300590769762,0,0,0,0,0.00137727084844993,0,0,0,0,0,0,0,0.0201636944048646,0,0,0.0809589305431368,-0.00539794932758739,0,-0.0121337121313685,0,0,0,0,0,0,0,0,0,0,0,0,0.151444272175182,0,0,0.0368920556649001,-4.33680868994202e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.331905551889479,0.127819880393321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700112283124665,0.212263029210496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487421264115485,-0.0602826746339578,-0.0826548239335708,0,0,0,0,0,0,0,0.00328420003349717,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.736202402364754,0,0,0,0,0,0,0,-0.00758558948357996,0,0,0,0,0,0,0,0,0.13660557539313,0,0,0,0,0,0,0,0,0,0,0,-0.107199248576083,0.103476605077454,0.339299252309323,0,0,0,0,0,0,0.00199320787347198,0,0,0,0,0,0,0,0,0,0.0156343189511879,0,-0.0675062549466232,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189982261643305,0.191154832440421,0,0.0252012500485958,0,0,0.049319814630918,0,0,0,0,0,0,0,0,0,0,0.0591487471764329,0.325090924428268,0,0.109872347599042,0,0,0,0,0,0,-0.00851848829829232,-0.102539071731797,0,0,0,0,0,0,0.225183253328777,0,-0.0666722614021859,-0.0241177234191032,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197090963202055,0,0,0,0,0,0,0,0,0.54259718924357,0.0330271322567962,0.0269069534588405,0,0,0,0,0,0,0,0,0.128881517359113,-0.0617447957371621,0,0,0,0,0,-0.0349600517265216,0,0,0,0,0,0,0.0274655822634013,0,0.0154723100707206,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0495738043408639,0,0,0,0,0,0,0,0,0.217016998710497,0,0,0,0,0.126259917845435,0,0,0.0809906599677058,0,-0.0771784136638056,0,0,0,0,0,0,0.0540550125773076,0,0,0,0,0,0,0.250482889379211,0,0,0,0,0,0.090533692968014,0,0,0,0,0,0.0202592116424715,-0.0204555048980514,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.67168758350645,0,0,0,0.0806279592734431,0,0,0,0,0,0.125471764611621,0,0.064956989824356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03940375374594,0,0,0,0.114308535070182,0,0,0,0,0.00481991280534473,0,0,0,0,0,0,0
X601699.SH,-8.67361737988404e-19,0.0447936904391046,0,0,0,0.132796997594629,0,0,0.116438166787848,0,0,0,0,0.0428143964610032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304594710720812,0.123836503790739,0,0,-0.101381331111833,0.0215477739532892,0,0,0,0,0,0,0,0,0.0466223288860723,0,0,0,0,0,0.0103203428693459,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0425573080602711,0,0,0,0,0,0,0.0546337170612436,0.153300500331939,0,0,0,0,0,0.100678312940618,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0505463642611531,0.0359401071612681,0,0.0520801704494196,0,0,0,0,0,0,0,0,0,0.0761871529380966,0,0,0,0,0,0,0,0,0,0.0108902860756347,0,0,0,0,0,0
X000807.SZ,0.0705040441992626,0,0,0,0,0,0,0,0,0,0,0,0,0.435829824290729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776473423647324,0,0,0,0,0,0,0,0,0,0,0,0,0.170371184731821,0,0,0.0580419322918751,0.000781679129947567,0,0,0,0,0,0
X600160.SH,-0.17943544509487,0,0,0.126220796512527,0,0,0,0,0,0,0,0.393991088954578,0,0,0,0,0,0,0,0,0,0.18550988364603,0,0,0,0,0.133537504101401,0.0846815068771037,0,0,0,0.132446057779056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144738203229407,0,0,0,0,0,0.0566973677787599,-5.42101086242752e-20,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.219448559079262,0,0,0.0405496755935578,0,0,0,0,0,0,0,0,0.162755876301231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324205440870627,0,0,0,0,0,0
X000539.SZ,-0.0241164242783634,0,0,0,0,0,0,0,0,0,0,0,0.100196626847094,0,0,0,0,0,0,0,0.0159989341081042,0,0,0,0,0.379587294977386,0,0.236003555189197,0,-0.12468155762813,0,0,0,0,0,0,0,0,0,0,0,0.0429031931697838,-0.0447384582403679,0,0,0,0,0,0,0,0,-0.0118747944401521,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0172886701550738,0,0.303428392060594,0.0784803999559531,0,0,0.00459635127392135,0,0,0,0.195573742587033,0,0,0,0,0,0,0,0,-0.033559506458839,0,0,0,0,0,-0.0496953712434154,0,0,0,0.0743937986623467,0,0,0,0,0,0,0,0.0771575874750769,0,0.0392794201925262,0,-0.00562141525441655,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0546934103298915,0,0,0,0,0,0,0,0,0,0.00482342661863239,0,0.035758228500292,0,0,0,0,0,0,0,0,0.0219583733618372,0,0.0991793417380615,0.127252385320283,0,0,0,0,0,0,0,0.00904240736079435,-0.186263117045071,0,0,0,0,0,0,0,0.0597225210712229,-0.066448563219988,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0584927551644061,0,0,0.0530816553196546,0,0,0.11816879596524,0,0,0,0,0,0,0,0,0,0,0,-0.0167870141002662,0,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.00691207130960686,0,0.187036012566587,0,0,0,0.0269937247409008,0,0,0,0.0518954362890529,0,0,0.109209336320794,0,0,0,-0.0151674845420141,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145205918246236,0,0,0,-0.0517416467053294,0,0,0,0,0,0,0,0.307981741487569,0,0,1.73472347597681e-18,0,0,0,0,0,-0.10795489729972,0,0,3.46944695195361e-18,0.176767088444272,0,0,0,0,0.0557305036302646,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.384865552172601,0.164367890395795,0,0,0,0,0,0,0,0,0.0493462474393744,0,0.0267443398167653,0,0,0,0,0,0.024168622209481,0,0,0,0,0,0,-0.0538382894881643,0,0,0,-0.0636449091424332,0,0.0601130618991993,0,0,0,0.0634267055627711,0.123131431563363,0,0,0.0909845437867228,0,-0.0166373130100969,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0890807238826754,0,0,0,0,0,0.198347871498912,0,0.121717635404802,0,0,0,0,0,0,0,0,0,0,0,0.063712819405484,-0.173321826768462,0,0,0,0,0,0,0,0,0.339537246451326,0,0,0,0,0,0,0.00972885198320167,0,0,0,0,0.0942669363951141,0,0,0,0.0237807160633566,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,-0.121687093574861,0,0,0,0,0,0,0,0,0,0,0.016695121264762,0,0,0,0,0,0,0,0,0,0,-0.255819644934578,0,0,0,0,0.194533316675499,0,0.0292428845885007,-0.178198461013225,0,0,0.56940812708073,0,0,-0.219342827098877,0,0,0,0,0,-0.088961091064053,0.205431359373155,0,0,0,0,0.0765321216947798,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.179791878698425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173051949916033,0,0,0,0,0.0033723972431561,0,0,0,0,0,0.496957534370247,0,0,0,0,0,0,0,0,0,0,0,0.07432693372248,-0.0419270564773301,0,0,0,0,0,0
X600688.SH,0,0.171459388057932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725042999365434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629356178742085,0,0,0,0,0.038493612661055,0,0,0,0,0,0,0,0,0,0.0231990393935483,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184488822999632,0,0,0,0,0,0,0,0,0.468191717826521,0,0,0,0,0.110253064931281,0,0,0.0735457338230534,0,0.0642556966577847,0.259781355651233,0.139288950272113,0.0776549371651404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0533426577195218,0,0,0,0,0,0,0.291876369954364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177065454200008,0.0401393234983317,0.103679798290913,0,0,0,0,0,0.0896346460213741,0,-0.00331902051612459,0.0816454967005144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600378.SH,-0.179259786846828,0,0,0,0,0,0,0,0,-0.0956589602631849,0.055358763627125,0,0,0,0,0,0,0,0,0.0977786809647546,0,0.197285453877113,0,0,0,0.178754323282663,0,0,0,0,0,0,0,0,0.272016835013449,0.074363163816047,0,0.158383317388173,0,0.123404276677048,0,1.38777878078145e-17,0,-0.00119206482380566,0,-0.163454114487784,0,0,0,0,0,0,-0.107706066363079,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449365658989244,0,0,0,0,0,0,0,0,0,0.313728009725737,0,0,0,0,0,0,0,0,0.194549700143786,0,0,0,0.0444774953347979,0,0,0,0,0.0267942160877198,0,0,0,0,0,0,0,0.0144649512470064,0,0.0243289470698823,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.0775323471971694,0.119161809621856,0,0,0,0,0,0,0.189699320275767,0,0,0,0,0,0,0,0.173230934010611,0,0.0436383180464339,0,0,0,0,0,0,0,0,0,0,0,0,0.0282263888023799,0,0,0,0.0854100728547556,0,0,0,0,0,0,0,0,0,0,0,-0.000333759494973164,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0301426343234061,0,0,-0.0392513682647049,-0.0795764628476961,0,0.0527421498647426,0,0,0.113579260962848,0,0,0,0,0,0,0,0,0,0,0,0,0.224651277391738,-0.0536870281610968,0,0,0,0,0,-0.110982449883234,0,0,0,0,0,0,0,0,0.061644953097825,-0.0291208670698358,0,0,0,0,0,0,0,0.00280164979377509,0,0,0,0,0,0,0
Slope,0,0,-0.33704955930334,0,0,0,0,0,0,0,0,0,-0.0542852887763614,0,0,0,0,0,0,0,-0.279157574992346,0.578256912432412,0,0,0,0,0,-0.229713359330296,0,0,0,0,0,0,0,-0.0443759861678415,0,0,0,0,0,0,0,-0.168783808561851,0,0,0,0,0,0,0.0457990974256723,0,1.98992098113266,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0564627609296672,0,0,0.458341487340329,0,0,0,0,0,0,0.0183386471531383,0,0,0.134417939504216,0,0,0.00807470642909375,-0.322153267860234,0,0,0,0.725471530317959,0,0,0,0,-0.0390679132975882,0,0,0,0,0,0,0,0,0,0,0,-0.51820528346618,0,-0.0259935648581325,-0.657555924003265,0.360464301757886,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0568396059816315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140859514390086,0,0,0,-0.0873911662450539,0.029864853159289,0,-0.0771067503395952,0,0,0,0,-0.00836544045432987,0.0656016433754311,0,0,0,-0.0478981481156938,0,0,0,0.0372831517954836,0.088796406574944,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038598516294144,0,0,0,0,0.0994067267958133,0,0,0,0,0,0,0,0,-0.0314107156422748,0,0,-0.00238752446938964,0,0,0,0.0251445513206617,0,0,-0.0863540890978487,0.100541322051068,0.0149318004235684,-0.00688343595397467,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00232414961676767,0,0,-0.000235056501975337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000778506388966736,0,0,0,0,0,0.000671883554287003,0,0,0,0,0,0,0,0,0,0,0,0.00247362449883787,0,0,0,0,0,0.000808652421238861,0.00316802580815182,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.00117179592395645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245558877787013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00447190808767325,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00177737139841564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124351005627717,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00129734276904658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120525795973101,0,0,0,0,0,0,0
