,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X600188.SH,X601992.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X600309.SH,X600583.SH,X600547.SH,X000709.SZ,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X600489.SH,X600352.SH,X002470.SZ,X000630.SZ,X300072.SZ,X000629.SZ,X000060.SZ,X600098.SH,X600176.SH,X000959.SZ,X000723.SZ,X000012.SZ,X600160.SH,X600021.SH,X600612.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0591539244254976,0.0406405190207051,0,0,0,0,0,0.0399316353648477,0,0,0,0.0439732147123805,0.0740902319796542,0,0,0,0.0308990078505111,0,0,0,0,0,0,0,0.0423671966049958,0,0,0,0,0,0,-8.67361737988404e-19,0.0482301198173872,0.0556768200635626,0,0,0.0401267966560789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0432984500940607,0.0788702887817071,0,0,0,0,0,0,0,0,0.0437802155679084,0.0671401302339182,0,0,0,0,0,0,0,0.198152159804245,0,0,0,0,0,0,0,0,0,0,0,0,0.00163694582990474,0.0267647085713106,0,0,0,0,0,0,0,0.0100803083827673,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.359752709917151,0,0,0,0,0,0,0,0.131166675633519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437999116240124,0,0,0,4.33680868994202e-19,0.0225865994528094,0,0,0,0.0684964547270901,0,0.00455744688014882,0,0,0.009916548090296,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0133321903421822,0,0,0,0,0,0,0,0,0,0.102537288304459,0,0,0,0,0,0.00754041860092451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104855922716998,0,0,0.0370705651263078,0.0548919001306025,0,0.150411413624214,0,0,0,0,0.00698937968404257,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309355187434654,0.101180195958689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184915403903616,0.184674088709976,0,0,0,0,0,0.0220804795270572,0,0,0,0,-0.00822904793059152,-0.0120719050429544,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0809053890007982,0,0,0,0,0,0,0,0,0,0,0,0.0731790292181279,0,0,0,0,0,0,0,0,0,0,0,0.476485881202281,0,0,0.0444654160827639,0,0,0,0,0.02100516382508,0,0,0.105664633700382,0.117273376026049,0,0,0,0,0,0,0,-0.0104872558906793,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.176756478645477,0,0,0,0,0,0,0,0.239340452238013,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.104788766949785,0,0,0,0.0231424270357671,0,0,0,0,0,0,0,0,0,0,0,0.0106966062088447,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0830750070185764,0,0,0,0.0841784124341567,0,0,0,0,0.0470337232562934,0,0,0,0,0.0255227694760823,0,0,0,0.103201316065652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079411274187507,0.0871056847762332,0,0,0,0.137630200023505,0.111459143594455,0,0.0406581142832747,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571210379241288,0.0908897108712174,0,0,0,0,0,0,0,0.147857102064014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469331884399477,0,0.156579727683679,0.0232429130591114,0,0.0294469367605116,0,0.118831347830789,0.0397795481233112,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028897684541424,0.110377193310727,0,0,0,0,0.0155579983419318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240377963534965,0,0.097860052484209,0.0835725154287028,0,0,0,0.142453153681979,-2.16840434497101e-19,0.119275124430935,0,0,0,0,0,-0.00075245290297623,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.015639400589418,0,0,0,0,0,0,0,0,0,0,0.0573271569178263,0,0,0,0,0,0,0,0,0,0,0,0,0.0565858425805635,0,0,0,0.00885667524005125,0,0,0,0,0,0.0566908754154303,0,0.105572309336704,0,0,0,0,0.0254773317301087,0.274929189233815,0,0,0,0,-0.00526177511872875,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0457591144916136,0,0,0,0,0,0.106682397285409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706885621169839,0,0,0,0.0270311789470483,3.46944695195361e-18,0.031677139322398,0.387462334343088,0,0,0,0,0,0,0,0,0,0,0
