,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600795.SH,X601600.SH,X601898.SH,X600010.SH,X601991.SH,X600886.SH,X600188.SH,X600362.SH,X600688.SH,X600111.SH,X600027.SH,X600157.SH,X600583.SH,X600309.SH,X601992.SH,X601158.SH,X000709.SZ,X000898.SZ,X600352.SH,X000792.SZ,X600021.SH,X600547.SH,X000539.SZ,X600008.SH,X600489.SH,X600660.SH,X600808.SH,X000027.SZ,X000629.SZ,X002353.SZ,X002470.SZ,X000060.SZ,X000825.SZ,X600219.SH,X600578.SH,X600307.SH,X000630.SZ,X000831.SZ,X600863.SH,X600315.SH,X600549.SH,X600098.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.434768449339845,0,0,0,0,0,0.043306300958389,0,0,0,0.118316904239081,0.0541801845644602,0,0,0,0,0,0,0.0473408680374154,0,0,0,0,0,0,0,0,0,0,0,0,0.0100101094113013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-8.67361737988404e-19,0.0323808300547637,0,0,0,0,0,0
X600028.SH,0.55491613495785,0,0.0450328817051153,0,0.0420771746787024,0,0,0,0,0,0,0,0.0786483877000412,0,0,0,0,0,0.0303051042643425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08370247115836,0,0,0.00534478478535234,0,0,0,0,-0.0175311252874644,0,0
X601088.SH,0.124860470014291,0,0,0,0,0.00836529772476558,0,0,0.259259127782989,0,0,0,0,0,0,0,0,0,0.0583335181376414,0.0793076125458822,0,0,0,0.0485942518717972,0,0.0172665082983829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201479913735586,0,0.00608701362453146,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.107855708226405,0,0,0.0943918563687446,0.0661648725594853,0,0,0,0,0,0.307782611590395,0,0.0492646725643948,0,0,0.0183451837736061,0,0.142783164656602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463815921474013,0,0,0,0,0,0,0.0250150086141987,0,0,0,-0.00189177703884464,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.003705254692838,0,0,0,0,0,0,0,0,0,0.00113527878695855,0.255121720386474,0.258650652723335,0,0,0,0.0592544921998391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135754685352924,0,0,0,0,0,0.101904360361638,0.0688299774630373,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.149780337030406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724239129784544,0,0,0,0,0,0.0898022209272597,0.340117312651012,0,0,0.0377820118720998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743230626157728,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.149848098026168,0,0.0509582927740769,0.267826817601155,0,0,0,0,0,0.259753918739157,0,0,0,0,0,0,0,0,0,0.0145020920614565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0.116453212781435,0,0,0.0215676396188056,0,0,0,0,0.118956829113706,0,0,0,0.188361698688402,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0529495061866763,0,0,0,0,0.228003919470178,0,0,0,0,0.0506143538723557,0,0,0,0,0,0,0,0,0.0600732906533824,0,0,0.0165050815666634,0,0,0,0,0,0
X601898.SH,0,0,0.0222282834017885,0,0,0.089230483736975,3.46944695195361e-18,0.203466281362368,0,0,0.0431455334016206,0.0239447805697743,0.0247112045418638,0,0,0,0,0,0,0,0,0,0,0.047494051617181,0,0,0,0,0,0,0,0,0,0,0.0543995287749081,0,0,0,0,0,0.114303578236467,0,0,0,0.00870671695872753,0,0,0.118497612802057,0,0,0.00318881784097512,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.387058400832284,0,0,0,0,0,0,0,0,0.117969462340438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102840774115909,0,0.110200887820742,0,0,0,0,0,0,0,0,0,0.00148963236415023,0,0.0761711038565247,0,0,0,0,0,0.0367714573070758,0,0,0,0,0,0
X601991.SH,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.122727955586509,0,0,0,0,0.199499014790496,0,0.257420363420299,0,0,0,0,0,-0.033265708926904,0,0.178456001231758,0,0,0,0,0,0,0,0.0180782628504554,0,0,0,0,0.169739551398766,0,0,0,0,0,0,0,0,0,0,-0.00307603731591922,0,0,0,0,0,0,0
X600886.SH,0.257749248912602,0,0,0,0,0,0,0,0,0,0.387766405676113,0,0,0,0,0,0.00908117250894758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349194820181825,0,0.137844462439914,0.0799573149616978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00751628100405001,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.303844844661637,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.162412288758492,0,0,0.0206913875653979,0,0.00117614114441946,0,0,0,0.0604714138053616,0,0,0,0,0,0,0,0.0944037013371393,0.179942439382268,0,0,0.00595643429549501,0,0.166005979365094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.194969456811423,0,0.0192195687623378,0,0,0.0722885769192236,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0908636918725513,0,0,0,0,0,0,0,0.0969071809116234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.33695433782594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258031548737973,0,0,0,0,0,-0.018896541934148,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0743525762268324,-0.0639300117903633,0.286215046038462,0,0,0,0,0,0,0,0,-0.0295793816575513,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0136411473317542,0,0,0.128427298666889,0,0.174031789421466,0,0,0,0,0,0,0,0.0521922348607922,0,0,0,0,0,0,0,0,0,0,0,0,0.0728646002673717,0.0279713399485786,0,0,0.12730126816163,0,0,0,0,0,0,0,0,0,0,0,0,0.00662653418732128,0.0398431314922022,0,0,0,0,0,0
X600027.SH,0,0,0,0.263786155385065,0,0,0.0654062405577353,0,0,0,0.141314807416219,0,0,0,0,0,0,0,0,0,0,0,0,0.0138013207309217,0,0,0,0,0.283172625897265,0,0,0,0.096975916649818,0.0398357766692371,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0.0908962467431552,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0789577014727354,0,0,0.0408889807496623,0,0,0,0,0,0,0,0.0651890026152528,0,0,0,0.109218145016612,0,0,0,0,0,0.0802959870441643,0,0,0,0,0,0,0,0.0524614327029872,0,0,0.0150434265269347,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.218891376726671,0,0,0,0,0.0428421867292369,0.0334696862537387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744865508971488,0,0.124420928331789,0,0,0,0,0,0,0,0.0789555522003843,0.0478480928403301,0,0,0,0,0,0,0.288735611507263,0,0,-0.00300230819101737,0.0531039577436064,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.10047451938538,0,0,0,0,0.0100685804658285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160745049477458,0,0,0,0,0,0,0.0581794522706928,0,0,0,0.0536611472141754,0,0,0,0,0,0,0,0,0,0,0.118108823390214,0,0.0119523553718807,0,0,0,0,0,0,0
X601992.SH,0,0,0.0182571062030152,0,0,0.0846308071472078,0,0,0,0.127120370793632,0,0,0,0,0,0,0,0,0.0870935910052456,0,0,0,0,0.169526773199097,0.106745583792065,0,0,0,0,0,0,0,0,0,0.165364071474978,0,0,0,0,0.0188073558538764,0,0,0,0.0288151878431609,0,0,0,0,0,0,-0.0232100487605851,0.0497535428054686,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347449797848984,0,0,0.134852772778319,0,0,0,0,0,0,0,0,0.0479919587974993,0,0,0.259883745937761,0,0,0.0396508830208705,0,0,0,0.00541903646270153,0,0,0.105209593150641,0.176549118093533,0.0246079021496854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0371617848900467,0,0,0,0,0.124772222538762,0,0.00750447054421363,0,0,0,0,0,0,0,0,0,0,0.602765122896281,-0.0239033143713115,0,0,0,0,0,0,0,0,0,0.210204359186933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046356454493129,-0.00193377475631357,0,0,0,0,0,0
X000898.SZ,0,0,0,0.138040823564695,0,0.119669731985973,0,0.00231297793777751,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.238908082706023,0,0,0,0,0,0,0,0,0,0.110542118033291,0,0,0,0,0,0.196776777767295,0,0,0.092135343673334,0,0,0,0,0,0,0,0,0,-0.00572341879896524,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0520939462504504,0,0,0,0,0,0,0.0317618569125936,0.200643985357099,0,0,0,0,0.113200405732531,-0.17403153926343,0,0,0,0,0,-0.030391234947415,0,0,0.293437079529508,0.0830840847330665,0.102000069451265,0,0,-0.00542480438871503,0,0,0,0,0,0,0,0,0,0.035211276137227,0,0,0,0,0,0,0
