,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X002466.SZ,X600362.SH,X000301.SZ,X000786.SZ,X600111.SH,X600188.SH,X600010.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X601991.SH,X000027.SZ,X600795.SH,X600803.SH,X600352.SH,X000898.SZ,X600489.SH,X600219.SH,X000408.SZ,X002353.SZ,X000932.SZ,X600688.SH,X000825.SZ,X600801.SH,X601699.SH,X300037.SZ,X600315.SH,X002080.SZ,X000959.SZ,X000807.SZ,X002409.SZ,X600399.SH,X600486.SH,X600157.SH,X600027.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569611896805768,0,0,0,0.0325918207947915,0.0709491674758226,0.139681657560704,0,0,0,0,0,0,0.012733602436134,0,0,0,0,0,0,0,0.0903552375967455,0.00641807874930428,0,0,0,-0.00199501890911055,0,0.0462716295780982,0,-0.0268638301133372,0,0,0,0,0,0,0.0164086443838297,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141240103668289,0,0,0,0,0,0,0,0,0.0152225608951062,0,0,0,0,0.0266809338410594,0,0.0083412555673167,0,0,0,0,-0.0645227854948265,0.0582996649776156,0.0461601306876109,0,0,0,0,0,0.0750193071718152,0,0,0.0719126868069817,0,0,0,-0.0221902559711549,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913538608367211,0.202685327080269,0,0.0329221498902358,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210478308996631,0,0,0,0,0,0,0,0,0.0236794724346177,0.0319329759069391,0,0,0,-0.00350083434635933,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254154249247094,0,0,0,0.0945061893978863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134886939431352,0,0,0,0,0,0.0796688694424877,0,-0.0169484387129481,-0.0387026634887226,0,0,0,-0.0421845037905884,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478453742171245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215974175149853,0,0.01319505585569,0,0,0.198006571282599,0,0,0,0,0,0,-0.0287479332868857,0,0.0311357468718542,0,0,0.0807524341476255,0,-0.0877358030800456,0.100707501050684,0,0,0,-0.0163105631039637,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0780103771826997,0,0,0,0,0,0.462921578077117,0,0,0.047165133834922,0,0,0,0,0,0,0.069458958221097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159033152584718,0,0,0,0.151466834620531,0,0,0,0,0,0.0345390626759127,0,-0.00803526948843408,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.016977865864726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174238081948691,0,0,0,0,0.209268775618131,0,0.128928398182613,0,0,0,0,0,0,0.0908210207096074,0,0.0480075811614928,0,0,0,0.0509895002355736,0,-0.00311868445132176,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.178372417558017,0,0,0,0,-0.183341819060944,0,0,0.104605492974317,0.152673857131738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158914666128703,0,0,0,0,0.0401486688724305,0,0,0,0,0,0,-0.0269509844942379,8.67361737988404e-19,0,0,0,-0.0646239351939498,0,0
X002271.SZ,0,0,0,0.0413862785315099,0,0.0965394603898579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297531490532373,0,0,0,0,0.143987639002001,-0.131094430067919,-0.0165399275540851,0,0,0,0,0,0.101025184881509,0,0,0.0686917808779341,-0.0675128620061074,0,0.109909231087017,0,0,0.0861875287979193,0,-0.0608707395417873,0,0,0,0,0.0119999758206271,0,0
X000708.SZ,0,0,0,0.116647686794982,0,0,0,0,0,0,0,0,0.0176807957187433,0.0423851799903608,0,0,0,0,0,0,0,0,0,0.120504241305515,0,0,0,0,0,0.22912852117496,0,0,0,0,0.0753076161238673,0,0,0,0,0,0.173501558443504,0,0.00658268532504766,-4.33680868994202e-19,0,0,0,-0.044999122211438,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0063181863443428,0,0
