,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X000301.SZ,X002466.SZ,X601600.SH,X600547.SH,X600362.SH,X600188.SH,X600111.SH,X000786.SZ,X600010.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X601991.SH,X600803.SH,X000027.SZ,X600795.SH,X002353.SZ,X600352.SH,X600219.SH,X600489.SH,X000825.SZ,X002080.SZ,X000408.SZ,X000898.SZ,X600688.SH,X601699.SH,X000932.SZ,X600801.SH,X300037.SZ,X000807.SZ,X600399.SH,X600315.SH,X600157.SH,X000983.SZ,X002409.SZ,X000959.SZ,X000830.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,-0.0329844866934957,0,0,0,0,0,0,0,0,0.288068557040404,0,0,0,0,0,0,0.0748686408257252,0,0,-0.0344847660331798,0,0.108896206097781,0,0,0,0,0,-0.0852073949540945,0,0,0,0,0,0,0.237530720280194,0,0.0246582848442384,0,0.179798587092256,0,0,0,0,0,0,0,0,0,0,0.0259639759727577,0,0
X000301.SZ,0,0,0,0,0,0.0867533649861522,0,0,0,0,0,0,0.0490048755355268,0,0,0,0,0,0,0,0.0424025279314299,0,0,0.409434362237133,0,0,0,0,-0.0873668100423631,0,0,0,0,0,0,0,0,0.127002237737855,0,0,0,0.0270431947470098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.68106330914978,0,0.00772868055442188,0,0,0,0.233504180932165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102794315535206,0,0,0,0,0,0,0,0,0,0,0.0459882896731612,0.234735408622615,0,0,0,0,0,0,0,0,-0.125341361525372,0,0,0,0,0.0229530864707869,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0313171841171794,0,0,0.0975288019990047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830770065864794,0,0,0,0,0.012620706597597,0,0,0,0.490851287390062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00398551306535986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821567208650708,0.0869473492173225,0,0.0806928354566189,0,0,0,0,0,0,0,0,0,0.0423314051932488,0,0,0,0,0,0,-0.0364045730501607,0,0,0,0,0.0165643948495593,0,0
X600362.SH,0,0,0,0,0,0,0,0.019216333769901,0,0,0,0,0,0.0508362589970595,0,0,0,0,0,0,0.137229197258792,0,0,0,0,0,0,0,0,0,0,0,0,0.179511153163241,0,0,0,0,0,0,0,0.40433612846145,0,0,0,0,0,0,0,0,0,-0.0258975367339297,0,0,0,0,0.0311405927469937,0,0
X600188.SH,0,0,0,0,0,-0.268023172187231,0,0,0,0,0.51141520827127,0,0,0,0,0,0,-0.0242425979215161,0,0,0,0,0,0.0759351531520872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822405398350676,0,0,0,0,0,0,0.223785436756531,0,0,0.264894040440644,0,0,0,-0.00571018640677498,0,0,0,-0.00325324849282634,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598824190934298,0.0322721813489309,0,0,0.161091605649322,0,0,0,0,0,0,0,0,0.181571540899724,0,0,0,0,0.0685239784557792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0
X000786.SZ,0,0,0,0.246760160712436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00653327152439567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704148175939547,0,0,0,0,0,-0.0516022984194291,0,0,0,-0.0651592714480375,-0.0347795582274221,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0233809698333309,0,0,0,0,0,0.084766311214928,0,0,0,0,0,0,0,0,0.0731772322003604,0,0,0,0.0979190470048389,0,0,0,0,0.162036186264156,0,0,0.0784387639230304,0,0,0,0,0,0,0.0873488552045162,0,0.121912561392309,0,0,0,0,0,0,0,0,-0.0481584671680604,0,0
X600426.SH,0,0,0,0.13259786913473,0,0,0,0,0.0582559885028936,0,0,0,0,0,0,0.0742209115417168,0,0,0,0,0,0,0,0.206773516045887,0,0,0,0,0,0,0,0,0,0,0,0.0828327278348099,0,0,0,0,0,0,0,-0.0463490563974939,0,0,0,0,0.176761673710793,0,0,0,0,0,0,0,-0.0202555202530903,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364837229692734,0,0,0,0,0,0,0.143859886174247,0,0.0222529023048436,0.0484802640604568,0,0,0,0,0.0379568142920919,0,0,0,0,0,0.0162731208132922,0.0250486599149282,0,0,0,0,0,0,0,0,0,0,0,0,0.0197114564436038,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216749900863563,0,0.0401725744749343,0,0,0,0,0,0,-0.012689265294045,0,0,0,0,0.0535005193194754,0,0,0,0,0,0.0358355915255912,0,0,0,0,0,0,0.0115493474705437,0,0,0,0,-0.0500196994251172,0,0
X600176.SH,0,0,0,0,0,0.0781087475572993,0,0,0,0,0,0.130743679264172,0,0,0,0,0,0.104927072314713,0,0,0,0,0,0,0,0,-0.0310310834104308,0,0,0,0,0,0,0.081100649924621,0,0,0,0,0.138553781520991,0,0,0.0563046951850706,0.050700590045925,0,0,0,0.11797582346101,0,0,0,0,0,-0.0724435083974865,0,0,0,-0.0802979509614773,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294653420526953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129995333730903,0,0,0,-0.0816491886358968,0,0
X600803.SH,0,0,0,0,0,0,0,0.0531499642984453,0,0,0,0.0432619658376584,0,0.0961882790165555,0,0,0,0,0.0432702275536477,0,0,0,0,0,0,0,-0.0196505646950539,0,0,0,0,-0.105874777801341,0,0.0693329390476592,0.0700172401728567,0,0,0,-0.0380230632353575,0,0,0.0309845453798861,0,0,0,0,0,0,0,0,0,0,-0.0202884956989603,0,0,0,-0.0463062574351864,0,0
X000027.SZ,0,0,0,-0.328941435608232,0,0.392982631851792,0,0,0,0,0,0,0,0,0,0,0,0.171033845833739,0,0.0441094300974216,0,0,0,0,0.84462620440018,0,0,0,0,0,0,0,0,0,-0.126450741373134,0,0,0,0,0,0,0,0,0,0,0.0914012110438408,0,0,0,0,0,3.46944695195361e-18,-1.73472347597681e-18,0,0,0,-0.0513964570905441,0,0
X600795.SH,0,0,0,-0.0317756455631882,0,0,0,0,-0.00931007110246385,0,0,0,0.0423912747622963,0.1079735259709,0,0,-0.0349168847195645,0.00256246479103424,0,0,0,0,0,0,0,0,0.0302540022597267,0,0,0,0,0,0,0,-0.0624238680023088,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141392914496066,0,0,0,0,0.0487161539501859,0,0,0,-0.0727037259738454,0,0
X002353.SZ,0,0,0,0,0,0.0558017776116544,0,0,0,0,0,0,0.107506125871939,0,0,0,0.106761738962089,0,0.15657264278819,0,0,0,0,0,0,0,-0.0108929406660404,0,0,0,0,-0.101585005125142,0,0,0,0,0,0,0,0,0,0,0.0922427204288684,0,0,0,0,0,0.0464676031938262,-0.421371519186622,0,-0.037915725168479,0,0,0,0,0.00710363068015012,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182348332415561,0,0,0,0,0,0,0,0,0,0,0,-0.0314333478559054,0,0,0,0,0,0.125203074417858,0.0949342238515378,0,0,0.0569380154105443,0,0,0.00506697851549121,0,0,-0.00400596545597554,0,0,0,0,-0.00611823757012845,0,0
X600219.SH,0,0,0,0,0,0.118653365695079,0,0,0,0,0.141225818116077,0,0,0.0398373891029328,0,0,0,0,0,0.0204014729053595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641020245293987,0,0,0.242289248707979,0,0,0,0,0,0,0,0,0,0,-0.0106261587130684,0,0,0,0.00286402714091867,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117176344975528,0.26407404760347,0.020791391733308,0,0,0,0,0,0,0.018572905357279,0,0,0,0,0,0,0,0,0,0,0.0627774869591406,0,0,0,0,0,0,0,0.0439505505902305,0.000594780155310375,0,0,0,0,0,0,0,0,-0.0289238132642911,0,0,0,0.0215822876110102,0,0
X000825.SZ,0,0,0,0,0,0,0.22542280749938,0,0,0,0.116451594674761,0,0,0.130928695391716,0,0,0.116337308753869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284722317859918,0,0,0,0,0,0.151266936700234,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0134016093488884,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.0168990169084605,0,0,0,0,0,0,0,0,0.14229339464527,0.201555200847574,0,0,0,0,0.0898139558199465,0,0,-0.0161820610378782,0,0,0,0,0,0,0,0.0510659195261122,0,0,-0.129444010792658,0,0,0,0,0.0134492251028522,0,0,0,0.247181102709182,0,0,0,0,-0.0847981170033469,-0.00425946696992967,0,0,0,-0.0517195054024673,0,0
X000408.SZ,0,0,0,0,0,0,0,-0.117357278861496,0.358915333529316,0,-0.0321640602621881,0,0.0970061778718503,0,0,0,0,0,0,0,-0.233332411502558,0,0,0,0,0,-0.0140448832181621,0,0,0,0,0,0,0,0,-0.0657303001529986,0,3.46944695195361e-18,0.081491375719614,2.16840434497101e-19,0.0211771636315011,0,0,0,-0.0147001247283667,0,0,0,0,0,0,0,0.0827932103744624,0,0,0,0.0825410022207329,0,0
X000898.SZ,0,0,0,-0.0662961273219601,0,0,0,0,0,0.0658471278647496,0,0,0,0,0,0,0.0784560085234109,0,0,0,0,0,0,0.00963492248795199,0,0,0,0,0,0,0,0,0.110509019691464,0,0,0,0,0,0.466256017243451,0,0,0.138543674811221,0,0,0,0,0,0,0,0,0,0,-0.0532828561728474,0,0,0,0.0596544463044783,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0119535123566911,0.0782460920101823,0,0,0,0,0,0,0,0,0,-0.0134644045525397,0,0,0,0,0.0194148143051092,0.0340578959180587,-0.0635414208927531,-0.0530051188575776,0,0,0,0.0519691510129361,0,0,0,0,0,0.0273823155699953,0,0,0.0531330729895357,0,0,0,0,0,0,0,0,0.00160127103124609,0,0
X601699.SH,0,0,0,0.0729410865303129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156509604136313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165446989255688,0,0,0,0,0,0,0,0,0.108276198042875,0,0.232599788016906,0,0.207334605522268,0,0,0,0,4.33680868994202e-19,0,0,0,0.00965106276714526,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.245336558492878,0.101220183271113,0,0,0.166290863317401,0,0,0.118005137116362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204654047901153,0,0,0,0,0,0,0,0,0,0,0,0,0.114641197796322,0,0,0,0,0,0,0,-0.000316082919020036,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0.120088333898438,0,0,0,0,0,0,0,0,0,0,0,0.0888571396602494,0,0,0,0,-0.156089775264133,0,0,0,0,0,0.0870672216804883,0,0,0,0.0701496689501763,0,0,0.0584154775592732,0,0,0,0,-0.0402586019723671,0.0364599952354035,-0.101407440994693,0,0,-0.019347346690308,0,0,0,0,0.00521492667825321,0,0
X300037.SZ,0,0,0,0,0,0.50813841578836,0,0.117104878559052,0,0,0,0,0,-0.154772291639917,0,0,0,0,0,0,0,0,0,0,0,-0.0650426049655471,0,0,0,0,0,0,-0.0408116668580363,0,0.113838689700027,0,0,0,-0.0137464491250712,0,0,0,-0.0341536156986163,0,0,-0.0258949827739144,0,0,-0.0720750117516806,0,0,0,-0.0879698682122695,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0693734552290414,0,0.629844137357835,0,0.185593596272189,0,0,0,0,0,0,0,0,0,0,0.00675006203429215,0,0,0,0.260444886622586,0,0.0334605206194051,0,0,0,0,0,0,0,0,0,0,0,0,0.0606429595300182,0,0,0,0,0,0,0.00299887793582497,0,0,0,-0.052765670190767,0,0
X600399.SH,0,0,0,0,0,0,0,0.020982100405717,0,0,-0.0159705339850163,0,0,0,0,0.106566403344222,0,0,0,-0.0551742771564587,0,0,0,0,0,0,0,0,0.0802886240042113,0.15143668625018,0,0,0,0,-0.0415938764932518,0,0,-0.063644226233272,0,0,0,0,0,-0.0561797988053173,0,0,0.250652291863014,0,0,0,0,0,-0.14253051825889,0,0,0,0,0,0
X600315.SH,0,0,0,0.0269892001452931,0,0,0,0,0,0.134537019710304,0,0,0.167810423215222,0.0218668488695606,0,0,0,-0.0370810988317338,-0.0735564394352009,-0.129870337256496,0,0,0,0,0,-0.152609632118159,-0.0749827590786749,0,0,0,0,0,0,-0.119098308535346,0,0,0,0,-0.0479107947991435,0,0,0,0,0,-0.263076330523778,0.173709400017731,0,0,0,0,0,0,0,0,0,0,0.0538883941258844,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.100358540285678,0,0,0,0,0,0.0618895570501127,0,0,0,0,0,0,0.0761802758756187,0,0,0.0188794192780963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310353117668736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435848309078161,0,0,0,0.193580499425755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123448714996923,0,0
X002409.SZ,0,0,0,0,0,0,0,0.182493712443322,0.0791894168316357,0,0,0.0887830071383571,0.0440049988276256,0,0,0,0,0,0,-0.00570089835919909,0,0,0,0.0978621462118764,0,0,-0.0328658283630266,0,0,0,0,0,-0.0625570621093257,0,0.0845085617356633,0,0,0,0,0,0,0,0,0.172447526426398,0,0,0,0,0,0,0,0.0356956719583815,0.00605162743595616,0,0,0,0.0127176736008755,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.119674546992512,0,0,0,0,0,0.0583107281044756,0,0,0,0.0127896424263616,0,0,0,0,0,0,0,0,0,0,0,0,0.122406056557723,0,0,8.67361737988404e-19,0,0.00823099968697672,0,0,0,0,0,0,0,0.117066848135234,0,0,0,0,0,-0.0362651864788023,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.122411192711965,0,0,0,0,0.0364057195619301,0.077222320471244,0,0,0,0.142085062265293,0.00678152372418438,0.0556426950847146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129867606724862,0,0,0.0206118633889046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00862145227527056,0,0
X600027.SH,0,0,0,-0.00602291774600949,0,0,0,0,0,0,0,0.0699824353344721,0,0,0,0,0,0,0,0.0655117592313995,0,0,0,0,0,0,0.0174423097076261,0,0,0,0,0,0.0259302754767177,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00857054243834723,0,0,0,0,0,0,0,0,0,-0.0615306311056858,0,0
Change_TY3M,0,0,-0.0340143379474023,0,0,0,0,0,0,0,0,0.0315249197802039,0,0,0,-0.138827313188378,0,0,-0.0109140723241727,-0.0357790283766502,0,0,0,0,0,0,0,0,0,0,0,0,0.0754478843350142,0,0.0705943020079342,0,0,-0.0745463021846225,0,0,0.0202653736152644,0,0,0,-0.0405751474977896,0,0,0,0,0,0,-0.0813371846132068,-0.0275317506060239,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671591600092315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13813151891104,0,0,-0.0525857598106612,-0.0462155584880155,0,0,0,0.0431627861951219,0,0,0,0,0,0,0,0,0,1.15081094801565,0,0,0,-0.167158697410486,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235134174820664,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.141885429044672,0,0,0,0,0,-0.0638033845398077,0.14024004379671,-0.381402524673808,0,0,0,0,0.216151091436265,0,0,0,0.619353366774156,0,0,0,0,0.303568518274777,0,0
RealEstate_excess,0,0,0,0,0,0.0405469773557615,0,0,0.081287775512272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641087635850368,0,0,-0.0955229901955783,0,0,-0.0923818509955763,0,0,0,0,0,0,-0.0311562156263606,0,-0.105770154729818,0,8.67361737988404e-19,0,0.0267796699469725,0,0,0,0.00368234576839557,0,0,0,0,-0.00208959803309868,0,0
MKreturn,0,0,0,0,0,0,0.0597912150979745,0,0,0,-0.0116560507586248,8.67361737988404e-19,0,-0.00626442762936081,0,0,0,0,0,0,0,0,0.0493464626356167,0,0,0,0.016300820926784,0,0,0,0,0,-0.0202955309874383,0,0,0,0,0,0.000539873921056856,0,0,0,-0.0337036260282762,0,0.0184844871481553,0,0,0,0.0421609539811801,0,0,-0.0314345885897643,0,0,0,0,-0.014095665241413,0,0
MKvol,0,0,0,0,0,0,0,0.000904986130142864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209132713703781,0.0010568189116453,0,0,0.000270948224483746,0,0,0,0,0,-0.000973369034948173,-0.00337805623654072,0,0,0,0,0,-0.00744768853587389,0.0199924057914713,0,0,0,0.00317777791479681,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153726719022237,0,0,0,0,0,0,0,-0.0204006506026615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225460367578945,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619198369224202,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0133926744640055,0,0,-0.0140632341542774,-0.0171543497466968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214305969120658,0,0,0,0,0,0.00762318591135305,0,0,0,0,0,0,0,0,0,0,-0.0255982708861988,0.0761336490158693,0,0,0,-0.0154179113834139,0,0
