,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600188.SH,X002466.SZ,X600362.SH,X600660.SH,X600547.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600886.SH,X600111.SH,X600516.SH,X000786.SZ,X000898.SZ,X600176.SH,X000553.SZ,X000792.SZ,X600352.SH,X000709.SZ,X600027.SH,X600299.SH,X000825.SZ,X600489.SH,X002271.SZ,X000408.SZ,X601158.SH,X601699.SH,X002470.SZ,X600219.SH,X600157.SH,X600315.SH,X000883.SZ,X600549.SH,X600583.SH,X000630.SZ,X600808.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.444563845752966,0.00426724086180967,0,0,0,0.072378471384954,0,0,0,0,0,-0.0584268776850179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190476558331059,0,0,0,0,0,0,0,-0.0295799261418699,0,0,0.0363633708563252,0,0,0,0,0,0.126303093657836,0,0,0,0,0.00613400890031814,0.049597418603464,0,0.0147816922640864,0,0,0,0
X600188.SH,0,0,0,0.265516770471231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174309978707051,0,0,0,0,0.125323958482416,0.130040628787816,0.0513042992081967,0,0,0.0563720451955018,0,0,0,0.0807157885804703,0,0,0,0,0.355809084003747,0,0,0,0,0,0,0,0,0,0.062678569416729,0,-0.0435992223211203,-8.67361737988404e-19,0,0,0,0,0,0
X002466.SZ,0,-0.029164531629645,0,0,0,0,0,0,0,0,0,-0.0144632791783539,0,0,0,-0.113708407857364,0,0,0.463345714223198,0,0,0.00680959082999277,0.130642342890715,0,0,0,0,0,0,0,0,0.018205426144947,0,0,0,0,0,0,0.0395731819617996,0,0,0,0,0.0697952565613268,0,0,0,0,0,0,-0.00796253978115221,0,-0.132602026638025,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236258810964578,0,0.0346036505775297,0,0,0,0,0,0,0,0,0,0,0.0151283972037627,0,0,0,0,0,0.0034218934425905,0,0,0.458008957203793,0.010660125778086,0,0,0,0,0.220803497833463,0.0232386333154154,0,0,0,0,0.0407522450096447,0.0426616221859602,0,0,0,0,0,0
X600660.SH,0,0,0.0259997037995917,0,0,0,0,0,0,0,0,0,0,0,0,0.0312028475601883,0,-0.0459307167556236,0.0521679857730883,0,0,0,0,0,0,0.120166580138954,0.0804460639268975,0.0395472890583643,0,0,0,0,0,0,0,0.0880700138193714,0,0,0,0,0,0,0,0.0057407581218275,0,0,0,0,0,0.0342308735375154,-0.0257742033534413,0,0,0,0,0,0
X600547.SH,0,0.0824380577840493,0,0,0,0,0,0,0,0,0,0,0,0.0729827257325508,0,0,0,0,0,0,0,0,-0.0630823625099343,0,0,0,0,0,0,0,0,0,0,0.787409551897595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00426934118379061,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0264023215514585,0,0,0.0696671947429119,0,0,0,0,0,0,0,0.0212463334642132,0,0,0,0,0,0,0.0744218878237695,0.0251906533357308,0,0,0,0,0,0,0,0,0,0,0.0330854708533005,0,0,0,0,0.0451179733967046,0.035288861314095,0,0.0466511881918688,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0451836127904097,0,0,0,0,0,0,0.160122383517577,0.182338650575302,0,0,0,0,0,0,0,0,0,0,0,0.0656010183615993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944038673250093,0,0.0255805601131058,0,0,0,0,0,0,0
X002460.SZ,0,0,0.202819754449777,0,0,0,0,0,0,0,0,0,0.824677044566311,0,0,-0.171662506710711,0,0.0921675924361191,0,0,0,0,0,0,0.120735961336673,0,0,0,0,0,0,0,0.0348787561920034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480393497893966,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.198032718473817,0,0,0,0,0,0,0,0,0.276543235995524,0,0,0,0,0,0,0,0,0,0.1272768530967,0,0,0,0.0123739000525961,0.032635704762386,0,0,0,0,0,0,0,0,0,0,0.0278234462149262,0.0420757976018045,0,0,0.0712251702915497,0,0.0183007756013638,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435269660570819,0,-8.67361737988404e-19,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.103046357396345,0,0,0,0,0,0.139900641166121,0.00516272681752978,0,0,0,0,-0.0142707323469089,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160642011591034,0.124216013802429,0.224975316850522,0,0,0.106054612295236,0,0,0,0,0.0749505668169344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213334115286973,0,0,0,0,0,-0.017030210814946,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.197966873775164,0,0,0,0,0.103632406549501,0.289235644607889,-0.190673901653929,0,0,0,0,0,0,0,0,0,0,0,0,0.204468382763148,0.190949095464881,0,0,0,0,0,0,0,0.114016142873832,0,0,0,0,0,0,0,0.483997717663865,0,0,0,0.176555561039384,0,0.0297200243320122,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.275270099392859,0,0,0,0,0,0,0.0678423901435311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734121926215466,0,0,0.0610323156919791,0,0,0,0.0885842498130517,0,0.391490266355431,0,0,0,0,0,0,0,0,0,0,0,0,0.124351423165364,0,0.0274201121893751,0.0526330234834167,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0516046367517264,0,0,0,0.0307916692630105,0,0,0,0.163904703908587,0,0,0,0,0,0,0,0.0478513049236792,0,0.0591494820851247,-0.0286370469708569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248992010140224,0,0.542717292988516,0,0,0.0217559341209714,-0.0485339464992527,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292333908872583,0,0,0.0139524022091759,0.0341863377570554,0.21195018570323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183309030602729,0,-0.0190930179211614,0.0672564303712869,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0404270632621103,0,0,0,0,0,0.00228783384831557,0.133840771941063,0,0.139878799635892,0.10376233609435,0,0,0.160797501011245,0,0.163839063071882,0,0,0,0,0,0,0,0,0,-0.091569173191136,0,0,0,0,0,0,0,0,0,0,0,0.0269482122107769,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0719876074788302,0,0,0,0,0,0,0,0,0,0.0566934642963031,0.3128049302856,0,0,0,0.429994324099277,0,0,0,0,0.177923656511317,0,0.17247702177409,0.162926716086314,0,0,0,0,0,0,0,0,0,0,0,0,0.0250940607506943,0,-0.0304245733598394,0.0827317321811229,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126605187775484,0,0,0,0,0,0,0,0,0.00141852426766393,0,0,0.0782625909191272,0.00603200950400369,0.132868671448052,0,0,0,0.0865414357675095,0.144110844365111,0,0,0,0,0,0.238717988181094,0.112802931737336,0,0,0,0,0,0,0,0.0966137690529094,0,0.0277146803521073,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0976785340898028,0,0,0,0,0,0,0,0.101232461143854,0,0,0.00489447039609752,0,0,0,0,0,0,0,0,0,0.0323187015337334,0,0,0,0,0,0.0805631907327312,0,0,0,0,0.0241155644617425,0,0,0.261949309243641,0,0,0,-0.00136131333255042,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.143447961218954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924405103724329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137951715055719,0,0,0.111215375769002,0,0,-0.00470960020583944,-0.0247739672513561,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0873385113799454,0,0.191932919365326,0.0546377927034134,0,0,0.150253081404787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142163392852868,0,0,0.00529102133005311,0,5.42101086242752e-20,0.0105835970290299,0,0,0,0,0,0
X000825.SZ,0,0,0,0.131910172890588,0,0,0,0.0255374048180041,0,0,0,0.286537667778662,0,0,0,0,0,0.0200891932308493,0.0378381700180692,0.116713366121469,0,0,0,0.0675751874897626,0,0,0,-0.0426550898357574,0,0,0,0,0,0,0,0,0,0.234895581573746,0,0,0,0,0,0,0,0,0.30219172153778,0.0399279301730978,0,0.0213119429296716,-0.0261255916501702,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636197116734461,0,0,-0.025461695274278,0.0486467742726464,0,0,0,0,0,0,0,0.047511799171523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100628979761811,0,0,-0.027135699194329,0,0.00431315662734417,0.0169046924228093,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.00096428238712324,0,0,0,0,0,0,0.0421149614621838,0,0,0,0,0,0,0,0,0.24729660658594,0,0.00640912087958913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725477187299224,0,0,0,0.118966587670733,0,0.00501093097204853,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0240663649110835,0,0,0,0,0,0.125354993434649,0,0,0.148685771311489,0.0290308526341505,0,0.166863624602166,0,0.0382504127892512,0.232861691282382,0.0278363448985196,0,0,0.0477833200253167,0,0,0,0,0,-0.0634755223498247,0,0,0,0,0,0,0,0,0,0,0,0.0205222651522546,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.056315243721634,0,0,0,0,0,0,0,0.0176582779978304,0,0,0.0419555255792193,0,0.00904861842927996,0,0,0.0216119331460346,2.39662761506235e-06,0,0,0.0505443730460902,0.0392257943778173,0,0,0,0,0,0,0,0,0,0,0.0796420728967349,0.000928069780982265,0,0,0.0112623253845454,0,-0.00577284411544558,-0.0141347409771674,0,0,0,0,0,0
X601699.SH,0,0,0.399475902569194,0,0,0,0,0,0,0,0,0.371152219747302,0,0,0,0,0,0,0.00737964631424594,0,0,0,0.0281121504867246,0,0,0,0,0,0,0,0,0,0.26949216103981,0,0.061754372496341,0,0,0,0,0,0,0,0,0.0244072258804323,0,0,0,0,0,0.00532414794036985,0,0,0,0,0,0,0
X002470.SZ,0,0,0,-0.115466153511372,0,0,0,-0.272941159967556,0.100548505558803,0,0,0,0,0,0,0,0,0,-0.155710868279319,0,0,0,0,0,0,-0.0531760446866765,0,0,0.0220437568151522,0,0,0.235080539870296,0,0,0,0,0,0,0,0,0,0,0,0.412124656009609,0,0,0.373767427869875,0,0,0.00664653262635072,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493979285988904,0,0,0,0,0,0,0,0.0428860648306403,0.0466743730094167,0,0.0834564516361144,0,0,0.13388994752184,0.0517087155557184,0,0,0,0.0579993461883432,0,0,0,0,0,0,0,0,0,0,0.151207854110826,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.130446764367076,0,0,0,-0.0071082224946476,0,0.072355712179008,0,0,0,0,0.0323274726812948,0,-0.22277966912786,0,0,0,0,0,0,0,0,0,0,0,0,0.0416115811817948,0,-0.309603203102388,0.109703611623398,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402045802015112,0,0,0.0541658962295244,0.0962606537928062,0.0462493385662115,0,0,0,0,0,0,0,0.0851383536343205,0,0,0,0,0,0,0,0.0878290936017231,0,0,0,0,0,0.00625923272010021,0.0278048603769895,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336104439046715,0,0,0,0.0538905688049697,0,0,0,0,0,0.12443824536575,0,0,0,0,0,0,0.0405737764583363,0,0,0.0946648227752453,0,0,0,0,0,0,0,0.132598614654326,0,0,0.00699624833517361,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373562900024726,0,0,0,0,0.168963105204878,0,0,0.144546261236489,0.121393626541823,0,0,0,0,0,0,0,0,0,0.0806298745869392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629363857624722,0.0403834017126629,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0231879041414755,0,0,0,0,0.241305279829183,0,0,0,0,0,0,0,0.274390461021339,0,0.0185195979024816,0,0.118172554911247,0,0.088455608255875,0.0855479300347003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166617147219729,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102960479349853,0,0.0311458708571825,0,0,0,0.0165605513370626,0,0,0.0410809498376106,0,0,0.0439239255910756,0,0.070908984381493,0,0,0,0,0.090465480816928,0,0,0,0,0,0,0,0,0,0,0.0661357284467577,0,0,0,0,0,0.0115718789094979,0.0185506248722708,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.299100980290728,0.147452797800255,0,0,0,0,0,0,0,0.0636954283606524,0,0.0240141052902881,0,0,0.0254423486243134,0,0.447492224856422,0,0,0,0,0.0907187226844694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673207516217409,0,0.0106171786703695,-0.00414896610604279,0,0,0,0,0,0
X600426.SH,0,0,0,-0.119140029221959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223967956954915,0.0616938325009467,0,0,0,0.0498079158644299,0.254918922208516,0,0.175191479456641,0,0.0194764429531227,0.280053141134699,0,0,0,0,0,0,0,0,0,0,0,0,0.102147084965743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0275454771044414,-0.0400613937584666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261319571123745,0.000932422926262659,0,0.164538486302374,0,0,0,0,0,-0.119055780237215,0,0.053365627681795,0,0,0,0,-0.0167302642810036,0,0.225651961568434,0,0,-0.140859271696529,0,0,0,-0.174278449102079,0,-2.16840434497101e-19,-0.0161282005023439,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.307766081385579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266969801769355,0,0,-0.381342168501467,0,0.0846761465488456,0,0,0,0,0.180499188537603,0,-0.161541731936976,0,0,0,0,0,0,0,0,0,0,0,0,0.0588616812315384,0,0,0.388282442187601,0,0,0,0,0,0
TED,0,0,0,0,0.296956245706049,0,0,-0.746317324891222,0,0,0,0,0,0,0,0,0,0,0.260190127598044,0,0,0,0,0.229090393235885,-0.273135132471534,0,-0.420579537377945,0,0.0303551939195178,0,0,0,0,-0.0195596746201266,0.255373360092572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327689709076199,0,0,0,0,0,0,1.217344786841
RealEstate_excess,0,0,0,0,0,0,-0.0791255097954307,-0.0533421164763604,0,0,0,0,-0.0325683135081585,0,0,0,0,0.134334637924415,0,0,0,0,0,0,-0.0278087374945135,-0.038022901679534,0,0,0,0,-0.127147316956663,0,0,0,0.0318428443819419,0,0,0,-0.013488647800644,0,0,0,0,0,0,0,0,0.0405819067949633,0,0.0279727848515809,0.022115169367525,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0424018873880569,-0.159304312651401,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167593972701888,0,0,0,0,0,-0.0452536687425842,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423972418555883,0,0,8.67361737988404e-19,0,0.0131751645444776,-0.045066282552938,0.0499406960263386,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00130381936419676,0,0.00172381813049392,0,0,0,0,0,0,-0.00375705114559512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875586457104803,0.0130482809574473,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00681457299404678,0,0,0,-0.0364577393799392,0,0,0,0.000722233072010434,0,0,0.018850875199015,0,0,0,-0.0055180812160932,0,0.00681280647383461,0.00185196467329364,0,0,0,0,0,0,0,0,0,0,0,-0.00934825959008665,0,0,0,0,0,0,0,0,0,0,0,-0.00292955923479087,0.0225548385381985,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0133916690214651,0,0,0,0.00268211171454208,0,0,0,0,0,0.00320816536789555,-0.00436357261966387,0.00537793992736153,0,0,2.16840434497101e-19,0,0,0,0.00518638611633514,0,0,0,0,-0.00389685279069189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00990236773913784,0,0.0123891659288251,-0.00244540519806368,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00888023071380245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00297435867119181,0,0.0223691046803199,0.0512176650435218,0,0,0,0,0,0
