,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X000877.SZ,X002466.SZ,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X000408.SZ,X600219.SH,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X000807.SZ,X600801.SH,X600688.SH,X002353.SZ,X000825.SZ,X600352.SH,X000932.SZ,X600027.SH,X300073.SZ,X000630.SZ,X000959.SZ,X600157.SH,X600489.SH,X600516.SH,X600141.SH,X000960.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00986405153330463,0.0347455570137982,0.0439710832776539,0,0,0.0844671240691249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293000310697495,0,0,0,0,0,0,0,0,0,0,0,0,0.101326317362043,-0.0243042782194258,0,0,-0.00785634938140932,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.313822553801334,0.0284386967039536,0,0,0,0,0,0,-0.0437609502284886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352674124081016,0,0,0,0,0,0,-0.0915020118327481,0,0,0,0,0,-0.0791718898098273,0.289275550097759,0,0,0,0,0,0,0.140234733244637,0,0,0.00631184105848714,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132591778133117,0,0,0,0,0,0.021955809641592,0.0152708771379285,0,0,0.642935101106542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106713783813499,0,0,0,0,0,0,-0.019875944116097,0,0
X600011.SH,0,0,0,0,0,0,0,0.0828389405810834,0,0.099785979188902,0,0,0.0351011292231192,0,0,0,0,0.0797890030976946,0.079105675022071,0,0,0,0.0616197208914511,0,0,0,0,0,0,0,0.14141182723004,0,0,0,0,0,0,0,0,0,0.416390590910931,0,0,0,0.0744636675295951,0,0,0,0,0,0,0,-0.0162867601540436,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0987364930129086,0,0.112628521613197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773521678490693,0,0,0,0,0,0,0,0.0180784378912958,0.054610386149927,0,0,0,0,0,0.0219701792756065,0,-0.0298166526278677,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.169328538985374,0,0,-0.0550367774505964,-0.0318130612811559,0,-0.0264771569348095,0,0,0,0,0,0.0292577605727454,0,0,0,0,0,0.231246203388891,0,0,0,-0.14691776838512,-0.000910062535531418,0,-0.0457765719817701,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655845823861371,-0.0369400076683432,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0793276596890449,0,0,0.281102951901236,0,0,0,0,0,0,0,0.0640262498287329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108476068712062,0,0,0,0,0,0,0,0.0107044526276643,0,0,0,0,0,0.0415296290889448,0,0,0,0.0276904832922289,0,0,0,0,0,0,0
X000301.SZ,0,0,-0.197839774651791,0,0,0,0,0,0,0,0,0,0,0.204340293342346,0.212350399647314,0,0,0,0,0,0,0,0,0.15867937097134,0,0,-0.0825371117201577,0,0.235901522738842,0,0,0.0201794548606846,0,0,0,0,0,0,0,0,0,0.025076935222439,0,0.107218115293312,0,0,0,0.119183059367567,0,0,0,0,0.0544179547921284,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0473398770753265,0,0,0,0,0,0,0,0,0.0724647202596296,0.0852245973363888,0,0.0980387921571369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446589140905407,0,0,0,0,0,0,0,0,0,0,0,0,0.095358329511712,0.0886257193519384,0,0,0,0.00693614530097925,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.171947492088741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885886994909822,0,0,0,0,0,0,0,0,0,0.101480943327915,0,0,0,0,0.0669092579222956,0.223245079106291,0,0.0140600286682244,0.023946550765166,0,0,0,0.0556779611505051,0,0
X600547.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.00786955478464322,0,0,0,0,0,-0.0903772268521373,0.010559002202178,0,0,0,0,0,0,0,0,0,0.0628771022768493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119847009809483,0,0,0.640513632044297,0,0,0,0,0,-0.0471455340429065,0,0,0,0,-0.0384839036688151,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159208413393917,0,0,0,0,0,0,0.043026047097587,0,0,0.0436269250125977,0,0,0,0,0,0.395890534087212,0,0,0,0,0,0,0.0057708774729491,0,0.0270708422775375,-0.0353223128562746,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0289228479415623,0,0,0,0.285095381427029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152526465784954,0,0.157536487360405,0,0,0,-0.142545813989246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.00686831578237691,0,0
X600426.SH,0.022905540108082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467059830911634,0,0,0,0,0,0,0,0.0901382820906926,0,0,0,0,0,0.0644241758452132,0,0,0,0.113876505247293,0,0,0,0,-0.0604126171522777,0,0,0,0,0,0,0,0.0599869082601856,0,0,0,-0.033460743626786,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0342474194277561,0,0.0255542411513263,0,0,0.0746458367848137,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297806715332134,0,-0.0456726161293794,0,0,0.172909694248146,0,0,0.123606806022481,0,0,0,0,0,0,0,0,0,0,0,-0.00615189816174788,0,0.00899211739997531,0,0,0,0.0121265363305569,0,0,0,0.00199693436179922,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.474202827366228,0,0,0,0,0,0,0,0.0518009035450393,0,0,0,0,0,0.118131911569206,0,0,0,-0.102111780134898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708977917883264,0,0,0.0531475055319534,0,0,0,0,0.0760298688601795,0,0
X000786.SZ,0,0,0,0,0.255393396979558,0,0,0,0,0,0,0,0.384581886968959,0,0,0,0,0,0.159917464097133,0,0,0,0,0,0.00621860206996203,0.208863796680263,0,0,0,0,0,0,0,0.0492707852767878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120544896330971,0,0,0,0,0,0,0
X000408.SZ,-0.184410617655036,0,0,0,0,0,0.344881208098928,0.170828368544806,0,0,0,0.0364702027046151,0,0.0316942697449476,-0.0227621619314289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201802435934167,0,0,0,0.054294914670068,0,0,0,0,0,0.119055519938377,0,0,0,0.02824185528631,0,0,0,0,0,-0.043913167401318,0,0
X600219.SH,0,0,0,0,0,0,-0.0310767034397422,0.133204331056643,0,0,0,-0.0465417277646575,0.119535605994025,0,0,0,0,0.0289947626498325,0.342622935888417,0,0,0,0,-0.0212528166728054,0,-0.0604779219540052,0,0,0,0,0,0,0.0741844555314399,0,0,0,0,0,0,0,0.035447447664564,0,0.141690838027357,0.0171896294174759,0,0,0,0.110839041196438,0.0214755029109821,0,0,0.049726451812213,-0.0393109562195952,0,0,0,0,0,0
X600803.SH,0,0,0,0,-0.0487130550850584,-0.0661337983035995,-0.00980399299073097,0,0,0,0,0,0,0,0,0,-0.109330202267782,0,0,0,0,0,0,0.0790177423548351,0,0.0370527635149992,0,0,0,0,0,0.0256148504283169,0,0,0,0,0,0,0,0,0,0,0.0153931510669021,0,0,0,0.134013334757456,-0.0337312204391065,0,0,0,0.0360418889950852,1.73472347597681e-18,0,0,0,0.059191914984363,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.163785859270435,0,0,0,0,0,0,0,0,0.233316150371206,0,0,0.0309633094471766,0,0,0,0,0,0,0.194207902387946,0,0,0,0,0,0,0,0.0246985576347545,0,0,0.0311713783753927,0,0,0,0,-0.0417648716940775,0.101889389081384,0,0.0668528854184622,-0.0506294673559354,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.22031795799558,0,0,0,0.0129414477324413,0,0,0,0,0,0,-0.0469105735519339,0.0926010920688243,0,0,0,0,0,0,0.184657394652615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612380630277169,0,0.102427204970201,0,0,-0.014708893338331,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0323992142990647,0,0,0.0644409238854749,0,0,0,0.124170898803609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103725662456947,0,0,0,0,0,0,0,0,0,0.252033298438524,0,0.0876107576479338,0,0,0,0,0,0.0784416281937649,0.0248393015187112,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0974059492897624,0,0,0,0,0,0,0,0,0.333366626669204,0,0,0,0,0,0,0.11786455288876,0,0,0,0,0,0,0,0,0,0,0.192397309424631,0,0,0,0,0,0.177885193083276,0,0,0,0,0,0,0,0,0,-0.0171657235159742,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.764173162587722,0,0,0,0.225331149516109,0.0119795721223063,0.177811441068952,0,0,0.00913512922487396,0,0,0.0447297907485253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581810070195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603275644572809,0,0,0,0,0,0
X600688.SH,0.222721837882776,0,0,0,0,0,0,0,0,0,0,0,-0.0789074378974206,0.0673716126731439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390085251880849,0,-8.67361737988404e-19,0,0,0,0.170042785985466,0,0,0,0,0,0,0,0,0.180811051718499,0,0.0575511626705888,0,0,0.0430930247791387,0,0,0,0,0.0517915735906872,0,0
X002353.SZ,0,0,0,0,0,0,-0.0435160074518551,0,0,0,0,-0.242095577319882,-0.142355115103567,0,0,0,-0.108989460228662,0,0,0,0,0,0,0,0,0,0,-0.0112297588799186,0,0,0,0,0,0.179682901393487,0,0.11789580109281,0,0,0,0,0,0.165009345709247,0,0,0,0,0,0,0.105445126460827,0.0323442212637012,0,-0.058598921025238,0.0629263952687382,0,0,0,0,0,0
X000825.SZ,0.130529553332176,0,0,0,0.0871708320266204,0,0,0,0.0494963828028379,0,0,0,0,0,0,0,0,0,0.071348591219047,0,0,0,0,0,0,0,0.0800544688528743,0,0,0,0,0,0,0,0,0.0886954257045174,0,0,0,0.176164877153592,0,0,0,0,0,0,0,0.022365598994812,0,0,0,0.00374652077717626,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,-0.0144255515477152,0,0,0,0,0,0,0,0,0,0,0.0608570201390566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899127303725742,0.0492107626163233,0,0.0369351478592206,0,0,0,-0.0258311493021184,0,0,0,0,0,0,0.128496013661297,0,0,-0.0091362314238386,-0.00322442596073043,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.134096802000473,0,0,0,0,0,0,0,0,0,0.0376461158413871,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985300018794639,0,0,0.189509660817204,0,0,0,0,0.00545920705012165,0.038219406806162,0,0,0,0,0,0.0658619703618635,0,0,0.00653582327387661,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0873926188218061,0,0.447627007075018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232089201613268,0,0,0,-0.0563250327469314,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267854153364645,0,0,0,0,0,0,-0.0154693742112876,0,0
X300073.SZ,0,0,0,0,-0.1259616551541,0.561166374841313,0,0,0,0,0,0,0,0,0,0,0.0331257916691122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150743481907599,0.163220322778896,0,0,0,0,-0.0743135538793628,0,0,0,0,0,0,0,-0.119093329695657,0,0,-0.00243451880871273,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0117300978723082,0,0,0,0,0,0,0,0,0,0.0673274159991619,0,0.235473840626743,0,0,0,0,0,0.024394101983874,0,0,0,0,0,0.171852688121204,0.143241068898953,0.122445354765345,0,0,0,0,0,0,0,0,0,0,0,0,0.0969256179213161,0.0898737868500339,0,0.00176727881930308,0,0,0,0,0.0438466326042347,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.549139095545841,0,0,0,0,0,0,0,0.00458325952487251,0,0,0,0,0,0,-0.0294643482274474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297211612223384,0,0,0,0.0159361250138518,0,0,0,0,0.014570155470879,0,-0.085589987249319,0,0,0,0,0,0,0,-0.0223522213503078,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.049966674940897,0,0,0,0.0432417136440342,0,0,0.0742980869421759,0,0.025969801219801,0,0,0,0,0,0,0,0,0,0,0,0.0285280048302131,0,0,0.0809029772253386,0,0,0,0,0,0,0,0,0.0862810404219333,0,0,0,0,0,0,0,0,0.0103261736444381,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0263367467542329,0,0,0,0,0.0630139284788204,0,0,0,0.344850256142702,0,0,0.0301029090621692,0,0.0166058376072695,0,0,0,0,0,0,0,0,0.0136304061435272,0,0,0,0,0,0,0,0.0134258641328556,0,0,0,0,0,0,0,0,-0.000544115956999778,1.0842021724855e-19,0,0,0,-0.00145970243188147,0,0
X600516.SH,0,0,0,0,0,0,0,0.322508686592911,0,0,0,0,0,-0.026250369499714,0,0,0,0,0,0,0,0,0,0,0,-0.0554884067243436,0,0,0,0,0,0,0,0,0,0.108942933895678,0,0,0,0,0,0,0.0708059310984803,0.00481376148307885,0,0,0,0,0.180512195492233,0,0,0,-0.0120480658309073,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.107665735770914,0,0.255546700297195,0,0.146543004384268,0,0.313400558527253,0,0,0,0,0.0127649088632167,0.119352795539859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488295807045981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464809471857,0,0
X000960.SZ,0.135454286854823,0,0,0,0,0,0.0214979811505136,0.106718802950358,0,0,0,1.73472347597681e-18,0,0.00727465918428974,0,0,0,0.0600680987315923,0.012118871057495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891178994073885,0.189704461540177,0,0.245602458519824,0,0,0,0,0,0,0,0,0,0,0,0.185423119186152,0,0,0,0.00633045513452054,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,-0.00428495621217815,0,0,0.209077668330887,0,0,0.0423682398213912,0,0,0,0,0,0,0.209799568662864,0,0,0,0,0,0,0,-0.0203922741168105,0,0,0,0,0,0,0,0,0,0.214224337337917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054061470258579,0,0,0,0,0,0
Change_TY3M,0,0,-0.0254316033943982,0,0,0.0935400874239459,0,0,0,0,0,0,0,0,-0.261759881938498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071646352536903,0,0,0,0,0,0,0,0,0,0,0.0680368048521474,0,0,0,0,0,0.0244198216750675,0,0.04046604037164,0,0,0.0571254446327638,-0.106394732108313,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0886899959396449,0,0,0,0,0,0,0,0.0275971406421431,0,0,0,0,0,0,0,0.035910918792183,0,-0.0590244123644375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138798791830591,0,0,0,0.159926695970828,0,0.976060471381368,0,0,0,0.346330759455607,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226812906661639,-0.123619692995014,0,0,0,0,0,-0.187438155656679,0.0250852320976402,0,0,0,0,0,0,0,-0.197626766816383,0.610833534100998,0,0,0,0,-0.855260729301773,0,0
RealEstate_excess,0,0,0,0,0.101115997581532,0,0,0,0,0,0,0.0194860312905185,0,0.00496162478316832,0,0,0.0632894253435436,0,0,0.00625217047756193,0,0,0,0,0,-0.0398639067932726,0,0,-0.0739908727315991,0,0,0,0,0,0,0,0,0.0753910690484318,0,0,0,0,0,0,0,0,0,0.0266852052781041,0.0227536695069077,-0.046958443557378,0,1.0842021724855e-19,-0.00722364573172606,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.00107889081947553,0,0,0,0.0396762822243501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233835764440415,0,-0.0266189343235039,0,0,-0.0818554352950543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196793870158814,0,0,0.0123517779764406,0,0,0,0,0.0379772011459172,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000518429929981088,0,0,0.000217564198264752,0.000580674765555626,0,0,0,0,0,0,0,0,0,0.00164168071229227,0,0,0,0.00167784642285153,0,0,0,0,0,-0.00181310299391598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023920908775868,0,0,0.000577181260182882,0,0,0,0,0.00235115147908111,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127223091401677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326604548897567,-0.790166367751941,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00225299163788284,0,0,0,0,-0.010068280790367,0,0,0.00544622824372165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917963736563669,0,0,0,0.000618126317928956,0,0,0,0,0,0.0221874567764228,0,0,0,0,-0.0013482401375319,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00353562160623712,0,0,-0.0147646468985215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637564938894784,0,0,0,0,0,0,0.00123883158673185,0,-0.0427227085369023,0.0194802260525565,0,0,0,-0.0417704375031943,0,0
