,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X002460.SZ,X300072.SZ,X601992.SH,X600188.SH,X601991.SH,X600362.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000553.SZ,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X000723.SZ,X600219.SH,X600489.SH,X000959.SZ,X002271.SZ,X600352.SH,X600808.SH,X601158.SH,X000883.SZ,X600299.SH,X000825.SZ,X000630.SZ,X600549.SH,X002092.SZ,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0493136120169081,0,-0.0191555441615102,0,0,0.108872881044652,0.0342514871710452,0,0,0,-0.00337809936226616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130557529879861,0.0139105245533639,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448433738134374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550783425771407,0,0,0,0,0,-0.00905608441214463,0,0,0,0.00106893616598143,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850940390596187,0,0,0,0.119389208838903,0,0,0,0.0854927900581995,0,0,0,0,0,-0.0578738821893232,0,0,0,-0.015425994694112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920150991467075,0,0,0.0207573336520518,-0.0121790469475934,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0374821964910978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155692700349554,0,0,0,0,0,0,-0.109956164294164,0,0,0,0,0,0,0,0,0.27007265678604,0,0,0,0.146319833076249,0,0,0,-0.00722859849668659,-0.123568629739071,-0.0206529669640016,-0.00603720573650416,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0510855312814535,0,0,0,0,0,0,0,0,0,0.00236889116080606,0,0,0,0,0,0,-0.0377353042291713,0,0,0,-0.065817474059461,0,0,0.0429693471975216,0,0.0864081158570009,0,-0.1377044203734,0,0,0,0,0,0.12250587451504,0,0,0,-0.0623003565368989,0,0,0,0.0797923727389607,0,-2.71050543121376e-20,-0.000932417236996426,-0.0730411329106329,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0162291457824993,0,0,0,0,0,0,0,0,0.0709987340283704,0,0.16073267677825,0,0.0222338576905828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148888969463584,0,0,0,0.174288430484183,0,0,0.102610760804033,0,0,-0.0141766161977233,0.0016865045371018,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212655936851041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208417796317207,0,0,0,0,0,0,0,0,0.165257344841323,0,0,0,0.0407848387729247,0,-0.137209099438245,0.0461889622415107,0,0,0,0,0,0
X600011.SH,0,0,0.010408405950113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127168733699551,0.103875703397179,0,0.0548333095113575,-0.0478507323345884,0,0,-0.00520314134124072,0,0,0,0,0.0723565975048771,0,0,0,0,0,0,0,0,0.0343251385949961,0,0,0,0,0,0,0,0,0,0,0,-0.0201046197011057,0.016633768999203,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.164959331976902,0,0,0,0,-0.101412933171944,0,0,0,-0.0337520893834486,0,0,0,0,0,0,0,0,0.151327934294189,0,0,0,0,0,0,-0.180912630385059,0,0,0,0,0,0,0,-0.014778983931265,0,0,0,0,0,0,0,0,0.367036353615325,0,0,0.0117955750132344,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0538837528276975,0,0,0,0.0473438171651476,0,0,0,0,0,0,0.41833688408671,0,0.0435280463991499,0,0,0,0,0,0.0618069563579639,0,0,0,0,0,0,0,0,0,0.0135810756683427,0,0,0,0,0.060681615740328,0,0,0,0,0,0.017933299963233,0,0,0,-0.00517194001845784,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.072201158948096,0,-0.0299247165501372,0,0,0,0,0,0,0,0,0,0.580912405128509,0,0,0,0,0,0,0,0,0.0429897235463763,0,0,0,0.000463857796407519,0,0,0.0235897170607138,0.0658301752364192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172703405235534,0,0,0,-0.00862695626274786,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.0407864021068708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891641677602937,0,0,-0.054357687682655,-0.0289616157279573,0,0,0,0,0,0,0,0,0.105627528863089,0,0,0.0716523539555113,0,0,0,0.0124800604912564,0,0,-0.0429848417108138,-0.000957591939174042,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0802813325018689,0,-0.00152626751699239,0,0,-0.0571910892656552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782554352589938,0,0,0,0.0338880901397528,0,-0.0513165410278958,0.0506709542999038,0,0,0,0,0,0
X600795.SH,0,0,0.0172343727788634,0.111256426235367,0,0,0,0,-0.0250217971627542,0,0,0,0,0,-0.0805622807451165,0,0,0,0.0556048588939823,-0.348136802468967,0,0,0,-0.0088703723378394,0.0716476737273201,0,0,0,0,0,0,0,0,0,0.0746897781558766,0,0,0,0,0.0240009664858161,0.12763023941008,0,0,0,-0.0779427396126934,0,0,0,0.0701861002638896,0,0,-0.0163569414071759,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.100232760287296,0,0,0,0,0,0.739716806281089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951511831619783,0,0,0,0.106329254566129,0,0,0.229429016867047,0,0,0,0,0,0,0,0,-0.121188640081562,0,0,0,0,0,-0.0931621860094955,0.0572170370352681,-0.0146376645125414,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296199817160831,0,0,0,0,0,0,0,0,0.0220122128746332,-0.102293760789453,0,0,-0.136536284341676,0,0,0.0908540618588563,0,0.101620262256163,0,0,0,0,0,0,0,0,0,0,0,0.120438943035836,0,0,0,0,0.0261200667286826,-0.025610861259175,0.0506804825905211,-0.0559231748537769,0,0,0,0,0
