,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600010.SH,X600660.SH,X601898.SH,X000792.SZ,X601600.SH,X600362.SH,X600489.SH,X600688.SH,X600188.SH,X600352.SH,X000786.SZ,X601991.SH,X600795.SH,X600027.SH,X600111.SH,X601992.SH,X600299.SH,X002075.SZ,X600176.SH,X600426.SH,X000401.SZ,X600529.SH,X600486.SH,X000723.SZ,X600315.SH,X002466.SZ,X601158.SH,X002353.SZ,X600219.SH,X600126.SH,X000898.SZ,X600612.SH,X600516.SH,X000932.SZ,X000883.SZ,X000553.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741774230973368,0,0,0,0,0,0,-0.105049855067601,0,0,0,0.285359459680674,0,0,0,0.00267299988048642,0,0,0,0.106122333753225,0,0,0,0,0,0,0,0,0,0.0162217894510493,0,0,0,0,0,0
X600801.SH,0,0,0,0.0115570701891529,0,0,0,0,0,0.00678441170771933,0.0225203368085444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235710309504587,0,0,0,0,0,0,0.109359646972683,0,0.0696052871826959,0,0,0,0,0,0,0,0,0.0196051913592594,0.0221372876747036,0,0,0,0,0,0
X600886.SH,0,0,0.176755283431664,0,0.193253373330399,0.0563550160039359,0,0,0,0.00756382993175162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989428314111804,0,0.0167797698232819,0,0,0,0.00343063938613789,0,0,-0.0517378813020901,0,0,0,0,0,0,0.00671299797161584,0,0,0,0.0178001428775232,0,0,0,0,0,0,0,0.0195422823084968,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000938931279842131,0,0,0,0,0,0,0,0.143603030716241,0.0822734971799439,0,0,0.00545529858735771,0,0,0,-1.0842021724855e-19,0,0.02967661359087,0,0,0,0,0,0,0.00800213837374192,0,0,0,0,0,0,-0.00496983717130572,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.167240163731202,0,0,0,0,0,0,0,0,0.139385470453341,0,0.00285031274500624,0,0,0.0335046556560329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819904125942039,0,0,0,0,0,0,0,0,0,0,0.0311887448343527,0.0609514738572914,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437782329509096,0,0,0,0,0,0,0,0,0.159401144280369,0,0.0195286172340256,0,0,0.0100974044066808,0,0,0,0.0529109609160354,0,0,0,0.01338781401495,0,0,0,0,0,0,0,0,0,0,0.0097533356782462,-0.00672486325005461,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0590587445982592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328719137369222,0,0,0,0,0,0,0,0,0,0,0,0.120006495877971,0,0,0,0,0,0,0,0.108663536027976,0,0.125306277418368,0,0,0,0,0,0,0,0,0,0,0,0.0523941418090993,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253337270554747,0,0,0,0.126017468999897,0,0,0,0,0,0,0,0,0.00504128463467616,0,0.00294732957047657,0,1.73472347597681e-18,0,0,0,0,0.0563177140385153,0.132417058672677,0,0,0,0,0.00289134055923275,0,0,0,0,0,0,0
X600362.SH,0,0,0.129519731220549,0,0.0711104025375425,0.193229005779833,0,0,0,0,0,0.0677964601614911,0,0,0.0728360887858407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231115097166035,-0.00267566941603273,0,0,0,0,0,0,0,0.0630602816767823,0,0.0194830708444633,0,0,0,0,0,0,0,0,0,0,0.0192258566920107,0.039992488544729,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.567072405836494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132240857306137,0,0,0,0,0,0,0,0,0,0,0,0.030928842456489,0,0,0,0.0986242817011408,0.0346208554931584,0.0156143954921112,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385663885396272,0.01243641191782,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0891747347230591,0,0,0,0,0.334306719157209,0,0,0,0,0,0.176104554326359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144474211009157,0,0,0.146238652926429,0,0.203546293103823,0,0,0,0,0,0,0,0.166285721440408,0,0,0.0421324286207467,0.0461307897359756,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100435501297064,0,-0.0183325040826619,0,0.11746930386014,0,0,0,0,0,0,0.139759380887322,0,0,0.077394068690075,0.055980201219157,0,0,0,0,0,0,0.0171619124456013,0,0,0,0,0,0,0,0.0211873139765266,0,0,0.00804080578852952,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.15208982401033,0,0,0,0,0.068708874917671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408364542898093,0.0441792368866,0,0,0,0.0185101601407996,0,0,0,0,0,0,0,0,0.0432264303837899,0,0,0,0,0,0.0212823429528599,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0595856140920048,0,0,0,0,0,0,0.251389460908706,0,0,0,0,0,0.124434287206209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444217102307029,0.254267474985399,0,0.0342082962036623,0,0,0,0,0.0572748882665502,0,0,0,0.123530249702739,0,0,0.0600392738786856,0,0,0.034678620036549,0,0,0.00108309623375057,0.0133272650176459,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133514484805794,0,0,0.111739052288059,0,0,0,0,0,0,0,0,0.0740505532011954,0.158082595228171,0,0,0.016004023081171,0,0.00878058018381014,0,0,0.00589683577282545,0,0,0,0,0.0750918236644234,0,0,0,0,0,0,0.0161169048234413,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0100290456482503,0,0,0,0,0,0,0,0,0,0,0,0,0.0535595207395838,0,0,0,0,0,0.148212611504061,0,0,0,0,0,0,0,0.147281536286565,0,0,0,0,0,-0.00381371747094196,0,0.00113079003363916,0,0,0,0,0,0,0.0306060542378586,0,0,0,0,0.0121439221367713,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.258323573460345,0,0,0,0.0346496475886374,0,0,0,0,0,0.0696004161689413,0,0,0,0,0,0,0,0,0.150102760178528,0,0,-0.0249237912171331,0,0,0,0,0,0,0,0.0502383486696161,0,0,0,0,0,0,0,0,0,0,0,0.00309329265287391,-0.000309722387029818,0.00541636884479624,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0427782524064003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519280179208699,0,0,0,0,0,0,0.00801710509414286,0.0104150365935249,0,0,0,0.00966670559734599,0,0.0958207495039738,0,0,0,0.0832878894991803,0,0,0,0,0,0,0,0,0,0,0,-0.0268850566198711,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654116443104845,0.105389247250016,0,0,0,0,0,0.0386734654082659,0,0,0,0.131788767709355,0,0,0.0715568430465503,0,0,0,0.0470279441412777,0,-0.0202283022050997,0,0,0.131967783171757,0,0,0,0,0,0.0114069148405195,0,0,0,0,0,0,0
X600299.SH,0,0,0,-0.095169072797879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411387028418189,0,0.434742109364427,0.0967164391197959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208578479263789,0.0960494258999758,0,0,0,-0.00342917201808242,0,0,4.33680868994202e-19,0,0,0.0721402569000201,0,0,-0.00446672382149425,0.0168826453503488,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.177408608395589,0,0,0,0,0,0.142451989150975,0,0,0,0,0,0,0,0,0,0,0,-0.36678567913998,0,0.0958502557337447,0,0,0,0.237314082385352,0,0,0,-0.0825368041250666,0,-0.0385707846944667,0.415801182092656,0,0,0.0102544902992133,0,0,0.0218088968033251,0.075125885073672,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.130135619210673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418946226340232,0.025280460574337,0,0,0,0,0,0,0,0,0.0799727242722844,0,0,0.0147310387474396,0,0,0,0,0.145205434857507,0,-0.0181715491239437,0,0,0,0,0,0,0,0,0.0178191616636456,0.0605676783213002,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0281478499584068,0.0374568460585815,0,0,0,0,0,0,0,0,0,-0.00479672363409268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145244495132541,0,0.0201581249047112,0.207605623461352,0.0505928390448599,0,0.162620071350989,0,0,0,0,0,0,0,0,0,0,0.00802038719680958,0.00177121544874197,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,-0.0175361167110999,0,0,0,0,0,0.651475736193679,0,0,0,0,0,0,0,0,-0.037160696690152,0,0,0.0360678055590802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000373668232466998,0.0289499339588163,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0.241894903855272,0,0,0,0,0,0,0,0,0,-0.0174837354636911,0,0,0,0,0,0,0,0,0,0,0,0.00890823284199084,0,0,0.222945894926084,0.0349794795069799,0,0,0,0.0025544276069302,0,0,0,0,0,0,0,0,0,0,0.0119913952407174,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0391517967661372,0,0,0,0.189337744973813,0,0,0,0,0,0,0,0,0.101406476983397,0,0,0,0.0192388990501947,0,0,0,0,0,0,0,0,0,0.240026485975571,0,0,0,0.0934310192254544,0,0.0357840813678248,0,0,0,0,0,0,0,0.128809058449193,0,0,-0.0050961913713215,-0.0480985113251348,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100883353613262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154511969120079,0,0.334768074340482,0,0,0,0,0.14359286981959,0,0,0,0,0,-0.0150704587871825,-0.0378699258776753,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0257460336928743,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120672750392132,0.0358067942831994,0,0.056987051242762,0,0,0,0,0,0.0507493793820137,0,0.0356079077832634,0,-0.0363516119070492,0,0.0809941129411618,0,0,0,0,0,0,0.0128141834294605,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.300769519626702,0.0835062553562791,0,0,0,0,0,0.35307791119497,0,0,0.240853778686146,0,0,0,0,0,0,0,0,0,0.049165389003052,0,0,0,0,0,0,0.161029242262581,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399847604260807,-0.0275720094291131,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.017777964301459,0,0,0,0,0.0657162689494092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473806478760123,0,0.0825462403398466,0,0,0,0,0,0.0269024554821338,0,0.0274952671952534,0,0.00921186639265624,0,0,0,0,0,0,0,0,0.00124288036629,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.134086186494881,-0.0878558448062983,0,0,0,0,0,0.152652726784315,0,0,0,0.0249647880610595,0,0,0,0,0,0,0,0,0,0.0409015239305721,0,0.574689926666865,0,0,0,0.0603714540045526,0,0,0,0,0,0.0577750827226248,0,0,0,0,0,0,0,0,0.023614373347132,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741823727025458,0.0321348172411184,0.102012797253495,0,0,0,0,0,0,0,0,0.042385202446878,0,0,0,0,0.0886649377817358,0,0,0,0,0,0.00890651830558789,0.000692439581936473,0,0,0,0,0,0
X600126.SH,0,0,0,0.132144180316931,0,0,0,0.484740438339026,0,0,0.148610117200391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710658569084334,0,0,0,0,0,0,0,0,0,-0.155682005826271,0,0.0335408959252065,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0682642296777986,0,0,0,0,0,0,0,0,-0.0341495581717416,0,0.180058263342092,0.0340646401980856,0,0,0,0,0,0,0.000463271763907997,0,0,0,0,0,0,0,0.0456150429717353,0,0.0523153353128296,0,0,0,0,0.0268529986131445,0,0,0,0,0,0.00396479745287556,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0703444805616265,0.156171985084608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193420659889906,0,0,0,0,0.0512649486728376,0,0.0338672950245939,0.0788635560978563,0,0,0.032371092478306,0,0,0,0,0,0,0,0,0,0,0.0230447357402629,0.0304497049315411,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0718983108351322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103289348228484,0,0,0,0,0,0,0,0.0623628907156857,0.136157046237702,0.0195762369843229,0,0,0,0.0768500350866338,0,0.0623368887051004,0,0.0983366729595789,0,0,0,0,0,0,0,0,0,0,0,-0.047500206906224,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.143194318001078,0,0,0,0,0,0.0159258905185044,0,0,0,0,0,0,0,0,0,-0.0222742618533738,0,0.0768439606498865,0,0,0,0,0,0,0,0,0,0.0122742176051479,0.0360654295605701,0,0,0,0,0,0,0.084176340358807,0,0,0,0,0,0,0,0,0,-0.0569599020422487,0.0079908027715854,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062248340677254,0,0,0.0388503097884162,0,0,0,0,0,0,0,0,0,0,-0.0575609652951641,0.0335878687792132,0,0.141511310939645,0,0.0622042667195188,0,0,0,0,0,0,0,-0.08203366516468,0.00358035080678771,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.464532347368354,-0.00903684594810432,0,0,0,0,0,0,0.138312966068037,0,0,0,0.256148161975703,0,0,0,0,0,0,0.371403765632991,0,0.280595222743811,0.0204320234938377,0,0.203328759488385,0,0,8.67361737988404e-19,0,0,-0.110922632580829,0,0,0,0,0,0,0,0,0,0,0,0,-4.77864194019066e-05,-0.0733613226331744,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0746765800097048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405621770218554,0.0642589985796407,0,0,0.127873701882745,0,0,0,0,0,0.0488447060533155,0,0,0,0.0132793375192023,0,0,0,0.0325310619898343,0,0,0,0,0.0912582081257915,0,0,0,0,0,0,0.00703223928042649,0,0,0,0,0,0
Change_TY3M,0,-0.437036949515797,0,0,0,0.176068372128024,0,-0.124012168624559,0,0.113918558007611,0,0,0,0,0.454846929882935,0,0,0,0,0,-0.136289864746591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199190908364081,-3.46944695195361e-18,-0.200383877751098,0,0,0,-0.00560334487762276,0,0,0,0,0,0,0,0,0,0,-0.0400104321416972,0,0,0,0,0,0,0
Slope,0,0,0,0,0,1.51219529738435,0,0,0,0.157372498867454,0,0,0,0,0,0,0,0,0,0,-0.217202495784825,0,0,0,0,0,0,0,0.150839147250795,-0.746148336513196,-0.90534903792703,0,0,0,0,0,0,0,0,0,0.289888167584564,0,-0.269567558172075,0,0,0,0,-0.653482230888396,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.465898391125287,-0.0289698720196013,0,0,0,0,0,0.512223820185269,0,0,0,0.113192247082345,0,0,0,0,0,0.329893279892944,0,0,0,0,0,0,1.0664900419772,0,0,0,0,0,0,0,0,0.193365415140995,0,0.573778556376767,0,0,0,-0.475692029598692,0,0,-0.21939009036411,0,0,1.31595500840867,0,0,0,0
RealEstate_excess,0,0,-0.0168726109552408,8.67361737988404e-19,0,-0.0668077607866403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200263950997697,0,0,0.0483225402218285,0,0,0,0,0,0,-0.0281353015706302,-0.0516920639610157,0,0,0,0,0.0622816082058835,-0.014866751520801,0.029225809688933,0,0,0,0,0,0,0,0,0,0,0,0.0594405262648922,0.0111464776263562,-6.9321519172698e-05,0,0,0,0,0,0
MKreturn,0,0,-0.070294297567223,0,0,0,0,0,0,-0.022568541415507,-0.0446491818621026,0,0,0,0,0,0,0,0,0,0.026281395341845,0,0,0,0,0,0,0,0,0,0.0275902898895809,0,-0.0507662262388642,0,0,0,0,-0.047247858334652,0,0,0.025108673798309,-0.0583636846410476,0,0,0,0,0,0,-0.0772292342390588,0,0,0.032606409619204,0.0359366159931083,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155519621598039,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0143151384612117,0,0.00626587249389462,0,-0.00662909730987983,0,0,0,0,-0.0161071608362637,0,0,0,0,0,-0.00289557795331541,0,0,0,0,0,0,0,0,0,-0.00053706576045205,0,0,0,0,0,0,0,-0.00556489995635623,0,0,0,0,0,0,0,0,0,0,0,-0.00306555825811604,-0.0175300445131277,0.00879240492122631,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278276643940114,-0.00277503621478141,0,0,0,0,0,0,-0.0175039187644394,0,0,0,0,0,0,0,0,0.0106770132190831,0,-0.00260323163763278,0,0,0,0,0,0,0,0,0,0,0,-0.0161436109462447,-0.00595474994671901,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.000795845654198037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516667099655083,-0.00151635050503786,0,0,0,0,0,0
