,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X600309.SH,X601991.SH,X600362.SH,X600660.SH,X600188.SH,X600886.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X600339.SH,X600489.SH,X000959.SZ,X000898.SZ,X000709.SZ,X002466.SZ,X600299.SH,X601158.SH,X000408.SZ,X000792.SZ,X000630.SZ,X600583.SH,X000883.SZ,X600219.SH,X600352.SH,X000983.SZ,X000539.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X000825.SZ,X002460.SZ,X600176.SH,X601699.SH,X600021.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.212047650179055,0,0,0.070113802139994,0,0,0,0,0.0472045523687909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118257570323942,0,0,0,0,0,0,0,0,0,-0.0435268263614316,0,0,0.00873852077630519,0.0322477094728719,0,-0.00611284384206183,-0.0005772847291407,0,0,0,0,0,0
X600028.SH,0.0731927051261213,0,0,0,0,0,0,0,0.0487009109452333,0,0.29676285386239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274854262623437,0,0,0,0,0,0.0714159624119808,0,0,0,0.00588509417084928,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.12715540497257,0,0.0139137558458358,0,0,0,0,0,0,0,0,0,0.0585516542012828,0,0,0,0,0,0.0217407146011944,0,0,0.150276641915047,0,0,0,0,0,0,0,0,0,0,0,0.0632227331992311,0,0,0,0,0,0,0.00705063663737311,0.0849674112177499,0,0,0,-0.00237980883743403,-4.5702800594947e-05,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448936747781519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102284776906306,0,0,-0.0431285577276109,-0.0557023629587384,-0.199826337724366,0,0.00342396058853602,0,0,0.0101901193924534,-0.00705910069070682,0.3412163239477,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.213546039442302,0,0,0,0,0,0,0,0.0580019490703912,0,0.168050232592105,0,0,0,0,0,-0.0627098414762166,0,0,0,0,0,-0.0855554355687252,0,0,0,0,0,0,0,0,0,-0.165734769955489,0,0,0.0360336907233615,0,0,0,0,0,0.00788864568959389,-0.00571582794025658,0,0,0,0,0,0
X600011.SH,0,0,0.0729701106124716,0,0,0,0,0,0,0,0,-0.134571672847735,0,0.0646487184650422,0,0,0,0,0,0,0.231429492949301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602132691961412,0,0,0,0,0,0,0,-0.0671168424198962,0.0550255225381663,-0.0211682740617572,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.0191132928836623,0,0,0,0,0,0,0.0267614458101513,0.0322360397510842,0,0,0,0,0,0,0,0,0,0.179439391416418,0,0,0,0,0,0,0,0,0,0.142020275246643,0,0,0,0.100007680649808,0,0,0,0,0,0,0,0.033310766563728,0,-0.00249570790254619,-0.00288054377112311,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645488288129138,0.0199160089749903,0,0,0,0,0,0,0.0927869018309363,0,0,0,0,0,0,0,0,0,0.00372491736532454,0.330027965626463,0,0.0166327440659344,0,0.183173437208191,0,0,-0.00998933261283001,0,0,0,0,0,0,0.0160907144380964,0,-0.00807605189120852,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.161967125723603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19307979961362,0,0,0,0.0148228917136209,0,0,0,0,0,0,0,0.153559427881778,0,0,-0.0901555204017167,0,0,0,0,0,0,0.0338580217391296,0,-0.0334745152226171,0,0,-0.0434904433223281,0.0190886894402151,0,0.04101233246648,0.0392829134004731,0.00225844880501234,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215175165481479,0,0,0,0,0,0,0,0,0,0,0.0148791122444769,0,0,0,0,0,0,0,0,0,0.489551910806228,0,0,0,0.0561359610749063,0,0,0,-0.0463089995246132,0,0,0,0,0,0.00719601627679438,-0.00385551919075079,0,0,0,0,0,0
X600688.SH,0,0.402028919510626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313486376514787,0,0,0,0,-0.151181177178852,0.00871209380300674,0.000186156488848145,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014480213198428,-0.012511090236924,0,0,0,0,0,0,0,0,0,0.670837520634441,-0.072822944544496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837135819920746,0,0.00617875204450226,-0.033299112545405,0,0,-0.00600774434988266,0,0,0.000735994930725312,0.000975222030387822,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0474855836741244,0.0160947794530213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161298817363698,0,0,0,0,0,0,0,0,0.0208933259401634,0,0,0,0,0,0.0283618692009308,0,0,0,0,0,0.0653618032553447,0.0426140358291225,0,0,0.00498183143845418,0.000589446467296486,0,0,0,0,0,0
X600309.SH,0,0,-0.0127685269854473,-0.0960113973987351,0,0.080824049132515,0,0,0.0335656611697668,-0.0811572620245885,0,-0.16926164799286,0,0,0,0,0,0,0,0.0883096114924065,0,0,0,0,0,0,0.0541635798290552,0,0,0,0.108000207198122,0,0,0,0.26896434649586,0,0,0.390265647724816,0,0,0,0,0,-0.101640683633573,0,0,0,0,0.0688603114607801,0,-0.0282706536954373,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0800061850335832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143475603244588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192576079087404,0,0.0595645493691182,0.0993975398297571,0,0,0,0,0,0.0327499003020108,-0.0163638340983792,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0163135753770303,0,0,0,0,0.31900583153385,0,0,0,0,-0.136881681999337,0,0,0,0,0,0,0,0,-0.0193822535216648,0,0,0,0,0,0,0,0,0,0.671154199217292,0,0,0,0,0,0,0,0.0274636834244963,0,0.0230450549683718,0,0.00259330075302601,0,0,0,0,0,0.00219095935903999,0,0,0,0,0,0
X600660.SH,0,0,0.0291610670783027,0,0,0,0,0,0,0,0,0,0,0.117261832939954,0,0,0,0,0,0,0.166315714613524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156505555097937,0,0,0.0821393783553285,0.0652697892474964,-8.67361737988404e-19,0.0595874195546154,-0.0418836789135848,0.158225393563439,0.00181539527700025,0.00315209876430209,0,0,0,0,0,0
X600188.SH,0,0,-0.0450895864197554,-0.00141449049615489,0,0,0,0,0,0,0,0,0,0.022633628573523,0,0,0,0,0,0.126163083460836,0,0,0,0,0,0,0.0455920434245474,0,0,0,0,0,0,0,0,0.187082958700182,0,0,0.489205153604833,0,0,0,0,0.00828232364952925,0,0,0,0,0,0,0.00322660083889082,0,0,0,0,0,0,0
X600886.SH,0,0,0.136104555636258,0,-0.126976873069217,0.0399645374974564,0,0,0,0,0,0,0.0808277436818275,0.0163301379689761,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449565879690088,0,0.0330832812455388,0,-0.114884755750888,0.00735797211125687,0.0352132587227994,-0.0151190990423311,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118691446499147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485614486370091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858975967721203,0,0,0,0,-0.00574167058064054,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0619935560147091,0,0,0,0.0246164057744421,0,0,0,0,0,0.0229816697177886,0,0,0,0,0,0,0,0.00107793392951501,0,0,0,0.00965204040316341,0,0,0,0,0,0,0,0,0,0,0,0,0.0452521968995594,0.00140735836287459,0,0,0,0,0,0,-0.0485835180685548,0,0.00558998045884363,0.00261959788249401,0,0,0,0,0,0
