,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601600.SH,X601898.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600886.SH,X600188.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X000709.SZ,X600583.SH,X600547.SH,X600309.SH,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X600489.SH,X600352.SH,X002075.SZ,X000630.SZ,X002470.SZ,X000959.SZ,X000629.SZ,X000983.SZ,X000012.SZ,X000060.SZ,X300072.SZ,X600098.SH,X600160.SH,X600176.SH,X600021.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00109967311189495,0,0,0.0773264124797245,0.0366322544840655,0,0,0,0,0.0030171866215425,0,0,0,0,0,0,0,0,0.0640525888245057,0,0,0,0,0,0,0,0.0398555621008606,0.0118095749562537,0,0,0,0,0,0,0.0973705028984081,0,0,0.0686375700189915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.16025979227202,0.0568623750778037,0,0,0,0,0,0,0,0.036052377983628,0,0,0,0,0,0,0,0,0.0693655864084113,0,0,0,0,0,0,0,0,0,0,0,0,0.0249565726764395,0,0.0419563100523245,0,0,0,0,0,0,0.0423411397224541,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.332280280953351,0,0,0,0,0,0,0.102005394693113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222622582658511,0,0,0,0,0,0,0,0,0,0.00903847154099161,0,0,0.0494577049123236,0,0,0.0259742235701487,0,0,0.0863656293982297,0,0,-0.00264020589389612,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0882131291467935,0,0,0,0,0,0,0,0,0,0,0.025680006462595,0,0,0,0.00816047437139591,0,0.0739972418989871,0,0,0,0,0,0.0253062258360507,0.144600100308211,0,0,0,0,0,0,0,0,0.0455389986962153,0.00336097250268017,0,0.084693872650674,0,0,0.0235618680042669,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.162333630745634,0,0,0,0,0,0,0,0,0.0574801287883567,0,0,0.0181752707295958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299037047248619,0,0.151554494675478,0.0824454197772514,0,0,0.111893240584905,0,0,0.0215990783416162,0,0,0,0,0,-0.0094330389793054,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203064420196006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443252500558416,0,0,0.0556974801112138,0,0,0,0.135785697867362,0,0,0,0.131541338993211,0,0,0,0,0,0,0,0,-0.00516064660048282,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0387118963684219,0,0,0.0531546670687388,0,0,0,0,0,0,0.0767955858183434,0,0,0,0,0,0,0,0,0,0.0906051551629375,0,0,0,0,0,0.0474273834869323,0.257375120987084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.171215093390518,0,0,0,0,0,0,0.316683181567593,0.0981070926831504,-3.46944695195361e-18,0,0,0.0197366339221966,0,0,0,0,0.00493790182910255,0,0,0,0,0,0,0.0014789894879473,0,0,0,0,0,0,0.113180147894935,0,0,0,0,0,0.0975810892535605,0.0164790558827386,0,0,0,0,-0.0220726161264316,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0911263375438903,0,0.156219816319683,0,0,0,0,0,0,0.166656941106533,0,0,0,0,0,0,0,0,0.0999314598816857,0,0,0,0,0,0,0,0.0198972885538986,0,0,0,0,0,0,0,0.0478168861137215,0,0.122029834179991,0.0973551204871056,0,0,0.0361115764339925,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1561675292624,0.135248699748885,0,0,0,0.00809018114957313,0,0,0,0.0813247378735273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408596772916482,0,0,0.0714288666460207,0.134997504723527,0,0,0.115504504218056,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0846005734231322,0,0,0,0,0,0,0,0,0,0.00152848541508262,0.0908940464593077,0,0,0,0.0779436990647875,0,0,0,0,0,0.0301305222241218,0,0,0,0.0235785257453769,0,0,0,0,0.0124764601508049,0,0,0,0,0.0464892398151132,0,0,0,0,0.107885692262411,0,0,0.2171341054283,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0498235086277907,0,0,0,0,0,0,0,0.227761046313957,0,0,0,0,0.00350689108469921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451996398828806,0.0125228487882968,0,0,0,0.0018900931407901,0,0.040063251169904,0.0718196349574959,0,0,0.0203863885552699,0,0.292331736697138,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548027523848594,0,0,0,0,0,0,0,0,0,0.0848821303536615,0.176687098680149,0,0,0.0442469644035097,0,0.23760211646474,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122949745852954,0,0,0,0,0,0,0,0,0,0,0,0,-0.051557235454646,0,0,0,0,0,0,0,0,0,0.732395833663209,0,0.116275908970723,0,0,-0.275597677113956,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.131539277660273,0,0,0,0,0,0.234691638615157,0,0,0,0.188062831293664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130151658668612,0,0,0,0,0.0282800689578088,0,3.46944695195361e-18,0.164804082468735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
