,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X000708.SZ,X002460.SZ,X600803.SH,X600027.SH,X002466.SZ,X000786.SZ,X600160.SH,X000301.SZ,X601991.SH,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X601699.SH,X600985.SH,X000630.SZ,X000408.SZ,X600096.SH,X601168.SH,X600176.SH,X002128.SZ,X000933.SZ,X000877.SZ,X002271.SZ,X002353.SZ,X600352.SH,X000883.SZ,X600378.SH,X000027.SZ,X600995.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.228311915185044,0,0,0,0,0,0.11475133495128,0,0,0,0,0,0.290772832357952,0,0,0,0.306274647090379,0,0,0,0,0,-0.0119030196267633,0,0,0,0,0,0.0851531046896416,0,0,0,3.46944695195361e-18,0,0,0.0205657444414407,0,0,0,0,0,0.146033396113037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0.0719574452802256,0,0.271639792080197,0.0296426071233419,0,0.0185524197766705,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590142193763509,0,0,0,0,0,0,0,0,0,0,0,0,0.15418449892154,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0317552152732187,0,0,0,0,0,0
X600028.SH,0.432590091393776,0,0,0,0.248242164590804,0.0114523580884688,0,0,0,0,0,0,0,-0.0608767997248639,0.164376706489475,0,0,0,0,0,0,0,0,-0.0645021032334365,0,0,0,0,-0.0248505913376485,0,0,0,0,0,0,0,0,-0.0824334947660696,0,0,-0.0363592681874648,0.084024460600218,0,0,0,0,0,0.00313341303757053,0,0,0,-4.33680868994202e-19,0,0.094528624017813,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170897857606239,0.15093912218644,0,0,0.0581738944006571,0,0,0,0,0.400917435880085,0,0,0,0,0,0,0,0,0,0,0,0,0.0189818945887543,0.0849282692385466,0,0,0,0,0,0,0,-0.0936424900430625,0,0,0,0,0,0,0
X601898.SH,0,0.545885432002599,0.127276582100872,0,0,0.140056762553681,0,0,0,0,0,0,0,0,0,0,0,0,0.0915250413575631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365249907010634,0,0,0,0,0,0,0,0,0.123547237781294,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.143725801170108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742268677475068,0,0,0,-0.120187817150823,0,0,0,0,0,0,0,0,0,0,0.223222289060948,0,0,0,0.0311225639803441,0,0.0826021670220205,0,0,0,0,0
X600660.SH,0,0,-0.0571099439045164,0.159941661101983,0,0,0,0,0.0758916671642796,0,0,0,0,0,0,0,0,0,0,-0.0954021768157142,0,0,0,0,0.201431498274767,0,0,0,0,0.0139619296018977,0,0,0,-0.0317373392195519,0,0,0,-0.0319899898795687,0,0,0,-0.31994735155014,0.229752355224545,0,0,0,0,0,0,0,0,0,-0.0234868127920508,-0.143613757026289,0,0,0,0,0
X600019.SH,0,0,0.416295683705001,0.00642607638165888,0,0,0,0,0,0.10111553578808,0,0,0,0.0695864753575487,0,0,0.0503335333201828,0,0.130197470987978,0.0267280289852946,0,0,0,0,0,0,0.150384836038759,0,0,0,0.0125188284486025,0,0,0,0,0,0,0,0,0,0,0.0377042621040056,0,0,0,0,0,0,0,0,-0.0655211561382005,-0.019569278564657,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00546329400707353,0,0,0,0,0,0,0.367795101940033,0,0,0,0,0,0,0.419581092235925,0,0.114349296956928,0.179108583293709,0,0,0,0,0,0,0,0,0,0,-0.0101589192525724,-0.0111314117294952,0,-0.026507657638542,0,0.0752895486716584,0,0
X600585.SH,0,0,0,0,0.0223232804262138,0,0,0.157077943539334,0,0,0,0,0,0.196882652179784,0,0,0,0,0,0,0,0,0,0,0.202905514485524,0,0.0569852006582295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216356700070512,0,0,0,0,0,0,0,0,0,0.0499484599211506,0,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0691645844456058,0,0.0206433072426165,0.00211989394899673,0,0,0,0,0,0,-0.0408133874351191,0,0,0,0,0.774185067858929,0,0,0.0179067623384533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035591619375917,0,0,0,0,0,0,0,0,0,0.160152341882713,0,-0.112386253691434,0,-0.0242743411354624,0,0,0,0,0.0142839534791931,0,0
X600886.SH,0.00691402441032336,0.186844371792885,0,0,0,0,0,0,0,0,0,0,0,0,0.123869079413173,0,0,0,0,0,-0.0975824484833701,0.094343582161595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871150344735483,0,-0.138780975475062,0,0,0,0,0,0,0,0,0,0.0955249614100638,0.109951588164209,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0835086888355129,0,0,0.16890393562777,0,0.16547101497542,0,0,0.0540409654199336,0,0,0,0,0.0511245171247173,-0.0715060160305508,0,0.0942800998891361,0,0,0,0,0.0777482275077081,0,0.0433084786133635,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.235787312533994,0,0,0,-0.0700465214470666,-0.0314757328545749,0,0,0,0,0,0
X000792.SZ,0,0,0,0.170771272284629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188333673753433,0.209350238776391,0,0,0.0575691732132348,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0531752034559288,0.0372884136194631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651185957911304,0,0,0,0,0,0,0
X600795.SH,-3.46944695195361e-18,0,0.107944006698112,0,0,0.000677394321628577,0,0,0,0,0,0.192507637981917,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0.150385797830958,0,0,-0.0430506289150297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338254182013158,0,0,0,0,0,0,-0.0326238521736867,0,0,0,0,0,0
X600362.SH,0.0407481842039403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460600456230332,0,0,0,0,0,0,0,0,0,0,0.290334809567958,0,0,0.300980618634417,0,0,0.0798335213289587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345113778717217,0,0,0,0.143735430229296,0,0,0,0,0.0868540496543968,0,0,0,0,0,0,0,0.0358958512753499,0,0,0,0,0,0,0.0789842154788291,0.0546515580111251,0,0,0,0,0,0.0202277270866359,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.103621747910127,0,0,0,0,0,0,0,0,0,0.22393704046293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174657365712705,0.0172686626108194,0,0,0,0,0.0470976493729151,0,0.0257473963122494,0,0,0,0,0.193248927139072,0,0,0,0.00334294789458312,0,0,0,0,0,0,0
X600489.SH,0.0755850487458469,0,0,0,0,0,0,0,0,0,0.69733894303633,0,0,0,0,0,0,0,0,0,-0.0151074912707941,0,0,0,0,0,0,0,0,0,0.267879352342076,0,0,0,0,0,0,0,0,0,0.025492872248407,0,0,-0.017919083333732,0,0,0,0,0,0.156652451233135,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0537734137594575,0,0,0,0.0495123329663757,0,0,0,0,0,0.0489083882798466,0,0,0,0,0,0,0.066586901180784,0.181204981729978,0,0,0.0931252229622377,0,0,0,0,0.11188252304931,0,0.169258339947126,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.139431116665302,0.022048970419875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,-0.192684058415868,0,0.0280865978866884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416985617809903,0,0,0,0,0,0.401049714966554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253895261005201,0.254959164631317,0,0,0,0,0,0,0,0,0.00459464127148101,0,0,0.0376056560993676,0,0,0,0
