,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600660.SH,X000877.SZ,X600010.SH,X600188.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X600803.SH,X000408.SZ,X002326.SZ,X300037.SZ,X600219.SH,X600399.SH,X000723.SZ,X601991.SH,X600688.SH,X000786.SZ,X600141.SH,X600795.SH,X000825.SZ,X600352.SH,X600096.SH,X600489.SH,X300073.SZ,X000155.SZ,X600157.SH,X002407.SZ,X002409.SZ,X600516.SH,X000831.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.337375281885182,0,0,0,0,0,0,0,0,0,0,0.00948902815542327,0.0747963754095867,0.0293691562150671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404058691823206,0,0,0,0,0,0.0573182392042921,0,0,0,0,0.105413677266792,0,0,0,0.0671812478003328,0,0,-0.0128708063226229,0,0,0,-0.0656931515078988,0,0
X600028.SH,0.22442529878947,0,0,0,0,0,0,0,0,0,0,0,0,0.0307265250266167,0,0,0,0,0,0,0,0,0,0,0.00811777595444222,0,0,0,0,0,0,0,0.0659333247744739,0,0.0529568721491926,0,0,0,0,0,0.0292002773987535,0,0,0,0.169606560331381,0,0,0,0,0.0457427600547033,0,0,-0.0163392474135844,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230737338826472,0,0.0995758346537558,0,0.0635006147203605,0,0,0.431408349547768,0,0,0.0460824507794631,0,0,0,0,0,0,0.0462330697614935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.113339436025734,0,0,0,0.0196882275242479,0.0410101426990249,0,0,0.0914857290085906,0,0,0,0,0.268565526600507,0.0572856246676734,-0.0472798265241036,0,-0.0954274217180062,0,0,0,0,0,0,0.056689688245994,-0.0623529307555173,0,0,0,0.0354428714848685,0,0,0,0,0,0,0,0,0,0,0,0.0216120513964037,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,3.46944695195361e-18,0.408224033284426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103418635763949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32604175670036,0,0,0,-0.0173296918390832,0,-0.00469065108260847,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0448170776741652,0,0,0,0,0,0,0.369559498611846,0,0.0242436947125251,0,0,0,-0.00493328788277465,0,0,0,0,0.0739189276300998,0.0570419254753009,0,-0.0836716580360783,0,0.062046788865738,0,-0.0213454792250464,0,0,0,0,0,0.0912972692618452,-0.010010653798704,0,0,0,0,0,0,0,0,0,0,0,-0.0518495458539946,0,0,0.0250993750587272,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.10233982509535,0,0,0,0,0.292440518893399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216766526301222,0,0,0,0.213951756515649,0,0,0,0,-0.0269889627840752,0,0,0,0,0,0,0,0,0,0,0,0.173816141707039,0,0,-0.0103243251188033,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.548048449581411,0,0.00220024895786793,0,0,0,0,0,0.0990220715191448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145880959266233,0.000976104301520279,0,0,0.00338018151590457,0.00837841453114001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641541145500017,0,0,-0.00755738440658844,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0644373874605289,0.0362221644531972,0,0,0,0,0.103794535584557,0,0,0,0,0,0,-0.162678250681726,0,0,0,-0.01763818148877,0,0,0,0,0,0,0,0,0,0,0.279747722584377,0,-0.098007426281754,0,-0.162557681277046,0,0,0,0,0.342233214999205,0,0,0,0.155533805502771,0.065982289276125,0,0,-0.0255787816663434,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0192715715928835,0,0,0,0,0.138484481569043,0.0674186558177619,0.0287405596157073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102967635901514,0.0208409766803725,0,0,0,0.143997618818323,0,0,0,0,0,0.253706253260116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
