,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X600111.SH,X600011.SH,X000301.SZ,X600886.SH,X600176.SH,X600188.SH,X601600.SH,X600426.SH,X002466.SZ,X600803.SH,X601991.SH,X000027.SZ,X600801.SH,X600352.SH,X000932.SZ,X600795.SH,X600219.SH,X600489.SH,X000883.SZ,X002080.SZ,X600688.SH,X600486.SH,X000898.SZ,X600299.SH,X600027.SH,X002353.SZ,X600157.SH,X600516.SH,X300037.SZ,X600315.SH,X000807.SZ,X601992.SH,X000830.SZ,X601168.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.304743671201062,0,0,0,0.0238662110463048,0,0,0,0,0,0,0.0505277820302124,0,0.02194855201602,0,0,0.00438190249734905,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197268335492679,0,0,0,0.017648464334913,0,0,0.00296435211844377,0,0,-0.0110543269290418,-0.00402086889026205,0,0,0,0,-0.00915519464354126,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906053295451006,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,0.00967322508618162,0.075142978726698,0,0.067044191556104,0,0,0,-0.033869887022307,-3.46944695195361e-18,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213064033318481,0,0,0.107074138662986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210547316503244,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104236137232253,0,0.0868242624399242,0,0,0,0,0,0,0,0.209666625415186,0,0,0,0,0,0,0,0,0,0,0,0,0.149892291488646,0,0,0,0,0,0,0,0.0418780021834204,0,0,0.146028609989138,0,0,0,0,-0.00985776559902972,0,0,0,0.0353115361947042,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187041497914115,0,0.00168815007324882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607232937503831,0,0,0.0519757909648655,0.0102727167720296,0,0,-0.0066494624554534,0,0,0,0,-0.0229930610098957,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0212448541153509,0,0,0,0.201547496387045,0,0,0,0,0,0.110614970025253,0,0,0.0380186914456645,0,-0.0417302037332483,0,0,0.180268646014118,0,0,0,0,0,0,0,0.118130594925085,0,0,0,0,0.0283495755616048,0,0,0,0,0,0,0,-0.0217525079086025,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11327475917386,0,0.111304463748006,0,0.297173669420622,0,0,0,0.0856059328630709,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.278382760673754,0,0,0,0,0,0,0.13265798146022,0,0,0,0,0.385539020362339,0.087346644210023,0,0,0,0,0,0,-0.000727891113163204,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0661048833648313,0.261516695041917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180716442297416,0,0,0,0,0.0126517138309772,0.305248862252823,0.388605356004162,0,0.301959121235132,0,0,0,0,-0.0996409721113223,0,-0.179844130113433,0,0,-0.0722737544666483,0,-0.0725011776961505,0,0,0,-0.0478377539415721,0,0
X002271.SZ,0,0,0,0,0,-0.216699548678476,0.0227151740987808,0,0,0.123243877677578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0962987758519985,0,0.0305585472081823,0,0.0550085198377543,0,0,0,0,0,0,0,0,0,0,0.207845120880001,0,0,0,0,-0.049857833746416,0,0,0,-0.00766957571383325,0,0
X600660.SH,0,0,0,0,0,0,0.0782534111541349,0,0.105304205951289,0,0,-0.0517574397479128,0,0,0,0,0,0.0629709607357653,0,0.149135767768783,0,0,0,0.0247016841499089,0,0,0,0,0,0,0,0,0,0,0,0,0.235458000686169,0,0,0,0,0,0,0.137024910293378,0,0.00193999410787969,0,0,0,-0.105173150082288,0,0,-0.0299746345714492,0,0,0,-0.0144893256099441,0,0
