,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X002460.SZ,X600795.SH,X601992.SH,X600188.SH,X600362.SH,X600660.SH,X601991.SH,X600111.SH,X600547.SH,X600516.SH,X300072.SZ,X000792.SZ,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X000408.SZ,X600339.SH,X000807.SZ,X600219.SH,X600489.SH,X000959.SZ,X600808.SH,X600549.SH,X000723.SZ,X002092.SZ,X002271.SZ,X600352.SH,X000983.SZ,X000553.SZ,X601158.SH,X000883.SZ,X600176.SH,X000630.SZ,X601699.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0468116067108488,0,0,0,0,0,0,0,0,0,0,0.0271243649532483,0,0.0289603176725423,0,-0.038063223539154,0,-0.00778687909777798,0,0,0,0,0,0.025246283302269,0,0,0,0,0,0,0,0,-0.0188264207141108,0,0,0,0.0291849354392991,0,0,0,0,0,0,0,-0.0226705134917708,0.0196750093958718,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0849586138808851,0,0,0.0206884827650353,0,0,0,0,0,0,0,0,0,0,0,0,0.00628476140305787,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324410154978102,0,0,0,0,0,0.0904796427414051,0,0,0,0,0,0,0,0,0,0,0.00585831653066055,0,0,0,0,0,0
X601088.SH,0,0,0,0.0305474354805747,0,0,0,0,0,0,0,0,0,0.481672367186496,0,0,0,0,0,0.0576900177730726,0,0.0187053543688792,0,-0.0978747418939989,0,0,0,0,0,-0.0845762308934341,0,0,-0.0215484272031589,0,0,0.0265333841671961,0,0,0.0312444547241967,0.038679579867774,0,0,0,0,0,0,0,0.063931378463015,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.202076725283614,0.0406510223731751,0,0,0.0161594011749857,0,0,0,0,0,0,0,0,0,0.00252751912012244,0,0,0.0278910378754168,0,0,0.152420580914275,0,0,0,0,0,0,0,0,0,0.304426104492821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00609672770425226,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0392920446320596,0.176211835226053,0,0,0,0,0,0,0.0012654812203989,0,0,0,0,0,0,-0.100784304529544,0,-0.122717278932325,0,0,0,0,0,0.120211793018449,0,0.209132977913556,0,0,0,0,-0.00793097812235769,0,0,0,0,0,0.0438269838301607,0,0,0,0,0,0,0,-0.0531674606840179,0.0322756092345736,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126726855160513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173930952692863,0.126027783492118,0,0.0549458147556159,0,0,0.156861380290141,0,0,0,0,0,0,0,0,-0.000717412474074121,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.144291010067495,0,0,0,0.12785703655819,0,0,0,0,0,0,0.0159813822198916,0,0,0,0,0,0,0,0,0.0144097798053298,0,0,0,0,0,0.115822729905997,0,0,0,0.160864084657497,0.087968494174394,0,0.00306956242883607,0,0,0.079061998900621,0,0,0,0,0,0,0,0,-0.0574805955040971,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181210712528902,0,0,0,0,0.00945241763152417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609132967281782,0,0.117320820446818,0,0,0.0377667223151281,0,0,0,0,0,0.0592128526573528,0,0,0,0.0114388183332868,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0358299066248678,0.00594577879622845,0,0.158810580099055,0,0,-0.0179086303546835,0,0,0,0,0,0,0,0.00831182497404628,0,0,0,0.0587442444824058,-0.115559595206489,0,0,0,0.0528872308772117,0,0.0853947622880876,0,0.0516564267604047,0,0,0,0,0.0193931269650614,0,0,0.0228994966041188,1.73472347597681e-18,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.009476860191912,0,0,0,0,0,0,0,0,0.043027495496272,0.128370212924209,0,0,0,0,0,0,0,0,0.137499871362036,0,0,0,0,0,0,0,0,0,0.139393653081062,0.122643806168929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110412825861693,0,0,0,0,0,0
