,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X000877.SZ,X600027.SH,X600362.SH,X600795.SH,X002271.SZ,X601991.SH,X600803.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X002409.SZ,X000539.SZ,X600160.SH,X000629.SZ,X300037.SZ,X600995.SH,X000408.SZ,X600219.SH,X000932.SZ,X600612.SH,X002080.SZ,X600688.SH,X600378.SH,X000027.SZ,X000723.SZ,X000933.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0.373859724288511,0.169731697474732,0,0,0.270698550158998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124599238117534,0,0,0,0.0496132838654666,0,0,0.07105934429925,0,0,0,0,0,0,0.0973677146400375,0,0,0,0.0125143496909801,0.0323687469886012,0,0.0440613271154859,0,0,0,0,0,0,0
X600547.SH,0.0512659513118228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513045704921568,0,0.616340166960957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00663724944557324,0,0,0.0406815326752025,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.2113412337195,0,0,0,0.266891310459601,0,0.167356249619123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471548045250435,0.0536176207096403,0.0518484424851009,0,0.0161532768321186,0,0,0,0.0257726546222439,0,0,0,0,0,0,0.0117659762646302,0,0,0,0,0,0,0
X601600.SH,0.116017974433148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116747503642239,0,0,0,0,0,0,0,0.197978209151144,0,0,0.573554921117688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295203834231428,0,0,0,0.0293200212909625,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0132473638148522,0,0,0,0,0,0,0,0,0,0,0.00085679279111617,0.0829642060756037,0,0,0,0,0.0244616222270002,0,0,-0.000687225946309256,-0.0341892259004553,0.00161281281085951,0,0,0,0.0103587945348096,-0.00461942529585877,0,0,0.027373737109932,0.0878648276704056,0,0,0,0.0486753006822897,0,0,0,0,0,0,0,0.021508129910682,-0.034003862325943,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0583073700031212,0,0,0,0,0,0,0,-0.0864095937369513,0,0,0,0,0,0,0,0,0.0880728817044936,0,0,0,0.194615714189432,0.0919659437387908,0,0,0,0.190285626338921,0,0,0,0,0.0379067323325673,-0.071176265298913,-0.0657831784330314,0,0,0,0,0,-0.0411230430357604,0,0,0.114951221548675,0,0,0,-0.00866749928073457,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0249212145945637,0,0.0548362065119346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700940202136368,0,0,-0.0475651264543967,0,0,0,0.05342107739293,0,-0.013651777518498,0,0,0.499407115172336,0,0.00973260015916503,0,0,0,0,0,0,0,0,0,0,0,0.0384550862711901,-0.0469606605452606,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.187829008820103,0,0,0,0.0441596861989048,0.0241954587791843,0,0.0474033428200986,0,0,0.440086730445845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167269422727056,0,0,0.0414200045358178,0,0,0,0.00819476747333698,0,0,0,0,0,0,0,0,0,0,0,-0.0172783070475929,0,0,0,0,0,0,0
X000708.SZ,0,0,0.239461209074683,0,0.0660267461854312,0,0,0,0,0.211495204215367,0.0794884211680259,0,0,0,0,0,0,0,0,0,0,-0.0196103874497887,0,0,0.0532246045132762,0.0481000849725247,0,0.0985924374919025,0,0,0.0577574860201241,0,0.0173002614573974,0,0.0393988445763798,0,0,0,0,0,0,0,0,0,0.154553461610712,0,0,0,0,0,0,0.0405491718935961,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.235927571309035,0,0,0,0,0,0,0,0,0,0,0,0.0360922778680407,0,0,0,0.0379082517037791,0,-0.0296775480234733,0,0,0.230133045351051,0,0,0,0,0,0.14486173680618,0,0,0.0898256638265827,0,0,0,0,0.0473458734724564,0,0,0,0,0.0648112460358716,0,0,0,0,0,0,0.00779328413696985,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.1937020081885,0,0,0,0,0.0323887277853569,0,0.050477671098516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942113497444074,0,0,0,0,0,0.00951312211460817,0.00919269159454458,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0693616859168007,0,0,0,0,0,0,0,0.00940604855508507,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.0725541520744934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152307743108045,0,0.150953367102841,0,0,0,0,0,0.0710233894589137,0,0.0173551547645557,0.129591525049398,0,0.0873066401822525,0,0,0,0,0,0,0,0.0307439722392456,0.0494998686236205,0,0,0,0.0731623122204785,0,0,0,0,0,0
X600027.SH,0.193033564034091,0,0,0,0,0.205504782609096,0,0,0,0,-0.0643428612654143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402124078902361,0,-0.00236044037122832,0,0,0,0,0.4498938901866,0,0,-0.179744301521361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293143205460105,0,0,0,0,0,0
X600362.SH,0.0636294854641184,0,0,0,0,0,0,0,0,0,0,0,0,0.105026283973256,0,0,0.111433497050673,0,0,0.0436812508685786,0,0,0,0,0,0,0,0,0,0.0215388364425014,0,0,0.127378464917526,0,0,0,0,0,0,0.0127109602159061,0,0,0,0,0,0,0,0,0,0,0,0.0431110899231075,0.00758715445759482,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.118986005440735,0.324333267606652,0,0,0,0,0,0,0,0,0,0,0,0,0.0958524510338211,0,0,0,0,0,0,0,0.23491882244865,0.0238820205178626,0,0,0,0,0,0,-0.0916425432003755,0,0.0456402724390271,0,0,0.0429600029473499,-0.00712132026578076,0,0,-0.0981329734062128,0,0,0,0,-0.0125208500600922,0,0,0.00180054687573408,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.438134333813931,0,0,0.0561833995751576,0.0629752556386408,0,0,0.0438313147484472,0,0,0,0,0,-0.0268401323806652,0,0,0,0,0,-0.0517490941542927,0,0,0,0,0,0,0,0,0.0892780449980452,0,0.393828239254088,0.0266081432412525,0,0,0,0.19983922712454,0,0,0,0,0,0,0,-0.0834949006160183,0,0,0,0,0.0319496046057089,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786680526064141,0,0,0,0,0,0,0.0313566791260548,0,0.573145123924477,0,0,0.0540520429677979,0,0.020140968695273,0,0,0,0,0,0.126739298814215,0,-0.208904105200521,0,0,0,0,0,0,0,0,0,0,0.109767584153152,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073454726290669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01645371194689,0.173291162603589,0.206317974277583,0,0,0,0,0,0,-0.108226575234787,0,0,0,0,0,0,0,0,-0.0991501734849273,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158058730794504,0,0,0,0,0,0,0,0.221847979336163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129313894450377,0,0,0,0,0,0.202421285139299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.68717160197332,0,0.116164738048645,0,0,0,0,0,0.0815437740383085,0.00128732540757917,0,0,0,0,0.0176015011204508,0,0,0,0,0,0,0,0,0.0392226727626811,0,0,0,0.0426433413580947,0,0,0,0,0,0,0,0,0,0,0,0,0.0127746112729919,0.0182585805627092,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.113278677164182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108258560692077,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.120578732696492,0.0631015811305776,0,0,0,0,0,0,0,0,0,0,0,0,0.151431125145343,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0922972195839163,0,0,0,0,0,0,0,0,0,0,0.0326103286495311,0,0,0,0.131983386246083,0,0,0,0,0,0.024204815642561,0,0,0.0874328825891434,0.0668480432672637,0,0,0.0825358673200951,0,0,0,0,0.0450464383625227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487424015494033,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371650063088308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15056625171945,0,0.024902672419652,0.0384979214656918,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0480419467666148,0,0,0,0,0.0569456816796818,0,-0.0196195952099187,0,0,0,0.0277918344708236,0,0,0,0,0,0,0,0,0,0.277328205170391,-0.0157042458028236,0,0,0,0,0,0,0,-0.140249215016,0,0,0,-0.0371846999025096,0.106633166591434,0,0,0.0212631003586171,0,0,0,0,0,0,0,0.115410271272418,0,0,0,0,0,0,0,0
X002409.SZ,-0.103550003073201,0,0,0.224281415863686,0,0,0,0,0,0,0,0,0,0,0,0.0796477658673154,0,0,0,0,0,0,0,0,0,0.00645024429506985,0,-0.263142542033007,0,0,0,0,0,0,0,0.00863422989830494,0,0,0,0,-0.109225786409007,0,0.607056889392477,0,0,0,0,0,0,0,0,0.0377349097102391,0,0,0,0,0,0,0
X000539.SZ,-0.0305938218887939,0,0,0,0.0230247821553698,0,0,0,0,0,0.110363521645355,0,0,0,0,0,0,0,0,0,0,0,0.374074996019732,0,0,0,0.236967682516378,0,0,-0.12217696742995,0,0,0,0,-0.043164171124237,0,0,0,0,0.0502668524296225,0,0,0,0,0,0,0,0,0,0,0,-0.0103578055246478,0,0,0,0,0,0,0
X600160.SH,-0.204883637613626,0,0,0,0,0,0,0,0,0,0,0,0.264374545733382,0,0,0,0,0,0,0,0.155912205280923,0,0,0,0,0,0.0450310986355695,0.247430258235118,0,0,0.00358753886494437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211270644305056,0,0,0,0,0,0,0.0125988873971934,0.0751912434848802,0,0,0,0,0,0
X000629.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0.26727625877823,0,0.0647483255548127,0,0,0,0,0,0,0,0,0,0,0.249522149314495,0,0,0,0.0679896113481479,0,0,0,-0.0732900565969072,0,0,0.0396695476325012,0,0,-0.0362731421135089,0,0,0,0,0,0,0,0,0,0,0.131046073650447,0,0.16772532423423,0,0,0,-0.0667898123348322,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.287014169862943,0,0,0,0,0,0,0,0,0,-0.00477705992883243,-0.0881118323771016,0,0,0,0,0,0,0,0,0,0.071905844869922,0,-0.0572601438563248,0,0.369361803559556,0,0,0,0,0,0,0.192049964268139,0,0,0.199417840864135,0,0,0,-0.15770939712581,0.0220542308480157,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0.096314987847517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118025688304263,0,-0.0790063023540524,0,0,0,0,0,0,0,0.270148123264472,0,0,0.0567084388953894,0,0,0,0,0,0,0,0.0874316805500593,0,0,0,0,0,0.0641561250525062,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.444928893707519,0,0,0,0,0,0,0,0,0,0,0,0,0.0192572883474998,0,0,0,0.091745719561632,0,0,0,0,0,0,0,0,-0.085952552174657,0,0,0.0218123684674041,0,0,0,0,0,0,0.0522374738803394,0,0,0,0.0599717341974911,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0449704105303614,0.147872751345318,0,0,0,0,0.108337071081792,0,0,0,0,0,0,0,0,-0.016130141128455,0,0,0,0,0,0,0,0,0,0.0111870384684339,0,0.0285077654332777,-0.026416900279333,0,0,0,0.00402837310172656,0,0,0.136552397207892,0,0.108014337579396,0,0,0.0363075189139311,0,0,0.083858600337054,-0.00671310788695291,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.0532558461561981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122440793241542,0,0,0.0582330120740886,0,0,0,0,0.0389249414485585,0.0370132999923429,0,0,0,0.0636617510203304,0,0,0,0,-0.15316867657642,0,0,0.0630842774561664,0,0,0.13535568350969,0,0.0238398217911196,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.166996063602722,0,0,0,0,0.0720032259617107,0,0,0,0,0.0447920009431151,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114313083007979,0,0.163038490908398,0,-0.147388626208573,0,0.0802648324610614,0,0.247591478858319,0,0,0,0,0,0,0,0,0,0,0,0,0.0616624945360688,-0.0474079649163059,0,0,0,0,0,0
X002080.SZ,-0.157305742580557,0,0,0,0,0.086000380954632,0,0,0,0,0,0,0,0,0,0,0.0869773686586904,0,0.378343437779498,0.197254002480769,0.0914526520979266,0,0,0,0,0,0,0,0.431273226663761,0,0,0,0,-0.155581643236366,0,0,0.0155440228762284,0,0.281501327617163,0.0678047901057191,0.203599707237223,0,0,0,0,0,0,0,0,0,0,0.0399587757641027,0,0,0,0,0,0,0
X600688.SH,0,0.19532259615948,0,0,0,0,0.0253970646606517,0,0,0,0,0,0,0.0345286786760839,0,0,0,0,0,0,0.0305359734530537,0,0,0,0,0,0,0,0.0326107116315369,0,0,0,0,0,0,0,0,0.0602144733271839,0,0.0444745727468587,0,0,0,0,0.00439062063264251,0,0,0,0,0,0,0.0241053384759337,-1.73472347597681e-18,0,0,0,0,0,0
X600378.SH,-0.112942481103172,0,0,0,0,0,0,0,0.0202659061842818,0,0,-0.0953914571686358,0,0,0,0,0,0,0,0.102350824658905,0.0727628077087107,0,0,0,0,0,0,0,0,0,-0.0929923463366688,0,0,0,0,0.116882904206031,0,0,0.104847896591998,0,0,0,0,-0.00875498378598869,0,0,0,0,0,0.365809086344003,0,0,-0.149596547839082,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131669988248889,0,0.0707318112233839,0,0,0,0,0,-4.33680868994202e-19,0.0216218545129837,0,0,0,0.24045218749512,0,0,0,0,0,0,0,0,0,0,0,-0.0104053106699359,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0613865885594844,-0.0629452767521731,0,0,0,0,0.191948400656419,0,0,0,0,0,0,0,0,0,0,0.176818347419034,0,0,0,0.0579795850592124,0,0,0,0,0,0,0,0,0,0,0,0,0.106291850584696,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200575264127297,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.0992766886789526,0,0,0,0,0,0,0,0,0.0493690327445887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521486266863441,0,0,0.434958584573547,0,0.0661410988581038,0,0,0,0,0,0,0,0,-0.0546230687435643,0,0,0,0,0.0304626537652282,0,0,0.0599726608669853,-0.0113388226704439,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0797552595837807,0.123189456688396,0,0,0,0,0.111579566143727,0,0,0,0,0,-0.083784448922346,0,0,0.103054816412432,0,0,0,0,0.210629907574527,0,0.0903452872219905,0,0,0,0.0193206283568873,0.0295410293310039,-0.0760731037831236,-0.0375327373700884,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797358163605563,0,0.00938020187548786,0,0,0,0,0,0,0
Slope,0,0,-0.563385722908721,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0174439886786266,0,0,0,0,0.534942628438365,-0.162239107959768,0,0,0,0,0,0.179760403353664,0,0,0,0,0,0,0.121339635983592,-0.0596418535218529,0,0,-0.100278960492186,0,0,0,0,-0.0374014078569288,0,0,0,0,0,0,0,0,1.6604002532065,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.432322623434207,0,0,0,0,0.0412307772068125,0,0,0,0,0,0.249898612462934,0,0,0,0,0,0.213401539274865,0,-0.426310607428179,0,0,0,0,0,0,-0.0228397511340451,0,0,0,0,0,0,0,0,0,0,0,-1.17742145563805,-0.0896029334739827,0,0,0,0.375417452703062,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0188901868337956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444082710165146,0,0.0506392283871948,-0.0835404842353787,0,0.0744100401392484,0,0,0,0,0,0,-0.178819431077445,0.0936204681857743,0,0,0,-0.0194682363268856,0,0,0,0.0541297739949119,0.0468638644494219,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137736413841919,0,0,0,0,0,0,0,0,-0.0249165578528999,0,0,0,0,0,0,0,0.184662131920433,0,0,0,0,0,0,0,-0.0331286859119811,0,-0.021910829479449,0,0.0578346181709257,0,-0.0103350046644586,-0.0676395576913684,0,-0.0245104827952337,-0.0864764683244796,0,0.0821179638629805,0.0112103735185809,0,0,0,0,0,0,0
MKvol,-0.00287169334620366,0,0,0,0,0,-0.000883223526989844,0,0,-0.00633708367292644,-0.00172261745833538,0,0,0,0,0,0,0,0,0,0.00491134842199148,0,0,-0.00146830943681803,0,0.00118366896122948,0,0,0,0,0.00175523101943742,0,0,0,0,0,0.00153758720323616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129834232610364,0.0014693389957589,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325799712966824,0,0,0,0,0,0,0
CarbonVol_Guangdong,-0.000548574587391074,0,0,0,0,-0.00111255623156232,0,0,0,0,0.000377733466517981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017273245221865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136428556092183,-0.00444320602842625,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
