,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X600688.SH,X601991.SH,X002466.SZ,X600660.SH,X600362.SH,X600795.SH,X600547.SH,X300072.SZ,X600516.SH,X601992.SH,X002460.SZ,X600111.SH,X000898.SZ,X600886.SH,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X000709.SZ,X600299.SH,X000825.SZ,X600027.SH,X000792.SZ,X000408.SZ,X002271.SZ,X601158.SH,X600489.SH,X601699.SH,X600219.SH,X600808.SH,X600426.SH,X000883.SZ,X600583.SH,X000630.SZ,X002470.SZ,X600315.SH,X600157.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.181503692598048,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0584493838025858,0,0,0,0,0,0,0.125278083242285,0.0585464224118546,0,0,0,0,0,0,0,0,0,0,0,0.0157833439320932,0,0.142989071760718,0,0,0.0321162922793315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.264977447905738,0,0.0409200197861461,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0311089624008339,0,0.143038009568254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273800102079604,0,0,0,0,0,0,0.0305432574587188,0.0253624386988366,0,0,0,0,0,0
X601088.SH,0,0.12488210733377,0,0.21864039719748,0,0,0,0,0,0,0,0,-0.00219047910762867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156459860627546,0,0,0,0,0,0,0,0.392157019989528,0,0,0,0,0,0,0,0,0,0,0,0.00566566933648197,-0.0169537764092708,0,0,0,0,0,0
X600019.SH,0,0,0.398946073811661,0,0,0,0,0,0.149456475486881,0,0,0,0,0,0,0,0,0,0,0,0,-0.146762845158531,0,0,0,0,0,0,0,0,0.0411043721445863,0,0,0,0,0,0,0,0,0.0901548953315903,0,0,0,0,0,0,0,0.11536295983186,0,0.0214780844840971,-0.00534582533090473,0,0,0,0,0,0
X600585.SH,0,0,0.467577073138606,0.0327090933441165,0,0,0,0,0.0606705985237054,0,0,0,0,0,0.0198773150694382,0,0,0,0,0,0,0,0,0,0.0792179163439357,0.0575410609800683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123182966495211,0,0,0.0130879271503162,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139870241310872,0.0839429454038596,0,0,0,0,0.0802030451014409,0,0,0.016476885415708,0,0.00936933824299261,0,0,0,0,0,0,0.0616214609970875,0,0,0.0834988645575431,0,0.0722920021471452,0,0,0,0,-0.0141406874299543,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743939869008966,0,0,0.0712234557415688,0,0,0,0,0.152963818181586,0,0,0,0,0,0,0,0,0,0,0.112000017877291,0,0,0,0,0,0,0,0,0,0,0,-0.00977740408323021,-0.00515156735052553,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.717372512929178,0,0,0,0,0,0,0,0,-0.459358639566918,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.305282341143189,0,0.187445186408615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329389181537094,0.135211530792094,0,-0.332444971198371,0,-0.00572097650628639,-0.0318486206557462,0,0,0,0,0,0
X600188.SH,0,0,0,0.119613446709508,0,0,0,0.0152590692958463,0,0,0,0,0,0,0,0,0,0,0,0,0.0320904974310345,0,0.301974205272505,0,0,0.416425387717482,0,0,0,0,0,0,0,0,0,0,0,0.26323174302607,0,0,0.0848117081494456,0,0,0,0,0,0,0.0394112836091367,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0818623376146845,0,0,0,0,0,0.290308586941039,0,0,0,0,0,0,0,0,0,0.0189636170579452,0,0,0.0292312583261809,0,0,0.0405763795030172,0,0.0783865938067923,0,0,0,0,0.0359672894085746,0,0,0,0,0.100399655026082,0,0,0,0,0,0,0.00208078246076629,0,0,0,0,0,0,0
