,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X600547.SH,X002271.SZ,X600886.SH,X601600.SH,X600795.SH,X000877.SZ,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X601991.SH,X601699.SH,X600803.SH,X000983.SZ,X600995.SH,X000786.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600489.SH,X600096.SH,X600378.SH,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600348.SH,X000933.SZ,X600688.SH,X600157.SH,X600141.SH,X000831.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.034620201233221,0.321629056880054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407648745456054,0,0,0,0,0,0,0,0,0.0420204315592814,0,0,0.0738592317251293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653458696594409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.486545602444302,0,0,0,0,0,0.0329821381852638,0,0,0,0,0,0,0,0,0,0,0.0231693334346092,0,0,0,0,0.0919902124504928,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393019994638733,0,0,0,0,0,0,0
X600028.SH,0.225625472772754,0,0,0,0.072022748893797,0,-0.0023078012236347,0,0,0,0,0,0,0,0,0.0384362802693175,0,0,0.0141413851013379,0,0,0,1.73472347597681e-18,0,0,0,0,0.0612570196676153,0,0.0722231639245217,0.0376065075790411,0,0,0,0,0,0,-0.038523691063337,0,0,0,0,0,0,0,0,0,0,0,0,0.0375685850467171,0.00878554805537416,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0294883799943251,0.176522616109911,0,0.160390263521173,0,0,0,0,0,0.105929815583586,0,0,0,-0.0204757866288346,0,0,0,0,0.218987926051403,-0.228626322610238,0,-0.135459008369956,0,0,0,0,0,0.087360022954094,0,0,0,0,0,0,0,0,0,0.0131791016973601,0,0,0,0,0,0,0
X600188.SH,0,0.233909379999862,0,0,0,0,0,0,0,0,0,0.0342388880673156,0,0,0,0.0325193654365705,0,0,-0.0662987305856056,0,0,0,0,0,0,0,0,0.0606071602131438,0,0.170831456070261,0.168293803023372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302203285938789,0,0,0,0,0,0,0.00447837397186111,0.0521990467580427,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240716597278805,0,0,0,0,0,0.314217209200416,0,0,0.0252322700907315,0,0.0842360222585384,-0.0246425906711139,0,0,0,0.305544711859033,0,0,0,0,-0.0465947851930803,0,0,0,0,0,0,0.0133655720675985,0,0,0,0,0,0,-0.00509621826246108,2.16840434497101e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.47062811065249,0,0.114435362012601,0,0,0,0,0,0,0,0,0,0,0,0.0329879264096401,0,0,0,0,0,0,0,0,0,0,0,0.049488174101445,0,0,0,0.0889569115671551,0,0,0,0,0.0735234942579221,0,0,0,0,0,0,0,0,0.00602363784203168,0.0223434120062778,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.577610751838965,0,0,0.0640775789857447,0,0,0,0,0,0,0,0,0.0651139136538816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275795571502339,0,0,0,0,0,0.127130678881493,0,0.0248062572222598,0,0,0,0,0,0,0,-0.0209724696338497,-0.0128400403769907,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0522862946075467,0,0,-0.0525265126477515,0,0,0.0509905872421237,0,0,0,0,0,0,0,0,0,0.282527482988211,0,0,0.0533923022487871,0,0,0,0,0,0,0,-0.0689436324005424,0.163808711021318,0,0,0,0,0,0,0,0,0,0,0,0,0.135980962014405,0,0,0,0.0750844916813642,0,-0.00122570262808565,-0.00487417079585039,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.144898438288989,0.413168826312968,0.0945763296283801,0,0,0,0,0.0715340685265018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876770781687871,0,0,0,0.00849856285242475,0,0,0,0,0,0,0,0,0,0,0,0.0572978263347585,0,0,0,0,0,0.054343875295375,-0.00951624790003527,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220330576766932,0,0.142871153241328,0,0,0,0,0,0.291325833976033,0,0.462133345888114,0,0.0687464268851119,0,0,0.00672531999778074,0,0,0,0,0,0,0,0,0,0.0852683833775458,0,-0.327388034274193,0.0545707308391869,0,0,0,0,0,-0.00911207327351461,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.245278622157384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105014556784874,0.0477606702947585,0.247554159660051,0,0,0,0,0,0,0,0,0,0,0,0,0.060783147752512,0,0,0,0,0,0,0,-0.010325176322043,-0.0285585794625752,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.287690832861243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120201787691452,0,0,0,0.102473440876721,0.00942298466429312,0,0,0,0,0,0.240482006923277,0,0,0,0.0325007609549483,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0505660068843827,0,0,0,0,0,0.107033854765825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495731312853833,0.170746224882027,0,0,0,0,0,0,0.101774468337282,0,0,0.00467831936395021,0,0,0,0,0,0.0624417230838183,0,0,0.000675092374759744,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0122933889614954,0,0,0,0,0,0.0822883390613618,0,0,0,0,0,-0.024135669008441,0,0,0,0,0,0,0,0,0.106595361278973,0,0,0,0,0,0,0.0374827977288194,-1.35525271560688e-20,0,0,0,0.0458592615918122,0,0,0,0,0,0,0,0,0.24432512286241,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744149374075699,0,0,-0.331215715477883,0,0,0,0.412202345171347,0,0,0,0,0,0,0,0,0,0,0,0.166074668604819,0,0.337645770082691,0,0,0,0.012470841666215,0,0,0,0,0,0,0,0,0,-0.00870870179190051,0.00499730849754746,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.341624054927931,0.0341966485639782,0.0444566584691963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021199689358703,0,0.045854303389732,0,0,0,0.0971104281844589,0,0,0,0.067411391308456,0,0,0,0,0,0,0,0,0.0603118186153372,0,0,0,-0.0320777324164827,-0.0218151924425773,0,0,0,0,0,0
X600547.SH,0,0.010547190186987,0,0,0.0449680359216745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113530038324328,0,0,0.0335200081852154,0,0,0.219547905588651,0,0,0,0,0.0527188494718772,0,0,0,0,0,0.0199295216155464,0.542690054697075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320845164431439,-0.0491459490885843,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.059908413057686,0,4.33680868994202e-19,0,0,0,0,-0.0156598406232512,0,0,0,0,0,0,0,0,0.0683094858278173,0,0,0,0,0,0,0,0,0.448147412451532,0,0,0,0,0,-0.0338247336282239,0,0,0.209864782100244,0,0,0,-0.0506353345548076,0,0,0,0,0,-0.002848007440774,0,0,0,0,0,0,0
