,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X600547.SH,X002271.SZ,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601699.SH,X601991.SH,X600803.SH,X000983.SZ,X000786.SZ,X600995.SH,X000629.SZ,X000408.SZ,X600160.SH,X600096.SH,X000723.SZ,X600219.SH,X000807.SZ,X600489.SH,X002080.SZ,X600378.SH,X600348.SH,X000933.SZ,X600141.SH,X600157.SH,X600688.SH,X000831.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.516501050190091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290865254296958,0,0,0,0,0.0299687505234299,0,0.163835666796939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000341203862922954,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.37888306584198,0,0,0,0,0,0,0.0258363857841077,0,0,0.0121753362629179,-0.0299428801194123,0,0,0,0.0589439209402129,0,0,0,0,0,0.07240114485096,0,0,0,0.136607125872257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118497372108153,0,0,0,0,0.0323784193770436,0,0,0,0,0,0
X600028.SH,0.594252040982934,0,0,0,0,0,-0.0176572101752486,0,0,0,0,0,0,0,0,0,0,0,0.0324034548517018,0,0,0,0,0,0,0,0,0,0.00623848543022843,0.0469892052556626,0,0,0,0,0,0,-0.00979677436085921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234703620775348,0.177159690787726,0,0.145693635257339,0,0,0,0,0,0.112909370183387,0,0,0,0,-0.0223787245067315,0,0,0.222648047484925,0,-0.133571803229658,0,-0.225844904213818,0,0,0,0.0959828519072008,0,0,0,0,0,0,0,0,0,0,0,0.0127287565358604,0,0,0,0,0,0,0
X600188.SH,0,0.373391358584698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289822184180236,0,0,-0.054253936807585,0,0,0,0,0,0,0,0,0,0.0132547861539291,0,0.129182717472921,0,0,0,0,0,0,0,0,0,0,0,0,0.083041528151075,0.260457379618554,0,0,0,0,0,0,0.00624857077536591,0.0297888960334643,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248290105635369,0,0,0,0,0.326008156175646,0,0,0,0,0.0274694018142672,-0.0272363999598669,0.0893249791471901,0,0,0.294569453152593,0,0,0,-0.00570694851131174,-0.0569477444557614,0,0,0,0,0,0,0,0.0215152791079699,0,0,0,0,0,0,-0.004557773708572,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.529232026514072,0.107874285376311,0,0,0,0,0,0,0.00218212082597051,0,0,0,0,0,0,0.000578704527539464,0,0,0,0,0,0,0,0,0,0,0,0,0.0404843371290878,0,0,0,0,0,0.0645756540298299,0.0699721915887998,0,0,0,0,0,0,0,0,0.00263845032725206,0.0143126713769847,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.649330079359727,0,0.0369364023950362,0,0,0,0,0,0,0,0,0,0.0700208059722848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875521419250107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151037170127884,-0.0121493405350049,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.508848319653631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602989727463108,0.00504715870561052,0,0,0.0924987448741283,0,0,0,0,0,0,0,0.0649804811692513,0,0,0,0,0,0.0619988770154094,0,0,0,0,0,-0.0273536820335452,0,0,0,0,0,0,0
X600019.SH,0,0,0.0249042868198016,0,0.05439374188329,0,0,-0.0344253850560815,0,0,0,0.0363587444568898,0,0,0,0,0,0,0,0.35604458034883,0,0,0,0,0,0,0,0,0,0,0,0.146692222577048,-0.111878305114578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996562711714911,0,0.063402889343135,0,0.000925311681762484,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16654983357083,0,0.252661461424842,0.34220763996392,0,0,0.0710328379145365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023113025168708,-0.0067445947020317,0,0,0,0,0,0
X600011.SH,0,0,0,-0.033628164691163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143147668088508,0,0,0,0,0,0,0,0,0.391533701236094,0,0.397375085385799,0,0,0,0,0,0,0,0,0,0,0,0,0.14843377052654,0,0,-0.295288462244834,0,0,0,0,0,0,-0.00542717223894277,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0474635014102762,0,0.283498240084763,0,0,0,0,0,0,0.00715226936008985,0,0,0.0118440345568178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162346875888638,0,0.0316135298747004,0,0,0,0,0,0,0.192559239581083,0,0,0,0.0245064392502602,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0604118298230688,0,0,0,0,0,0.109238651150667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536732668036212,0,0,0.116844707599835,0,0,0,0,0,0.0754928696075631,0,0,0,0,0,0,0,0,0,0,0.0687585050636007,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.138536042843456,0,0,0,0,0,-0.0727910565728844,0.0361598722064578,0,0,0,0,0.0308378219806223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290447928991986,0,0.142120046802844,0,0,0.00963107554780628,0.0469398339110255,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.280322386601366,0.0745243639088096,0,0.404291475849684,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.366094703317708,0,0,0,0,0,0,0.0969411549703777,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00476041546862143,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.330614472120447,0.0306828640324786,0,0,0,0,0,0,0,0,0.0140986337965897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485630143023124,0,0,0,0.0312279903362178,0,0,0,0,0,0,0,0.0627481508710609,0.0307921228669875,0,0,0,0,0,0,0,-0.0367642813727662,-0.00753200528480509,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0255547154819947,0,0,0,-0.0207175361810662,0,0,0,0,0,0.0240127911232581,0,0,0,0,0.0595207501508197,0,0,0,0,0,0,0,0,0,0,0.784799376568012,0,0.00415426876555957,0,0,0,0,0,0.0388110255401089,0,0,0.00566788130901534,-0.0278930642678327,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.112300387995469,0,0,0,0.0610638459839562,0,0,-0.0430386420824985,0,0,0,0,0,0,0,0,0.13189756746548,0,0,0,0,0,0,0,0.685372348367078,0,0,0,0,0,0,0,0,0,0,-0.0773780880595452,0,0,0,0,-0.131621313252439,0,0,-0.129980950130421,-0.0192093368774359,-0.00962720227080642,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566915384474252,0,0,0,0.0279962625319993,0,0,0,0,0,0,0,0,0,0.072656598582983,0,0.0324728691842785,0,0,0,0,0.350324340463842,0.113398053174564,0,0,0,0,0,0,0,0,0,0.0615643683219959,0,1.35525271560688e-20,-0.00255979251796379,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.181492392521029,0,0,0,-0.102370528430126,0,0,-0.044465111755071,0,0,0,0,0,0,0,0.174573739490897,0.0349296496262934,0,0,0,0,0,0.00928948772827008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289006390291545,-0.0169668197993632,-0.0130674307642247,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.2092764549887,0,-0.0389724070840198,0,0,0,0,0,0,0,0.0909560815165258,0,0.119634352745018,0,0,0,0,0,0,0,0,0,-0.0257784051878215,0,0,0,0.207539322029218,0,0,0,0,0,0,0,0,0,0.0896410566435117,0,0,0,0,0,0,0,0.233820429412449,0,-0.00888025804809459,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.197864787998966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161639408148175,0,0.10062123512132,0,0,0,0,0.0455987819759061,0.0851272229547824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140232236890422,0.0326615351095796,0,0,0,0,0,0
X600426.SH,0,0,0,0.304376853102932,0,0,0,0,0.0800409757148379,0,0,0.0444940860990278,0,0,0,0.0994820131671317,0,0,0,0,0,0,0,0,0,0,0,0,0.0180074737756034,0,0.103422260564005,0.169571255280483,0,0,0,0,0.0585651254002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609238426824406,0.0328190419032662,0,0,0,0,0,0
