,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600188.SH,X600688.SH,X300072.SZ,X600362.SH,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X600516.SH,X002460.SZ,X600886.SH,X600111.SH,X600176.SH,X000898.SZ,X000786.SZ,X600157.SH,X000709.SZ,X600352.SH,X600027.SH,X000553.SZ,X000792.SZ,X002271.SZ,X000408.SZ,X600489.SH,X600339.SH,X600219.SH,X601699.SH,X600808.SH,X601158.SH,X000959.SZ,X000883.SZ,X000630.SZ,X000983.SZ,X002470.SZ,X000723.SZ,X002092.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0.184510956614882,0,0,0.0296823735840927,0,0,0,0,0,0,0.238569830340849,0,0,0,0,0,0,0,0,0,0.0255691574093274,0,0,0,0,0,0,0,0.0520026674238615,0,0.0588707292318062,0,0,0,0,0.186048787567647,0,0.122074216958074,0,0,0.07185293382085,0,0,0,0.138956137278698,0,5.8398721971372e-05,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0279601006104974,0,0,0,0,0,0,0,0,0,0.0794447008121562,-0.0156945480384592,0,0,0.521533874482823,0,0,0,0,0.109500577745126,0,0.0743954312315782,-0.106149010369014,0.121840180483756,0,0,0.00795623541825236,0,0,0,0,0,0,0,0,0,0,0,0.186390319579069,0,-0.0173895175996959,0.0474226002689474,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137764806378171,0,0,0,0,0,-1.0842021724855e-19,0,0.0469688236365845,0,0,0,0,0,0,0,0,0.0236324201050554,0,0,0,0,0,0,0,0,0,0,0,0.0108755002862741,0,0,0,0,0,-0.0108828731716811,-0.00598217941511426,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0776061916976656,0,0,0,0,0.0207397343517235,0,0,0,0,0,0,0,0,0,0,0,0.0525534328836922,0.00782890657681026,0.0731254513935715,0,0,0,0,0,0,0.0172681251082036,0,0,0,0,0,0,0.200735897191356,0,0.1340627688438,0,0,0,0,0,0,0,0,-0.00468335501114383,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0428722345857783,0,0,0,0.286257389039964,0,0.0373792200847919,0,0,0,0,0,0,0.0417068442086122,0.0975110633685332,0,0,0.0681660103554756,0,0.0555266222002448,0,0,0,0,0,0.0850004345063875,-0.0331746030706841,0,0,0.059085062655646,0,0,-0.24136166815782,0,0,0,0,0,0,0,0.139432941429321,0,0,0.0287837578571054,-0.0231254653300971,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677913933708984,0.0133664186158468,0,0.060963357917957,0,0,0,0,0,0,0,0,0,0,0.0207138545026227,0,0,0,0,0,0,0,0,0,0.04653458097678,0,0,5.42101086242752e-20,0,0,0.00693251093075434,0.00505576059294493,0,0,0,0,0,0
X000553.SZ,0,0,-0.0750267274492988,0,0,0.621948526108302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327116341850961,0,0,0,0,0,0.0684067456977994,0,0,0,0,0,0.0983552901434804,0.0144989103451374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723858984210582,0,0,-0.0436438510703524,0.0784543756686922,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160869754020408,0,0,0,-0.0121907518984701,0.181594682611299,0,0.90679344169072,-0.00696047426898527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137290105317683,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819025707119877,0,0,0,0,0,0
X002271.SZ,0,0,0.0592999248459994,0,0,0,0,0,0,0,0,0,0,0,0.181159540040547,0,0,0.0283411552367198,0,0,-0.020256307730463,0,0,0,0,0.251743118063343,0,0,0.00847041791545094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213787042628888,0,0,-0.0610902951703575,0.0310932291048154,0.254368797112507,0,0,0,0,0
X000408.SZ,0,0,0.260662748896523,0,0,0,0,0,0,0,0.146976097430089,0,0,0,0,0,0,0,0,0,0,0,0.0508812517725937,0,0,0,0,0,0,0,0,0.231593036082801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261327619028856,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.00563215358860117,0,0,0,0.0499395372406476,0,0,0.12743602209326,0,0,0,0.22190103498635,0,0,0,0,0.0665480552494144,0,0,0.0134494371583263,0,0,0,0,0.00722157973606459,0,0,0,0,0.0219511354379653,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600339.SH,-0.171651909132816,0,0,0,-0.112424551135066,0,0,0,0,0,0.0206405226927603,0,0,0,0,0.0192596745172397,0,0,0,0,0,0,0.0128755663961824,0,0,0,0,0,0,0,0.23404780375861,-0.0355268812764499,0,0,0.102777409748687,0,0,0,0,0,0,0,0,0,0,0,0.0456540518374946,0.127357083893118,0,-0.0117852765022958,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.131204213502326,0,0,-0.173118958517759,0,0,0,0,0,0,0,0,0,0,0,0,0.0931699712560018,-0.0505681992032999,0,0.100421673992103,0,0,0,0,0,-0.0590515435171573,0,0,-0.0240954720197746,-0.0499087562667755,0,0,0,0,0.0748338820165673,0,0,0,0,0,0,0,0,0,0,0,-0.00518226502232421,0,0,0,0,0,0,0
X601699.SH,0,0,0.0467370773796827,0.20395031924719,0,0,-0.0888749654402311,0,0.0520329696013657,0,0.134683283417851,0,0,0,0,0,0,0,0,0.110102690086418,0,0,0,-0.0489389269477653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63180718350099,0,0,0,0,0,0,0.00660983369972386,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0928484619607478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173843918678514,0,0,0,0,0,0,0.126274109587296,0,0,0,0,0,0.0541973356443986,0,0,0,0,0,0,0,0,0,0.237344204744685,0,0.00470175243749655,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0030246935549412,0,0.0949373001610538,0,0,0,0,0,0,0,0,-0.0501406273635306,0,0,0,-0.016297003348282,0,0,0,0,0,-0.0218043254078215,0,0,0,0,0.0853548200901842,0,0,0.0287955975073704,0,0,0,0,0,0,0,0,0,0.0342692138445742,0,0,0.0794108472924703,0,0,7.40707330748069e-05,0.0124824416337725,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.0467812623791703,0,0,0,0,0,0,0,0,0,0,0,0,0.0606873735994893,0,0,0,0,0.326326095021818,0,0,0,0,0,0,0.0088031738415185,0,0,0,0,0,0,0.29766875089897,0,0,0,0,0,0,0,0,0,0,-0.014988019979243,0.0146646792015773,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167225030582324,0,0,0,0,0,0.0182136978192508,0,0,0.0276094452156418,0,-0.00327953751297581,0,0,0.00297022724082213,0,0,0,0,0.0340819893216954,0,0.0191688481103231,0,0,0,0.196322011487083,0,0,0,0,0,0,0.0294304905049411,0,0,0.00287078270416489,-0.0014255570484743,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234287213927927,0,0,0,0,0,0,0,0,0.157529692126581,0,0,-0.00430175960163868,0,0,0,0,0,0,0,0,0.0451013446862379,0.0155327765128491,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193946766652034,0.0374225830438747,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.158961680267312,0,0,0.0389055664676562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698241822269796,0,0,0,0,0,0,0,0,-0.0288504451043193,-0.0595501214898122,0,0,0,0,0.341005481326503,0,0,0.0901900923003739,0,0,0,0,0,0,0.0744025711362676,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341104586785971,-0.0182441057697125,0,0,0,0,0,0
X000723.SZ,0,0,-0.148800841784993,0,0,0,0.0744978370581548,0,0,0,0,0,0,0,0,0,0,0,0,0.00877567863370185,0.0378838279423819,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480441632421423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027420111952401,0.0626889426557075,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.179602489409986,0,0,0,0.0575568910513308,0,0,0,0,0,0.145951089322558,0,0,0.138569186491067,0,0,0.276529327524333,0,0,0,0,0,0.079862802061026,0,0.123505857246151,0,0,0.0464654956261559,0,0,0,0,0.0429272158616453,0,0,0,0,0,0,0.0150766277706726,0,0,0,-0.0142598142513355,0.0357831191875946,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239080730195725,0,0.243460627440342,0.0907943296535557,0,0,0,0,0,0,0,0,0,0,0,0,0.392457038869934,0,0,0,0,0,0,0,0.104981141086904,0,0,-0.00615153473337402,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.00291130600980782,0,0,0,0,0,0,0,0,-0.00784719555086329,0,0,0,0,0,-0.0951416600087421,0,0,0,0,0,0,0,0,0,-0.00654423823144442,0,0,0,0,0,-0.0898848440049382,0,0,0,0,0,0,0,-0.095690364335062,0.0232830942648186,0,0,0.00616868870985087,-0.0296041667732418,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490455408330758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191646107039049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632702541913053,0,0,0,4.57836566588396,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244791666666667,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.135017738163361,0,0,0,0,0,0,0,0,0.00438625194203616,0,0,0,0,0.0908557182074475,-0.00520538153285587,0,0,0,0,0,-0.119981936180127,0.114637449224393,0,0,0,0,0,0,0,0.179060472524961,0,0,0,0,0,0,0,0,0,-0.0179626077436738,0,0,0,0,0,0
MKreturn,0,0,0,0.0271482273988159,0,0,0,0,0,0,-0.0365149119012195,0,0,0,0,0,0.00293202426244235,0,0.0183728101613877,0,0,0,0,-0.0729351938044692,0,0.0438617110353216,0,0,0,0,-0.02245955560531,-0.00799623085054787,0,0,0,0,0,0,0,0,0,0,0,-0.0113808202165477,0,0,0,0,0,-0.00557110036970891,0.00594590989764926,0,0,0,0.0491468185103609,0,0
MKvol,0,-0.00116099299927398,0,0,0,0,0,0,0,0,0,0,0,0,-0.00370591984688479,-0.00105231071929178,0,0,0,0.00285614786414193,0,-0.00196626674572307,0,0,0,0.00246932785992027,0,0,0,0,0,0,0,0.00207087231901077,0,0,0,-0.000957183272439662,0.00250753510162001,0,0,0,0,0,0,0,-0.005122289868992,0,0,-0.00179371864169415,0.00361477910089809,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631909306418867,0.0654547498948699,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082843027072026,0,0,0,0,0,0.0219067808265381,0,0,0,0,0,0.0165194794932953,0,0,0,0,0,-0.0212613087936616,0,0,0,0.000315113740723475,0,-0.000609415787674763,0,0,0,0,0,-0.00758947558955568,0,0,0,0,0,-0.0166810613446968,0.0421153159282524,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00745238721128598,0,0,0,0,0,0,0,-0.0027770244773343,0,0,0,0,0,0,0,0,0,0,-0.00288913072702548,0,0,0,0,0,0,0,0.00562936088644962,0,0,0,0,0,0.00195430398625865,0,0,0,0,0,0,0,0,0,0,0,0.00486959242076785,-0.0157422580661504,0,0,0,0,0,0
