,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600585.SH,X600188.SH,X002460.SZ,X600547.SH,X601898.SH,X601600.SH,X002466.SZ,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600160.SH,X000932.SZ,X000408.SZ,X600219.SH,X002080.SZ,X000539.SZ,X000629.SZ,X300037.SZ,X600995.SH,X600688.SH,X000630.SZ,X000933.SZ,X002409.SZ,X000723.SZ,X600157.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.619449053444402,0,0,0,-0.100154022741381,0,0,0,0,0,0,0,0.0193025920260072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784539424300739,0,0,0,0,0,0,0,0,0,0,0.112231840003323,-0.0230247529916009,0.105682299238573,0,0,0,0.048749663666563,-0.0252459566777888,0,0,0,0,0,0
X600028.SH,0.673025871044812,0,0,0,0.00285429326671487,0,0.187125543571174,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627774492571152,-0.0832065472871052,0,0,0,0,0,0,0,0.0343760125298003,0,0,0,0,0,0,0,0,0,0,0,0,-0.140696121930461,-0.0411830490910116,0,0,0,-0.0079677502133192,0,0,-0.0524021906555883,-2.16840434497101e-19,0,0.0305008153119767,0,0,0,0,0,0
X601088.SH,0.108243955312672,0,0,0,0,0,0,0.225886283153049,0,0,0.0671109688300406,0,0,0,0,0,0.117915196032103,0,0,0,0,0,0,0,0,0,0.0990035594360955,0,0.0108920583361153,0,0,0,0,0.0602085714663331,0,0,-0.0424387201035618,0,0,-0.0236203528181305,0,0,0,0,0,0,0.0270569047946678,0,0,0,0,0.0183117622745741,-4.33680868994202e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0394515072482578,0,0.0349320112089892,0,0,0,0,0,0,0,0,0,-0.0457521123062849,0,0,0,0.00770088640806221,0,0,0.0882575606289108,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0769236968126681,0,0,0,0,0.154213829517854,0,0,0,0,0,0,0,0,0,0,0.104886737910823,0,0.00636303156592385,-0.00642275194784935,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.183281191822064,0,0,0.174767969842152,0,0,0,0,0,0,0,0,0,0.672127563386685,0,0,0,0,-0.0358887673935281,0,0,-0.0898334718918486,0,0,0,0,0,0,0,-0.0205444919654208,0,0,0,0,0.0661536244542241,0,0,0,0,0.0794509683711013,0,0,0,0,0,0,0
X600019.SH,0,0.0781412326089794,0,0,0,0,0,0,0,0,0,0.067689414819707,0,0,0,0,0,0,0,0,0,0,0,0.0596750257264059,0,0,0,0,0,0,0.0710418165508503,0,0.0949376229087284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662669316058032,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0487057289518111,0.228632573022824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162376302736943,0,0,0,0,0,0,0,0.128303239220768,0,0,0.178782370184486,0.0826394077369835,0,0.0565122072269174,0,0,0,0,0,0.0847849782062277,-0.0166865662411463,0,0,0,0,-0.0125953793504663,-0.0314583658655132,0,0,0,0,0,0
X600188.SH,0,0,0.537382597578738,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0676288449615563,0,-0.0900898576253782,0,0,0,-0.275870808233211,0,0,0.265885332859109,0,0.0158770816387055,0,0,0,0,0,0,0,0,0,0,0,0,0.224640508393561,0,0.106124648557509,0,0.0528366856209269,-0.0116487407553333,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.125655906292508,0.472023865862895,0.0702932089896986,0,0,0,0,0,0,0,0,0,0,0,0,0.0346628575844729,0,0,0,0,0,0,0.0126510798517787,0,0.12301450031973,0.156580123428956,0,0,0,0,0,0.0331142147225493,0,0,0,0,0,0,0.0146986796933922,0.0241147023546836,0,-0.0149468720563628,0,0,0,0,0,0
X600547.SH,0.0172783574079471,0,0,0,0,0,-0.0718877817382494,0,0,0,0,0,0,0,0,0,0,0,-0.23838326425323,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.691725060013936,0.0731319942890325,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.022842752111298,0,0,0,0,0,0,0,0,0.000625531623656164,-0.00523118411462218,0,0,0,0,0,0
