,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600011.SH,X000786.SZ,X600886.SH,X600176.SH,X601600.SH,X600426.SH,X600362.SH,X601898.SH,X600010.SH,X600801.SH,X600352.SH,X600188.SH,X600489.SH,X000301.SZ,X600111.SH,X601991.SH,X600795.SH,X600803.SH,X300037.SZ,X600688.SH,X002466.SZ,X600299.SH,X002075.SZ,X000932.SZ,X600027.SH,X600486.SH,X601992.SH,X600219.SH,X002080.SZ,X002353.SZ,X601168.SH,X600529.SH,X000898.SZ,X002409.SZ,X600315.SH,X000723.SZ,X000027.SZ,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0218242333676917,0,0.0443780570709366,0,0.0985196984247523,0,0,0,0,0,0,0,0,0,0.0106329254970418,0.0167519816555867,0,0,0,0,0.025983128193157,0,0,0,0,0,0,0.0472372977404704,0,0,0.0211054502685162,-0.0161886919287776,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573657073890696,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669279490994322,0,0,0,0,0,0,0.0250921153015595,0,0,0,0,0,0,0.0198323316161246,0,0,0,0,0,0,0,0.0247309120307474,0,0.0240032651028424,0,0,0,0,0,0,0,0,0,-0.00499079222229196,0,0,0,0,-0.0126202092333283,0,0
X601088.SH,0,0,0,0,0,0,0,-0.00908907996123282,0.0210516344927518,0,0,0,0.00989683565531291,0,0,0,0,0.0239608597781038,0,0,0,0,0.0898843154670399,0.0110068406242597,0,0,0,0,0.0108067993965427,0,0,0.0932805718884479,0,0,0,0,0,0,0,0,0,0.0354963114358525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180792852172579,0,0
X600585.SH,0,0,0,0,0,0,0.0875670313844007,0,0.0505492207918724,0,0,0,0,0.0182256434239125,0,0,0,0,0,0,0,0,0,0.0542562120136663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200705828875731,0,0,0,0,0.121287831113924,0,0,0,0,0,1.0842021724855e-19,0.00468543458045747,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0828142749483348,0,0,0,0,0,0,0,0,0.335197390144414,0,0,0,0,0,0,0.234493402331704,0,0,0,0,-0.00674019940967422,0.143848763617342,0,0,0,0,0,0,0.0937923739933483,0,0,0.025011715589053,0.28288292986445,0,-0.349149971964905,0,0,0,0,0,0,0,0,0.00608182090693212,0,0,0,0,0.0132055266366876,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0382605627592063,0,0,0.0163727673149437,0,0,0,0,0,0.133681158951643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389767969741432,0,0,0,0.0206254896878434,0,0,0,0,0,0.00476302086929429,0.040683208967192,0,0,0,-4.33680868994202e-19,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.168482372871409,0,0,0,0,0,0,0,0.0101257354352381,0,0,0,0,0,0,0.486483656122532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351776368464379,0,0,0,0,0,-0.0129856442350971,-0.0212841082546096,0,0,0,0.00486645761600725,0,0
X600660.SH,0,0,0,0,0.00476918565795488,0,0,0,0,0,-0.0344237580072294,0,0,0,0,0,0,0,0,-0.0723174501500787,0,0.139853022507713,0,0.0509710573743278,0,0,0,0,0,0.340177353821644,0,-0.152993596353277,0,0.0241165614923329,0,-0.0295888548243927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040064351880616,0.0999103739534474,0,0,0,-8.67361737988404e-19,0,0
X002460.SZ,0,0,0,0,0,0.229766784613126,0,0.0698541720838659,0,0,0.129822668776565,0,0,0,0,0,0,0,0,0,0,0,0,0.072204627065431,0,0.0981355888936774,0,0,0,0.276017927776317,0,0.250896441752434,0,0,0,0,-0.0251028146679799,0,0,0,0,0.124122559259064,0,0,-0.0370071529527737,0,0,0,0,0,0,0,-0.0341371951425323,0,0,0,-0.0350160953449235,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0368094631510357,0,0,0,0.019201878227489,0.136757399485053,0,0,0,0,0,0,0,0.211376115901562,0,0,0,0,0.101522253995549,0,0,0.0320796174210108,0,0,0.0232732633056124,0,-0.148213015308371,0,0,0,0,0,0,0.0441375973067848,0,0,0,0,0.0377156086341464,0,0,0,0,0,0,-0.0401040642615241,0,0,0,0.0296392610288772,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0291675644310313,0,0,0,0,0,0,0.195450037016189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368914315867799,0.107112727718761,0,0,0,0,0,0,0.113910146541978,0,0,0,0,-0.0034809683418151,0,0,0.0452609277028493,0.100182719352986,0,0,0,0,0,0,0.0110734200338289,0,0,0,0.0488562583624785,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0919808365031659,0,0,0,-0.105788525231033,0,0,0.100173508265891,0,0.071817039796615,0,0,0,0,0,0,0,0,0.0299005936771915,-0.0916365787936535,0,0,0,0,0,0.626910125847919,0,0,0,0,0,0.0562660937575444,0,0,0,0,0,0,0,0,0,-0.0049030322545512,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.104584014910258,0,0,0.0082204213308867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188240836683007,0,0,-0.072016540868213,0,0,0.00297068765273594,0,0,0,0,0,0,0,0.325812874902094,0,0,0,0,0,0,0,0,0.0149586688047232,0,0,0,0,0.0506536423491811,0,0
X600886.SH,0,0,0,0,-0.0391234194593268,0,0,0,0,0,0,0,0.0381681047127409,0,0,0,0,0,0,0,0,0,0.0449393561662763,0,0,0.0151390820312475,0.139791547158221,0,0.0768688470904447,-0.0470974701628137,0,0.130746275431804,0,-0.0678198616507349,-0.0833179154060232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121863905128394,0.00200168301810216,0,0,0,-0.0115378102536366,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0689208712305855,-0.2039004564073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513164320565226,0,0,0,0,0,0,0,0,0.0696336733942934,0.355492882159927,0.136159512769468,0,0,0,0,0,0,0,0,0.263968956981226,0,0,0.0568371994877399,0,0,0,0.0102912436500231,0,0
X601600.SH,0,0,0,0,0,0,0.0241664230954763,-0.027849224551946,0,0,0,0,0,0,0,0,0.0704858529409657,0.235772537450459,0,0.217693253367921,0,0,0,0,0,0,0,0,0,0,0,0.0227735427856092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047761713308273,0,0,-0.0088224848810471,0,0,0,0.00229513131953347,0,0
X600426.SH,0,0,0,0,0.258761467044803,0,0,0,0,0,-0.0859856084900808,0,0.110452805547631,0,0.103055365126168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00653983811027178,0,0,0,-0.0255232470313493,0,0,0,0,0,0.180237135816717,0,0,0,0,0.0173651893264583,0,0,0,0,0,0,-0.0119445512396309,-0.0239958306809186,0,0,0,0.0213133321423073,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.14633145744481,0.00647618008675634,0,0.0297150393295609,0,0.0860378248783776,0,0,0,0,0.0461064800339799,0,0.0312334071642219,0,0,0,0,0,0.0504237357318464,0,0,0,0,0,0,0,0,0.160153090958796,0.125164864068999,0,0,0,0,0,0,0,0,0,0,0,0,-0.00405721111754202,0,0,0,-0.00139925911423976,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158687625884154,0,0.00800367091363531,0,0,0,0,0,0.256515864438016,0.0463547281212117,0,0,0.0107761171231563,0,0,0,0,0.0858686913971402,0,0,0,0,0,0,0.0148490126344311,0,0,0,0,0,0,0,0,0,0,0,0,0.0146325777985988,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.00420875364311406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077724714640614,0,0.00196950630457263,0,0,0,0,0,0,0,0,0,0,-0.0152992606135033,0,0,0.0408644278245117,0,0,0,0.145627327846431,0,0,0,0,0.00359791065090432,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0.0484517178725441,0,0,0,0,0,0.0026414201591786,0,0,0,0,-0.154349088939684,0,0,0,0.144401317268595,-0.0761251629491728,0,0,0,0,0.0171933040147988,0,0.0367488323905966,0.165201807913362,-0.0482436946798617,0,0,0,0,0,0.0927499668935538,0,0,0,0,0,0,0.060409909890241,0,0,0,0,0,0.0170698798863039,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123866980222413,0,0,0.223094012847095,0,0,0,0,0,0,0,0.127101887294556,0,0,0,0,0,0.103231914921153,0,0,0,0,0,0,0,0,0,0,0.207517692605667,0,0,0,-0.0608833113194708,0,0,0,0,0.0287420147285911,0,0,0,0,0.0177985608471304,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0425016346133163,0,0,0,0,0,0.491318679068291,0,0,0,0,0,0,0,0,0,0,0,0,0.0441063909312184,0,0,0.0728133853877219,0,0,0,0,0,0,0.107561116424775,0,0,0,0,0.105703102005666,0,0,0,0,0,0.0698686240900433,0,0,0,0.0174333026914128,0,0
X600489.SH,0,0,0,0,0,0,0.871093644944134,0.0352449312274203,0,0,0.0294314427000561,-0.0333712295564789,0.0872703228308235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067707638139422,0,0,0,0,0,-0.0217672293664314,0,0,0,0,0,0,0.0327552017487622,0,0,0,0,0,0,0,0,-0.00184862250065793,-0.0235046342203185,0,0,0,0.00166147505708314,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.020128444617446,0.0858196792305671,0,0,0,0,0,0,0,0,0,0,-0.0318154310154484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782786339291793,0,0,0,0,-0.025534374711556,0,0,0,0,0,0,0,0.00152117423483054,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.190592339606734,0,0.035964240530073,0,0.0645863511658423,0,0,0,0,0,0,0.213555846742607,0,0,0,0.0988184469197113,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0806796812338333,0,0,0,0,0,0,0.0156408055332905,0,0,0,0,0,0,0,0,0,0,0.00765758200161306,-0.0445335462248521,0,0,0,0.0134834395763174,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0277283332439773,0.0762332670016785,0,0,0,0,0,0,0.060415438292897,0.00263824488223194,0,0,0.290950080255005,0,0,0,0,0,0,0,0,0,0,0,0.0668831701333157,0,0,0,0,0,0,0,0.0607186553092858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153718919951207,0,0
