,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X601600.SH,X000786.SZ,X601898.SH,X600362.SH,X600010.SH,X600489.SH,X601991.SH,X600176.SH,X600111.SH,X600352.SH,X600188.SH,X600795.SH,X600027.SH,X600299.SH,X600426.SH,X600688.SH,X002466.SZ,X601992.SH,X002080.SZ,X002353.SZ,X600529.SH,X600486.SH,X600612.SH,X600219.SH,X000723.SZ,X000301.SZ,X000027.SZ,X000932.SZ,X002075.SZ,X600315.SH,X002409.SZ,X600126.SH,X600516.SH,X601158.SH,X000898.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0527286060653175,0,0,0.00869486194217803,0,0,0,0,0,0,0,-0.0198219271733883,0,0,0,0,0,0.00474856523277869,0,0,0,0,0.0939191766778355,-0.0337403341650857,0,0,0.103032337091342,0.106013129978629,0,0,0,0,0.0068346546087536,0,0,0,0,0,0,0,-0.00313602207005226,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0150344371495196,0,0,0,0,0,0.0399669223755179,0,0,0,0,-0.00249477197435573,0,0,0,0,0,0,0,0,0,0.0205485606102713,0.147941859979578,0,0,0,0,0,0,0,0,0,0,0,0,0.0298928189613114,0,0,0,0,-0.00254845701421171,0.00452637190305861,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199093846515036,0,0.0451186455904513,0,0,0,0,0,0.0582254710162491,0,0,0.163063713545184,0,0,0,0.00191971480459826,0,0,0,0.0816952111750797,0,0,0,0,0.0828405740339964,0,0,0,0.0212125511243857,0,0,0,0,0,0,0,0,0,0.00356234212858752,0.00210884763158005,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.135057356427054,0,0,0,0.00519887514242297,0,0,0,0,0,0,0.0121537243043327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210598346691858,0,0,0,0,0,0,0.0506285948838167,3.46944695195361e-18,0,0.107853233252674,0,0,0,0.0138345569735084,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0968428533196356,0,0.0457567792756407,0,0,0,0,0,0,0.0994839771119787,0,0.0511193828550124,0,0,0,0,0,0,0,0,0.164397629601903,0,0,0,0.0295074527357532,0.0313552714863189,0,0,0,0,0,0,0,0,0,0,0.0795605850699836,0,0,0,0,0,0,-0.00634591205296985,-0.0240552895643046,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211814554519399,0,0.433401593783055,0,0,0,0,0,0,0,0,0,0,0,0,0.0161068794144973,0,0,0,0.049262108985504,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250206057322946,-0.0244970492544807,-0.0194364061233519,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0076686870228263,0,0,0.153115318009363,0,0,0,0,0,0,0.00275604852235377,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753788746864544,0,0,0.175476086987973,0,0,0.0252651246461326,0,0,0,0.123552055590687,0,0,0.00881664034256974,0.00267806287857169,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340997031561185,0,0,0,0.0594768536003602,0.146231172684011,0,0,0,0,0.209728681173955,0,0,0.0706259945345425,0,0,0,0,0,0,0,0,0,0,0.159225640126451,0,0,0,0,0,0,0.013040213721322,0.104161576563711,0,0,0,0,0,-0.0105127212479981,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.273046962166576,0,0,0,0,0,0,0.0646291342409202,0,0,0,0.244176135263029,0,0,0,0,0,0,0.165328086117524,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245225950405269,0,0,0,0,0,0.00357437383758149,0.119073605213238,0,0.0527782036858115,0,0,0,0,0,-2.16840434497101e-19,-0.00782248633023377,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126561242987925,0,0,0,0,0,0,0,0,0.134748316678469,0,0.186813316212904,0,0,0,0.045394548379958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00908393363973711,-0.00593244612341562,0,0,0,0,-0.0166106428414601,-0.00654850598549058,0.00785445784883262,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.183951188309686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244292968181521,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0166000451754901,0.0145781837086356,0.117558727748555,0,0.101688197481216,0,0,0,0,0.0177557710535334,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298034803045243,0,0.0542390527660263,0.0904572176398324,0.104345976087802,0,0,0,0,0,0,0,0,0.137100829554412,0.113970656968156,0,0,0,0,0,0,0.00113504995527028,-0.00668734078988849,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0127669341675515,0.00988223034222402,0,0,0,0,0,0,0,0,0,0.0399179096487612,0,0,0.204025731871209,0,0.146223410700173,0,0,0,0,0,0,0.0268414652535518,0,0,0,0,0,0,0,0.0184744403057977,0,0,0,0,0,0,0.0915490260061521,0,0,0.0077349464626616,0.00150394112818743,0,0,0,0,0,0
X600801.SH,0,0,0.316484224218824,0,0,0,0,0,0.100015172388127,0,0,0,0,0,0,0,0,0,0,0,0,0.220830936169307,-1.73472347597681e-18,0.0870563916042543,0,0,0,0.0327476558693214,0,0,0.0463555432447032,0,0,0,0.0146143694170072,0,0,0,3.46944695195361e-18,0,0,0,0.103579718898215,0,0,0,0.111939553970205,0,0,0,0,-0.0200383593373307,0.0120972947934432,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0215646512585635,0,0,0,0.0411141112550411,0,0,0,0,0,0.0276434082800661,0,0.0945300783172275,0,0,0,0,0.372788662167079,0,0.0409314979435805,3.46944695195361e-18,0,0,0,0,0,0.042850620351037,0,0,0,0.182824444461991,0,0,0,0,0.0561873190071172,0,0,0.00454752782787291,0.0780891723586776,0,0,0,0,0.0154165190880102,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0592682494035479,0,0.0869297939110448,0,0,0.0160876500825054,0,0,0,0,0,0.146031830757918,0,0,0,0.0819961954462486,0,0,0,0,0,0,0,0,0,0.112219157894468,0,0,0,0,0,0,0,0,0,-0.00385596007619144,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0176146383548145,0,0,0,0,0,0,0,0,0,0.0667395732186828,0,0,0,0,0,0,0,0,0,0.341206469739777,0,0,0,0.0403734389939191,0,0,0,0,0.053830114111041,-0.0122890597433525,0,0,0,0,0,0,0.0130596081430612,0,0,0,0,0,0,0.156584255075044,0,0,-0.00893286289264172,0.00173633555445999,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.145119087236969,0,0,0,0,0,0,0,0,0.210954765176239,0,0,0,0,0,0,0,0,0.175371705762139,0.229402862481977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408847384918991,0,0,0,0,0,0,0.0142270821719879,-0.0105093238227413,0,0,0,0,0,0
