,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600188.SH,X600157.SH,X600111.SH,X600362.SH,X601992.SH,X600886.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X601158.SH,X600583.SH,X600489.SH,X000792.SZ,X300072.SZ,X000898.SZ,X600352.SH,X000539.SZ,X000883.SZ,X000027.SZ,X000983.SZ,X000630.SZ,X000629.SZ,X002470.SZ,X000723.SZ,X600549.SH,X600176.SH,X002407.SZ,X000012.SZ,X600021.SH,X000060.SZ,X002460.SZ,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0141119544103271,0,0.0143962823322425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190297345029984,0,0,0.0918011536842709,0,0.0372269617749617,0,0.0440731117416761,0.0087585298515688,0,0,0,0,0,0,0,0,0.0420004707563587,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.012306634983221,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0645120844950432,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0767167440066068,0,0,0.166895951567624,0,0.000206200175778353,0,0,0,0,0,0,0.0222837818810678,0,0,0,0,0.0937113237984091,0,0,0.00395137115874402,0,0,0,0,0,0,0.00161918765900552,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00389148258549172,0,0,0,0,0,0,0.0286234148367088,0.00710551863162788,0,0,0,0,0,0.0231330253734276,0,0.0771679062135539,0,0,0.0643337214322865,0,0,0,0,0.0335906842419339,0,0,0,0.0607371200414468,0,0.077231318402068,0,0.107401566611866,0,0,0.013814673062329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0260765331063629,0,0,0,0,0,0,0.119151116629682,0,0,0,0,0,0,0.00789860875224344,0,0,0,0,0,0,0.130802945639237,0,0.080341350584792,0,0,0,0,0,0.0097438353102198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328049684005364,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0118651593800636,0,0,0,0,0,0,0.192145105845726,0,0,0,0,0,0,0,0,0.217430888376397,0,0,0,0.0400138452726315,0,0.146813371750538,0,0,0,0,0,0,0.0276507927350602,0,0.0549849311168872,0.0941529321608429,0,0,0,0,0,0.0304129758652844,0,0,0,0.0228396758443525,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.00213123481248121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963733872589261,0,0.435151128221718,0,0,0,0,0.0899607524516073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0417909862688465,0,0,0,0,0,0,0,0.00289838956146553,0,0.0502909089182533,0,0,0,0,0.263459431911111,0,0,0,0,0.095514684297493,0,0,0,0,0,0.118043498213666,0,0,0.00239783803982123,0,0,0,0,0,0,0,0,0,-0.0388623900794169,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877712500069016,0,0,0,0,0,0,0.264474151405735,0,0,0,0.128363925240271,0,0,0,0,0,0.00903051722725316,0,0,0,0.0240392361282873,0,0.179871243068277,0,0,0.0274966834533718,0,0,0,0,0.0555414904896439,0,0,0,0,-0.0658754590270769,0.0142447891871941,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205752504256839,0,0,0,0,0,0,0.0597795807352134,0,-1.0842021724855e-19,0.0800009421337022,0,0,0,0.108521540999762,0,0.168609745420731,0,0.0377115374478416,0,0,0.0288898047901645,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638749143541709,0,0,0,0,0,0,0,0,0,0.135820272339812,0,0,0.0630302300748682,0,0,0,0,0.0732162704877403,0.217990023493724,0,0,0,0,0.0430963477548319,0,0,0.161438586459649,0,0.0172146644372127,0,0,0.154235969503941,0,0,0,0
